220kV墨宁I回线电压_Ua_1,220kV墨宁I回线电压_Ub_2,220kV墨宁I回线电压_Uc_3,220kV墨宁I回线电压_3U0_4,220kV墨宁I回线_Ia_9,220kV墨宁I回线_Ib_10,220kV墨宁I回线_Ic_11,220kV墨宁I回线_3I0_12
-64.35404205322266,-13.849618911743164,78.56157684326172,-0.1556137055158615,0.0017290340038016438,-0.006916136015206575,0.0708903968334198,0.006916136015206575
-60.782711029052734,-18.938186645507812,80.05546569824219,-0.05446479469537735,0.006916136015206575,-0.0034580680076032877,0.057058122009038925,0.008645170368254185
-57.02463912963867,-23.89448356628418,81.37818145751953,0.07780685275793076,0.01901937462389469,-0.005187102127820253,0.06051618978381157,0.01729034073650837
-53.21210479736328,-28.67960548400879,82.35076904296875,0.14783301949501038,0.022477442398667336,-0.0034580680076032877,0.048412952572107315,0.02593551017343998
-48.92494583129883,-33.488067626953125,82.92654418945312,0.1322716474533081,0.01383227203041315,-0.006916136015206575,0.05878715589642525,0.015561305917799473
-44.606666564941406,-38.32765579223633,83.45562744140625,0.2178591787815094,0.02593551017343998,-0.0034580680076032877,0.05187102034687996,0.006916136015206575
-40.23392105102539,-42.88713455200195,83.69683074951172,0.3968149423599243,0.022477442398667336,-0.006916136015206575,0.057058122009038925,0.01901937462389469
-35.55773162841797,-47.353248596191406,83.47119140625,0.3968149423599243,0.024206476286053658,-0.0034580680076032877,0.048412952572107315,0.01901937462389469
-30.616994857788086,-51.6170654296875,82.7787094116211,0.22563986480236053,0.022477442398667336,-0.010374204255640507,0.05360005423426628,0.015561305917799473
-25.629575729370117,-55.69414138793945,81.87615203857422,0.20229780673980713,0.031122611835598946,-0.024206476286053658,0.05360005423426628,0.010374204255640507
-20.525447845458984,-59.522239685058594,80.67792510986328,0.27232396602630615,0.031122611835598946,-0.010374204255640507,0.057058122009038925,0.005187102127820253
-15.545808792114258,-63.2569694519043,79.36298370361328,0.2178591787815094,0.04495488479733467,-0.024206476286053658,0.048412952572107315,0.01383227203041315
-10.441679000854492,-66.49373626708984,77.44115447998047,-0.031122740358114243,0.04495488479733467,-0.024206476286053658,0.05014198645949364,0.01383227203041315
-5.213058948516846,-69.47373962402344,75.0758285522461,-0.10114890336990356,0.04495488479733467,-0.015561305917799473,0.04322585090994835,0.01901937462389469
-0.11671027541160583,-72.10360717773438,72.59378814697266,-0.03890342637896538,0.04322585090994835,-0.012103238143026829,0.04495488479733467,0.01901937462389469
5.026322364807129,-74.56230163574219,69.83164978027344,-0.14783301949501038,0.05187102034687996,-0.012103238143026829,0.04668391868472099,0.008645170368254185
10.356091499328613,-76.93540954589844,66.84386444091797,-0.2412012368440628,0.04668391868472099,-0.01383227203041315,0.04668391868472099,0.022477442398667336
15.530247688293457,-78.97395324707031,63.6148796081543,-0.29566603899002075,0.048412952572107315,-0.010374204255640507,0.04149681702256203,0.01729034073650837
20.611034393310547,-80.4600601196289,60.027984619140625,-0.4123763144016266,0.05014198645949364,-0.008645170368254185,0.03285164758563042,0.02593551017343998
25.598453521728516,-81.66606903076172,56.238792419433594,-0.4357183575630188,0.05187102034687996,-0.01383227203041315,0.0276645440608263,0.01383227203041315
30.508066177368164,-82.46748352050781,52.0372200012207,-0.4824024736881256,0.057058122009038925,-0.02593551017343998,0.020748408511281013,0.01729034073650837
35.33987045288086,-83.04325103759766,47.796749114990234,-0.49018314480781555,0.05187102034687996,-0.008645170368254185,0.02593551017343998,0.0017290340038016438
40.086090087890625,-83.43228149414062,43.43178176879883,-0.3734728693962097,0.0553290881216526,-0.012103238143026829,0.024206476286053658,0.01383227203041315
44.61444854736328,-83.38560485839844,39.07460021972656,-0.194517120718956,0.05878715589642525,-0.008645170368254185,0.01729034073650837,0.012103238143026829
49.033878326416016,-82.94988250732422,34.25057601928711,-0.031122740358114243,0.05878715589642525,-0.008645170368254185,0.010374204255640507,0.006916136015206575
53.30547332763672,-82.11734771728516,29.255374908447266,0.007780685089528561,0.06743232905864716,-0.0034580680076032877,0.006916136015206575,0.015561305917799473
57.04020309448242,-80.98136901855469,24.291297912597656,0.046684108674526215,0.06743232905864716,-0.006916136015206575,0.010374204255640507,0.010374204255640507
61.132843017578125,-79.7987060546875,19.23385238647461,0.27232396602630615,0.0708903968334198,-0.006916136015206575,0.006916136015206575,0.01901937462389469
64.56412506103516,-78.30481719970703,14.324240684509277,0.33456945419311523,0.0864517018198967,-0.006916136015206575,0.0017290340038016438,0.02593551017343998
67.71530151367188,-76.28961944580078,9.17342758178711,0.33456945419311523,0.07434846460819244,-0.0017290340038016438,0.005187102127820253,0.01901937462389469
70.59415435791016,-73.92428588867188,3.9214651584625244,0.2567625939846039,0.06397426128387451,0.005187102127820253,0.0,0.008645170368254185
73.0761947631836,-71.3255386352539,-1.2371289730072021,0.3423501253128052,0.06916136294603348,-0.005187102127820253,0.0017290340038016438,0.020748408511281013
75.44152069091797,-68.3299789428711,-6.504652500152588,0.49018314480781555,0.06224522367119789,0.0034580680076032877,0.0,0.01901937462389469
77.76016235351562,-65.26438903808594,-11.741053581237793,0.5679900050163269,0.07261943072080612,0.0,0.005187102127820253,0.008645170368254185
