17-220KV-C母UA_17,18-220KV-C母UB_18,19-220KV-C母UC_19,20-220KV-C母3U0_20,13-冶小II回219IA_13,14-冶小II回219IB_14,15-冶小II回219IC_15,16-冶小II回2193I0_16
44.720985412597656,-84.65599060058594,39.15805435180664,0.21754474937915802,0.811476469039917,-0.4661673307418823,-0.34530913829803467,-0.03453091159462929
49.134037017822266,-84.28305053710938,34.3720703125,0.21754474937915802,0.8287419080734253,-0.43163642287254333,-0.37984004616737366,0.0
53.42277526855469,-83.6614990234375,29.461774826049805,0.2486225813627243,0.8460074067115784,-0.36257457733154297,-0.44890186190605164,-0.017265455797314644
57.49397277832031,-82.63592529296875,24.365013122558594,0.21754474937915802,0.8287419080734253,-0.328043669462204,-0.5006982684135437,-0.03453091159462929
61.31654357910156,-81.2995834350586,19.143938064575195,0.18646693229675293,0.8460074067115784,-0.2762472927570343,-0.5352291464805603,-0.017265455797314644
64.89049530029297,-79.65245819091797,13.891786575317383,0.12431129068136215,0.8460074067115784,-0.22445093095302582,-0.58702552318573,0.0
68.30905151367188,-77.6945571899414,8.546401023864746,0.09323346614837646,0.811476469039917,-0.17265456914901733,-0.656087338924408,-0.017265455797314644
71.38575744628906,-75.36371612548828,3.1699378490448,0.09323346614837646,0.811476469039917,-0.12085819989442825,-0.673352837562561,-0.03453091159462929
74.1827621459961,-72.65995025634766,-2.237603187561035,0.09323346614837646,0.7769455313682556,-0.08632728457450867,-0.6906182765960693,-0.03453091159462929
76.63790893554688,-69.73863220214844,-7.582988739013672,0.031077822670340538,0.742414653301239,-0.017265455797314644,-0.7251491546630859,-0.03453091159462929
78.68904876708984,-66.50653839111328,-12.835140228271484,0.0,0.7251491546630859,0.017265455797314644,-0.7596800923347473,-0.03453091159462929
80.42940521240234,-63.05690002441406,-17.99405860900879,0.0,0.673352837562561,0.06906182318925858,-0.7596800923347473,-0.03453091159462929
81.89006042480469,-59.38971710205078,-22.997589111328125,0.0,0.656087338924408,0.12085819989442825,-0.7942110300064087,-0.03453091159462929
83.00886535644531,-55.59822463989258,-27.90788459777832,-0.031077822670340538,0.6215564608573914,0.15538911521434784,-0.7942110300064087,-0.03453091159462929
83.91011810302734,-51.58918380737305,-32.693870544433594,-0.062155645340681076,0.6042909622192383,0.22445093095302582,-0.8287419080734253,-0.05179636925458908
84.40736389160156,-47.36260223388672,-37.41769790649414,-0.031077822670340538,0.5524945855140686,0.2762472927570343,-0.8632728457450867,-0.03453091159462929
84.65599060058594,-42.887393951416016,-42.017215728759766,-0.09323346614837646,0.5352291464805603,0.328043669462204,-0.8632728457450867,-0.03453091159462929
84.53167724609375,-38.194644927978516,-46.5545768737793,-0.12431129068136215,0.483432799577713,0.36257457733154297,-0.8632728457450867,-0.03453091159462929
84.15874481201172,-33.315425872802734,-50.90547180175781,-0.09323346614837646,0.4661673307418823,0.43163642287254333,-0.8978037238121033,-0.03453091159462929
83.47502899169922,-28.342973709106445,-55.1942138671875,-0.15538911521434784,0.39710551500320435,0.44890186190605164,-0.8978037238121033,-0.03453091159462929
82.449462890625,-23.18405532836914,-59.296485900878906,-0.18646693229675293,0.36257457733154297,0.5006982684135437,-0.8978037238121033,-0.03453091159462929
81.08203887939453,-17.90082550048828,-63.1501350402832,-0.15538911521434784,0.328043669462204,0.5524945855140686,-0.8978037238121033,-0.03453091159462929
79.37275695800781,-12.555439949035645,-66.69300842285156,-0.18646693229675293,0.2417163997888565,0.6042909622192383,-0.880538284778595,-0.03453091159462929
77.29054260253906,-7.147899150848389,-69.98725891113281,-0.15538911521434784,0.18992002308368683,0.6215564608573914,-0.8632728457450867,-0.03453091159462929
74.83539581298828,-1.7403579950332642,-72.9085693359375,-0.15538911521434784,0.15538911521434784,0.656087338924408,-0.8460074067115784,-0.03453091159462929
72.00731658935547,3.6361052989959717,-75.51910400390625,-0.09323346614837646,0.08632728457450867,0.673352837562561,-0.7942110300064087,-0.03453091159462929
68.96168518066406,8.95041275024414,-77.81886291503906,-0.031077822670340538,0.05179636925458908,0.6906182765960693,-0.7769455313682556,-0.05179636925458908
65.57420349121094,14.326875686645508,-79.65245819091797,0.0,0.0,0.7251491546630859,-0.7596800923347473,-0.03453091159462929
61.907020568847656,19.51687240600586,-81.26850128173828,0.031077822670340538,-0.05179636925458908,0.742414653301239,-0.7251491546630859,-0.03453091159462929
58.05337142944336,24.675790786743164,-82.57377624511719,0.062155645340681076,-0.12085819989442825,0.7769455313682556,-0.6906182765960693,-0.03453091159462929
54.075408935546875,29.679319381713867,-83.5993423461914,0.09323346614837646,-0.15538911521434784,0.7769455313682556,-0.656087338924408,-0.03453091159462929
49.91098403930664,34.527462005615234,-84.34520721435547,0.09323346614837646,-0.20718547701835632,0.811476469039917,-0.6388218998908997,-0.03453091159462929
45.591163635253906,39.313446044921875,-84.7802963256836,0.062155645340681076,-0.2417163997888565,0.8287419080734253,-0.58702552318573,-0.03453091159462929
41.08488082885742,43.97511672973633,-84.84245300292969,0.031077822670340538,-0.293512761592865,0.8460074067115784,-0.5524945855140686,-0.03453091159462929
36.4232063293457,48.48140335083008,-84.7181396484375,0.0,-0.328043669462204,0.8460074067115784,-0.5006982684135437,-0.03453091159462929
31.5750675201416,52.832298278808594,-84.15874481201172,0.031077822670340538,-0.36257457733154297,0.8632728457450867,-0.44890186190605164,-0.03453091159462929
26.54046058654785,56.996726989746094,-83.28856658935547,-0.031077822670340538,-0.43163642287254333,0.8287419080734253,-0.41437095403671265,-0.017265455797314644
21.41261863708496,60.943607330322266,-82.07653045654297,-0.031077822670340538,-0.483432799577713,0.8287419080734253,-0.36257457733154297,-0.017265455797314644
16.16046714782715,64.5797119140625,-80.49156188964844,-0.031077822670340538,-0.5352291464805603,0.811476469039917,-0.2762472927570343,0.0
