500kVⅢ母_1,500kVⅢ母_2,500kVⅢ母_3,500kVⅢ母_4,辽沙1号线_21,辽沙1号线_22,辽沙1号线_23,辽沙1号线_24
-75.91349792480469,70.09397888183594,5.591443061828613,0.13204799592494965,0.0711819976568222,-0.12397900223731995,0.06416299939155579,0.010428999550640583
-78.26177978515625,67.0196304321289,10.938612937927246,0.34952399134635925,0.07986199855804443,-0.12224499881267548,0.056359998881816864,0.009560000151395798
-80.48197174072266,63.59714889526367,16.344192504882812,0.473796010017395,0.08333399891853333,-0.1274469941854477,0.04422200098633766,0.00608400022611022
-82.0777359008789,60.046119689941406,21.574542999267578,0.4194270074367523,0.09201399981975555,-0.1205110028386116,0.04248800128698349,0.007822000421583652
-83.37462615966797,56.045188903808594,26.87923240661621,0.34952399134635925,0.09288199990987778,-0.12311200052499771,0.03901999816298485,0.009560000151395798
-84.26590728759766,52.27992248535156,31.679473876953125,0.11651399731636047,0.09461800009012222,-0.11704300343990326,0.029482999816536903,0.008690999820828438
-84.76758575439453,48.161155700683594,36.474403381347656,-0.2330009937286377,0.10069400072097778,-0.11877699941396713,0.026882000267505646,0.010428999550640583
-85.18386840820312,43.76923751831055,41.25871276855469,-0.19416600465774536,0.09809000045061111,-0.11010699719190598,0.012143000029027462,0.010428999550640583
-84.9437026977539,39.072025299072266,45.703182220458984,-0.21746699512004852,0.1050340011715889,-0.10924000293016434,0.008674999698996544,0.006953000091016293
-84.54342651367188,34.294471740722656,49.99897384643555,-0.09319499880075455,0.10850600153207779,-0.09710200130939484,-0.0008619999862276018,0.006953000091016293
-83.72686767578125,29.179492950439453,54.22042465209961,9.000000318337698e-06,0.10937400162220001,-0.09970299899578094,-0.009531999938189983,0.007822000421583652
-82.3445816040039,23.860984802246094,58.14982223510742,0.10874699801206589,0.11718600243330002,-0.09189999848604202,-0.013867000117897987,0.009560000151395798
-80.93561553955078,18.633529663085938,61.919921875,0.12428099662065506,0.11979000270366669,-0.08583100140094757,-0.02167000062763691,0.009560000151395798
-79.33985137939453,13.577465057373047,65.49886322021484,-0.14756399393081665,0.11718600243330002,-0.0840969979763031,-0.024271000176668167,-0.0008679999737069011
-77.24241638183594,8.291092872619629,68.78575134277344,-0.20970000326633453,0.11545000225305557,-0.07802800089120865,-0.0346749983727932,0.006953000091016293
-74.97952270507812,3.0475690364837646,71.79121398925781,-0.32620498538017273,0.11892200261354446,-0.06675700098276138,-0.03987700119614601,0.004346000030636787
-72.07086181640625,-2.453042984008789,74.47807312011719,-0.4427100121974945,0.11718600243330002,-0.06328900158405304,-0.05028099939227104,9.999999974752427e-07
-69.06613159179688,-7.787619113922119,76.8357162475586,-0.4504770040512085,0.1163180023431778,-0.05115099996328354,-0.05548299849033356,0.008690999820828438
-65.76786041259766,-13.277519226074219,79.02873992919922,-0.5825160145759583,0.11197800189256668,-0.04854999855160713,-0.06502000242471695,0.006953000091016293
-62.21875762939453,-18.601383209228516,80.8713150024414,-0.6446520090103149,0.11979000270366669,-0.03641200065612793,-0.06848800182342529,0.006953000091016293
-58.56291198730469,-23.81277084350586,82.48554992675781,-0.6368849873542786,0.11111000180244446,-0.035544998943805695,-0.07802499830722809,0.006953000091016293
-54.725608825683594,-28.895614624023438,83.73871612548828,-0.7611569762229919,0.10763800144195557,-0.02600800059735775,-0.08149299770593643,-0.0008679999737069011
-50.73353576660156,-33.699947357177734,84.62017059326172,-0.6990209817886353,0.10590200126171112,-0.02167299948632717,-0.08235999941825867,0.0017389999702572823
-46.58134841918945,-38.225765228271484,85.02373504638672,-0.8077589869499207,0.09982600063085556,-0.013869999907910824,-0.08842899650335312,-0.0008679999737069011
-42.03422546386719,-43.06223678588867,85.18303680419922,-0.7067880034446716,0.09722200036048889,-0.006066999863833189,-0.09623199701309204,-0.0034749999176710844
-37.326988220214844,-47.52378463745117,84.87505340576172,-0.48931199312210083,0.09461800009012222,0.0026030000299215317,-0.09449800103902817,0.004346000030636787
-32.304874420166016,-51.979976654052734,84.32281494140625,-0.4504770040512085,0.09201399981975555,0.01040599960833788,-0.10403499752283096,-0.004344000015407801
-27.208038330078125,-56.146942138671875,83.38294219970703,-0.3961080014705658,0.0824659988284111,0.018208999186754227,-0.10663600265979767,-0.004344000015407801
-22.079181671142578,-59.98183822631836,81.95455169677734,-0.2718360126018524,0.07812599837779999,0.02341100014746189,-0.10663600265979767,-0.007819999940693378
-16.822235107421875,-63.457881927490234,80.30314636230469,-0.25630199909210205,0.0711819976568222,0.03554899990558624,-0.10923700034618378,-0.0008679999737069011
-11.68270492553711,-66.76789093017578,78.492431640625,-0.2873699963092804,0.06857799738645554,0.03554899990558624,-0.11530599743127823,-0.0034749999176710844
-6.479129791259766,-69.82616424560547,76.32064056396484,-0.31067100167274475,0.07031399756669998,0.05028799921274185,-0.11617299914360046,-0.004344000015407801
-1.0727490186691284,-72.85231018066406,73.99486541748047,-0.2718360126018524,0.051217999309301376,0.058090999722480774,-0.11617299914360046,-0.006082000210881233
4.301609992980957,-75.44996643066406,71.0849838256836,-0.13202999532222748,0.04427399858832359,0.06155899912118912,-0.1170400008559227,-0.006082000210881233
9.691980361938477,-77.80661010742188,68.02642059326172,-0.038825999945402145,0.03819800168275833,0.07456400245428085,-0.11964099854230881,-0.004344000015407801
15.034317016601562,-79.93293762207031,64.60678100585938,0.30292201042175293,0.026914000511169434,0.07629799842834473,-0.12224200367927551,-0.004344000015407801
20.259239196777344,-81.48617553710938,60.8685417175293,0.41165998578071594,0.026914000511169434,0.08496800065040588,-0.1170400008559227,-0.009557999670505524
25.356075286865234,-82.7234115600586,56.992244720458984,0.46602898836135864,0.01736599951982498,0.09450499713420868,-0.11790700256824493,-0.006951000075787306
30.383529663085938,-84.0677719116211,53.22214126586914,0.5592330098152161,0.015629999339580536,0.08930300176143646,-0.11443900316953659,-0.008689000271260738
35.12812042236328,-84.78012084960938,49.19185256958008,0.41165998578071594,0.006082000210881233,0.09623900055885315,-0.1170400008559227,-0.006951000075787306
39.82468032836914,-85.19788360595703,45.002262115478516,0.2640869915485382,6.000000212225132e-06,0.10057400166988373,-0.11097099632024765,-0.006951000075787306
44.33978271484375,-85.00507354736328,40.47814178466797,0.11651399731636047,-0.011277999728918076,0.111845001578331,-0.10663600265979767,-0.004344000015407801
48.705448150634766,-84.5016098022461,35.74693298339844,-0.14756399393081665,-0.013881999999284744,0.10924399644136429,-0.1049019992351532,-0.004344000015407801
52.94302749633789,-83.6767807006836,30.67057228088379,-0.0621270015835762,-0.019958000630140305,0.1144459992647171,-0.10230100154876709,-0.012164999730885029
57.015159606933594,-82.61629486083984,25.519872665405273,-0.07766100019216537,-0.020826000720262527,0.11357899755239487,-0.0953650027513504,-0.006951000075787306
60.825775146484375,-81.48617553710938,20.379793167114258,0.18641699850559235,-0.029505999758839607,0.11878100037574768,-0.09103000164031982,-0.010427000001072884
64.51898193359375,-79.99720764160156,15.112273216247559,0.2563199996948242,-0.04165799915790558,0.11704699695110321,-0.09103000164031982,-0.008689000271260738
67.66780853271484,-77.94050598144531,9.998743057250977,0.2563199996948242,-0.04599799960851669,0.11618000268936157,-0.08235999941825867,-0.009557999670505524
70.60316467285156,-75.64813995361328,4.747152805328369,0.24855299293994904,-0.055546000599861145,0.1291850060224533,-0.07802499830722809,-0.007819999940693378
73.38907623291016,-72.97549438476562,-0.530987024307251,0.023310000076889992,-0.05988600105047226,0.1239830031991005,-0.06848800182342529,-0.013034000061452389
75.99887084960938,-70.01898193359375,-5.883467197418213,-0.26406899094581604,-0.07030200213193893,0.1239830031991005,-0.06328599900007248,-0.013903000392019749
78.29911804199219,-66.91786193847656,-11.204087257385254,-0.47377800941467285,-0.07551000267267227,0.12138199806213379,-0.05635000020265579,-0.013034000061452389
80.48194885253906,-63.54893493652344,-16.62559700012207,-0.5592150092124939,-0.08245400339365005,0.12484999746084213,-0.04854699969291687,-0.009557999670505524
82.1043930053711,-59.98183822631836,-21.871877670288086,-0.43494299054145813,-0.08592599630355835,0.1239830031991005,-0.04421199858188629,-0.006951000075787306
83.37993621826172,-56.007686614990234,-27.15532684326172,-0.3961080014705658,-0.08939799666404724,0.12051499634981155,-0.037275999784469604,-0.009557999670505524
84.27655792236328,-52.18885803222656,-31.99273681640625,-0.18639899790287018,-0.0954739972949028,0.11878100037574768,-0.03380800038576126,-0.009557999670505524
84.74087524414062,-48.04867172241211,-36.73987579345703,0.13981500267982483,-0.09720999747514725,0.11704699695110321,-0.025138000026345253,-0.006951000075787306
85.11980438232422,-43.63532638549805,-41.56135559082031,0.12428099662065506,-0.10328599810600281,0.11357899755239487,-0.019936000928282738,-0.011296000331640244
84.9169921875,-38.991676330566406,-45.979278564453125,0.13204799592494965,-0.10068199783563614,0.111845001578331,-0.008665000088512897,-0.008689000271260738
84.49536895751953,-34.13378143310547,-50.23789596557617,9.000000318337698e-06,-0.10328599810600281,0.09883999824523926,-0.0017290000105276704,-0.006951000075787306
83.63611602783203,-29.013446807861328,-54.501827239990234,-0.14756399393081665,-0.11022999882698059,0.10144100338220596,0.005206999834626913,-0.009557999670505524
82.27517700195312,-23.74314308166504,-58.34095764160156,-0.2330009937286377,-0.11196599900722504,0.08843600004911423,0.006940999999642372,-0.0034749999176710844
80.82884979248047,-18.467483520507812,-62.13760757446289,-0.25630199909210205,-0.11196599900722504,0.08756899833679199,0.017345000058412552,-0.006951000075787306
79.19573211669922,-13.37928295135498,-65.68999481201172,9.000000318337698e-06,-0.11543799936771393,0.08150000125169754,0.024281000718474388,-0.002606000052765012
77.0982894897461,-8.092910766601562,-68.9928207397461,0.13981500267982483,-0.11022999882698059,0.08323399722576141,0.032951001077890396,-0.0034749999176710844
74.81405639648438,-2.838675022125244,-71.98765563964844,0.2563199996948242,-0.12064599990844727,0.06069200113415718,0.03641900047659874,-0.007819999940693378
71.93207550048828,2.619088888168335,-74.66389465332031,0.4349609911441803,-0.10936199873685837,0.06329300254583359,0.047690000385046005,-0.005212999880313873
68.92200469970703,7.942953109741211,-76.97905731201172,0.497096985578537,-0.11283399909734726,0.05028799921274185,0.05549300089478493,-0.0034749999176710844
65.5596923828125,13.43820858001709,-79.14022827148438,0.489329993724823,-0.11196599900722504,0.043352000415325165,0.062428999692201614,-0.002606000052765012
62.005252838134766,18.74064826965332,-81.01996612548828,0.5592330098152161,-0.10936199873685837,0.037282999604940414,0.07456699758768082,-0.004344000015407801
58.365421295166016,23.91990089416504,-82.51738739013672,0.5436990261077881,-0.11022999882698059,0.030347000807523727,0.07803499698638916,-0.0017369999550282955
54.458736419677734,29.013456344604492,-83.8077163696289,0.6602039933204651,-0.11109799891710281,0.02601199969649315,0.0815029963850975,-0.0008679999737069011
50.546714782714844,33.84992599487305,-84.64138793945312,0.5436990261077881,-0.09981399774551392,0.02167700044810772,0.08843900263309479,-0.0008679999737069011
46.378517150878906,38.32218551635742,-85.0661849975586,0.6757379770278931,-0.10154999792575836,0.008671999908983707,0.08670499920845032,-0.0017369999550282955
41.7886962890625,43.18543243408203,-85.24141693115234,0.5592330098152161,-0.08939799666404724,0.004337000194936991,0.08930599689483643,0.004346000030636787
37.006744384765625,47.684471130371094,-84.89096069335938,0.3728249967098236,-0.0841900035738945,-0.0017320000333711505,0.09710899740457535,-0.0017369999550282955
32.03799819946289,52.11388397216797,-84.34933471679688,0.28738799691200256,-0.09460599720478058,-0.013869999907910824,0.09624200314283371,-0.0008679999737069011
26.925153732299805,56.28620910644531,-83.43070983886719,0.3650580048561096,-0.07811400294303894,-0.020805999636650085,0.10491199791431427,-0.0017369999550282955
21.769611358642578,60.105037689208984,-82.012939453125,0.163115993142128,-0.07724600285291672,-0.02600800059735775,0.11271499842405319,0.0008699999889358878
16.485980987548828,63.5864372253418,-80.30842590332031,0.24078600108623505,-0.07203800231218338,-0.028609000146389008,0.11098100244998932,0.00521499989554286
11.389145851135254,66.9178695678711,-78.46585845947266,0.2097180038690567,-0.07030200213193893,-0.03467800095677376,0.11358200013637543,0.006953000091016293
6.180233955383301,69.89044952392578,-76.3365478515625,0.2718540132045746,-0.061622001230716705,-0.047683000564575195,0.11271499842405319,0.00608400022611022
0.7845270037651062,72.92194366455078,-73.93111419677734,0.23301899433135986,-0.05467800050973892,-0.053752001374959946,0.11444900184869766,0.00608400022611022
-4.573821067810059,75.50889587402344,-70.9893798828125,0.054377999156713486,-0.03992199897766113,-0.06155499815940857,0.11878400295972824,0.008690999820828438
-9.953516960144043,77.86553192138672,-67.98922729492188,-0.10872899740934372,-0.040789999067783356,-0.07109200209379196,0.11878400295972824,0.00521499989554286
-15.29051685333252,79.95437622070312,-64.50055694580078,-0.36504000425338745,-0.026033999398350716,-0.07542700320482254,0.11704999953508377,0.009560000151395798
