5-500kV大宝Ⅱ回线路电压Ua_5,6-500kV大宝Ⅱ回线路电压Ub_6,7-500kV大宝Ⅱ回线路电压Uc_7,8-500kV大宝Ⅱ回线路电压3Uo_8,13-500kV大宝Ⅱ回线路电流Ia_13,14-500kV大宝Ⅱ回线路电流Ib_14,15-500kV大宝Ⅱ回线路电流Ic_15,16-500kV大宝Ⅱ回线路电流3Io_16
80.5409164428711,-45.18143844604492,-35.26972961425781,0.3417750298976898,0.5041755437850952,-0.20034779608249664,-0.30368393659591675,0.0
80.88272094726562,-40.86216735839844,-40.01996612548828,0.2174932062625885,0.49726903438568115,-0.16580507159233093,-0.3312915861606598,0.0
80.63414001464844,-36.10786056518555,-44.73915481567383,-0.12428183108568192,0.4903625249862671,-0.13817089796066284,-0.3519972860813141,0.0
79.85731506347656,-30.980669021606445,-49.24101257324219,-0.4039159417152405,0.483456015586853,-0.11053671687841415,-0.37270301580429077,0.0
78.89405822753906,-25.63595962524414,-53.5876350402832,-0.3417750298976898,0.47654950618743896,-0.07599399238824844,-0.4003106653690338,0.0
77.86865234375,-20.415546417236328,-57.592735290527344,-0.03107045777142048,0.4696429967880249,-0.048359811305999756,-0.41411447525024414,0.0
76.5014419555664,-15.443723678588867,-61.13212585449219,0.09321137517690659,0.4558299481868744,-0.020725633949041367,-0.4348202049732208,0.0
74.85458374023438,-10.720492362976074,-64.2989501953125,-0.09321137517690659,0.4351104199886322,0.01381708960980177,-0.44862401485443115,0.0
73.08342742919922,-6.15263032913208,-67.34158325195312,-0.4660568833351135,0.4212973713874817,0.048359811305999756,-0.4624278247356415,0.0
71.21905517578125,-1.4604729413986206,-70.29107666015625,-0.7146205306053162,0.4005778431892395,0.07599399238824844,-0.4762316346168518,0.0
68.98180389404297,3.41812801361084,-72.96114349365234,-0.7767614722251892,0.3798582851886749,0.10362817347049713,-0.49003544449806213,0.0
66.34061431884766,8.358877182006836,-75.2586441040039,-0.7456910014152527,0.3522322475910187,0.13817089796066284,-0.4969373643398285,-0.006915209349244833
63.38868713378906,13.206403732299805,-77.24567413330078,-0.8389023542404175,0.3315126895904541,0.16580507159233093,-0.5038392543792725,-0.006915209349244833
60.00174331665039,17.960708618164062,-78.73594665527344,-1.0874660015106201,0.30388665199279785,0.20034779608249664,-0.5107411742210388,-0.006915209349244833
56.11763000488281,22.59071922302246,-79.66736602783203,-1.3981705904006958,0.2762605845928192,0.22798196971416473,-0.5107411742210388,-0.006915209349244833
51.98493576049805,27.220727920532227,-80.25726318359375,-1.584593415260315,0.24863451719284058,0.255616158246994,-0.5107411742210388,-0.006915209349244833
47.94546127319336,31.881813049316406,-80.90925598144531,-1.615663766860962,0.22100846469402313,0.29015886783599854,-0.5107411742210388,-0.006915209349244833
43.843841552734375,36.66719055175781,-81.53019714355469,-1.522452473640442,0.18647588789463043,0.3108845055103302,-0.5107411742210388,-0.006915209349244833
39.33827209472656,41.26612854003906,-81.71648406982422,-1.6467342376708984,0.158849835395813,0.3385186791419983,-0.5038392543792725,-0.006915209349244833
34.36661148071289,45.74076843261719,-81.15763092041016,-1.615663766860962,0.13122378289699554,0.35924431681632996,-0.5038392543792725,0.0
28.928855895996094,50.18433380126953,-80.25726318359375,-1.739945650100708,0.09669120609760284,0.3799699544906616,-0.49003544449806213,-0.006915209349244833
23.553247451782227,54.69004821777344,-79.29479217529297,-1.6467342376708984,0.0690651461482048,0.4076041281223297,-0.48313355445861816,0.0
18.488367080688477,58.88502502441406,-78.30128479003906,-1.4913820028305054,0.04143908619880676,0.42142122983932495,-0.46932974457740784,0.0
13.85850715637207,62.27207946777344,-76.9352035522461,-1.2117478847503662,0.006906514521688223,0.4352383017539978,-0.44862401485443115,0.0
9.321866035461426,65.00658416748047,-75.10340881347656,-1.2117478847503662,-0.02071954309940338,0.45596393942832947,-0.4417220950126648,0.0
4.629859924316406,67.6789321899414,-73.05429077148438,-1.2428183555603027,-0.05525211617350578,0.4697810411453247,-0.4210163652896881,0.0
-0.2175101935863495,70.53773498535156,-70.94306945800781,-1.025325059890747,-0.08978468924760818,0.47668957710266113,-0.4003106653690338,0.0
-5.127026081085205,73.3654556274414,-68.67662048339844,-0.7146205306053162,-0.11741074919700623,0.49050667881965637,-0.37960493564605713,0.0
-9.88117790222168,75.82029724121094,-66.1307373046875,-0.3107045888900757,-0.15194332599639893,0.49050667881965637,-0.3519972860813141,0.0
-14.542110443115234,77.77794647216797,-63.18124771118164,0.0,-0.17956937849521637,0.5043237805366516,-0.3312915861606598,0.0
-19.234115600585938,78.98983001708984,-59.67290496826172,0.0,-0.2071954309940338,0.5043237805366516,-0.30368393659591675,0.0
-23.98826789855957,79.58023834228516,-55.63675308227539,-0.18642275035381317,-0.2417280077934265,0.5043237805366516,-0.26917439699172974,0.0
-28.77349281311035,80.01527404785156,-51.41432189941406,-0.37284550070762634,-0.26935407519340515,0.511232316493988,-0.24846868216991425,0.0
-33.46549606323242,80.63674926757812,-47.25398635864258,-0.3417750298976898,-0.2969801127910614,0.5043237805366516,-0.21395914256572723,0.0
-38.188575744628906,81.19607543945312,-42.969459533691406,-0.09321137517690659,-0.317699670791626,0.4974152147769928,-0.17944960296154022,0.0
-42.81843566894531,81.28929901123047,-38.25027084350586,0.2174932062625885,-0.3453257381916046,0.49050667881965637,-0.15184196829795837,-0.006915209349244833
-47.324005126953125,80.6678237915039,-33.06536865234375,0.3417750298976898,-0.37295177578926086,0.48359814286231995,-0.11733243614435196,0.0
-51.767425537109375,79.76667785644531,-27.725234985351562,0.3107045888900757,-0.39367133378982544,0.47668957710266113,-0.08972480148077011,-0.006915209349244833
-55.99333953857422,78.74124145507812,-22.50929069519043,0.18642275035381317,-0.40748435258865356,0.4697810411453247,-0.0552152618765831,0.0
-59.75315856933594,77.4361343383789,-17.47962760925293,0.09321137517690659,-0.42820391058921814,0.45596393942832947,-0.02760763093829155,0.0
-63.0468864440918,75.82029724121094,-12.605202674865723,0.09321137517690659,-0.44201692938804626,0.4352383017539978,0.006901907734572887,0.0
-65.99880981445312,73.89371490478516,-7.6997294425964355,0.09321137517690659,-0.4558299481868744,0.42142122983932495,0.03450953960418701,0.0
-68.88858795166016,71.87390899658203,-2.8253040313720703,0.0,-0.4696429967880249,0.4076041281223297,0.06211717054247856,0.0
-71.59192657470703,69.69873809814453,1.9249323606491089,-0.18642275035381317,-0.483456015586853,0.3799699544906616,0.09662670642137527,0.0
-74.04668426513672,67.33712005615234,6.644121170043945,-0.37284550070762634,-0.4903625249862671,0.35924431681632996,0.13113625347614288,0.0
-76.12857055664062,64.66476440429688,11.425405502319336,-0.37284550070762634,-0.49726903438568115,0.3385186791419983,0.15874387323856354,0.0
-77.71328735351562,61.433082580566406,16.29983139038086,-0.2174932062625885,-0.5041755437850952,0.3108845055103302,0.19325341284275055,0.0
-78.7076187133789,57.67314147949219,21.14320945739746,-0.06214091554284096,-0.5041755437850952,0.2832503318786621,0.2208610475063324,0.0
-79.20478820800781,53.540313720703125,25.831350326538086,0.03107045777142048,-0.5041755437850952,0.255616158246994,0.2553705871105194,0.0
-79.70195007324219,49.37641525268555,30.488445281982422,0.0,-0.5041755437850952,0.2210734337568283,0.28297820687294006,0.0
-80.32341003417969,45.274658203125,35.145538330078125,-0.06214091554284096,-0.5041755437850952,0.20034779608249664,0.30368393659591675,0.0
-80.72735595703125,40.9864616394043,39.833683013916016,-0.06214091554284096,-0.5041755437850952,0.16580507159233093,0.33819347620010376,0.0
-80.50984954833984,36.20108413696289,44.52182388305664,0.09321137517690659,-0.49726903438568115,0.13817089796066284,0.35889920592308044,0.0
-79.79517364501953,31.042818069458008,49.085777282714844,0.3107045888900757,-0.4903625249862671,0.10362817347049713,0.37960493564605713,0.0
-78.86298370361328,25.72918128967285,53.49449157714844,0.37284550070762634,-0.483456015586853,0.06908544898033142,0.4072125554084778,0.0
-77.80650329589844,20.50876808166504,57.56168746948242,0.24856366217136383,-0.4696429967880249,0.04145126789808273,0.4210163652896881,0.0
-76.43930053710938,15.536945343017578,61.16317367553711,0.15535229444503784,-0.4489234387874603,0.01381708960980177,0.4417220950126648,0.0
-74.8235092163086,10.751566886901855,64.36104583740234,0.27963411808013916,-0.44201692938804626,-0.01381708960980177,0.4555259048938751,0.0
-73.05235290527344,6.121556758880615,67.40367889404297,0.5281977653503418,-0.4212973713874817,-0.048359811305999756,0.46932974457740784,0.006915209349244833
-71.18798065185547,1.429399013519287,70.32212829589844,0.6835500597953796,-0.4005778431892395,-0.08290253579616547,0.48313355445861816,0.006915209349244833
-68.95072937011719,-3.41812801361084,72.93009948730469,0.7146205306053162,-0.3798582851886749,-0.11053671687841415,0.4969373643398285,0.0
-66.34061431884766,-8.29672908782959,75.22760009765625,0.7456910014152527,-0.3522322475910187,-0.14507943391799927,0.5038392543792725,0.006915209349244833
-63.48190689086914,-13.206403732299805,77.30776977539062,0.807831883430481,-0.3315126895904541,-0.17271362245082855,0.5107411742210388,0.006915209349244833
-60.157108306884766,-17.991783142089844,78.89118194580078,1.025325059890747,-0.30388665199279785,-0.20725634694099426,0.5176430940628052,0.006915209349244833
-56.24192428588867,-22.683940887451172,79.82260131835938,1.2738888263702393,-0.2762605845928192,-0.23489052057266235,0.5176430940628052,0.006915209349244833
-52.04708480834961,-27.251802444458008,80.2883071899414,1.4603115320205688,-0.24863451719284058,-0.26252469420433044,0.5176430940628052,0.013830418698489666
-47.914390563964844,-31.881813049316406,80.81610870361328,1.522452473640442,-0.22100846469402313,-0.29015886783599854,0.5176430940628052,0.006915209349244833
-43.812767028808594,-36.605045318603516,81.43705749511719,1.522452473640442,-0.1933824121952057,-0.3177930414676666,0.5176430940628052,0.006915209349244833
-39.43149185180664,-41.14183044433594,81.68544006347656,1.6467342376708984,-0.158849835395813,-0.3454272449016571,0.5107411742210388,0.006915209349244833
-34.39768600463867,-45.74076843261719,81.25077819824219,1.7088751792907715,-0.13122378289699554,-0.36615288257598877,0.5038392543792725,0.006915209349244833
-28.959928512573242,-50.21540832519531,80.3193588256836,1.802086591720581,-0.09669120609760284,-0.38687849044799805,0.4969373643398285,0.006915209349244833
-23.584320068359375,-54.658973693847656,79.29479217529297,1.6467342376708984,-0.0690651461482048,-0.4076041281223297,0.49003544449806213,0.006915209349244833
-18.457294464111328,-58.79180145263672,78.27023315429688,1.522452473640442,-0.04143908619880676,-0.4283297657966614,0.4762316346168518,0.006915209349244833
-13.827434539794922,-62.178855895996094,76.84205627441406,1.3671001195907593,-0.006906514521688223,-0.4421468675136566,0.4624278247356415,0.006915209349244833
-9.228647232055664,-64.97550964355469,75.10340881347656,1.3981705904006958,0.02071954309940338,-0.45596393942832947,0.44862401485443115,0.0
-4.567714214324951,-67.71000671386719,73.14743041992188,1.3981705904006958,0.04834560304880142,-0.4697810411453247,0.42791828513145447,0.0
0.24858307838439941,-70.59988403320312,71.0672607421875,1.0563955307006836,0.08287817239761353,-0.48359814286231995,0.4072125554084778,0.0
5.06488037109375,-73.39653015136719,68.73871612548828,0.6524795889854431,0.11741074919700623,-0.49050667881965637,0.37960493564605713,0.006915209349244833
9.819031715393066,-75.82029724121094,66.16178894042969,0.27963411808013916,0.14503680169582367,-0.4974152147769928,0.35889920592308044,0.006915209349244833
14.542110443115234,-77.68473052978516,63.21229553222656,0.09321137517690659,0.17956937849521637,-0.5043237805366516,0.3312915861606598,0.0
19.296262741088867,-78.89661407470703,59.67290496826172,0.12428183108568192,0.2071954309940338,-0.511232316493988,0.30368393659591675,0.006915209349244833
24.050413131713867,-79.54916381835938,55.57466125488281,0.15535229444503784,0.2417280077934265,-0.511232316493988,0.28297820687294006,0.006915209349244833
28.74241828918457,-80.04634094238281,51.35222625732422,0.12428183108568192,0.26935407519340515,-0.511232316493988,0.24846868216991425,0.006915209349244833
33.434425354003906,-80.63674926757812,47.191890716552734,0.0,0.29007360339164734,-0.511232316493988,0.21395914256572723,0.0
38.15750503540039,-81.19607543945312,42.938411712646484,-0.06214091554284096,0.317699670791626,-0.5043237805366516,0.18635150790214539,0.006915209349244833
