220kV II段电压_25,220kV II段电压_26,220kV II段电压_27,220kV II段电压_28,220kV木东线_5,220kV木东线_6,220kV木东线_7,220kV木东线_8
-21.07083511352539,-61.13444519042969,82.17201232910156,-0.18042999505996704,0.147830992937088,-0.4211759865283966,0.2565310001373291,0.013163999654352665
-15.932914733886719,-65.0720443725586,80.84571075439453,-0.4000900089740753,0.16957099735736847,-0.4342019855976105,0.24783499538898468,0.0
-10.773587226867676,-68.79564666748047,79.28409576416016,-0.5256100296974182,0.16087499260902405,-0.43854400515556335,0.1826149970293045,0.0
-5.507218837738037,-72.09124755859375,77.46577453613281,-0.4000900089740753,0.20870299637317657,-0.4342019855976105,0.1869630068540573,-0.008775999769568443
-0.2836669981479645,-74.78764343261719,75.15543365478516,-0.11766999959945679,0.26957499980926514,-0.4168339967727661,0.15217900276184082,0.0
4.661581039428711,-77.462646484375,72.88788604736328,0.07061000168323517,0.2565310001373291,-0.44288599491119385,0.13043899834156036,-0.004387999884784222
9.73527717590332,-79.64544677734375,70.10692596435547,0.16474999487400055,0.27827098965644836,-0.4342019855976105,0.12174300104379654,-0.008775999769568443
15.0016450881958,-81.37884521484375,66.5772476196289,0.29027000069618225,0.3217509984970093,-0.4168339967727661,0.08261100202798843,0.004387999884784222
20.053932189941406,-82.83404541015625,62.94060516357422,0.16474999487400055,0.3347949981689453,-0.4211759865283966,0.03913100063800812,-0.008775999769568443
25.17044448852539,-84.07524108886719,58.854732513427734,-0.08629000186920166,0.3782750070095062,-0.4211759865283966,0.030434999614953995,0.013163999654352665
30.286956787109375,-84.76004028320312,54.2768440246582,-0.4000900089740753,0.3739269971847534,-0.382097989320755,0.004346999805420637,0.004387999884784222
35.25361251831055,-85.33784484863281,49.69895553588867,-0.713890016078949,0.35218700766563416,-0.373414009809494,-0.021740999072790146,-0.004387999884784222
40.22026824951172,-85.74444580078125,44.9713249206543,-0.7766500115394592,0.4087109863758087,-0.373414009809494,-0.06087300181388855,-0.008775999769568443
45.10129165649414,-85.4448471069336,39.96559524536133,-0.6511300206184387,0.4043630063533783,-0.3386780023574829,-0.07391700148582458,0.0
49.661197662353516,-85.016845703125,34.852909088134766,-0.713890016078949,0.4391469955444336,-0.32999399304389954,-0.10435300320386887,-0.004387999884784222
54.0926513671875,-84.24644470214844,29.718828201293945,-0.713890016078949,0.43045100569725037,-0.2952579855918884,-0.10435300320386887,-0.004387999884784222
58.37425231933594,-83.17644500732422,24.49917984008789,-0.43147000670433044,0.4391469955444336,-0.3039419949054718,-0.14348499476909637,0.0
62.35614013671875,-81.84964752197266,19.23674774169922,-0.33733001351356506,0.4478429853916168,-0.2648639976978302,-0.14783300459384918,0.004387999884784222
65.99549865722656,-80.43724060058594,14.231019973754883,-0.18042999505996704,0.4434950053691864,-0.25183799862861633,-0.16522499918937683,0.0
69.57064056396484,-78.7680435180664,9.07554817199707,0.03923000022768974,0.4347989857196808,-0.1910499930381775,-0.20000900328159332,-0.008775999769568443
72.76042938232422,-76.58524322509766,3.898684024810791,0.29027000069618225,0.4478429853916168,-0.17368200421333313,-0.2608810067176819,-0.004387999884784222
75.71472930908203,-74.33824157714844,-1.2140040397644043,0.3530299961566925,0.4478429853916168,-0.16499799489974976,-0.2739250063896179,-0.008775999769568443
78.28369140625,-71.70604705810547,-6.283907890319824,0.5413100123405457,0.4347989857196808,-0.1476300060749054,-0.28696900606155396,-0.008775999769568443
80.36026763916016,-68.5816421508789,-11.353812217712402,0.7295899987220764,0.43045100569725037,-0.09118399769067764,-0.3434930145740509,0.004387999884784222
82.11572265625,-65.05064392089844,-16.55206871032715,0.8237299919128418,0.42175498604774475,-0.08684200048446655,-0.3478409945964813,0.0
83.50724792480469,-61.39124298095703,-21.579187393188477,0.8237299919128418,0.4478429853916168,-0.043421998620033264,-0.3478409945964813,0.004387999884784222
84.59905242919922,-57.28244400024414,-26.884403228759766,0.7295899987220764,0.4087109863758087,-0.039080001413822174,-0.35653701424598694,-0.004387999884784222
85.21988677978516,-52.895442962646484,-32.01848220825195,0.5413100123405457,0.38697099685668945,0.004339999984949827,-0.39132100343704224,-0.008775999769568443
85.60523223876953,-48.46564483642578,-36.89585876464844,0.227510005235672,0.4000149965286255,0.008682000450789928,-0.4087130129337311,0.008775999769568443
85.81930541992188,-43.77904510498047,-41.81602096557617,0.1019899994134903,0.3695789873600006,0.05644400045275688,-0.43045300245285034,0.004387999884784222
85.45537567138672,-38.75004577636719,-46.43669128417969,0.16474999487400055,0.3608829975128174,0.07815399765968323,-0.4217570126056671,-0.008775999769568443
84.85594940185547,-33.72104263305664,-50.864837646484375,0.13336999714374542,0.30001100897789,0.10420600324869156,-0.40436500310897827,-0.008775999769568443
84.1066665649414,-28.413843154907227,-55.31437301635742,0.3216499984264374,0.2956629991531372,0.11723200231790543,-0.4174090027809143,0.004387999884784222
83.03627014160156,-22.956844329833984,-59.571380615234375,0.4471699893474579,0.30001100897789,0.12157399952411652,-0.43480101227760315,0.008775999769568443
81.68756866455078,-17.64964485168457,-63.528900146484375,0.478549987077713,0.2608790099620819,0.1649940013885498,-0.43480101227760315,-0.004387999884784222
80.08196258544922,-12.321043968200684,-67.20832061767578,0.6040700078010559,0.26957499980926514,0.19104599952697754,-0.4478450119495392,-0.008775999769568443
78.32650756835938,-6.971044063568115,-70.82357025146484,0.635450005531311,0.2217469960451126,0.19972999393939972,-0.4478450119495392,-0.004387999884784222
76.01444244384766,-1.6852439641952515,-73.81845092773438,0.478549987077713,0.16087499260902405,0.2518340051174164,-0.4434970021247864,0.0
73.78800964355469,3.3009560108184814,-76.68498229980469,0.3530299961566925,0.1434829980134964,0.2518340051174164,-0.4434970021247864,0.004387999884784222
71.00497436523438,8.394156455993652,-79.12366485595703,0.1019899994134903,0.13913500308990479,0.26920199394226074,-0.43480101227760315,-0.004387999884784222
67.62250518798828,13.423155784606934,-80.96337890625,-0.14904999732971191,0.13043899834156036,0.3169640004634857,-0.4174090027809143,0.021940000355243683
63.91892623901367,18.49495506286621,-82.50360107421875,-0.3687100112438202,0.09565500169992447,0.34301599860191345,-0.43914899230003357,-0.004387999884784222
60.086891174316406,23.566755294799805,-83.78712463378906,-0.5256100296974182,0.07826299965381622,0.3603839874267578,-0.4478450119495392,-0.008775999769568443
55.67684555053711,28.59575653076172,-84.74976348876953,-0.8394100069999695,0.030434999614953995,0.3560419976711273,-0.4217570126056671,-0.008775999769568443
51.07412338256836,33.646156311035156,-85.24178314208984,-0.96492999792099,0.01739099994301796,0.4038040041923523,-0.40001699328422546,0.004387999884784222
46.34295654296875,38.71795654296875,-85.58405303955078,-0.96492999792099,0.004346999805420637,0.4038040041923523,-0.43045300245285034,-0.008775999769568443
41.59038162231445,43.57575607299805,-85.58405303955078,-0.9021700024604797,-0.043480999767780304,0.3907780051231384,-0.36088499426841736,0.013163999654352665
36.495277404785156,48.13395690917969,-85.04925537109375,-0.6825100183486938,-0.03913300111889839,0.4428820013999939,-0.39132100343704224,0.017551999539136887
31.507213592529297,52.649356842041016,-84.25775146484375,-0.21180999279022217,-0.10870099812746048,0.4472239911556244,-0.3739289939403534,0.0
26.433517456054688,57.12195587158203,-83.44485473632812,0.1019899994134903,-0.13478900492191315,0.42985600233078003,-0.3347969949245453,-0.004387999884784222
21.231372833251953,61.273555755615234,-82.28968048095703,0.4471699893474579,-0.14783300459384918,0.46459200978279114,-0.28262099623680115,-0.004387999884784222
16.09345245361328,65.1683578491211,-80.87781524658203,0.635450005531311,-0.1913129985332489,0.42985600233078003,-0.2739250063896179,0.004387999884784222
10.891308784484863,68.8277587890625,-79.33758544921875,0.7923499941825867,-0.19566099345684052,0.4472239911556244,-0.2739250063896179,-0.008775999769568443
5.667757034301758,72.05915832519531,-77.34812927246094,0.6040700078010559,-0.2260970026254654,0.46459200978279114,-0.24348899722099304,-0.008775999769568443
0.4013890027999878,74.96955871582031,-75.1447525024414,0.3216499984264374,-0.2565329968929291,0.4428820013999939,-0.1913129985332489,-0.008775999769568443
-4.6080827713012695,77.43055725097656,-72.79163360595703,0.03923000022768974,-0.2739250063896179,0.45590800046920776,-0.16522499918937683,-0.004387999884784222
-9.724595069885254,79.54915618896484,-69.92510986328125,-0.054910000413656235,-0.28262099623680115,0.46024999022483826,-0.14783300459384918,0.017551999539136887
-14.926738739013672,81.34675598144531,-66.4382095336914,-0.18042999505996704,-0.3347969949245453,0.42985600233078003,-0.12609300017356873,0.013163999654352665
-19.979026794433594,82.88755798339844,-62.88713836669922,0.03923000022768974,-0.32175299525260925,0.46459200978279114,-0.09565699845552444,0.008775999769568443
-25.031314849853516,84.15015411376953,-58.82265853881836,0.41578999161720276,-0.36523300409317017,0.42117199301719666,-0.09130900353193283,0.017551999539136887
-30.126419067382812,84.89915466308594,-54.28755569458008,0.6040700078010559,-0.3782770037651062,0.3907780051231384,-0.06522099673748016,-0.004387999884784222
-35.13589096069336,85.41275787353516,-49.70966720581055,0.8551099896430969,-0.40001699328422546,0.3951199948787689,-0.017393000423908234,0.008775999769568443
-40.145362854003906,85.8193588256836,-45.0034294128418,0.9492499828338623,-0.4174090027809143,0.37775200605392456,0.004346999805420637,-0.004387999884784222
