1-500kV威甘甲线电压Ua_1,2-500kV威甘甲线电压Ub_2,3-500kV威甘甲线电压Uc_3,4-500kV威甘甲线电压3Uo_4,5-500kV威甘甲线电流Ia_5,6-500kV威甘甲线电流Ib_6,7-500kV威甘甲线电流Ic_7,8-500kV威甘甲线电流3Io_8
-85.34193420410156,22.78857421875,62.343910217285156,-0.3814598619937897,-0.1078471913933754,0.0,0.10799574106931686,0.0
-83.71607208251953,17.76682472229004,65.68206024169922,-0.34967154264450073,-0.1006573811173439,-0.01441875658929348,0.11519546061754227,0.0
-81.4844970703125,12.459025382995605,68.82946014404297,-0.3814598619937897,-0.09346757084131241,-0.01441875658929348,0.11519546061754227,0.0
-78.80660247802734,6.579128265380859,72.0086441040039,-0.3178832232952118,-0.09346757084131241,-0.02883751317858696,0.11519546061754227,-0.007215075194835663
-75.93743133544922,0.6356645822525024,74.99708557128906,-0.5404014587402344,-0.09346757084131241,-0.036046892404556274,0.12239517271518707,0.0
-73.036376953125,-5.498498439788818,78.27165222167969,-0.44503650069236755,-0.08627775311470032,-0.04325626790523529,0.12239517271518707,0.007215075194835663
-70.2628402709961,-11.378396034240723,81.48263549804688,-0.2543065845966339,-0.07189813256263733,-0.050465647131204605,0.12239517271518707,0.0
-67.3617935180664,-16.463712692260742,83.89881896972656,0.06357664614915848,-0.07189813256263733,-0.050465647131204605,0.12239517271518707,0.0
-64.23757934570312,-21.008712768554688,85.45661926269531,0.34967154264450073,-0.06470831483602524,-0.05767502635717392,0.12239517271518707,0.0
-60.63517379760742,-25.33123207092285,86.25141906738281,0.5721898078918457,-0.057518504559993744,-0.06488440185785294,0.12239517271518707,0.007215075194835663
-56.45893478393555,-30.13050079345703,86.85546112060547,0.5086131691932678,-0.04313887655735016,-0.08651253581047058,0.12959489226341248,0.0
-51.613224029541016,-35.24760055541992,87.0780029296875,0.3178832232952118,-0.035949066281318665,-0.08651253581047058,0.12239517271518707,-0.007215075194835663
-46.32119369506836,-40.587181091308594,86.95083618164062,-0.03178832307457924,-0.035949066281318665,-0.0937219187617302,0.12239517271518707,0.0
-40.997283935546875,-46.2763786315918,87.10979461669922,-0.34967154264450073,-0.028759252279996872,-0.08651253581047058,0.12959489226341248,0.0
-35.54585647583008,-51.80665969848633,87.04621124267578,-0.5404014587402344,-0.02156943827867508,-0.10093129426240921,0.11519546061754227,0.0
-30.31758689880371,-56.796627044677734,86.88725280761719,-0.5086131691932678,-0.014379626139998436,-0.10093129426240921,0.11519546061754227,0.0
-25.503753662109375,-60.73774719238281,86.09246063232422,-0.22251825034618378,-0.007189813069999218,-0.11535005271434784,0.11519546061754227,0.0
-20.68992042541504,-63.85250473022461,84.6300277709961,0.09536496549844742,0.0,-0.11535005271434784,0.10799574106931686,0.0
-15.780447959899902,-66.74478149414062,82.69072723388672,0.2543065845966339,0.014379626139998436,-0.11535005271434784,0.10079602897167206,0.0
-10.552178382873535,-69.60527038574219,80.30633544921875,0.3814598619937897,0.014379626139998436,-0.12976880371570587,0.10079602897167206,0.0
-5.036991596221924,-72.5928955078125,77.73118591308594,0.3178832232952118,0.028759252279996872,-0.12976880371570587,0.09359630942344666,0.0
0.9563907980918884,-75.9619140625,74.96529388427734,-0.12715329229831696,0.04313887655735016,-0.12976880371570587,0.08639659732580185,0.0
6.886013507843018,-79.45806884765625,72.19940185546875,-0.6993430852890015,0.05032869055867195,-0.12976880371570587,0.07919687777757645,0.0
12.751876831054688,-82.7953109741211,69.4017105102539,-1.0808029174804688,0.05032869055867195,-0.12976880371570587,0.06479744613170624,0.0
18.107666015625,-85.21083068847656,66.38147735595703,-1.1443796157836914,0.05032869055867195,-0.12976880371570587,0.07199716567993164,0.0
23.04901695251465,-86.60929870605469,63.011539459228516,-0.953649640083313,0.07189813256263733,-0.12976880371570587,0.06479744613170624,0.0
27.607812881469727,-86.95890808105469,58.91038513183594,-0.6675547361373901,0.07189813256263733,-0.12976880371570587,0.05759773030877113,0.0
32.16661071777344,-86.92713165283203,54.55489730834961,-0.4132481813430786,0.07908794283866882,-0.12976880371570587,0.05039801448583603,0.0
37.23548126220703,-87.05426025390625,49.817901611328125,0.0,0.07908794283866882,-0.12255942821502686,0.043198298662900925,-0.014430150389671326
42.24059295654297,-86.70464324951172,44.476863861083984,0.12715329229831696,0.08627775311470032,-0.12976880371570587,0.03599858283996582,0.0
47.56450271606445,-86.79999542236328,39.19940948486328,0.0,0.09346757084131241,-0.12255942821502686,0.028798865154385567,0.0
52.856529235839844,-87.08604431152344,33.89016342163086,-0.5404014587402344,0.1006573811173439,-0.12255942821502686,0.014399432577192783,0.0
57.73412322998047,-87.21318054199219,29.08958625793457,-0.6675547361373901,0.1006573811173439,-0.11535005271434784,0.007199716288596392,-0.007215075194835663
61.81472396850586,-86.41859436035156,24.193634033203125,-0.7629197239875793,0.11503700911998749,-0.11535005271434784,0.014399432577192783,0.0
65.38524627685547,-84.73408508300781,19.106929779052734,-0.4768248200416565,0.11503700911998749,-0.10814066976308823,-0.007199716288596392,0.0
68.50946044921875,-82.54104614257812,13.893058776855469,-0.2543065845966339,0.12222681939601898,-0.10093129426240921,-0.014399432577192783,0.0
71.21923065185547,-79.68054962158203,8.456645011901855,0.03178832307457924,0.12222681939601898,-0.10093129426240921,-0.021599149331450462,0.0
74.18404388427734,-76.85184478759766,2.8612706661224365,0.3178832232952118,0.12941662967205048,-0.0937219187617302,-0.028798865154385567,0.0
77.18073272705078,-73.83243560791016,-3.147397756576538,0.44503650069236755,0.12222681939601898,-0.08651253581047058,-0.043198298662900925,0.0
80.2411880493164,-71.13086700439453,-8.838147163391113,0.4132481813430786,0.12941662967205048,-0.0937219187617302,-0.043198298662900925,0.0
83.07847595214844,-68.65177154541016,-14.17918586730957,0.3814598619937897,0.12941662967205048,-0.07209378480911255,-0.05759773030877113,0.0
85.24629974365234,-65.85485076904297,-19.075138092041016,0.44503650069236755,0.12222681939601898,-0.07209378480911255,-0.05039801448583603,0.0
86.6808853149414,-62.61296081542969,-23.812129974365234,0.34967154264450073,0.12222681939601898,-0.05767502635717392,-0.07199716567993164,-0.007215075194835663
87.22283935546875,-58.195091247558594,-28.835250854492188,0.34967154264450073,0.12941662967205048,-0.05767502635717392,-0.07199716567993164,0.0
87.3184814453125,-53.33225631713867,-33.66761779785156,0.5086131691932678,0.12222681939601898,-0.04325626790523529,-0.07919687777757645,0.0
87.127197265625,-48.02445602416992,-38.75432205200195,0.6039780974388123,0.12222681939601898,-0.04325626790523529,-0.08639659732580185,0.0
86.90404510498047,-42.4623908996582,-44.15894317626953,0.5086131691932678,0.12222681939601898,-0.036046892404556274,-0.08639659732580185,0.0
86.61712646484375,-37.027462005615234,-49.30923080444336,0.44503650069236755,0.12222681939601898,-0.02883751317858696,-0.10079602897167206,0.0
86.521484375,-32.069278717041016,-54.268768310546875,0.28609490394592285,0.12222681939601898,-0.01441875658929348,-0.10079602897167206,0.0
86.42584991455078,-27.651409149169922,-58.65605163574219,0.1589416116476059,0.1078471913933754,0.0,-0.10799574106931686,0.0
85.53321838378906,-23.1381893157959,-62.24853515625,0.1589416116476059,0.11503700911998749,0.0,-0.11519546061754227,0.0
83.84358978271484,-18.148223876953125,-65.52310180664062,0.22251825034618378,0.1006573811173439,0.0,-0.11519546061754227,0.0
81.70764923095703,-12.745074272155762,-68.7022933959961,0.28609490394592285,0.1006573811173439,0.00720937829464674,-0.12239517271518707,-0.007215075194835663
78.90223693847656,-6.896960258483887,-71.88147735595703,0.3178832232952118,0.09346757084131241,0.02883751317858696,-0.12239517271518707,0.0
76.0968246459961,-0.9534968137741089,-74.83812713623047,0.5404014587402344,0.09346757084131241,0.02883751317858696,-0.12959489226341248,0.0
73.22765350341797,5.117099761962891,-78.08090209960938,0.44503650069236755,0.07908794283866882,0.04325626790523529,-0.12239517271518707,0.0
70.35848236083984,10.901647567749023,-81.19650268554688,0.1589416116476059,0.08627775311470032,0.050465647131204605,-0.12959489226341248,0.0
67.48931121826172,15.923397064208984,-83.58089447021484,-0.2543065845966339,0.07189813256263733,0.050465647131204605,-0.12959489226341248,0.0
64.33322143554688,20.40483283996582,-85.1069107055664,-0.6675547361373901,0.06470831483602524,0.05767502635717392,-0.12239517271518707,0.007215075194835663
60.7626953125,24.695568084716797,-86.02887725830078,-0.9218613505363464,0.057518504559993744,0.06488440185785294,-0.12239517271518707,-0.007215075194835663
56.61833572387695,29.52661895751953,-86.66471099853516,-0.8582847118377686,0.05032869055867195,0.07930316030979156,-0.12959489226341248,0.0
51.86825942993164,34.64371871948242,-86.88725280761719,-0.5721898078918457,0.04313887655735016,0.08651253581047058,-0.12959489226341248,0.007215075194835663
46.70375061035156,40.04686737060547,-86.82366943359375,-0.19072993099689484,0.035949066281318665,0.08651253581047058,-0.12959489226341248,-0.007215075194835663
41.284202575683594,45.79963302612305,-86.88725280761719,0.34967154264450073,0.028759252279996872,0.0937219187617302,-0.12239517271518707,-0.007215075194835663
35.80089569091797,51.39347839355469,-86.95083618164062,0.5086131691932678,0.02156943827867508,0.0937219187617302,-0.11519546061754227,0.0
30.636384963989258,56.44701385498047,-86.82366943359375,0.44503650069236755,0.014379626139998436,0.10093129426240921,-0.11519546061754227,0.0
25.79067039489746,60.483482360839844,-86.2196273803711,0.06357664614915848,0.007189813069999218,0.10814066976308823,-0.11519546061754227,0.0
21.040597915649414,63.63002395629883,-84.8207778930664,-0.28609490394592285,0.0,0.11535005271434784,-0.11519546061754227,0.0
16.099245071411133,66.52229309082031,-82.88147735595703,-0.4768248200416565,-0.014379626139998436,0.11535005271434784,-0.10079602897167206,0.007215075194835663
10.807215690612793,69.25565338134766,-80.4017105102539,-0.6357664465904236,-0.014379626139998436,0.12255942821502686,-0.10079602897167206,0.0
5.323908805847168,72.24327850341797,-77.85835266113281,-0.5721898078918457,-0.028759252279996872,0.12255942821502686,-0.09359630942344666,0.007215075194835663
-0.541954755783081,75.5487289428711,-75.02887725830078,-0.12715329229831696,-0.035949066281318665,0.12255942821502686,-0.08639659732580185,0.007215075194835663
-6.503457069396973,79.07666778564453,-72.26298522949219,0.5086131691932678,-0.035949066281318665,0.11535005271434784,-0.08639659732580185,0.007215075194835663
-12.3693208694458,82.47747802734375,-69.52887725830078,0.953649640083313,-0.04313887655735016,0.12976880371570587,-0.07919687777757645,0.0
