1-500kV阿太甲线线路电压Ua_1,2-500kV阿太甲线线路电压Ub_2,3-500kV阿太甲线线路电压Uc_3,4-500kV阿太甲线线路电压3Uo_4,9-500kV阿太甲线线路电流Ia_9,10-500kV阿太甲线线路电流Ib_10,11-500kV阿太甲线线路电流Ic_11,12-500kV阿太甲线线路电流3Io_12
79.52835083007812,-72.2080307006836,-7.087396144866943,0.3812618553638458,0.2731226086616516,-0.2155367136001587,-0.05032680556178093,0.0
81.85430145263672,-69.15699005126953,-12.363216400146484,0.6036645770072937,0.2731226086616516,-0.2155367136001587,-0.07189543545246124,0.0
83.60672760009766,-65.40674591064453,-17.73438262939453,0.889611005783081,0.2803100347518921,-0.1939830482006073,-0.08627452701330185,0.0
85.00867462158203,-61.3704719543457,-23.041982650756836,0.9849264621734619,0.28749749064445496,-0.17961393296718597,-0.10784315317869186,-0.007186124566942453
86.21944427490234,-57.46132278442383,-28.158893585205078,1.0166982412338257,0.28749749064445496,-0.16524481773376465,-0.11503270268440247,0.0
86.98413848876953,-53.04366683959961,-33.30758285522461,1.1437855958938599,0.28749749064445496,-0.15087570250034332,-0.14379087090492249,0.0
87.2390365600586,-48.30819320678711,-38.360931396484375,0.9531546235084534,0.28749749064445496,-0.12932202219963074,-0.1509804129600525,-0.007186124566942453
86.9522705078125,-43.41381072998047,-43.03289031982422,0.826067328453064,0.2803100347518921,-0.11495291441679001,-0.1653595119714737,-0.007186124566942453
86.82482147216797,-38.64655303955078,-47.86376190185547,0.5401209592819214,0.2803100347518921,-0.10058379918336868,-0.1869281381368637,-0.007186124566942453
86.4743423461914,-33.65682601928711,-52.63106918334961,0.28594639897346497,0.2803100347518921,-0.0790301263332367,-0.20130722224712372,0.0
85.74150848388672,-28.571752548217773,-57.048770904541016,0.15885910391807556,0.2731226086616516,-0.06466101109981537,-0.20849676430225372,0.0
84.65818786621094,-23.232425689697266,-61.40291213989258,0.0635436400771141,0.26593515276908875,-0.04310734197497368,-0.22287584841251373,-0.007186124566942453
83.38369750976562,-17.89310073852539,-65.4392318725586,0.0635436400771141,0.26593515276908875,-0.028738228604197502,-0.23006540536880493,-0.007186124566942453
81.88616180419922,-12.680900573730469,-69.18951416015625,0.15885910391807556,0.25874772667884827,-0.014369114302098751,-0.24444448947906494,-0.007186124566942453
79.75138854980469,-7.214447021484375,-72.4948501586914,0.1906309276819229,0.24437285959720612,0.0071845571510493755,-0.25163403153419495,-0.007186124566942453
77.0430908203125,-1.6844303607940674,-75.29166412353516,0.15885910391807556,0.22999797761440277,0.014369114302098751,-0.26601311564445496,-0.007186124566942453
74.23920440673828,3.6548960208892822,-77.834228515625,0.15885910391807556,0.2228105366230011,0.04310734197497368,-0.26601311564445496,-0.007186124566942453
71.24414825439453,8.930659294128418,-80.18610382080078,-0.0635436400771141,0.20843566954135895,0.057476457208395004,-0.26601311564445496,-0.007186124566942453
67.99419403076172,14.142858505249023,-82.34728240966797,-0.3177182078361511,0.1940608024597168,0.07184556871652603,-0.27320265769958496,-0.007186124566942453
64.20257568359375,19.609312057495117,-84.09529113769531,-0.5401209592819214,0.17968592047691345,0.09339924156665802,-0.28039219975471497,-0.007186124566942453
59.96488952636719,24.91685676574707,-85.39836120605469,-0.7625237107276917,0.17249847948551178,0.10776835680007935,-0.28758174180984497,-0.007186124566942453
55.790924072265625,30.097274780273438,-86.35182189941406,-0.889611005783081,0.15812361240386963,0.12932202219963074,-0.28039219975471497,0.0
51.23461151123047,35.18234634399414,-86.8921127319336,-0.7625237107276917,0.1365613043308258,0.14369113743305206,-0.28758174180984497,-0.007186124566942453
46.58271408081055,40.01316833496094,-87.01924133300781,-0.7307518720626831,0.12218642979860306,0.15087570250034332,-0.28758174180984497,-0.007186124566942453
41.70777893066406,44.90755081176758,-86.8603286743164,-0.5401209592819214,0.10781155526638031,0.17242936789989471,-0.28758174180984497,-0.007186124566942453
36.80097961425781,49.6748046875,-86.66963958740234,-0.3812618553638458,0.08624923974275589,0.18679848313331604,-0.28039219975471497,-0.007186124566942453
31.766733169555664,54.187808990478516,-86.19290924072266,-0.28594639897346497,0.07187437266111374,0.20116759836673737,-0.28039219975471497,-0.007186124566942453
26.605037689208984,58.446556091308594,-85.2076644897461,-0.2541745603084564,0.05749949440360069,0.20835214853286743,-0.28039219975471497,-0.007186124566942453
21.443342208862305,62.60995864868164,-84.06351470947266,-0.09531546384096146,0.03593718633055687,0.22272126376628876,-0.26601311564445496,-0.007186124566942453
16.058609008789062,66.58267211914062,-82.6333236694336,-0.03177182003855705,0.021562309935688972,0.22990582883358002,-0.26601311564445496,-0.007186124566942453
10.737602233886719,70.046875,-80.78996276855469,-0.0635436400771141,0.0,0.24427494406700134,-0.25163403153419495,-0.014372249133884907
5.416594505310059,73.16148376464844,-78.53343963623047,-0.03177182003855705,-0.014374873600900173,0.2514595091342926,-0.24444448947906494,-0.007186124566942453
0.12744928896427155,75.9264907836914,-75.95909118652344,0.0635436400771141,-0.028749747201800346,0.2586440443992615,-0.23725494742393494,-0.007186124566942453
-5.193558216094971,78.50080871582031,-73.22583770751953,0.1270872801542282,-0.05031205713748932,0.2586440443992615,-0.22287584841251373,-0.007186124566942453
-10.546428680419922,80.82087707519531,-70.11119079589844,0.15885910391807556,-0.07187437266111374,0.273013174533844,-0.21568630635738373,-0.007186124566942453
-15.8037109375,82.72777557373047,-66.61516571044922,0.413033664226532,-0.08624923974275589,0.273013174533844,-0.20849676430225372,-0.007186124566942453
-21.220306396484375,84.31686401367188,-62.73775863647461,0.5718927979469299,-0.10062411427497864,0.273013174533844,-0.1869281381368637,-0.007186124566942453
-26.57317543029785,85.61991119384766,-58.510746002197266,0.7942955493927002,-0.11499898880720139,0.28019773960113525,-0.1725490540266037,-0.007186124566942453
-31.830459594726562,86.60514831542969,-54.251953125,0.826067328453064,-0.12937386333942413,0.28019773960113525,-0.1581699550151825,-0.007186124566942453
-36.86470413208008,86.98652648925781,-49.6435546875,0.7625237107276917,-0.15093617141246796,0.2873822748661041,-0.14379087090492249,0.0
-41.61219024658203,86.98652648925781,-45.00337600708008,0.5718927979469299,-0.1653110533952713,0.28019773960113525,-0.12222224473953247,0.0
-46.487125396728516,87.11365509033203,-40.363197326660156,0.3812618553638458,-0.17968592047691345,0.28019773960113525,-0.10784315317869186,0.0
-51.3302001953125,86.8593978881836,-35.40520095825195,0.2541745603084564,-0.1940608024597168,0.28019773960113525,-0.09346406906843185,0.0
-55.886512756347656,86.22377014160156,-30.256507873535156,0.0635436400771141,-0.20843566954135895,0.273013174533844,-0.07189543545246124,0.0
-60.06047439575195,85.17497253417969,-24.980688095092773,0.1270872801542282,-0.20843566954135895,0.26582860946655273,-0.05751635134220123,-0.007186124566942453
-64.04326629638672,83.93548583984375,-19.800214767456055,0.15885910391807556,-0.2228105366230011,0.2586440443992615,-0.03594771772623062,0.0
-68.05791473388672,82.5688705444336,-14.460830688476562,0.0635436400771141,-0.23718541860580444,0.2586440443992615,-0.014379087835550308,-0.007186124566942453
-71.4990463256836,80.40771484375,-8.930754661560059,0.0,-0.24437285959720612,0.24427494406700134,0.0,0.0
-74.36665344238281,77.92874145507812,-3.559589147567749,0.03177182003855705,-0.25874772667884827,0.23709037899971008,0.014379087835550308,0.0
-76.88378143310547,75.10016632080078,1.7480125427246094,-0.15885910391807556,-0.2515603005886078,0.22990582883358002,0.028758175671100616,0.0
-79.46463012695312,72.33515930175781,6.896704196929932,-0.4448055028915405,-0.26593515276908875,0.2155367136001587,0.05032680556178093,-0.007186124566942453
-81.79058074951172,69.25233459472656,12.172523498535156,-0.6989800333976746,-0.2731226086616516,0.20116759836673737,0.06470589339733124,0.0
-83.60672760009766,65.53387451171875,17.51190757751465,-0.9849264621734619,-0.2731226086616516,0.18679848313331604,0.07908497750759125,-0.007186124566942453
-84.976806640625,61.49760055541992,22.85129165649414,-1.1120136976242065,-0.2803100347518921,0.17242936789989471,0.10065361112356186,0.007186124566942453
-86.15571594238281,57.46132278442383,28.03176498413086,-1.0802419185638428,-0.2803100347518921,0.15087570250034332,0.12222224473953247,0.0
-86.98413848876953,53.13901138305664,33.21223831176758,-1.1437855958938599,-0.2803100347518921,0.14369113743305206,0.13660132884979248,0.0
-87.2708969116211,48.46710205078125,38.233802795410156,-1.0802419185638428,-0.2731226086616516,0.12932202219963074,0.1509804129600525,0.0
