1-110kV母线Ⅰ段电压Ua_1,2-110kV母线Ⅰ段电压Ub_2,3-110kV母线Ⅰ段电压Uc_3,4-110kV母线Ⅰ段电压3Uo_4,37-110kV普罗线路电流Ia_37,38-110kV普罗线路电流Ib_38,39-110kV普罗线路电流Ic_39,40-110kV普罗线路电流3Io_40
77.5570297241211,-12.275410652160645,-65.1212387084961,0.12655796110630035,0.4580661952495575,0.0,-0.4228792190551758,0.0
75.59034729003906,-7.150110244750977,-68.412109375,0.0,0.4228303134441376,0.0,-0.45811915397644043,0.035301573574543
73.2430191040039,-1.8349840641021729,-71.32325744628906,-0.06327898055315018,0.4228303134441376,0.07053554058074951,-0.45811915397644043,0.0
70.61019897460938,3.5750551223754883,-74.20277404785156,-0.22147643566131592,0.4228303134441376,0.07053554058074951,-0.45811915397644043,0.0
67.53329467773438,8.890181541442871,-76.54434967041016,-0.3163948953151703,0.38759446144104004,0.10580331087112427,-0.4933590888977051,-0.035301573574543
64.04402160644531,14.142032623291016,-78.41128540039062,-0.4745923578739166,0.3523586094379425,0.14107108116149902,-0.4933590888977051,0.0
60.237545013427734,19.52043342590332,-80.02507781982422,-0.569510817527771,0.3523586094379425,0.17633885145187378,-0.4933590888977051,0.0
56.11385726928711,24.803922653198242,-81.2591552734375,-0.6327897906303406,0.31712275743484497,0.21160662174224854,-0.5285990238189697,0.0
51.95845031738281,30.02413558959961,-82.271728515625,-0.569510817527771,0.28188687562942505,0.2468743920326233,-0.5285990238189697,0.0
47.61272048950195,35.05452346801758,-82.93623352050781,-0.5378713607788086,0.24665102362632751,0.28214216232299805,-0.5285990238189697,0.0
43.39387130737305,39.86344909667969,-83.53744506835938,-0.4745923578739166,0.24665102362632751,0.28214216232299805,-0.5285990238189697,-0.035301573574543
39.07986068725586,44.387630462646484,-83.66402435302734,-0.3163948953151703,0.2114151567220688,0.3174099326133728,-0.5285990238189697,0.0
34.70240783691406,48.59543991088867,-83.37923431396484,-0.22147643566131592,0.17617930471897125,0.35267770290374756,-0.5285990238189697,0.0
30.166353225708008,52.581787109375,-82.84130096435547,-0.18983694911003113,0.17617930471897125,0.3879454731941223,-0.4933590888977051,-0.035301573574543
25.503416061401367,56.15684127807617,-81.79708862304688,-0.18983694911003113,0.14094343781471252,0.3879454731941223,-0.4933590888977051,-0.035301573574543
20.554990768432617,59.731895446777344,-80.46807861328125,-0.3163948953151703,0.03523585945367813,0.42321324348449707,-0.4933590888977051,0.0
15.511405944824219,63.2120361328125,-78.94921875,-0.3480343818664551,0.03523585945367813,0.4584810137748718,-0.4933590888977051,0.0
10.340936660766602,66.5972671508789,-77.0506362915039,-0.2531159222126007,0.03523585945367813,0.42321324348449707,-0.45811915397644043,-0.035301573574543
