500kV龙厂乙线电压_5,500kV龙厂乙线电压_6,500kV龙厂乙线电压_7,500kV龙厂乙线电压_8,500kV龙厂乙线电流_25,500kV龙厂乙线电流_26,500kV龙厂乙线电流_27,500kV龙厂乙线电流_28
77.2015380859375,-74.20355224609375,-2.8792569637298584,-0.22768400609493256,-0.3156200051307678,0.314752995967865,0.06442300230264664,0.03006500005722046
79.63874816894531,-71.18627166748047,-8.27585506439209,-0.18057799339294434,-0.32249999046325684,0.3044329881668091,0.08503899723291397,0.026629000902175903
81.70307159423828,-67.74872589111328,-13.60762882232666,0.03139900043606758,-0.32938000559806824,0.28379300236701965,0.10909099876880646,0.026629000902175903
83.51881408691406,-64.46204376220703,-18.696313858032227,0.19627000391483307,-0.33281999826431274,0.25971299409866333,0.1297069936990738,0.03006500005722046
84.81037139892578,-60.64195251464844,-23.622936248779297,0.30618399381637573,-0.33625999093055725,0.24595299363136292,0.15375900268554688,0.03006500005722046
85.70203399658203,-56.45008850097656,-28.679208755493164,0.4475019872188568,-0.33625999093055725,0.22187300026416779,0.1743749976158142,0.026629000902175903
86.22081756591797,-51.913394927978516,-33.69766616821289,0.5731179714202881,-0.34314000606536865,0.20467300713062286,0.20186300575733185,0.03006500005722046
86.5234375,-47.301265716552734,-38.68911361694336,0.5888199806213379,-0.33625999093055725,0.18059299886226654,0.21904300153255463,0.03693699836730957
86.45318603515625,-42.58137893676758,-43.36184310913086,0.5495650172233582,-0.33625999093055725,0.16339300572872162,0.2362229973077774,0.033500999212265015
86.20460510253906,-37.64058303833008,-48.18042755126953,0.30618399381637573,-0.33281999826431274,0.1393129974603653,0.2602750062942505,0.03006500005722046
85.53450775146484,-32.597412109375,-52.610069274902344,0.2747800052165985,-0.33281999826431274,0.11867299675941467,0.2740190029144287,0.033500999212265015
84.66446685791016,-27.41415786743164,-56.91006088256836,0.2826310098171234,-0.32249999046325684,0.09115300327539444,0.2911989986896515,0.03693699836730957
83.38912200927734,-22.150081634521484,-60.880531311035156,0.34543898701667786,-0.31905999779701233,0.07051300257444382,0.3118149936199188,0.033500999212265015
81.75711059570312,-16.87523078918457,-64.51067352294922,0.34543898701667786,-0.3052999973297119,0.049872998148202896,0.3221229910850525,0.03693699836730957
79.75762939453125,-11.427962303161621,-67.9193344116211,0.4003959894180298,-0.2984200119972229,0.029232999309897423,0.3358669877052307,0.040373001247644424
77.65007019042969,-5.878322124481201,-71.349609375,0.4632039964199066,-0.2812199890613556,-0.0017269999952986836,0.3461749851703644,0.03693699836730957
75.43443298339844,-0.4903219938278198,-74.56919860839844,0.4710550010204315,-0.2674599885940552,-0.01892700046300888,0.359919011592865,0.033500999212265015
72.71622467041016,4.881514072418213,-77.3026123046875,0.4239490032196045,-0.25369998812675476,-0.04300700128078461,0.3667910099029541,0.03693699836730957
69.60891723632812,10.18869400024414,-79.63087463378906,0.12561100721359253,-0.23994000256061554,-0.06364700198173523,0.3736630082130432,0.040373001247644424
66.0909194946289,15.641349792480469,-81.73765563964844,-0.15702499449253082,-0.21930000185966492,-0.08428700268268585,0.37709900736808777,0.033500999212265015
62.48104476928711,20.81382942199707,-83.43928527832031,-0.3454490005970001,-0.2055400013923645,-0.11180700361728668,0.3839710056781769,0.040373001247644424
58.65501403808594,25.803117752075195,-84.70335388183594,-0.455363005399704,-0.1883399933576584,-0.1290069967508316,0.38740700483322144,0.040373001247644424
54.58580017089844,30.727750778198242,-85.55686950683594,-0.4632140100002289,-0.16769999265670776,-0.14964699745178223,0.39427900314331055,0.03693699836730957
50.014015197753906,35.69009780883789,-86.02684020996094,-0.40040600299835205,-0.14361999928951263,-0.17716699838638306,0.39427900314331055,0.040373001247644424
45.40440368652344,40.64167022705078,-86.28614044189453,-0.17272700369358063,-0.12297999858856201,-0.19436700642108917,0.38740700483322144,0.040373001247644424
40.535400390625,45.48009490966797,-86.04304504394531,0.054951999336481094,-0.09889999777078629,-0.2150070071220398,0.38740700483322144,0.040373001247644424
35.49887466430664,50.19459533691406,-85.63789367675781,0.2747800052165985,-0.08169999718666077,-0.23220700025558472,0.38740700483322144,0.040373001247644424
30.359668731689453,54.67741012573242,-84.9410400390625,0.35328999161720276,-0.054179999977350235,-0.24596700072288513,0.3805350065231323,0.03693699836730957
25.231273651123047,58.99319839477539,-84.03890228271484,0.4003959894180298,-0.03353999927639961,-0.26660698652267456,0.3736630082130432,0.03693699836730957
20.05964469909668,62.845619201660156,-82.76403045654297,0.4710550010204315,-0.012900000438094139,-0.2872470021247864,0.3667910099029541,0.040373001247644424
14.731301307678223,66.58489227294922,-81.2028579711914,0.4710550010204315,0.007739999797195196,-0.2941269874572754,0.359919011592865,0.040373001247644424
9.14356517791748,70.25411987304688,-79.28514862060547,0.36114099621772766,0.028379999101161957,-0.3113270103931427,0.3461749851703644,0.033500999212265015
3.528809070587158,73.61622619628906,-77.07572937011719,0.39254501461982727,0.05590000003576279,-0.3182069957256317,0.33243098855018616,0.040373001247644424
-1.7995350360870361,76.60118103027344,-74.70964813232422,0.4396510124206543,0.0696600005030632,-0.3216469883918762,0.3221229910850525,0.03693699836730957
-7.1548991203308105,79.18203735351562,-71.86820220947266,0.565267026424408,0.09374000132083893,-0.33540698885917664,0.3049429953098297,0.033500999212265015
-12.41299057006836,81.4611587524414,-68.78365325927734,0.6359260082244873,0.11094000190496445,-0.33884701132774353,0.2911989986896515,0.033500999212265015
-17.779163360595703,83.39006042480469,-65.34798431396484,0.777243971824646,0.13845999538898468,-0.34572699666023254,0.27058300375938416,0.03006500005722046
-22.885942459106445,84.93641662597656,-61.69083023071289,0.9107109904289246,0.1590999960899353,-0.34916698932647705,0.25683900713920593,0.03006500005722046
-27.8846435546875,86.0194091796875,-57.70415496826172,0.9735190272331238,0.17630000412464142,-0.34916698932647705,0.23278699815273285,0.03693699836730957
-32.88334274291992,86.70368194580078,-53.441978454589844,0.9499660134315491,0.20382000505924225,-0.34916698932647705,0.20873500406742096,0.03006500005722046
-37.811790466308594,87.10778045654297,-48.958316802978516,0.9264129996299744,0.22101999819278717,-0.35604700446128845,0.19499100744724274,0.03006500005722046
-42.599735260009766,87.11316680908203,-44.263980865478516,0.8164989948272705,0.2416599988937378,-0.34916698932647705,0.17781099677085876,0.03006500005722046
-47.39308166503906,86.90303802490234,-39.2833366394043,0.7144359946250916,0.2554199993610382,-0.34916698932647705,0.15375900268554688,0.026629000902175903
-52.00809860229492,86.2995834350586,-34.086612701416016,0.5495650172233582,0.27605998516082764,-0.34572699666023254,0.12627099454402924,0.026629000902175903
-56.417762756347656,85.51293182373047,-28.911495208740234,0.5495650172233582,0.28981998562812805,-0.33884701132774353,0.10909099876880646,0.03006500005722046
-60.405914306640625,84.31140899658203,-23.725574493408203,0.5338630080223083,0.30357998609542847,-0.33196699619293213,0.08503899723291397,0.03006500005722046
-64.11846160888672,82.85665130615234,-18.54505729675293,0.5888199806213379,0.3242200016975403,-0.3182069957256317,0.06442300230264664,0.026629000902175903
-67.69590759277344,81.05706024169922,-13.094438552856445,0.7379890084266663,0.3310999870300293,-0.3182069957256317,0.036935001611709595,0.026629000902175903
-71.25173950195312,78.99884033203125,-7.584399223327637,0.5888199806213379,0.3448599874973297,-0.3044469952583313,0.016318999230861664,0.026629000902175903
-74.44550323486328,76.84902954101562,-2.247222900390625,0.565267026424408,0.3551799952983856,-0.2906869947910309,-0.004296999890357256,0.026629000902175903
-77.23937225341797,74.17119598388672,3.1601788997650146,0.4710550010204315,0.362060010433197,-0.28380700945854187,-0.01804099977016449,0.0231929998844862
-79.56309509277344,71.11619567871094,8.518962860107422,0.35328999161720276,0.37237998843193054,-0.26316699385643005,-0.04552900046110153,0.026629000902175903
-81.71929168701172,67.75408935546875,13.861540794372559,0.10205800086259842,0.37237998843193054,-0.24596700072288513,-0.06614500284194946,0.026629000902175903
-83.42155456542969,64.32731628417969,18.852989196777344,-0.18842899799346924,0.38269999623298645,-0.23220700025558472,-0.09019699692726135,0.0231929998844862
-84.72931671142578,60.54494094848633,23.817426681518555,-0.4475120007991791,0.38613998889923096,-0.2115669995546341,-0.11424899846315384,0.0231929998844862
-85.64259338378906,56.31536102294922,28.84128761291504,-0.60453200340271,0.38613998889923096,-0.19092699885368347,-0.13486500084400177,0.0231929998844862
-86.11273956298828,51.746337890625,33.73550033569336,-0.6516379714012146,0.38613998889923096,-0.17372700572013855,-0.1554809957742691,0.0231929998844862
-86.37213134765625,47.23119354248047,38.64591598510742,-0.5966809988021851,0.38613998889923096,-0.14964699745178223,-0.17609700560569763,0.0231929998844862
-86.19380187988281,42.527469635009766,43.35646057128906,-0.40040600299835205,0.38269999623298645,-0.1255670040845871,-0.19671300053596497,0.0231929998844862
-85.93981170654297,37.62977981567383,48.07780838012695,-0.16487599909305573,0.37926000356674194,-0.10148700326681137,-0.2173289954662323,0.019757000729441643
-85.24810028076172,32.66743087768555,52.448028564453125,-0.0235580001026392,0.37237998843193054,-0.08084700256586075,-0.23450900614261627,0.0231929998844862
-84.38346099853516,27.46800994873047,56.834449768066406,0.023547999560832977,0.37237998843193054,-0.06020699813961983,-0.25168898701667786,0.0231929998844862
-83.10811614990234,22.23626136779785,60.8049201965332,0.0628030002117157,0.362060010433197,-0.0395670011639595,-0.26543301343917847,0.0231929998844862
-81.55717468261719,16.956022262573242,64.53770446777344,-0.054962001740932465,0.3551799952983856,-0.015487000346183777,-0.2860490083694458,0.019757000729441643
-79.59011840820312,11.546469688415527,67.98957824707031,-0.09421700239181519,0.3448599874973297,0.008592999540269375,-0.2929210066795349,0.0231929998844862
-77.49876403808594,5.969890117645264,71.4144515991211,-0.17272700369358063,0.3310999870300293,0.029232999309897423,-0.3101010024547577,0.019757000729441643
-75.35337829589844,0.5441740155220032,74.6502456665039,-0.19628000259399414,0.3173399865627289,0.053312998265028,-0.3169730007648468,0.019757000729441643
-72.67839813232422,-4.822274208068848,77.31343078613281,-0.2747899889945984,0.30357998609542847,0.07051300257444382,-0.330716997385025,0.019757000729441643
-69.61433410644531,-10.151005744934082,79.69031524658203,-0.1177700012922287,0.28294000029563904,0.09459300339221954,-0.3341529965400696,0.019757000729441643
-66.05850219726562,-15.652153968811035,81.77008056640625,0.07065399736166,0.2691799998283386,0.11867299675941467,-0.3410249948501587,0.0231929998844862
-62.51347351074219,-20.797693252563477,83.49872589111328,0.21982300281524658,0.248539999127388,0.1461929976940155,-0.34446099400520325,0.019757000729441643
-58.62799835205078,-25.7869815826416,84.65475463867188,0.33758801221847534,0.22789999842643738,0.16339300572872162,-0.34446099400520325,0.019757000729441643
-54.547977447509766,-30.695449829101562,85.5784912109375,0.36114099621772766,0.21413999795913696,0.18747299909591675,-0.3478969931602478,0.019757000729441643
-49.92755889892578,-35.7440071105957,86.0862808227539,0.32973700761795044,0.19349999725818634,0.20467300713062286,-0.3478969931602478,0.019757000729441643
-45.31254196166992,-40.668636322021484,86.28075408935547,0.2355249971151352,0.1659799963235855,0.228753000497818,-0.3478969931602478,0.019757000729441643
-40.373287200927734,-45.49628448486328,86.0862808227539,0.08635599911212921,0.1522199958562851,0.24939300119876862,-0.34446099400520325,0.019757000729441643
-35.22867965698242,-50.18923568725586,85.6379165649414,-0.054962001740932465,0.12126000225543976,0.26315298676490784,-0.34446099400520325,0.019757000729441643
-30.197555541992188,-54.67205047607422,85.05989837646484,-0.10206799954175949,0.10750000178813934,0.28035300970077515,-0.3410249948501587,0.019757000729441643
-25.020523071289062,-58.93934631347656,84.08213806152344,-0.15702499449253082,0.08342000097036362,0.3044329881668091,-0.3341529965400696,0.0231929998844862
-19.881319046020508,-62.89413833618164,82.85588836669922,-0.18057799339294434,0.05590000003576279,0.3181929886341095,-0.32728099822998047,0.019757000729441643
-14.471915245056152,-66.62263488769531,81.17586517333984,-0.17272700369358063,0.035259999334812164,0.3319529891014099,-0.3169730007648468,0.0231929998844862
-8.840947151184082,-70.22720336914062,79.21493530273438,-0.16487599909305573,0.014619999565184116,0.3422729969024658,-0.299793004989624,0.019757000729441643
-3.242403030395508,-73.57315063476562,76.97850799560547,-0.18842899799346924,-0.002580000087618828,0.3491530120372772,-0.2929210066795349,0.0231929998844862
2.1183650493621826,-76.61198425292969,74.5854263305664,-0.23553499579429626,-0.026660000905394554,0.35947299003601074,-0.2791770100593567,0.0231929998844862
7.430497169494629,-79.14973449707031,71.77098083496094,-0.455363005399704,-0.05073999986052513,0.36979299783706665,-0.2619970142841339,0.0231929998844862
12.65616512298584,-81.39114379882812,68.66483306884766,-0.5966809988021851,-0.06793999671936035,0.37323299050331116,-0.24481700360774994,0.026629000902175903
18.027740478515625,-83.40625762939453,65.18594360351562,-0.7458500266075134,-0.08857999742031097,0.38011300563812256,-0.23107300698757172,0.0231929998844862
23.220985412597656,-84.9687728881836,61.485572814941406,-0.9185720086097717,-0.1092199981212616,0.38355299830436707,-0.2104569971561432,0.019757000729441643
28.171049118041992,-86.0194320678711,57.531307220458984,-0.9813799858093262,-0.13673999905586243,0.38355299830436707,-0.1932770013809204,0.0231929998844862
33.094093322753906,-86.65522003173828,53.274532318115234,-0.9892309904098511,-0.15394000709056854,0.3869929909706116,-0.17609700560569763,0.0231929998844862
38.04415512084961,-87.0539321899414,48.80707931518555,-0.9028699994087219,-0.17114000022411346,0.3869929909706116,-0.14860899746418,0.0231929998844862
