110kV II母_5,110kV II母_6,110kV II母_7,110kV II母_8,110kV崇古六线_33,110kV崇古六线_34,110kV崇古六线_35,110kV崇古六线_36
-75.31107330322266,2.670192003250122,72.81571197509766,0.22564899921417236,0.07349099963903427,-0.0778139978647232,0.0,-0.017292000353336334
-72.35478973388672,-2.7284700870513916,75.43822479248047,0.2645539939403534,0.07349099963903427,-0.0778139978647232,-0.017292000353336334,0.0
-69.32962799072266,-7.9575958251953125,77.64749145507812,0.2645539939403534,0.07349099963903427,-0.06052200123667717,-0.017292000353336334,-0.017292000353336334
-66.0925521850586,-12.519173622131348,79.07794952392578,0.33458301424980164,0.07349099963903427,-0.06052200123667717,-0.017292000353336334,-0.017292000353336334
-62.89255905151367,-16.98008918762207,80.38125610351562,0.36570701003074646,0.07349099963903427,-0.06052200123667717,-0.017292000353336334,-0.017292000353336334
-59.44356155395508,-21.430410385131836,81.47264099121094,0.31902098655700684,0.07349099963903427,-0.06052200123667717,-0.017292000353336334,-0.017292000353336334
-55.79323959350586,-26.177417755126953,82.6646957397461,0.3034589886665344,0.07349099963903427,-0.0259380005300045,-0.017292000353336334,-0.017292000353336334
-52.06874465942383,-30.91912841796875,83.6395263671875,0.31123998761177063,0.07349099963903427,-0.06052200123667717,-0.03458400070667267,-0.017292000353336334
-47.84623718261719,-35.809181213378906,84.42892456054688,0.2723349928855896,0.07349099963903427,-0.0259380005300045,-0.06916800141334534,-0.017292000353336334
-43.1257209777832,-40.80519485473633,84.73091125488281,0.23342999815940857,0.07349099963903427,-0.0259380005300045,-0.051876001060009,-0.017292000353336334
-38.346923828125,-45.46213912963867,84.76270294189453,0.2723349928855896,0.0907829999923706,-0.0259380005300045,-0.06916800141334534,-0.017292000353336334
-33.584022521972656,-49.78530502319336,84.38654327392578,0.2645539939403534,0.07349099963903427,-0.0259380005300045,-0.06916800141334534,-0.017292000353336334
-28.524431228637695,-53.737613677978516,83.27396392822266,0.2645539939403534,0.0907829999923706,-0.008646000176668167,-0.06916800141334534,-0.017292000353336334
-23.18404769897461,-57.94952392578125,82.09780883789062,0.23342999815940857,0.0907829999923706,-0.008646000176668167,-0.06916800141334534,0.0
-17.652936935424805,-62.25149917602539,81.0488052368164,0.31123998761177063,0.10807500034570694,-0.008646000176668167,-0.06916800141334534,-0.017292000353336334
-11.856924057006836,-66.3786392211914,79.47000122070312,0.38126900792121887,0.10807500034570694,-0.0259380005300045,-0.103752002120018,0.0
-5.93905782699585,-69.71638488769531,76.88987731933594,0.24899199604988098,0.10807500034570694,-0.008646000176668167,-0.103752002120018,-0.017292000353336334
-0.2701979875564575,-72.79451751708984,74.1825942993164,0.062247999012470245,0.10807500034570694,-0.008646000176668167,-0.13833600282669067,-0.017292000353336334
5.1708478927612305,-75.22630310058594,71.12035369873047,0.007780999876558781,0.10807500034570694,-0.008646000176668167,-0.103752002120018,0.0
10.256928443908691,-77.23424530029297,68.03691864013672,-0.10115300118923187,0.0907829999923706,-0.008646000176668167,-0.13833600282669067,-0.017292000353336334
14.85029411315918,-78.58523559570312,64.82632446289062,-0.11671499907970428,0.10807500034570694,0.008646000176668167,-0.103752002120018,0.0
19.210548400878906,-79.85675048828125,61.679317474365234,-0.24899199604988098,0.07349099963903427,-0.008646000176668167,-0.12104400247335434,-0.03458400070667267
23.745635986328125,-80.77330780029297,58.14025115966797,-0.16340099275112152,0.07349099963903427,-0.008646000176668167,-0.12104400247335434,-0.017292000353336334
28.439664840698242,-81.92826843261719,54.5482063293457,-0.17118200659751892,0.07349099963903427,0.008646000176668167,-0.12104400247335434,-0.017292000353336334
33.24494934082031,-82.89250946044922,50.85550308227539,0.007780999876558781,0.07349099963903427,0.008646000176668167,-0.13833600282669067,-0.017292000353336334
38.03434371948242,-83.37462615966797,46.46345901489258,-0.062247999012470245,0.07349099963903427,0.0259380005300045,-0.12104400247335434,-0.017292000353336334
42.934993743896484,-83.26336669921875,41.45155334472656,-0.04668600112199783,0.05619899928569794,0.0259380005300045,-0.13833600282669067,-0.017292000353336334
47.64491271972656,-83.08853149414062,36.62507247924805,0.007780999876558781,0.07349099963903427,0.0259380005300045,-0.08646000176668167,-0.017292000353336334
52.12702178955078,-82.54283905029297,31.71382713317871,0.12449599802494049,0.0389069989323616,0.043230000883340836,-0.13833600282669067,-0.017292000353336334
56.296546936035156,-81.56800842285156,26.511192321777344,0.07002899795770645,0.021615000441670418,0.06052200123667717,-0.12104400247335434,-0.017292000353336334
60.683292388916016,-80.66204833984375,21.112529754638672,0.0,0.0389069989323616,0.0259380005300045,-0.103752002120018,-0.03458400070667267
65.07533264160156,-79.57066345214844,15.73505973815918,0.10893400013446808,0.05619899928569794,0.043230000883340836,-0.13833600282669067,-0.03458400070667267
68.95877075195312,-77.82762145996094,10.140372276306152,0.07780999690294266,0.021615000441670418,0.06052200123667717,-0.13833600282669067,-0.017292000353336334
71.88326263427734,-75.29517364501953,4.5085978507995605,-0.015561999753117561,0.0389069989323616,0.0778139978647232,-0.13833600282669067,-0.017292000353336334
74.69650268554688,-72.53491973876953,-1.0278120040893555,-0.04668600112199783,0.021615000441670418,0.0778139978647232,-0.13833600282669067,-0.03458400070667267
77.01172637939453,-69.50975799560547,-6.447666168212891,-0.007780999876558781,0.021615000441670418,0.0778139978647232,-0.13833600282669067,-0.03458400070667267
78.90840911865234,-66.46870422363281,-11.311229705810547,0.1478389948606491,0.0043230000883340836,0.06052200123667717,-0.12104400247335434,-0.03458400070667267
80.08456420898438,-63.2369270324707,-15.73505973815918,0.2723349928855896,0.0043230000883340836,0.0778139978647232,-0.12104400247335434,-0.017292000353336334
81.37728118896484,-59.88329315185547,-20.312532424926758,0.35792601108551025,0.021615000441670418,0.0778139978647232,-0.13833600282669067,-0.03458400070667267
82.60641479492188,-56.30184555053711,-25.176095962524414,0.45907899737358093,0.021615000441670418,0.0778139978647232,-0.13833600282669067,-0.017292000353336334
83.7560806274414,-52.8051643371582,-29.780057907104492,0.48242199420928955,0.0043230000883340836,0.0778139978647232,-0.12104400247335434,-0.017292000353336334
84.4342269897461,-48.858154296875,-34.40521240234375,0.4512979984283447,-0.01296900026500225,0.11239799857139587,-0.06916800141334534,-0.017292000353336334
84.83687591552734,-44.23830032348633,-39.53897476196289,0.38126900792121887,-0.01296900026500225,0.0778139978647232,-0.12104400247335434,-0.017292000353336334
84.73091125488281,-39.23698806762695,-44.497901916503906,0.2567729949951172,-0.01296900026500225,0.0778139978647232,-0.08646000176668167,-0.017292000353336334
84.47660827636719,-34.50057601928711,-49.09656524658203,0.22564899921417236,-0.01296900026500225,0.0778139978647232,-0.03458400070667267,-0.017292000353336334
83.54415893554688,-29.621118545532227,-53.14423751831055,0.23342999815940857,-0.01296900026500225,0.0778139978647232,-0.06916800141334534,-0.017292000353336334
82.45806884765625,-24.455568313598633,-57.334957122802734,0.21008700132369995,-0.030261000618338585,0.06052200123667717,-0.03458400070667267,-0.017292000353336334
81.39317321777344,-19.24233627319336,-61.60514450073242,0.023343000560998917,-0.030261000618338585,0.11239799857139587,-0.06916800141334534,-0.017292000353336334
80.1163558959961,-13.811885833740234,-65.77467346191406,0.09337200224399567,-0.030261000618338585,0.11239799857139587,-0.06916800141334534,-0.03458400070667267
77.77993774414062,-8.074151992797852,-69.20777130126953,0.1478389948606491,-0.030261000618338585,0.11239799857139587,-0.051876001060009,-0.017292000353336334
75.08325958251953,-2.362907886505127,-72.34419250488281,0.11671499907970428,-0.030261000618338585,0.11239799857139587,-0.06916800141334534,-0.017292000353336334
72.26471710205078,3.030456066131592,-75.0037841796875,0.1322769969701767,-0.0648450031876564,0.11239799857139587,-0.051876001060009,-0.017292000353336334
69.47267150878906,8.196005821228027,-77.419677734375,0.10893400013446808,-0.0648450031876564,0.09510599821805954,-0.03458400070667267,-0.03458400070667267
66.2779769897461,12.799967765808105,-78.91900634765625,0.07002899795770645,-0.0648450031876564,0.0778139978647232,-0.03458400070667267,-0.03458400070667267
63.062095642089844,17.223798751831055,-80.24880981445312,0.0,-0.04755299910902977,0.06052200123667717,-0.017292000353336334,-0.017292000353336334
59.681968688964844,21.663522720336914,-81.37728118896484,0.015561999753117561,-0.030261000618338585,0.0778139978647232,-0.03458400070667267,-0.017292000353336334
56.116416931152344,26.373443603515625,-82.60641479492188,-0.04668600112199783,-0.0648450031876564,0.0778139978647232,-0.03458400070667267,-0.017292000353336334
52.275367736816406,31.067472457885742,-83.56535339355469,-0.12449599802494049,-0.0648450031876564,0.0778139978647232,-0.017292000353336334,-0.017292000353336334
47.97868728637695,35.999908447265625,-84.25939178466797,-0.10893400013446808,-0.0648450031876564,0.0778139978647232,-0.017292000353336334,0.0
43.19459533691406,40.937644958496094,-84.42362976074219,-0.09337200224399567,-0.0648450031876564,0.0778139978647232,-0.017292000353336334,-0.017292000353336334
38.3204345703125,45.684654235839844,-84.4183349609375,-0.03890499845147133,-0.0648450031876564,0.0259380005300045,-0.017292000353336334,-0.017292000353336334
33.387996673583984,50.01841735839844,-83.93621063232422,-0.04668600112199783,-0.0648450031876564,0.06052200123667717,0.0,-0.017292000353336334
28.360193252563477,53.9813232421875,-82.8077392578125,0.023343000560998917,-0.030261000618338585,0.043230000883340836,0.0,-0.017292000353336334
23.15755844116211,58.15614700317383,-81.7269515991211,0.1400579959154129,-0.0648450031876564,0.043230000883340836,-0.017292000353336334,-0.017292000353336334
17.64763832092285,62.479312896728516,-80.64086151123047,0.062247999012470245,-0.0648450031876564,0.043230000883340836,0.0,-0.017292000353336334
11.8516263961792,66.63824462890625,-79.08854675292969,0.1400579959154129,-0.09942899644374847,0.0259380005300045,0.017292000353336334,-0.017292000353336334
6.034421920776367,69.97598266601562,-76.5772933959961,0.1322769969701767,-0.09942899644374847,0.06052200123667717,0.03458400070667267,0.0
0.5033100247383118,72.91107940673828,-73.93888854980469,0.287896990776062,-0.0648450031876564,0.008646000176668167,0.03458400070667267,-0.03458400070667267
-4.9377360343933105,75.27398681640625,-70.88723754882812,0.2956779897212982,-0.0648450031876564,0.008646000176668167,0.06916800141334534,-0.017292000353336334
-10.018518447875977,77.22894287109375,-67.74552917480469,0.37348800897598267,-0.0648450031876564,0.008646000176668167,0.017292000353336334,-0.017292000353336334
-14.580096244812012,78.5269546508789,-64.57732391357422,0.3968310058116913,-0.0648450031876564,0.008646000176668167,0.03458400070667267,-0.017292000353336334
-19.025117874145508,79.83556365966797,-61.372032165527344,0.38126900792121887,-0.0648450031876564,0.008646000176668167,0.03458400070667267,-0.017292000353336334
-23.719146728515625,80.8686752319336,-57.71641159057617,0.34236401319503784,-0.0648450031876564,0.008646000176668167,0.017292000353336334,-0.017292000353336334
-28.476749420166016,82.05542755126953,-54.20383834838867,0.38126900792121887,-0.0648450031876564,0.008646000176668167,0.03458400070667267,-0.017292000353336334
-33.21846008300781,83.08323669433594,-50.51642990112305,0.2567729949951172,-0.0648450031876564,0.008646000176668167,0.051876001060009,-0.017292000353336334
-38.05553436279297,83.5865478515625,-46.10319519042969,0.37348800897598267,-0.030261000618338585,-0.008646000176668167,0.051876001060009,-0.017292000353336334
-43.01976013183594,83.56005859375,-41.11248016357422,0.4435169994831085,-0.030261000618338585,-0.008646000176668167,0.017292000353336334,-0.017292000353336334
-47.63961410522461,83.45409393310547,-36.36547088623047,0.4357360005378723,-0.030261000618338585,-0.0259380005300045,0.051876001060009,-0.017292000353336334
-51.94689178466797,82.834228515625,-31.523099899291992,0.24899199604988098,-0.01296900026500225,-0.008646000176668167,0.03458400070667267,-0.017292000353336334
-56.116416931152344,81.79582214355469,-26.341655731201172,0.3890500068664551,-0.01296900026500225,-0.008646000176668167,0.017292000353336334,-0.017292000353336334
-60.42898941040039,80.76271057128906,-20.900609970092773,0.2723349928855896,-0.01296900026500225,-0.0259380005300045,0.051876001060009,-0.017292000353336334
-64.88990020751953,79.67132568359375,-15.454265594482422,0.09337200224399567,-0.01296900026500225,-0.0259380005300045,0.051876001060009,-0.017292000353336334
-68.8740005493164,77.91768646240234,-9.780108451843262,0.08559100329875946,-0.01296900026500225,-0.0259380005300045,0.06916800141334534,-0.017292000353336334
-71.91505432128906,75.40643310546875,-4.068863868713379,0.21008700132369995,-0.01296900026500225,-0.0259380005300045,0.051876001060009,-0.017292000353336334
-74.76537322998047,72.66207122802734,1.5576119422912598,0.2645539939403534,0.0043230000883340836,-0.06052200123667717,0.06916800141334534,-0.017292000353336334
-77.15477752685547,69.6528091430664,6.940380096435547,0.1478389948606491,-0.01296900026500225,-0.06052200123667717,0.051876001060009,-0.017292000353336334
-79.07264709472656,66.64353942871094,11.825136184692383,0.015561999753117561,0.0043230000883340836,-0.06052200123667717,0.03458400070667267,-0.017292000353336334
