220kV墨崖线电压_Ua_5,220kV墨崖线电压_Ub_6,220kV墨崖线电压_Uc_7,220kV墨崖线电压_3U0_8,220kV墨崖线_Ia_13,220kV墨崖线_Ib_14,220kV墨崖线_Ic_15,220kV墨崖线_3I0_16
-4.473893642425537,-69.69937896728516,74.94355773925781,0.17895574867725372,0.029393577948212624,0.024206476286053658,0.0276645440608263,0.02593551017343998
0.8947787880897522,-72.31369018554688,72.14250946044922,0.0855875313282013,0.03285164758563042,0.024206476286053658,0.03458068147301674,0.02593551017343998
6.162302494049072,-74.64788818359375,69.18585205078125,-0.015561370179057121,0.020748408511281013,0.024206476286053658,0.0276645440608263,0.031122611835598946
11.398703575134277,-76.49191284179688,65.7623519897461,-0.062245480716228485,0.029393577948212624,0.015561305917799473,0.04149681702256203,0.01383227203041315
16.440587997436523,-78.37483978271484,62.4866828918457,-0.16339439153671265,0.04322585090994835,0.02593551017343998,0.04668391868472099,0.02593551017343998
21.396883010864258,-79.69755554199219,58.9931526184082,-0.16339439153671265,0.04495488479733467,0.022477442398667336,0.04495488479733467,0.02593551017343998
26.04195213317871,-80.77906799316406,55.3751335144043,-0.17895574867725372,0.03285164758563042,0.01729034073650837,0.029393577948212624,0.022477442398667336
30.858196258544922,-81.78278350830078,51.53925704956055,-0.1711750626564026,0.03803874924778938,0.022477442398667336,0.0276645440608263,0.024206476286053658
35.56550979614258,-82.52194213867188,47.617794036865234,-0.062245480716228485,0.039767783135175705,0.024206476286053658,0.04149681702256203,0.020748408511281013
40.14833450317383,-82.97322845458984,43.571834564208984,0.062245480716228485,0.0276645440608263,0.006916136015206575,0.0276645440608263,0.020748408511281013
44.79340362548828,-83.24555206298828,39.2302131652832,0.0,0.029393577948212624,0.015561305917799473,0.031122611835598946,0.01383227203041315
49.236175537109375,-83.14440155029297,34.64738845825195,0.10114890336990356,0.0276645440608263,0.024206476286053658,0.029393577948212624,0.022477442398667336
53.54667282104492,-82.45970153808594,29.815584182739258,0.27232396602630615,0.031122611835598946,0.024206476286053658,0.0276645440608263,0.02593551017343998
57.56150817871094,-81.47154998779297,24.70367431640625,0.194517120718956,0.031122611835598946,0.022477442398667336,0.03285164758563042,0.022477442398667336
61.45962905883789,-80.19551849365234,19.5528621673584,0.20229780673980713,0.03285164758563042,0.022477442398667336,0.022477442398667336,0.01729034073650837
64.8364486694336,-78.21922302246094,14.308679580688477,0.23342055082321167,0.04322585090994835,0.03285164758563042,0.02593551017343998,0.024206476286053658
67.95650482177734,-75.99394989013672,8.932226181030273,0.2567625939846039,0.031122611835598946,0.022477442398667336,0.0276645440608263,0.022477442398667336
70.80422973632812,-73.34073638916016,3.4546241760253906,0.2178591787815094,0.03458068147301674,0.01729034073650837,0.020748408511281013,0.020748408511281013
73.22402954101562,-70.4541015625,-1.7817769050598145,0.2801046669483185,0.03285164758563042,0.015561305917799473,0.03285164758563042,0.01383227203041315
75.33259582519531,-67.14730834960938,-7.158230304718018,0.5135251879692078,0.031122611835598946,0.024206476286053658,0.0276645440608263,0.024206476286053658
77.21551513671875,-63.840518951416016,-12.262359619140625,0.5679900050163269,0.0276645440608263,0.02593551017343998,0.0276645440608263,0.022477442398667336
78.95060729980469,-60.37033462524414,-17.304243087768555,0.7469457387924194,0.03285164758563042,0.022477442398667336,0.0276645440608263,0.01383227203041315
80.29666900634766,-56.78343963623047,-22.159391403198242,0.9570242762565613,0.04149681702256203,0.024206476286053658,0.0276645440608263,0.02593551017343998
81.4404296875,-53.297691345214844,-26.882266998291016,0.9803662896156311,0.02593551017343998,0.024206476286053658,0.029393577948212624,0.01729034073650837
82.52972412109375,-49.57852554321289,-31.667387008666992,0.9803662896156311,0.04668391868472099,0.01383227203041315,0.031122611835598946,0.01729034073650837
83.19886779785156,-45.540348052978516,-36.35136032104492,0.9336822032928467,0.029393577948212624,0.02593551017343998,0.0276645440608263,0.006916136015206575
83.58789825439453,-41.29987716674805,-41.07423782348633,0.6847002506256104,0.03285164758563042,0.0276645440608263,0.029393577948212624,0.020748408511281013
83.52565002441406,-36.88822937011719,-45.54813003540039,0.4746217727661133,0.03285164758563042,0.02593551017343998,0.031122611835598946,0.022477442398667336
83.15995788574219,-32.25872039794922,-49.92865753173828,0.3034467101097107,0.0276645440608263,0.024206476286053658,0.039767783135175705,0.01901937462389469
82.39745330810547,-27.32576560974121,-54.223594665527344,0.1089295893907547,0.031122611835598946,0.01383227203041315,0.03285164758563042,0.024206476286053658
81.36262512207031,-22.392810821533203,-58.24620819091797,-0.031122740358114243,0.029393577948212624,0.01729034073650837,0.024206476286053658,0.020748408511281013
79.75980377197266,-16.922990798950195,-61.9731559753418,0.007780685089528561,0.03285164758563042,0.022477442398667336,0.03285164758563042,0.022477442398667336
77.83019256591797,-11.577659606933594,-65.25660705566406,0.07780685275793076,0.03285164758563042,0.020748408511281013,0.022477442398667336,0.024206476286053658
75.48042297363281,-6.185644626617432,-68.36888122558594,0.2567625939846039,0.029393577948212624,0.022477442398667336,0.029393577948212624,0.022477442398667336
72.81165313720703,-0.7391650676727295,-71.11546325683594,0.27232396602630615,0.031122611835598946,0.015561305917799473,0.0276645440608263,0.02593551017343998
69.88611602783203,4.575042724609375,-73.38742065429688,0.389034241437912,0.024206476286053658,0.020748408511281013,0.03458068147301674,0.024206476286053658
66.75049591064453,9.733636856079102,-75.44930267333984,0.21007849276065826,0.03285164758563042,0.02593551017343998,0.03285164758563042,0.012103238143026829
63.505950927734375,14.70549488067627,-77.18439483642578,0.1322716474533081,0.031122611835598946,0.024206476286053658,0.03458068147301674,0.022477442398667336
60.02020263671875,19.669570922851562,-78.9272689819336,-0.007780685089528561,0.024206476286053658,0.020748408511281013,0.0276645440608263,0.02593551017343998
56.30881881713867,24.40022850036621,-80.1021499633789,-0.23342055082321167,0.022477442398667336,0.020748408511281013,0.029393577948212624,0.01729034073650837
52.64411544799805,29.247594833374023,-81.2848129272461,-0.49018314480781555,0.024206476286053658,0.02593551017343998,0.029393577948212624,0.015561305917799473
48.56703567504883,33.98603057861328,-82.10179138183594,-0.4746217727661133,0.031122611835598946,0.020748408511281013,0.0276645440608263,0.01901937462389469
44.56776428222656,38.79449462890625,-82.7787094116211,-0.5446479320526123,0.020748408511281013,0.024206476286053658,0.029393577948212624,0.01729034073650837
40.25726318359375,43.369537353515625,-83.18330383300781,-0.622454822063446,0.024206476286053658,0.031122611835598946,0.04322585090994835,0.020748408511281013
35.814491271972656,47.905677795410156,-83.14440155029297,-0.4746217727661133,0.02593551017343998,0.022477442398667336,0.031122611835598946,0.03285164758563042
31.099397659301758,52.387351989746094,-82.78649139404297,-0.29566603899002075,0.029393577948212624,0.022477442398667336,0.0276645440608263,0.024206476286053658
26.080856323242188,56.47220993041992,-81.977294921875,-0.24898192286491394,0.020748408511281013,0.010374204255640507,0.0276645440608263,0.01383227203041315
21.0467529296875,60.65044021606445,-80.8724365234375,-0.05446479469537735,0.022477442398667336,0.02593551017343998,0.031122611835598946,0.015561305917799473
15.802571296691895,64.2451171875,-79.15290832519531,0.007780685089528561,0.02593551017343998,0.022477442398667336,0.03285164758563042,0.015561305917799473
10.43389892578125,67.31070709228516,-76.9276351928711,0.1089295893907547,0.022477442398667336,0.01901937462389469,0.029393577948212624,0.024206476286053658
5.010761260986328,70.3296127319336,-74.39112854003906,0.18673643469810486,0.0276645440608263,0.02593551017343998,0.04668391868472099,0.01383227203041315
-0.3034467101097107,72.90502166748047,-71.49671173095703,0.22563986480236053,0.022477442398667336,0.024206476286053658,0.04668391868472099,0.015561305917799473
-5.703242301940918,75.13029479980469,-68.5089340209961,0.33456945419311523,0.02593551017343998,0.020748408511281013,0.04668391868472099,0.02593551017343998
-10.939642906188965,77.0754623413086,-65.0854263305664,0.3034467101097107,0.024206476286053658,0.024206476286053658,0.03285164758563042,0.01901937462389469
-16.07489585876465,78.95060729980469,-61.72417449951172,0.4746217727661133,0.024206476286053658,0.03285164758563042,0.04668391868472099,0.022477442398667336
-20.96894645690918,80.2110824584961,-58.19952392578125,0.4357183575630188,0.029393577948212624,0.022477442398667336,0.03458068147301674,0.020748408511281013
-25.78519058227539,81.4170913696289,-54.55038070678711,0.5135251879692078,0.031122611835598946,0.020748408511281013,0.03630971536040306,0.024206476286053658
-30.554750442504883,82.43635559082031,-50.79231262207031,0.4357183575630188,0.022477442398667336,0.02593551017343998,0.04149681702256203,0.020748408511281013
-35.2542839050293,83.15218353271484,-46.800819396972656,0.35791149735450745,0.022477442398667336,0.02593551017343998,0.03630971536040306,0.01729034073650837
-39.81376647949219,83.6190185546875,-42.73930358886719,0.24898192286491394,0.02593551017343998,0.01901937462389469,0.04668391868472099,0.0276645440608263
-44.326560974121094,83.75907135009766,-38.405460357666016,0.23342055082321167,0.02593551017343998,0.015561305917799473,0.04149681702256203,0.01729034073650837
-48.74599075317383,83.6190185546875,-33.861541748046875,0.12449096143245697,0.02593551017343998,0.01901937462389469,0.04149681702256203,0.01383227203041315
-53.072052001953125,82.89541625976562,-28.983051300048828,0.10114890336990356,0.02593551017343998,0.01729034073650837,0.04668391868472099,0.022477442398667336
