220kVIII母_1,220kVIII母_2,220kVIII母_3,220kVIII母_4,220kV龙清线_9,220kV龙清线_10,220kV龙清线_11,220kV龙清线_12
74.60709381103516,-2.2642838954925537,-72.36261749267578,-0.007860000245273113,0.02142699994146824,0.026801999658346176,-0.04568399861454964,0.004308000206947327
72.23021697998047,3.177544116973877,-75.4627914428711,0.04704799875617027,0.01799900084733963,0.02939699962735176,-0.040511999279260635,-1.9999999949504854e-06
69.13487243652344,8.554524421691895,-77.85003662109375,-0.1255200058221817,0.017141999676823616,0.031991999596357346,-0.04568399861454964,0.005169999785721302
65.85045623779297,13.645092010498047,-79.6431655883789,-0.1255200058221817,0.01028599962592125,0.037181999534368515,-0.038787998259067535,-0.0017259999876841903
62.160888671875,19.097728729248047,-81.46330261230469,-0.19611600041389465,0.011142999865114689,0.038047000765800476,-0.039650000631809235,0.004308000206947327
58.47672653198242,24.24233627319336,-82.92157745361328,-0.2510240077972412,-0.0008549999911338091,0.038047000765800476,-0.037925999611616135,0.005169999785721302
54.441429138183594,29.305883407592773,-84.04498291015625,-0.36083999276161194,1.9999999949504854e-06,0.042371999472379684,-0.037925999611616135,-1.9999999949504854e-06
50.1468391418457,34.18569564819336,-84.75251770019531,-0.5255640149116516,0.0008590000215917826,0.04496699944138527,-0.037064000964164734,-0.0008640000014565885
45.79282760620117,38.892578125,-85.03876495361328,-0.46281200647354126,-0.007710999809205532,0.04410199820995331,-0.037925999611616135,-0.0008640000014565885
40.95263671875,43.907493591308594,-85.1629867553711,-0.3765279948711395,-0.007710999809205532,0.0510220006108284,-0.037064000964164734,0.005169999785721302
36.62023162841797,48.360389709472656,-85.22779846191406,-0.2510240077972412,-0.009425000287592411,0.054482001811265945,-0.037064000964164734,-0.0017259999876841903
31.644990921020508,52.753841400146484,-84.53107452392578,-0.1333640068769455,-0.010281999595463276,0.05534699931740761,-0.039650000631809235,-0.002587999915704131
26.48067855834961,57.08244323730469,-83.79653930664062,-0.16473999619483948,-0.010281999595463276,0.05275199934840202,-0.025857999920845032,-0.002587999915704131
21.192121505737305,61.329986572265625,-82.76494598388672,-0.24318000674247742,-0.016280999407172203,0.05794199928641319,-0.02327200025320053,-0.0008640000014565885
15.822532653808594,65.20465850830078,-81.31208038330078,-0.23533600568771362,-0.017994999885559082,0.05188700184226036,-0.025857999920845032,-1.9999999949504854e-06
10.739251136779785,68.6578140258789,-79.63236236572266,-0.24318000674247742,-0.015424000099301338,0.0510220006108284,-0.01637599989771843,-0.0008640000014565885
5.591145038604736,71.72728729248047,-77.47196960449219,-0.09414400160312653,-0.02313699945807457,0.054482001811265945,-0.01637599989771843,-0.0051739998161792755
0.3404009938240051,74.53736114501953,-74.91189575195312,0.10195600241422653,-0.02313699945807457,0.0510220006108284,-0.01810000091791153,-0.0008640000014565885
-5.1696391105651855,77.17451477050781,-72.0817642211914,0.007828000001609325,-0.026565000414848328,0.0510220006108284,-0.014651999808847904,0.006031999830156565
