220kVⅠ母线电压_1,220kVⅠ母线电压_2,220kVⅠ母线电压_3,220kVⅠ母线电压_4,祥紫线_9,祥紫线_10,祥紫线_11,祥紫线_12
68.91107940673828,-75.09915924072266,5.50461483001709,0.2490060031414032,-0.004323999863117933,0.08213700354099274,-0.16427400708198547,0.01296900026500225
71.91504669189453,-72.77863311767578,0.12714500725269318,0.07782399654388428,0.00864499993622303,0.07349099963903427,-0.15995100140571594,0.0043230000883340836
74.65411376953125,-70.21440124511719,-5.1337690353393555,0.07004299759864807,0.012968000024557114,0.07349099963903427,-0.16427400708198547,0.0
76.93755340576172,-67.30580139160156,-10.17216682434082,0.30347299575805664,0.04322899878025055,0.11239799857139587,-0.15995100140571594,0.008646000176668167
78.81304168701172,-63.87269592285156,-15.311226844787598,0.5057790279388428,0.017291000112891197,0.11239799857139587,-0.1685969978570938,0.0
80.33357238769531,-60.2276725769043,-20.307241439819336,0.5835890173912048,-0.004323999863117933,0.11239799857139587,-0.16427400708198547,0.008646000176668167
81.46204376220703,-56.27536392211914,-25.31385040283203,0.7314280271530151,-0.01729300059378147,0.103752002120018,-0.13401299715042114,0.0043230000883340836
82.27263641357422,-52.105838775634766,-30.092647552490234,0.8948289752006531,-0.012969999574124813,0.15130500495433807,-0.142658993601799,0.008646000176668167
82.61700439453125,-47.692604064941406,-34.85554885864258,0.8481429815292358,-0.06052299961447716,0.13833600282669067,-0.13833600282669067,0.0
82.52693939208984,-43.13102340698242,-39.3747444152832,0.4979979991912842,-0.09943000227212906,0.142658993601799,-0.12536700069904327,0.01296900026500225
82.08720397949219,-38.283355712890625,-43.952213287353516,0.21788200736045837,-0.04323099926114082,0.13833600282669067,-0.12536700069904327,0.01296900026500225
81.53091430664062,-33.51515579223633,-48.174720764160156,0.17897699773311615,-0.047554001212120056,0.13833600282669067,-0.1296900063753128,0.008646000176668167
80.83158111572266,-28.688676834106445,-52.185306549072266,0.1322910040616989,-0.08213800191879272,0.15130500495433807,-0.13401299715042114,0.0
79.93092346191406,-23.75623893737793,-56.12171936035156,0.1322910040616989,-0.07349199801683426,0.14698199927806854,-0.1296900063753128,0.0
78.75476837158203,-18.739032745361328,-59.83562088012695,0.34237799048423767,-0.047554001212120056,0.15995100140571594,-0.13401299715042114,-0.0043230000883340836
77.09648895263672,-13.77480697631836,-62.950843811035156,0.6380559802055359,-0.12104500085115433,0.1296900063753128,-0.09942899644374847,0.0043230000883340836
75.35874938964844,-8.784090995788574,-66.0077896118164,0.7469900250434875,-0.12104500085115433,0.13833600282669067,-0.06916800141334534,0.01296900026500225
73.30841827392578,-3.634434938430786,-69.23426818847656,0.45909300446510315,-0.13401399552822113,0.1556279957294464,-0.05619899928569794,-0.008646000176668167
70.99319458007812,1.6370749473571777,-72.39187622070312,0.09338600188493729,-0.1556289941072464,0.1685969978570938,-0.05619899928569794,0.01296900026500225
68.2806167602539,6.908585071563721,-75.17862701416016,-0.35791200399398804,-0.1556289941072464,0.16427400708198547,-0.0648450031876564,0.0043230000883340836
65.27664947509766,12.100625038146973,-77.57332611083984,-0.7936480045318604,-0.15130600333213806,0.1815659999847412,-0.0648450031876564,0.0043230000883340836
61.6263313293457,17.38273048400879,-79.24219512939453,-1.1126689910888672,-0.1556289941072464,0.15130500495433807,-0.06052200123667717,-0.017292000353336334
57.82236862182617,22.55887794494629,-80.75212097167969,-1.244946002960205,-0.1815669983625412,0.13833600282669067,-0.030261000618338585,-0.0043230000883340836
53.80648422241211,27.62376594543457,-81.6739730834961,-1.1749169826507568,-0.1556289941072464,0.13833600282669067,-0.0043230000883340836,-0.017292000353336334
49.674041748046875,32.47673416137695,-82.15079498291016,-0.7236189842224121,-0.207505002617836,0.13833600282669067,0.0043230000883340836,0.008646000176668167
45.21312713623047,37.24493408203125,-82.11900329589844,-0.3267880082130432,-0.19885900616645813,0.12104400247335434,0.01296900026500225,-0.01296900026500225
40.75221252441406,41.81180953979492,-82.10841369628906,-0.24119700491428375,-0.207505002617836,0.14698199927806854,0.021615000441670418,0.0
36.11646270751953,46.198551177978516,-81.78523254394531,-0.19451099634170532,-0.2204740047454834,0.1296900063753128,0.008646000176668167,-0.008646000176668167
31.613161087036133,50.38397216796875,-81.50444030761719,-0.23341600596904755,-0.21182799339294434,0.13833600282669067,0.01296900026500225,0.0043230000883340836
26.749597549438477,54.59058380126953,-80.93225860595703,-0.36569300293922424,-0.2204740047454834,0.11239799857139587,0.04755299910902977,0.0
21.82245635986328,58.45282745361328,-80.02629852294922,-0.7002760171890259,-0.22912000119686127,0.13401299715042114,0.043230000883340836,0.0043230000883340836
16.736377716064453,61.954803466796875,-78.46338653564453,-0.8325530290603638,-0.22912000119686127,0.06916800141334534,0.0389069989323616,-0.017292000353336334
11.87281322479248,65.05413818359375,-76.59319305419922,-0.8014289736747742,-0.20318199694156647,0.07349099963903427,0.0778139978647232,0.0
6.860905170440674,68.11637878417969,-74.56405639648438,-0.4668459892272949,-0.21182799339294434,0.0648450031876564,0.07349099963903427,-0.0043230000883340836
1.8225070238113403,71.16272735595703,-72.25942993164062,-0.23341600596904755,-0.24208900332450867,0.06052200123667717,0.103752002120018,0.0043230000883340836
-3.411916971206665,74.05543518066406,-69.75347137451172,0.07004299759864807,-0.2593809962272644,0.051876001060009,0.07349099963903427,0.0
-8.47150707244873,76.58258056640625,-67.17864990234375,0.17897699773311615,-0.2550579905509949,0.07349099963903427,0.08213700354099274,0.008646000176668167
-13.73771858215332,78.78655242919922,-64.10050964355469,0.19453899562358856,-0.26370400190353394,0.05619899928569794,0.103752002120018,0.0
-18.903268814086914,80.49250793457031,-60.50316619873047,0.21788200736045837,-0.2593809962272644,0.0648450031876564,0.13401299715042114,-0.0043230000883340836
-24.10060691833496,81.88587951660156,-56.77337646484375,0.07782399654388428,-0.246411994099617,0.008646000176668167,0.13401299715042114,0.0043230000883340836
-29.070131301879883,82.82362365722656,-52.752193450927734,0.07004299759864807,-0.20318199694156647,-0.0043230000883340836,0.14698199927806854,-0.017292000353336334
