1-220kV母线Ⅰ电压Ua_1,2-220kV母线Ⅰ电压Ub_2,3-220kV母线Ⅰ电压Uc_3,4-220kV母线Ⅰ电压3Uo_4,41-220kV瑞达Ⅰ线路电流Ia_41,42-220kV瑞达Ⅰ线路电流Ib_42,43-220kV瑞达Ⅰ线路电流Ic_43,44-220kV瑞达Ⅰ线路电流3Io_44
-71.6464614868164,-0.25382575392723083,71.66519927978516,-0.31725919246673584,-0.16340875625610352,-0.028480296954512596,0.1779864877462387,0.0
-68.87735748291016,-5.298612594604492,74.01280212402344,-0.15862959623336792,-0.14919929206371307,-0.04272044450044632,0.18510594964027405,0.0
-65.66265869140625,-10.50204086303711,76.01142883300781,-0.0317259207367897,-0.14209456741809845,-0.05696059390902519,0.1922253966331482,0.0
-62.1614990234375,-15.67374038696289,77.91488647460938,0.22208143770694733,-0.1278851181268692,-0.05696059390902519,0.18510594964027405,0.0
-58.50119400024414,-20.972352981567383,79.62799835205078,0.41243696212768555,-0.1278851181268692,-0.07120074331760406,0.1922253966331482,0.0
-54.58626174926758,-26.17578125,80.96041870117188,0.47588878870010376,-0.10657092928886414,-0.09256096184253693,0.1922253966331482,0.0
-50.671329498291016,-31.061925888061523,82.00732421875,0.5710665583610535,-0.09946619719266891,-0.09968103468418121,0.19934485852718353,-0.007106075529009104
-46.46993637084961,-35.88461685180664,82.57836151123047,0.47588878870010376,-0.09236147254705429,-0.11392118781805038,0.19934485852718353,-0.007106075529009104
-41.82294464111328,-40.707305908203125,82.67353057861328,0.28553327918052673,-0.08525674045085907,-0.12816134095191956,0.1922253966331482,0.0
-37.1122932434082,-45.27616882324219,82.45146179199219,0.19035550951957703,-0.07104728370904922,-0.12816134095191956,0.18510594964027405,0.0
-32.592613220214844,-49.559478759765625,82.13422393798828,0.1269036829471588,-0.0639425590634346,-0.13528141379356384,0.1922253966331482,-0.007106075529009104
-28.00927734375,-53.55723190307617,81.4997329711914,-0.0317259207367897,-0.042628370225429535,-0.14952155947685242,0.1922253966331482,0.0
-23.425941467285156,-57.332889556884766,80.6749038696289,-0.1269036829471588,-0.02841891348361969,-0.1566416323184967,0.1779864877462387,-0.007106075529009104
-18.683462142944336,-60.75954055786133,79.40592956542969,-0.0317259207367897,-0.021314185112714767,-0.14952155947685242,0.1779864877462387,0.0
-13.718180656433105,-63.964088439941406,77.75626373291016,0.1269036829471588,-0.014209456741809845,-0.17088177800178528,0.1779864877462387,0.0
-8.784728050231934,-67.0417251586914,75.97970581054688,0.34898510575294495,0.0,-0.17088177800178528,0.17086702585220337,-0.007106075529009104
-3.7557895183563232,-69.92899322509766,73.82245635986328,0.28553327918052673,0.014209456741809845,-0.17800185084342957,0.16374756395816803,0.0
1.3686351776123047,-72.56243896484375,71.2527847290039,0.19035550951957703,0.02841891348361969,-0.19224199652671814,0.1566281020641327,-0.007106075529009104
6.4930596351623535,-74.71995544433594,68.27069854736328,0.15862959623336792,0.042628370225429535,-0.19224199652671814,0.14950864017009735,0.0
11.68114185333252,-76.75056457519531,65.00309753417969,-0.09517775475978851,0.0639425590634346,-0.19224199652671814,0.13526973128318787,0.0
17.060195922851562,-78.68598175048828,61.449974060058594,-0.15862959623336792,0.07104728370904922,-0.19224199652671814,0.12103080749511719,-0.007106075529009104
22.375593185424805,-80.27239227294922,57.64305877685547,-0.41243696212768555,0.07815201580524445,-0.19936206936836243,0.1067918911576271,0.0
27.43636131286621,-81.44633483886719,53.70924377441406,-0.5076147317886353,0.09236147254705429,-0.19224199652671814,0.1067918911576271,-0.007106075529009104
32.33798599243164,-82.17608642578125,49.585086822509766,-0.38071101903915405,0.09946619719266891,-0.19224199652671814,0.09255297482013702,-0.007106075529009104
37.04863357543945,-82.58855438232422,45.27058029174805,-0.44416287541389465,0.11367565393447876,-0.19224199652671814,0.07831405103206635,0.0
41.791114807128906,-82.52510070800781,40.54365921020508,-0.38071101903915405,0.12078038603067398,-0.19224199652671814,0.0711945965886116,-0.007106075529009104
46.27896499633789,-82.27127075195312,35.91191101074219,-0.1269036829471588,0.1278851181268692,-0.19224199652671814,0.05695567652583122,-0.007106075529009104
50.41669845581055,-81.76361846923828,31.311887741088867,0.0,0.14209456741809845,-0.18512192368507385,0.04271675646305084,-0.007106075529009104
54.2998046875,-80.9069595336914,26.616689682006836,0.0,0.14209456741809845,-0.18512192368507385,0.02847783826291561,0.0
57.99193572998047,-79.82820129394531,21.85804557800293,0.09517775475978851,0.1563040316104889,-0.17800185084342957,0.02847783826291561,-0.007106075529009104
61.3021240234375,-78.27351379394531,16.940778732299805,-0.09517775475978851,0.1563040316104889,-0.17800185084342957,0.014238919131457806,-0.007106075529009104
64.54865264892578,-76.5919189453125,11.960062026977539,-0.19035550951957703,0.16340875625610352,-0.163761705160141,-0.007119459565728903,-0.007106075529009104
67.76335144042969,-74.78340911865234,6.915897846221924,-0.19035550951957703,0.17051348090171814,-0.17088177800178528,-0.007119459565728903,0.0
70.56428527832031,-72.4355239868164,1.7765610218048096,-0.28553327918052673,0.17051348090171814,-0.1566416323184967,-0.02135837823152542,-0.007106075529009104
73.14241027832031,-69.86553955078125,-3.394500494003296,-0.19035550951957703,0.18472294509410858,-0.14952155947685242,-0.04271675646305084,-0.007106075529009104
75.24310302734375,-66.78790283203125,-8.470389366149902,-0.0317259207367897,0.17761820554733276,-0.14240148663520813,-0.05695567652583122,-0.007106075529009104
77.2483139038086,-63.42470932006836,-13.704898834228516,0.0634518414735794,0.18472294509410858,-0.13528141379356384,-0.06407513469457626,-0.007106075529009104
78.9670639038086,-59.71250915527344,-19.06630516052246,0.31725919246673584,0.1918276697397232,-0.12104126065969467,-0.0711945965886116,0.0
80.43119049072266,-55.905120849609375,-24.237367630004883,0.44416287541389465,0.18472294509410858,-0.11392118781805038,-0.08543351292610168,-0.007106075529009104
