220kVⅠ母线电压_1,220kVⅠ母线电压_2,220kVⅠ母线电压_3,220kVⅠ母线电压_4,祥紫线_9,祥紫线_10,祥紫线_11,祥紫线_12
62.38394546508789,-78.51636505126953,15.284723281860352,0.1322910040616989,0.012968000024557114,0.06052200123667717,-0.13833600282669067,0.0
65.5786361694336,-76.64087677001953,10.421158790588379,0.22566300630569458,0.00864499993622303,0.051876001060009,-0.16427400708198547,0.0
68.61439514160156,-74.56405639648438,5.218523025512695,0.1322910040616989,0.012968000024557114,0.06916800141334534,-0.17292000353336334,-0.017292000353336334
71.56537628173828,-72.26472473144531,-0.07947699725627899,0.09338600188493729,-9.999999974752427e-07,0.0778139978647232,-0.1556279957294464,0.01296900026500225
74.2090835571289,-69.68460083007812,-5.154961109161377,0.18675799667835236,0.012968000024557114,0.07349099963903427,-0.14698199927806854,0.01296900026500225
76.42893981933594,-66.75480651855469,-10.076803207397461,0.45909300446510315,0.025937000289559364,0.09510599821805954,-0.1685969978570938,0.008646000176668167
78.16668701171875,-63.38528060913086,-15.08871078491211,0.5680270195007324,0.00864499993622303,0.0778139978647232,-0.15995100140571594,-0.017292000353336334
79.72959899902344,-59.830322265625,-20.12710952758789,0.6691799759864807,0.0043219998478889465,0.0907829999923706,-0.17292000353336334,-0.01296900026500225
80.86337280273438,-55.94158935546875,-25.054248809814453,0.7158660292625427,-0.004323999863117933,0.13401299715042114,-0.1296900063753128,0.01296900026500225
81.71105194091797,-51.90451431274414,-29.854236602783203,0.840362012386322,-0.05620000138878822,0.12536700069904327,-0.13833600282669067,-0.0043230000883340836
82.1189956665039,-47.51776885986328,-34.59064865112305,0.7158660292625427,-0.06916899979114532,0.142658993601799,-0.1296900063753128,0.01296900026500225
82.1348876953125,-42.945594787597656,-39.247589111328125,0.46687400341033936,-0.0907839983701706,0.13833600282669067,-0.12536700069904327,0.01296900026500225
81.86998748779297,-38.20388412475586,-43.79327392578125,0.20231999456882477,-0.047554001212120056,0.15130500495433807,-0.13401299715042114,0.0043230000883340836
81.35078430175781,-33.483367919921875,-47.98399353027344,0.17119599878787994,-0.0907839983701706,0.14698199927806854,-0.1296900063753128,0.0043230000883340836
80.69912719726562,-28.64629364013672,-52.05815505981445,0.20231999456882477,-0.06916899979114532,0.15130500495433807,-0.13401299715042114,0.0043230000883340836
79.77198028564453,-23.697961807250977,-55.9892692565918,0.21010099351406097,-0.08213800191879272,0.142658993601799,-0.12536700069904327,0.008646000176668167
78.4527816772461,-18.633073806762695,-59.63429641723633,0.31903499364852905,-0.103753000497818,0.15995100140571594,-0.10807500034570694,0.0
76.67265319824219,-13.552290916442871,-62.82898712158203,0.46687400341033936,-0.12104500085115433,0.13833600282669067,-0.12104400247335434,0.01296900026500225
74.88722229003906,-8.513893127441406,-65.9283218383789,0.5680270195007324,-0.12536799907684326,0.15130500495433807,-0.05619899928569794,-0.017292000353336334
72.79451751708984,-3.2794690132141113,-69.13360595703125,0.3890640139579773,-0.13833700120449066,0.15130500495433807,-0.06052200123667717,0.0043230000883340836
