阿太甲线_1,阿太甲线_2,阿太甲线_3,阿太甲线_4,阿太甲线_21,阿太甲线_22,阿太甲线_23,阿太甲线_24
-52.940185546875,86.34979248046875,-33.29944610595703,0.31568199396133423,0.16484500467777252,-0.2831760048866272,0.11652900278568268,-0.004352999851107597
-57.58367919921875,85.87938690185547,-28.138626098632812,0.2525460124015808,0.17951600253582,-0.2797119915485382,0.09926900267601013,0.0017160000279545784
-61.65891647338867,84.58711242675781,-22.74003028869629,0.2841140031814575,0.1941870003938675,-0.27538201212882996,0.07683099806308746,0.003449999960139394
-65.33366394042969,83.197509765625,-17.55219078063965,0.27622199058532715,0.20626899600028992,-0.2727839946746826,0.06302300095558167,0.0008490000036545098
-69.15453338623047,81.47808837890625,-12.218442916870117,0.20519399642944336,0.21835100650787354,-0.27191799879074097,0.04317399859428406,-0.002618999918922782
-72.42879486083984,79.69918060302734,-7.046814918518066,0.023677999153733253,0.23043300211429596,-0.25892800092697144,0.026776999235153198,-0.0017519999528303742
-75.24845123291016,77.130859375,-1.8049349784851074,-0.2051900029182434,0.23647400736808777,-0.25200000405311584,0.012106000445783138,-0.004352999851107597
-77.62431335449219,74.10293579101562,3.3829050064086914,-0.35513800382614136,0.24596700072288513,-0.24507200717926025,-0.011195000261068344,-0.0052200001664459705
-79.89735412597656,70.78844451904297,8.781500816345215,-0.5050860047340393,0.2563230097293854,-0.23294800519943237,-0.02586599998176098,-0.006087000016123056
-81.89979553222656,67.5172119140625,13.97474479675293,-0.6944940090179443,0.262364000082016,-0.22342200577259064,-0.04053699970245361,-0.006953999865800142
-83.4801025390625,63.48358917236328,19.38955307006836,-0.9312540292739868,0.2692680060863495,-0.21129800379276276,-0.056070998311042786,-1.8000000636675395e-05
-84.53543853759766,59.331016540527344,24.523353576660156,-1.1995819807052612,0.2675420045852661,-0.19657599925994873,-0.07333099842071533,-0.004352999851107597
-85.42842102050781,55.075706481933594,29.678768157958984,-1.1995819807052612,0.2770349979400635,-0.1853179931640625,-0.09490600228309631,-1.8000000636675395e-05
-86.22398376464844,50.96097946166992,34.6828727722168,-1.1680140495300293,0.2753089964389801,-0.16713200509548187,-0.10871399939060211,-0.002618999918922782
-86.66777038574219,46.2839241027832,39.72480392456055,-1.120661973953247,0.27962398529052734,-0.1532759964466095,-0.12770000100135803,-0.0052200001664459705
-86.61905670166016,41.43925094604492,44.49653625488281,-1.1680140495300293,0.2753089964389801,-0.13768799602985382,-0.14150799810886383,-0.0034860000014305115
-86.44587707519531,36.56754684448242,49.306095123291016,-1.010174036026001,0.283939003944397,-0.12556399405002594,-0.1579049974679947,-0.0034860000014305115
-86.10491943359375,31.603918075561523,54.05621337890625,-0.8128740191459656,0.2830759882926941,-0.10737799853086472,-0.17602799832820892,-0.006087000016123056
-85.32559204101562,26.402385711669922,58.487491607666016,-0.6708179712295532,0.2744460105895996,-0.09005799889564514,-0.1837950050830841,-0.0052200001664459705
-84.02130126953125,20.979164123535156,62.6864013671875,-0.5050860047340393,0.27185699343681335,-0.07620199769735336,-0.20278100669384003,-0.0052200001664459705
-82.40852355957031,15.63704776763916,66.44218444824219,-0.5997899770736694,0.2684049904346466,-0.06407800316810608,-0.2122740000486374,-0.0034860000014305115
-80.64421081542969,10.34900188446045,70.07366943359375,-0.44984200596809387,0.2615010142326355,-0.04502600058913231,-0.2312600016593933,-0.006953999865800142
