220kVⅠ母_1,220kVⅠ母_2,220kVⅠ母_3,220kVⅠ母_4,220kV苏崇II线_17,220kV苏崇II线_18,220kV苏崇II线_19,220kV苏崇II线_20
43.95257568359375,40.50706100463867,-84.93846130371094,-0.8529469966888428,0.272489994764328,0.7933279871940613,-1.01937997341156,0.030851000919938087
39.229347229003906,45.248046875,-84.84825897216797,-0.6358349919319153,0.15821999311447144,0.8371580243110657,-0.9625049829483032,0.030851000919938087
34.203617095947266,49.74823760986328,-84.16378784179688,-0.387706995010376,0.10987500101327896,0.9116690158843994,-0.9231299757957458,0.030851000919938087
28.954994201660156,53.975528717041016,-83.0548324584961,-0.17834900319576263,0.03516000136733055,0.9204350113868713,-0.9012550115585327,0.026443999260663986
23.647993087768555,58.10115051269531,-81.69649505615234,-0.05428500100970268,-0.017580000683665276,0.9511160254478455,-0.8837550282478333,0.008816000074148178
18.38344955444336,61.900360107421875,-80.20551300048828,0.11630299687385559,-0.08789999783039093,0.9774140119552612,-0.8618800044059753,0.017629999667406082
13.012765884399414,65.45342254638672,-78.3802490234375,0.15507300198078156,-0.15821999311447144,1.012477993965149,-0.8268799781799316,0.022036999464035034
7.732301235198975,68.63191986083984,-76.26315307617188,0.1628270000219345,-0.22414499521255493,1.0563080310821533,-0.7612550258636475,-0.008812000043690205
2.5314409732818604,71.65523529052734,-74.00279235839844,0.20935100317001343,-0.2768850028514862,1.043159008026123,-0.7350050210952759,1.9999999949504854e-06
-2.557971954345703,74.48056030273438,-71.69998931884766,0.2946450114250183,-0.3428100049495697,1.0782229900360107,-0.6737549901008606,-0.004404999781399965
-7.594315052032471,76.9687728881836,-69.13719177246094,0.4264630079269409,-0.4175249934196472,1.1001379489898682,-0.6256300210952759,0.017629999667406082
-12.789868354797363,79.20549774169922,-66.10216522216797,0.43421700596809387,-0.44828999042510986,1.1089040040969849,-0.5731300115585327,0.004408999811857939
-17.958885192871094,81.24422454833984,-63.014068603515625,0.4264630079269409,-0.544979989528656,1.0957549810409546,-0.5118799805641174,1.9999999949504854e-06
-23.042991638183594,83.04216003417969,-59.697818756103516,0.48849499225616455,-0.5889300107955933,1.0782229900360107,-0.43750500679016113,0.017629999667406082
-27.936046600341797,84.36386108398438,-55.90933609008789,0.6745910048484802,-0.6680399775505066,1.091372013092041,-0.3587549924850464,1.9999999949504854e-06
-32.73357391357422,85.0059814453125,-51.70698547363281,0.8064090013504028,-0.7207800149917603,1.0738400220870972,-0.3237549960613251,-0.013218999840319157
-37.658470153808594,85.45545959472656,-47.2552490234375,0.7986549735069275,-0.7735199928283691,1.0563080310821533,-0.223130002617836,1.9999999949504854e-06
-42.38169860839844,85.54643249511719,-42.76106643676758,0.7288690209388733,-0.7998899817466736,1.0256270170211792,-0.19250500202178955,0.01322299987077713
-46.8077392578125,85.1932601928711,-38.006893157958984,0.6125590205192566,-0.8614199757575989,1.0168609619140625,-0.12250500172376633,-0.017626000568270683
-51.01088333129883,84.35315704345703,-32.95027542114258,0.4962489902973175,-0.8790000081062317,1.012477993965149,-0.0656299963593483,0.022036999464035034
-55.12380599975586,83.20269012451172,-27.840595245361328,0.3334150016307831,-0.9097650051116943,0.964264988899231,-0.017504999414086342,1.9999999949504854e-06
-59.17304611206055,81.94520568847656,-22.52928924560547,0.21710500121116638,-0.9756900072097778,0.916051983833313,0.0568699985742569,-0.013218999840319157
-62.78180694580078,80.291748046875,-17.249820709228516,0.17833499610424042,-0.9756900072097778,0.8941370248794556,0.12249500304460526,0.017629999667406082
-66.18359375,78.37073516845703,-11.949126243591309,0.24036699533462524,-0.9976649880409241,0.8809880018234253,0.1531199961900711,1.9999999949504854e-06
-69.44740295410156,76.2999038696289,-6.653738021850586,0.17058099806308746,-1.0284299850463867,0.7977110147476196,0.214369997382164,-0.022033000364899635
-72.6846694946289,74.07923889160156,-1.2469240427017212,0.10079500079154968,-1.0196399688720703,0.7670300006866455,0.2974950075149536,0.008816000074148178
-75.64067077636719,71.6766357421875,3.9476499557495117,0.06202499940991402,-1.0767749547958374,0.6925190091133118,0.3631199896335602,-0.013218999840319157
-78.07658386230469,68.97438049316406,9.009573936462402,-0.16284100711345673,-1.054800033569336,0.6530719995498657,0.4418700039386749,1.9999999949504854e-06
-80.10916137695312,65.84939575195312,13.986601829528809,-0.37219899892807007,-1.0679850578308105,0.618008017539978,0.5031200051307678,-0.013218999840319157
-82.0302963256836,62.585289001464844,19.144033432006836,-0.6203269958496094,-1.0591950416564941,0.5215820074081421,0.5381199717521667,-0.013218999840319157
-83.47380065917969,58.877044677734375,24.174121856689453,-0.6978669762611389,-1.0767749547958374,0.48213499784469604,0.6081200242042542,-0.004404999781399965
-84.33353424072266,54.90125274658203,29.04503059387207,-0.6125730276107788,-1.0504050254821777,0.41639000177383423,0.6518700122833252,-0.026440000161528587
-84.68910217285156,50.56694030761719,33.78859329223633,-0.5272790193557739,-1.010849952697754,0.3374960124492645,0.7131199836730957,0.004408999811857939
-84.9332275390625,45.96508026123047,38.67011260986328,-0.37219899892807007,-1.0196399688720703,0.26736798882484436,0.7481200098991394,0.004408999811857939
-84.83238983154297,41.234798431396484,43.40837097167969,-0.31016701459884644,-1.0064549446105957,0.21477200090885162,0.8049950003623962,-0.013218999840319157
-84.19024658203125,36.349334716796875,47.738067626953125,-0.13182500004768372,-1.002060055732727,0.1402609944343567,0.8574950098991394,1.9999999949504854e-06
-83.21906280517578,31.383607864379883,51.7706298828125,-7.000000096013537e-06,-0.9712949991226196,0.07013300061225891,0.9099950194358826,-0.013218999840319157
