1-220kVⅠ段母线电压Ua_1,2-220kVⅠ段母线电压Ub_2,3-220kVⅠ段母线电压Uc_3,4-220kVⅠ段母线电压3Uo_4,21-220kV砚普Ⅰ回线路电流Ia_21,22-220kV砚普Ⅰ回线路电流Ib_22,23-220kV砚普Ⅰ回线路电流Ic_23,24-220kV砚普Ⅰ回线路电流3Io_24
69.07347869873047,8.766773223876953,-78.14900970458984,-0.5063138604164124,0.6358684301376343,0.10610765963792801,-0.7772712707519531,0.0
65.67850494384766,14.083805084228516,-80.33212280273438,-0.8227600455284119,0.5652163624763489,0.17684610188007355,-0.7419407367706299,-0.03528313338756561
61.96623992919922,19.62238121032715,-82.07228088378906,-0.69618159532547,0.5652163624763489,0.17684610188007355,-0.7419407367706299,0.0
58.1270637512207,24.90776252746582,-83.43276977539062,-0.5696031451225281,0.5298903584480286,0.28295376896858215,-0.8126017451286316,0.0
54.28788375854492,29.971603393554688,-84.60342407226562,-0.5696031451225281,0.49456432461738586,0.3183229863643646,-0.7772712707519531,-0.03528313338756561
50.036231994628906,34.94049835205078,-85.42604064941406,-0.6645369529724121,0.45923829078674316,0.3536922037601471,-0.7772712707519531,0.0
45.594207763671875,39.8144416809082,-85.83735656738281,-0.6012477278709412,0.42391225695610046,0.38906142115592957,-0.7772712707519531,-0.03528313338756561
41.120452880859375,44.30860137939453,-85.83735656738281,-0.4430246651172638,0.35326021909713745,0.42443063855171204,-0.7772712707519531,0.0
36.5197868347168,48.73945999145508,-85.67916107177734,-0.6012477278709412,0.31793421506881714,0.495169073343277,-0.7772712707519531,0.0
31.72874641418457,53.01207733154297,-85.2045669555664,-0.632892370223999,0.24728216230869293,0.5305383205413818,-0.7772712707519531,-0.03528313338756561
26.779062271118164,57.031497955322266,-84.12883758544922,-0.4430246651172638,0.21195612847805023,0.5305383205413818,-0.7419407367706299,0.0
21.70246124267578,60.82938003540039,-82.83162689208984,-0.37973541021347046,0.14130409061908722,0.6012767553329468,-0.7419407367706299,-0.03528313338756561
16.62586212158203,64.37406921386719,-81.28129577636719,-0.4430246651172638,0.14130409061908722,0.6012767553329468,-0.7419407367706299,0.0
11.295433044433594,67.76051330566406,-79.35130310058594,-0.3164461851119995,0.07065204530954361,0.6366459727287292,-0.7066102027893066,-0.03528313338756561
5.742902755737305,70.95706176757812,-76.7252426147461,0.06328923255205154,0.0,0.6720151901245117,-0.7066102027893066,0.0
0.19037246704101562,73.995361328125,-74.16246032714844,0.1265784651041031,-0.07065204530954361,0.6720151901245117,-0.6712797284126282,0.0
-4.949684143066406,76.65387725830078,-71.56803894042969,0.2531569302082062,-0.035326022654771805,0.7427536249160767,-0.6359491944313049,0.0
-10.280113220214844,78.93260955810547,-68.56230926513672,0.28480157256126404,-0.07065204530954361,0.7427536249160767,-0.6006187200546265,0.0
-15.737458229064941,80.95814514160156,-65.20854949951172,0.18986770510673523,-0.17663010954856873,0.7427536249160767,-0.5652881860733032,-0.03528313338756561
