1-110kVⅠ段母线Ua_1,2-110kVⅠ段母线Ub_2,3-110kVⅠ段母线Uc_3,4-110kVⅠ段母线3Uo_4,37-110kV杨锡线线路电流Ia_37,38-110kV杨锡线线路电流Ib_38,39-110kV杨锡线线路电流Ic_39,40-110kV杨锡线线路电流3Io_40
-79.37618255615234,12.954737663269043,66.13658142089844,-0.3801669180393219,0.03533928096294403,-0.07061268389225006,0.07058319449424744,0.0
-77.21541595458984,7.665150165557861,69.20901489257812,-0.5068892240524292,0.03533928096294403,-0.07061268389225006,0.03529159724712372,0.0
-74.70512390136719,2.2805404663085938,72.3131332397461,-0.09504172950983047,0.0,-0.07061268389225006,0.03529159724712372,0.03533986955881119
-72.03594970703125,-3.2307658195495605,75.13217163085938,-0.09504172950983047,0.03533928096294403,-0.07061268389225006,0.03529159724712372,0.0
-69.04901123046875,-8.235285758972168,77.31771850585938,0.19008345901966095,0.07067856192588806,-0.07061268389225006,0.07058319449424744,0.03533986955881119
-65.9031982421875,-13.556546211242676,79.62996673583984,0.4118475019931793,0.03533928096294403,-0.07061268389225006,0.0,0.0
-62.40785217285156,-18.846134185791016,81.40373992919922,0.4118475019931793,0.03533928096294403,-0.07061268389225006,0.0,0.0
-58.65829849243164,-23.660608291625977,82.67072296142578,0.7286532521247864,0.07067856192588806,-0.07061268389225006,0.03529159724712372,0.0
-54.686309814453125,-28.9501953125,83.77933502197266,0.3801669180393219,0.07067856192588806,-0.10591902583837509,0.03529159724712372,0.03533986955881119
-50.39656448364258,-33.732994079589844,84.15943145751953,0.15840287506580353,0.07067856192588806,-0.03530634194612503,0.0,0.0
-45.947940826416016,-38.51579666137695,84.5395278930664,0.31680575013160706,0.03533928096294403,-0.07061268389225006,0.03529159724712372,0.03533986955881119
-41.276885986328125,-43.58366394042969,84.82460021972656,0.22176402807235718,0.03533928096294403,-0.03530634194612503,0.0,0.0
-36.510501861572266,-47.73298263549805,84.25445556640625,0.19008345901966095,0.03533928096294403,-0.03530634194612503,0.0,0.0
-31.71234130859375,-52.262386322021484,83.87435913085938,0.0,0.03533928096294403,-0.07061268389225006,0.0,0.0
-26.59642219543457,-56.50672912597656,83.11417388916016,0.15840287506580353,0.07067856192588806,-0.03530634194612503,0.0,0.03533986955881119
-21.48050308227539,-60.24428176879883,81.87886047363281,0.4118475019931793,0.07067856192588806,-0.07061268389225006,0.0,0.0
-16.52346420288086,-64.01350402832031,80.54853057861328,0.19008345901966095,0.03533928096294403,-0.03530634194612503,0.0,0.0
