1-110kVⅠ段母线Ua_1,2-110kVⅠ段母线Ub_2,3-110kVⅠ段母线Uc_3,4-110kVⅠ段母线3Uo_4,25-110kV绿锡线路电流Ia_25,26-110kV绿锡线路电流Ib_26,27-110kV绿锡线路电流Ic_27,28-110kV绿锡线路电流3Io_28
-78.67710876464844,10.83256721496582,67.59361267089844,-0.4118475019931793,4.269689559936523,-0.3530368208885193,-3.9172983169555664,-0.03526286408305168
-76.16681671142578,5.701351642608643,70.34930419921875,-0.06336115300655365,4.128542900085449,-0.03530368208885193,-4.093752861022949,-0.07052572816610336
-74.10137939453125,0.12669669091701508,73.64346313476562,-0.4118475019931793,3.9521093368530273,0.28242945671081543,-4.234917163848877,-0.03526286408305168
-71.08267211914062,-5.03619384765625,76.11408233642578,0.06336115300655365,3.7756757736206055,0.6001626253128052,-4.41137170791626,-0.03526286408305168
-67.74620056152344,-10.389129638671875,78.33130645751953,0.5385698080062866,3.6345291137695312,0.9178957343101501,-4.517244815826416,-0.07052572816610336
-64.69571685791016,-15.710390090942383,80.61187744140625,0.5385698080062866,3.3875222206115723,1.1297178268432617,-4.587826728820801,-0.07052572816610336
-60.91438674926758,-20.55653953552246,81.72048950195312,0.5385698080062866,3.175801992416382,1.4827547073364258,-4.693699836730957,-0.10578858852386475
-57.06950378417969,-26.004497528076172,83.2408676147461,0.44352805614471436,2.9640820026397705,1.7651841640472412,-4.764281749725342,-0.07052572816610336
-52.84330749511719,-31.230735778808594,84.44450378417969,0.7603338360786438,2.7170751094818115,2.0476136207580566,-4.834863662719727,-0.07052572816610336
-48.36290740966797,-35.79181671142578,84.31780242919922,0.4118475019931793,2.4700682163238525,2.330043077468872,-4.834863662719727,-0.07052572816610336
-44.00960922241211,-40.92303466796875,84.79292297363281,-0.09504172950983047,2.187774658203125,2.5771687030792236,-4.834863662719727,-0.10578858852386475
-39.40210723876953,-45.547462463378906,84.95130157470703,0.15840287506580353,1.9407678842544556,2.8242945671081543,-4.834863662719727,-0.07052572816610336
-34.34973907470703,-49.950172424316406,84.31780242919922,0.15840287506580353,1.6584744453430176,3.036116600036621,-4.799572467803955,-0.10578858852386475
-29.424476623535156,-54.41623306274414,83.93771362304688,0.285125195980072,1.4114675521850586,3.247938871383667,-4.764281749725342,-0.07052572816610336
-24.753419876098633,-58.18545913696289,82.89244842529297,0.09504172950983047,1.0938873291015625,3.4950644969940186,-4.6584086418151855,-0.10578858852386475
-19.828157424926758,-62.04970932006836,81.75216674804688,-0.031680576503276825,0.8115938901901245,3.7068865299224854,-4.552535533905029,-0.14105145633220673
-14.458030700683594,-65.8506088256836,80.42182922363281,0.4118475019931793,0.4940136671066284,3.8834049701690674,-4.552535533905029,-0.10578858852386475
-9.310336112976074,-68.79631042480469,78.17293548583984,0.285125195980072,0.2470068335533142,4.0246195793151855,-4.3760809898376465,-0.07052572816610336
-4.130866050720215,-71.74200439453125,75.63896179199219,-0.22176402807235718,-0.10586006939411163,4.2364420890808105,-4.234917163848877,-0.10578858852386475
1.3345874547958374,-74.87774658203125,73.2950439453125,-0.285125195980072,-0.42344027757644653,4.342352867126465,-4.093752861022949,-0.10578858852386475
6.577609539031982,-76.99991607666016,70.19093322753906,-0.2534446120262146,-0.7057337760925293,4.448264122009277,-3.9172983169555664,-0.14105145633220673
12.10661506652832,-79.37548065185547,66.9917984008789,-0.3801669180393219,-0.9880273342132568,4.589478492736816,-3.705552339553833,-0.10578858852386475
17.317861557006836,-81.40262603759766,63.729312896728516,-0.5385698080062866,-1.2350341081619263,4.624782562255859,-3.529097557067871,-0.10578858852386475
22.084245681762695,-82.54290008544922,59.89668273925781,-0.8553755879402161,-1.5526143312454224,4.730693340301514,-3.2820606231689453,-0.10578858852386475
27.486146926879883,-84.03158569335938,56.12740707397461,-0.6019309759140015,-1.8701945543289185,4.801301002502441,-3.070314884185791,-0.14105145633220673
32.47496032714844,-84.5700454711914,51.94635772705078,-0.15840287506580353,-2.0819146633148193,4.801301002502441,-2.8585689067840576,-0.10578858852386475
36.76470947265625,-84.50669860839844,47.258514404296875,-0.7603338360786438,-2.364208221435547,4.836604595184326,-2.5762412548065186,-0.07052572816610336
42.007728576660156,-85.14018249511719,42.72904586791992,-0.6019309759140015,-2.6465017795562744,4.836604595184326,-2.3292043209075928,-0.14105145633220673
46.67878723144531,-84.79176330566406,37.91450500488281,-0.2534446120262146,-2.8582217693328857,4.801301002502441,-2.0115854740142822,-0.10578858852386475
51.127410888671875,-84.15827941894531,32.65652084350586,-0.5385698080062866,-3.1052286624908447,4.765996932983398,-1.7292578220367432,-0.10578858852386475
55.607810974121094,-83.71484375,27.77863121032715,-0.4118475019931793,-3.316948890686035,4.695389747619629,-1.4822208881378174,-0.07052572816610336
59.00783157348633,-82.51122283935547,23.02743911743164,-0.7286532521247864,-3.5286688804626465,4.624782562255859,-1.1646021604537964,-0.10578858852386475
62.85271453857422,-81.180908203125,17.896154403686523,-0.6336115002632141,-3.740389108657837,4.518871307373047,-0.8469833731651306,-0.10578858852386475
66.82469940185547,-79.59719848632812,12.574819564819336,-0.22176402807235718,-3.881535768508911,4.37765645980835,-0.564655601978302,-0.07052572816610336
69.43032836914062,-77.22163391113281,7.443532943725586,-0.44352805614471436,-4.057969093322754,4.2364420890808105,-0.31761878728866577,-0.07052572816610336
72.60791778564453,-74.78272247314453,1.9321510791778564,-0.3484863340854645,-4.234402656555176,4.165834426879883,0.035290975123643875,-0.07052572816610336
75.65840148925781,-72.34381103515625,-3.262484550476074,0.22176402807235718,-4.3402628898620605,3.954012393951416,0.35290974378585815,-0.10578858852386475
77.31074523925781,-68.85965728759766,-8.393771171569824,0.19008345901966095,-4.446123123168945,3.742190361022949,0.6705285310745239,-0.07052572816610336
79.72571563720703,-65.78726196289062,-13.873477935791016,0.2534446120262146,-4.551982879638672,3.5303683280944824,0.9175653457641602,-0.07052572816610336
81.37805938720703,-62.58816909790039,-18.56131935119629,0.5068892240524292,-4.657843112945557,3.3185460567474365,1.1998931169509888,-0.07052572816610336
82.33133697509766,-58.72391891479492,-23.502559661865234,0.31680575013160706,-4.728416442871094,3.1067240238189697,1.5175119638442993,-0.07052572816610336
83.98368072509766,-54.732975006103516,-28.98226547241211,0.5068892240524292,-4.728416442871094,2.859598159790039,1.8351306915283203,-0.07052572816610336
83.951904296875,-50.393611907958984,-33.38503646850586,0.285125195980072,-4.763703346252441,2.6124725341796875,2.1174585819244385,-0.07052572816610336
84.1743392944336,-45.8325309753418,-38.42129898071289,-0.15840287506580353,-4.798989772796631,2.4006505012512207,2.364495277404785,-0.03526286408305168
85.12761688232422,-41.36647033691406,-43.55258560180664,0.4118475019931793,-4.763703346252441,2.0476136207580566,2.6468231678009033,-0.03526286408305168
84.26966857910156,-36.42530059814453,-47.70195770263672,0.19008345901966095,-4.693129539489746,1.7651841640472412,2.8585689067840576,0.0
84.1743392944336,-31.32575798034668,-52.83324432373047,0.031680576503276825,-4.693129539489746,1.5180583000183105,3.1056058406829834,-0.03526286408305168
83.22106170654297,-26.416261672973633,-56.50749969482422,0.5068892240524292,-4.5872697830200195,1.2356288433074951,3.35264253616333,0.0
81.69581604003906,-21.53843879699707,-60.023380279541016,0.15840287506580353,-4.481409549713135,0.9178957343101501,3.5643885135650635,-0.03526286408305168
80.8378677368164,-16.31220054626465,-64.20442962646484,0.5385698080062866,-4.37554931640625,0.6001626253128052,3.81142520904541,0.0
78.32757568359375,-11.08596134185791,-67.05514526367188,0.2534446120262146,-4.269689559936523,0.28242945671081543,3.952589273452759,0.0
76.10326385498047,-5.986419200897217,-70.19093322753906,-0.22176402807235718,-4.199116230010986,0.0,4.129044055938721,0.0
74.19670867919922,-0.5067867636680603,-73.45341491699219,0.3484863340854645,-3.916822671890259,-0.31773313879966736,4.27020788192749,0.03526286408305168
70.82846069335938,4.972845554351807,-75.76566314697266,-0.1267223060131073,-3.7756757736206055,-0.6001626253128052,4.41137170791626,0.0
67.71442413330078,10.389129638671875,-78.33130645751953,-0.5385698080062866,-3.6345291137695312,-0.9178957343101501,4.552535533905029,0.0
64.56861114501953,15.773738861083984,-80.54853057861328,-0.4118475019931793,-3.422808885574341,-1.165021538734436,4.587826728820801,0.03526286408305168
60.88261032104492,20.77825927734375,-81.87886047363281,-0.44352805614471436,-3.175801992416382,-1.4827547073364258,4.72899055480957,0.03526286408305168
57.133052825927734,26.16286849975586,-83.2408676147461,-0.09504172950983047,-2.9640820026397705,-1.800487756729126,4.834863662719727,0.03526286408305168
52.9068603515625,31.32575798034668,-84.50785064697266,-0.570250391960144,-2.75236177444458,-2.0476136207580566,4.834863662719727,0.07052572816610336
48.5853385925293,35.7601432800293,-84.47618103027344,-0.3801669180393219,-2.505354881286621,-2.330043077468872,4.87015438079834,0.03526286408305168
44.20026779174805,40.891357421875,-84.88794708251953,0.2534446120262146,-2.2230615615844727,-2.6124725341796875,4.87015438079834,0.03526286408305168
39.68809127807617,45.38909149169922,-85.10967254638672,-0.22176402807235718,-1.905481219291687,-2.8242945671081543,4.87015438079834,0.07052572816610336
34.66749954223633,49.760128021240234,-84.44450378417969,-0.22176402807235718,-1.6584744453430176,-3.1067240238189697,4.799572467803955,0.03526286408305168
