1-220kVⅠ母电压Ua_1,2-220kVⅠ母电压Ub_2,3-220kVⅠ母电压Uc_3,4-220kVⅠ母电压3Uo_4,9-砚马Ⅰ回265电流Ia_9,10-砚马Ⅰ回265电流Ib_10,11-砚马Ⅰ回265电流Ic_11,12-砚马Ⅰ回265电流3Io_12
-39.699710845947266,-46.13957977294922,86.1999282836914,0.6972178816795349,-0.11845938861370087,-0.18274427950382233,0.29446348547935486,-0.0035893640015274286
-34.96371841430664,-50.89297103881836,86.13654327392578,0.5070675611495972,-0.10051099210977554,-0.18991072475910187,0.29446348547935486,0.0035893640015274286
-30.068798065185547,-55.20271301269531,85.53441619873047,0.47537583112716675,-0.08615227788686752,-0.20782682299613953,0.2908724844455719,0.0
-25.142091751098633,-59.00542449951172,84.3935317993164,0.47537583112716675,-0.0682038888335228,-0.21857649087905884,0.28728145360946655,0.0
-20.278955459594727,-62.554622650146484,82.93573760986328,0.31691721081733704,-0.05025549605488777,-0.22932614386081696,0.28728145360946655,0.0035893640015274286
-15.161539077758789,-65.91368865966797,81.1927261352539,0.31691721081733704,-0.032307107001543045,-0.24365903437137604,0.2836904525756836,0.007178728003054857
-9.885196685791016,-68.987548828125,79.06941986083984,0.4119923710823059,-0.01076903473585844,-0.25440868735313416,0.27291738986968994,0.007178728003054857
-4.449927806854248,-71.8395767211914,76.47074127197266,0.4119923710823059,0.007179356645792723,-0.2615751326084137,0.2621443271636963,0.007178728003054857
1.0489115715026855,-74.53316497802734,73.61853790283203,0.31691721081733704,0.025127748027443886,-0.26874157786369324,0.254962295293808,0.01076809223741293
6.293469429016113,-77.03662109375,70.82971954345703,0.19015032052993774,0.04666581749916077,-0.2759080231189728,0.24418923258781433,0.007178728003054857
11.474456787109375,-79.38162994384766,67.85075378417969,0.0,0.06102453172206879,-0.2830744683742523,0.23341618478298187,0.01076809223741293
16.814369201660156,-81.1562271118164,64.2696533203125,0.03169172257184982,0.08615227788686752,-0.2866576910018921,0.21905210614204407,0.01076809223741293
22.186067581176758,-82.67731475830078,60.308258056640625,-0.1267668902873993,0.09692131727933884,-0.29024091362953186,0.2082790583372116,0.014357456006109715
27.58955192565918,-84.16670989990234,56.3151741027832,-0.31691721081733704,0.11486970633268356,-0.29024091362953186,0.19750599563121796,0.014357456006109715
32.929466247558594,-85.3075180053711,52.06855773925781,-0.4119923710823059,0.12922842800617218,-0.29382413625717163,0.18314193189144135,0.017946820706129074
37.919742584228516,-86.0997543334961,47.8536376953125,-0.47537583112716675,0.1471768170595169,-0.2974073588848114,0.1651868373155594,0.014357456006109715
42.878231048583984,-86.63847351074219,43.51194763183594,-0.19015032052993774,0.16512520611286163,-0.29382413625717163,0.15441378951072693,0.014357456006109715
47.77315139770508,-86.54340362548828,38.726585388183594,0.15845860540866852,0.17948392033576965,-0.29382413625717163,0.14364072680473328,0.017946820706129074
52.572715759277344,-86.19482421875,33.78276443481445,0.3803006410598755,0.19743230938911438,-0.29382413625717163,0.11850360035896301,0.017946820706129074
56.76836395263672,-85.11738586425781,28.680490493774414,0.6972178816795349,0.2082013487815857,-0.29024091362953186,0.10773054510354996,0.017946820706129074
60.51901626586914,-83.78643798828125,23.609907150268555,0.760601282119751,0.2225600630044937,-0.2866576910018921,0.08618443459272385,0.02153618447482586
63.888248443603516,-82.20197296142578,18.697778701782227,0.6655261516571045,0.23332910239696503,-0.27949124574661255,0.06822934746742249,0.017946820706129074
66.9714126586914,-80.36399841308594,13.563812255859375,0.44368410110473633,0.24050845205783844,-0.272324800491333,0.050274256616830826,0.02153618447482586
69.99100494384766,-78.08236694335938,8.2080078125,0.22184205055236816,0.24768781661987305,-0.2615751326084137,0.03231916204094887,0.02153618447482586
72.78810119628906,-75.35708618164062,2.6303653717041016,0.2852254807949066,0.25845685601234436,-0.2508254647254944,0.014364073053002357,0.02153618447482586
75.39449310302734,-72.4416732788086,-2.7254388332366943,0.4119923710823059,0.2692258656024933,-0.24007581174373627,-0.0035910182632505894,0.017946820706129074
77.84194946289062,-69.58964538574219,-7.986169815063477,0.47537583112716675,0.2692258656024933,-0.22574293613433838,-0.02154610864818096,0.017946820706129074
80.00334167480469,-66.38902282714844,-13.183518409729004,0.760601282119751,0.2764052450656891,-0.21499326825141907,-0.03950120136141777,0.017946820706129074
81.78331756591797,-62.83982849121094,-18.38086700439453,1.1092102527618408,0.2871742844581604,-0.20066037774085999,-0.05745629221200943,0.02153618447482586
83.2772216796875,-58.783599853515625,-23.800052642822266,1.2993605136871338,0.2871742844581604,-0.18991072475910187,-0.07541137933731079,0.02153618447482586
