1-220kVⅠ段母线电压Ua_1,2-220kVⅠ段母线电压Ub_2,3-220kVⅠ段母线电压Uc_3,4-220kVⅠ段母线电压3Uo_4,21-220kV耿沾Ⅱ回264线路电流Ia_21,22-220kV耿沾Ⅱ回264线路电流Ib_22,23-220kV耿沾Ⅱ回264线路电流Ic_23,24-220kV耿沾Ⅱ回264线路电流3Io_24
-7.027080535888672,77.33512878417969,-70.14337158203125,0.4059950113296509,-0.013834230601787567,0.16629336774349213,-0.1522575169801712,0.0
-12.398893356323242,79.24039459228516,-66.8954086303711,-0.0624607689678669,-0.02075134590268135,0.17322225868701935,-0.1522575169801712,0.0
-17.583316802978516,81.14566040039062,-63.8348388671875,-0.4996861517429352,-0.03458557650446892,0.18015114963054657,-0.13841591775417328,0.0
-22.51788902282715,82.17638397216797,-59.96227264404297,-0.4996861517429352,-0.048419807106256485,0.18015114963054657,-0.13149511814117432,0.0
-27.608619689941406,83.51943969726562,-56.15217208862305,-0.3123038411140442,-0.06225403770804405,0.18015114963054657,-0.12457432597875595,0.0
-32.262107849121094,83.83177947998047,-51.77992248535156,-0.3123038411140442,-0.06917115300893784,0.18015114963054657,-0.11073273420333862,0.0
-37.2591438293457,84.61262512207031,-47.345211029052734,0.1249215379357338,-0.07608826458454132,0.1870800405740738,-0.10381194204092026,0.0
-42.1937141418457,85.08113098144531,-42.785579681396484,0.2498430758714676,-0.08992249518632889,0.18015114963054657,-0.0968911424279213,0.0
-46.815975189208984,84.768798828125,-37.72626495361328,0.4684557616710663,-0.10375672578811646,0.1870800405740738,-0.08304955065250397,0.0
-51.68808364868164,85.11236572265625,-33.16663360595703,0.4372253715991974,-0.11067384481430054,0.1870800405740738,-0.06920795887708664,0.0
-56.12295150756836,84.36275482177734,-28.26346778869629,0.0,-0.11759095638990402,0.18015114963054657,-0.062287162989377975,0.0
-59.90195846557617,83.01969909667969,-23.329072952270508,-0.3123038411140442,-0.1314251869916916,0.18015114963054657,-0.04844557121396065,0.0
-63.743431091308594,81.58293914794922,-18.019912719726562,-0.2810734510421753,-0.1314251869916916,0.18015114963054657,-0.041524775326251984,0.0
-67.49120330810547,80.23988342285156,-13.05428695678711,-0.5621469020843506,-0.13834230601787567,0.17322225868701935,-0.027683183550834656,0.0
-70.30204010009766,77.39759826660156,-7.557744979858398,-0.7807596325874329,-0.14525941014289856,0.16629336774349213,-0.013841591775417328,0.0
-73.4876480102539,75.17999267578125,-2.0612032413482666,-0.6558380722999573,-0.15217652916908264,0.16629336774349213,-0.006920795887708664,0.006923489738255739
-75.51769256591797,72.0253677368164,3.216726064682007,-0.4059950113296509,-0.15909364819526672,0.1593644767999649,0.006920795887708664,0.0
-78.10990905761719,69.40171813964844,8.619576454162598,-0.1249215379357338,-0.1660107672214508,0.15243558585643768,0.020762387663125992,0.006923489738255739
-79.29669952392578,65.40377807617188,13.52274227142334,-0.5621469020843506,-0.1729278713464737,0.14550669491291046,0.03460397943854332,0.0
-81.5141372680664,62.561492919921875,18.800670623779297,-0.187382310628891,-0.1729278713464737,0.13857780396938324,0.041524775326251984,0.006923489738255739
-82.6697006225586,58.7197265625,23.672605514526367,-0.4372253715991974,-0.17984499037265778,0.1247200295329094,0.05536636710166931,0.0
-84.32496643066406,54.84672164916992,28.981765747070312,-0.749529242515564,-0.1729278713464737,0.1247200295329094,0.062287162989377975,0.0
-84.23127746582031,50.16163635253906,33.16663360595703,-1.499058485031128,-0.1729278713464737,0.11086224764585495,0.0761287584900856,0.0
