第一组母线_1,第一组母线_2,第一组母线_3,第一组母线_4,220KV朝黄I回线_9,220KV朝黄I回线_10,220KV朝黄I回线_11,220KV朝黄I回线_12
-64.93254852294922,-13.526374816894531,78.49681854248047,0.1652040034532547,0.0928340032696724,-0.15886299312114716,0.017733000218868256,-0.02625099942088127
-61.08917236328125,-18.71765899658203,80.04264831542969,0.39334699511528015,0.0928340032696724,-0.1676889955997467,0.008855000138282776,-0.021877000108361244
-57.07845687866211,-23.935813903808594,81.39929962158203,0.6765589714050293,0.08841399848461151,-0.16327600181102753,0.004416000097990036,-0.021877000108361244
-53.008365631103516,-28.928258895874023,82.5613784790039,0.8653669953346252,0.09725400060415268,-0.1676889955997467,0.017733000218868256,-0.021877000108361244
-48.78712844848633,-33.92607879638672,83.39915466308594,0.9047020077705383,0.08841399848461151,-0.15886299312114716,0.013294000178575516,-7.000000096013537e-06
-44.47952651977539,-38.800296783447266,83.93424987792969,0.7866969704627991,0.07957399636507034,-0.11914599686861038,-0.026657000184059143,-0.01312899962067604
-40.12873840332031,-43.577781677246094,84.17747497558594,0.5506870150566101,0.08841399848461151,-0.14121100306510925,-0.03997400030493736,-0.021877000108361244
-35.459468841552734,-48.005958557128906,83.91262817382812,0.38547998666763306,0.0928340032696724,-0.15886299312114716,-0.0444130003452301,-0.061243001371622086
-30.628257751464844,-52.25679397583008,83.25321960449219,0.2832089960575104,0.08841399848461151,-0.10149399936199188,-0.05329100042581558,-0.030625000596046448
-25.743066787719727,-56.13682174682617,82.22626495361328,0.11013499647378922,0.0928340032696724,-0.12797200679779053,-0.06216900050640106,-0.021877000108361244
-20.782304763793945,-59.791141510009766,80.86961364746094,-3.000000106112566e-06,0.10609400272369385,-0.12797200679779053,-0.07548599690198898,-0.01312899962067604
-15.55704116821289,-63.46158218383789,79.26972961425781,-0.023603999987244606,0.12377399951219559,-0.10590700060129166,-0.07548599690198898,-0.02625099942088127
-10.364165306091309,-66.67523193359375,77.3725814819336,-0.015737000852823257,0.11493399739265442,-0.1500370055437088,-0.07104700058698654,-0.021877000108361244
-5.306239128112793,-69.69541931152344,75.33489227294922,0.015730999410152435,0.1193540021777153,-0.12355899810791016,-0.07548599690198898,-0.021877000108361244
-0.059383001178503036,-72.64037322998047,72.9945297241211,-0.12587499618530273,0.1193540021777153,-0.10590700060129166,-0.07992500066757202,-0.030625000596046448
5.003941059112549,-75.18765258789062,70.27581024169922,-0.3225499987602234,0.0928340032696724,-0.09708099812269211,-0.09324199706315994,-0.017503000795841217
10.110448837280273,-77.26738739013672,67.19496154785156,-0.582161009311676,0.1193540021777153,-0.057363998144865036,-0.10211999714374542,-0.021877000108361244
15.292529106140137,-79.12142181396484,63.757381439208984,-0.70803302526474,0.1193540021777153,-0.06177699938416481,-0.10211999714374542,-0.021877000108361244
20.420629501342773,-80.5885238647461,59.99009704589844,-0.9047080278396606,0.11051400005817413,-0.048537999391555786,-0.0888030007481575,-0.02625099942088127
25.60270881652832,-81.65794372558594,55.83905792236328,-0.944042980670929,0.12819400429725647,-0.06177699938416481,-0.12431500107049942,-0.030625000596046448
30.844167709350586,-82.6198959350586,51.633968353271484,-0.8339049816131592,0.10609400272369385,-0.07501599937677383,-0.1331930011510849,-0.004381000064313412
35.837318420410156,-83.27014923095703,47.358612060546875,-0.7159000039100647,0.11051400005817413,-0.06177699938416481,-0.12875400483608246,-0.02625099942088127
40.7548942565918,-83.55496978759766,42.84003448486328,-0.519225001335144,0.08841399848461151,-0.030886000022292137,-0.09324199706315994,-0.021877000108361244
45.55911636352539,-83.78067779541016,38.32145309448242,-0.47988998889923096,0.11493399739265442,-0.039712000638246536,-0.12875400483608246,-0.017503000795841217
49.99626922607422,-83.485107421875,33.60829162597656,-0.2674809992313385,0.10609400272369385,-0.026473000645637512,-0.14651000499725342,-0.021877000108361244
54.239097595214844,-82.77574157714844,28.743793487548828,-0.19667799770832062,0.09725400060415268,-0.026473000645637512,-0.12875400483608246,-0.017503000795841217
58.13105773925781,-81.77079772949219,23.80362319946289,-0.2124119997024536,0.10167399793863297,0.004418000113219023,-0.1553879976272583,-0.008755000308156013
61.715328216552734,-80.34131622314453,18.798593521118164,-0.15734300017356873,0.08399400115013123,-0.004408000037074089,-0.14651000499725342,-0.030625000596046448
65.18624114990234,-78.65925598144531,13.755727767944336,-0.00786999985575676,0.07957399636507034,0.017657000571489334,-0.15094900131225586,-0.017503000795841217
68.20372772216797,-76.81060028076172,8.793937683105469,-0.07080599665641785,0.07515399903059006,0.017657000571489334,-0.14207099378108978,-0.017503000795841217
71.0268783569336,-74.58039093017578,3.7672879695892334,0.06293299794197083,0.07073400169610977,0.013244000263512135,-0.15094900131225586,-0.01312899962067604
73.87162780761719,-72.11909484863281,-1.3242219686508179,0.31467700004577637,0.04863400012254715,0.02206999994814396,-0.15982699394226074,-0.030625000596046448
76.17657470703125,-69.32999420166016,-6.313036918640137,0.6214900016784668,0.044213999062776566,0.05296099931001663,-0.13763199746608734,-7.000000096013537e-06
78.11445617675781,-66.15933227539062,-11.361307144165039,0.87323397397995,0.022113999351859093,0.04413500055670738,-0.14651000499725342,-0.017503000795841217
79.93357849121094,-62.499637603759766,-16.636587142944336,1.1800470352172852,0.026534000411629677,0.048548001796007156,-0.14651000499725342,-0.021877000108361244
81.34246063232422,-58.63035583496094,-21.82538604736328,1.3059190511703491,0.03095399960875511,0.048548001796007156,-0.16426600515842438,-0.004381000064313412
