220kVⅡ电压_A相_5,220kVⅡ电压_B相_6,220kVⅡ电压_C相_7,220kVⅡ电压_3U0_8,那蔓线276_A相_17,那蔓线276_B相_18,那蔓线276_C相_19,那蔓线276_3I0_20
63.72647476196289,18.671865463256836,-82.28508758544922,-0.17135491967201233,-1.3516751527786255,-0.749443531036377,2.22082781791687,0.009407209232449532
46.10529708862305,39.69715118408203,-86.25201416015625,-0.49848705530166626,-0.8790615200996399,-1.199109673500061,2.248821496963501,0.037628836929798126
25.602537155151367,57.22859191894531,-83.24298095703125,-0.4517538845539093,-0.3875432312488556,-1.601935625076294,2.1555094718933105,0.028221627697348595
4.208352088928223,72.00228118896484,-76.07960510253906,0.3582875728607178,0.12287956476211548,-1.8923449516296387,1.8942354917526245,0.018814418464899063
-18.636987686157227,82.61859893798828,-63.85606002807617,0.12462176382541656,0.6900160312652588,-2.0984418392181396,1.5116559267044067,0.037628836929798126
-39.52326965332031,86.11244201660156,-46.34327697753906,0.17135491967201233,1.1815342903137207,-2.117177963256836,1.0637578964233398,0.04703604429960251
-56.792022705078125,82.8777847290039,-25.758991241455078,0.0,1.559625267982483,-1.9953933954238892,0.5412101745605469,0.06585046648979187
-71.57308197021484,76.18038177490234,-4.2272233963012695,0.17135491967201233,1.8715503215789795,-1.7611923217773438,-0.0466560497879982,0.06585046648979187
-82.19761657714844,63.98820114135742,18.5123233795166,-0.4361761808395386,2.0889525413513184,-1.3771024942398071,-0.550541341304779,0.06585046648979187
-85.7944107055664,46.47749710083008,39.20072937011719,-0.7477306127548218,2.117309331893921,-0.9274364113807678,-1.0264331102371216,0.07525767385959625
-82.47748565673828,25.90837860107422,56.567745208740234,-0.18693265318870544,1.9660730361938477,-0.4309300482273102,-1.4370062351226807,0.08466488122940063
-75.95764923095703,4.302512168884277,71.59208679199219,-0.18693265318870544,1.7392184734344482,0.14988870918750763,-1.726273775100708,0.05644325539469719
-63.50880432128906,-18.15349006652832,82.20178985595703,0.1557772010564804,1.3989365100860596,0.6744992136955261,-1.9035667181015015,0.04703604429960251
-45.8046989440918,-39.147674560546875,85.67935943603516,0.7477306127548218,0.926322877407074,1.1710054874420166,-1.9502228498458862,0.07525767385959625
-25.643999099731445,-56.79315948486328,82.5453872680664,0.4517538845539093,0.40644779801368713,1.5644633769989014,-1.819585919380188,0.04703604429960251
-4.094332695007324,-71.72235870361328,76.04837036132812,-0.10904404520988464,-0.14178411662578583,1.8736088275909424,-1.5769743919372559,0.04703604429960251
18.59552764892578,-82.39051055908203,64.1163558959961,-0.17135491967201233,-0.6616591811180115,2.0234975814819336,-1.203726053237915,0.07525767385959625
39.17084503173828,-86.07097625732422,46.50986862182617,-0.3894430100917816,-1.1437251567840576,2.089073896408081,-0.7558279633522034,0.037628836929798126
56.75056076049805,-82.47344970703125,25.863109588623047,-0.01557772047817707,-1.569077491760254,1.9391851425170898,-0.22394903004169464,0.028221627697348595
71.57308197021484,-75.90045928955078,3.8836312294006348,-0.18693265318870544,-1.8431934118270874,1.7049840688705444,0.33592355251312256,0.028221627697348595
81.99031066894531,-63.83269119262695,-18.314496994018555,0.42059844732284546,-2.0700480937957764,1.339630365371704,0.8864648938179016,0.028221627697348595
85.61820220947266,-46.39455795288086,-39.044551849365234,0.4361761808395386,-2.060595750808716,0.8712280988693237,1.3436942100524902,0.009407209232449532
82.33236694335938,-25.61808967590332,-56.578155517578125,0.20251037180423737,-1.9471684694290161,0.3559856712818146,1.744936227798462,0.028221627697348595
74.3095474243164,-4.447657108306885,-72.16474151611328,-5.4833574295043945,-1.7297661304473877,-0.24356915056705475,1.9688851833343506,0.13170093297958374
65.06361389160156,19.304283142089844,-82.23302459716797,4.548694610595703,-1.4178410768508911,-0.749443531036377,2.267483949661255,0.05644325539469719
46.70648956298828,39.96670913696289,-85.79389190673828,1.4798834323883057,-0.8790615200996399,-1.189741611480713,2.230159044265747,-0.028221627697348595
25.136093139648438,56.58580780029297,-83.73233795166016,-3.022077798843384,-0.39699551463127136,-1.5831995010375977,2.1275157928466797,0.037628836929798126
4.519314289093018,72.11631774902344,-76.10043334960938,0.5919533967971802,0.25521141290664673,-1.8923449516296387,1.7915922403335571,0.028221627697348595
-18.377853393554688,82.88815307617188,-63.71029281616211,1.2462176084518433,0.7183728218078613,-2.060969829559326,1.4929935932159424,0.037628836929798126
-39.15011215209961,85.99840545654297,-46.74934005737305,0.32713213562965393,1.1437251567840576,-2.1078100204467773,1.0917515754699707,0.06585046648979187
-56.843849182128906,82.66006469726562,-26.33164405822754,-1.0125517845153809,1.5501729249954224,-2.014129638671875,0.559872567653656,0.06585046648979187
-71.22065734863281,76.24258422851562,-4.5812273025512695,0.2959766983985901,1.8715503215789795,-1.7424561977386475,-0.00933120958507061,0.09407208859920502
-82.07323455810547,64.12297821044922,18.429027557373047,-0.12462176382541656,2.060595750808716,-1.3864705562591553,-0.569203794002533,0.08466488122940063
-86.17793273925781,46.5604362487793,39.09661102294922,-1.215062141418457,2.1267616748809814,-0.9368044137954712,-1.0264331102371216,0.09407208859920502
-82.30126953125,26.105361938476562,56.51568603515625,0.20251037180423737,1.9755252599716187,-0.4121939539909363,-1.4090126752853394,0.07525767385959625
-76.1027603149414,4.478759288787842,71.71702575683594,0.06231088191270828,1.7392184734344482,0.12178457528352737,-1.6889489889144897,0.07525767385959625
-63.799034118652344,-18.091285705566406,81.951904296875,-0.2336658090353012,1.361127495765686,0.6744992136955261,-1.9128979444503784,0.05644325539469719
-45.86689376831055,-38.98179626464844,85.58565521240234,1.0281295776367188,0.926322877407074,1.1429014205932617,-1.9408916234970093,0.04703604429960251
-25.498882293701172,-56.53396987915039,82.76403045654297,0.7009974122047424,0.40644779801368713,1.5644633769989014,-1.8382482528686523,0.04703604429960251
-4.34310245513916,-71.69125366210938,76.00672149658203,-0.34270983934402466,-0.1512363851070404,1.8548728227615356,-1.567643165588379,0.037628836929798126
18.440046310424805,-82.34904479980469,64.14759063720703,-0.10904404520988464,-0.6711114645004272,2.032865524291992,-1.213057279586792,0.028221627697348595
39.378150939941406,-85.89472961425781,46.853458404541016,-0.18693265318870544,-1.1531774997711182,2.0703377723693848,-0.7651591897010803,0.028221627697348595
56.501792907714844,-82.50455474853516,25.842287063598633,-0.09346632659435272,-1.559625267982483,1.9579212665557861,-0.21461781859397888,0.018814418464899063
71.57308197021484,-75.82788848876953,4.248046875,-0.2959766983985901,-1.8431934118270874,1.7049840688705444,0.3452547490596771,0.018814418464899063
82.39456176757812,-63.770484924316406,-18.168729782104492,0.5452201962471008,-2.0227866172790527,1.3489984273910522,0.8678025007247925,0.028221627697348595
85.61820220947266,-46.47749710083008,-38.9404296875,0.40502074360847473,-2.079500198364258,0.8805961608886719,1.3530254364013672,0.028221627697348595
82.22871398925781,-25.763235092163086,-56.55733108520508,0.1557772010564804,-1.956620693206787,0.3653537333011627,1.7635985612869263,0.009407209232449532
75.8643569946289,-3.981119394302368,-71.49838256835938,0.17135491967201233,-1.7014093399047852,-0.1967289298772812,2.0342037677764893,0.028221627697348595
63.76793670654297,18.464515686035156,-82.305908203125,-0.06231088191270828,-1.3800320625305176,-0.7307074666023254,2.230159044265747,0.018814418464899063
46.20895004272461,39.41722869873047,-86.33531188964844,-0.6854196786880493,-0.9074183106422424,-1.199109673500061,2.267483949661255,0.028221627697348595
26.037883758544922,57.20785903930664,-83.24298095703125,-0.4673316180706024,-0.36863869428634644,-1.6113035678863525,2.1368470191955566,0.018814418464899063
4.3741984367370605,71.90897369384766,-76.19413757324219,0.10904404520988464,0.16068865358829498,-1.9017130136489868,1.884904384613037,0.037628836929798126
-18.35712242126465,82.55638885498047,-64.1163558959961,0.280398964881897,0.7089205384254456,-2.0797059535980225,1.5023247003555298,0.018814418464899063
-39.30559539794922,86.20574951171875,-46.64522171020508,0.24924352765083313,1.1626297235488892,-2.1265461444854736,1.0637578964233398,0.04703604429960251
-56.65727233886719,82.9710922241211,-26.071348190307617,-0.01557772047817707,1.5879820585250854,-1.9766573905944824,0.522547721862793,0.07525767385959625
-71.46942901611328,76.36699676513672,-4.549991607666016,0.2336658090353012,1.8715503215789795,-1.7424561977386475,-0.00933120958507061,0.09407208859920502
-82.07323455810547,64.17481994628906,18.116670608520508,-0.42059844732284546,2.098404884338379,-1.3958386182785034,-0.550541341304779,0.08466488122940063
-85.84623718261719,46.70558166503906,39.03413772583008,-0.6075310707092285,2.117309331893921,-0.9555405378341675,-0.9984394311904907,0.08466488122940063
-82.5189437866211,26.271242141723633,56.42197799682617,-0.26482126116752625,1.9849776029586792,-0.42156198620796204,-1.4463374614715576,0.07525767385959625
-75.92655181884766,4.696476936340332,71.47755432128906,-0.1401994824409485,1.7392184734344482,0.14052066206932068,-1.726273775100708,0.08466488122940063
-63.62282180786133,-17.94614028930664,82.02478790283203,0.10904404520988464,1.4083888530731201,0.6838672161102295,-1.9315603971481323,0.06585046648979187
-46.12602615356445,-38.857383728027344,85.68977355957031,0.669842004776001,0.9357751607894897,1.161637544631958,-1.9408916234970093,0.05644325539469719
-25.675094604492188,-56.4406623840332,82.51415252685547,0.5296425223350525,0.40644779801368713,1.5550953149795532,-1.819585919380188,0.05644325539469719
