1-220kV盐金线电压Ua_1,2-220kV盐金线电压Ub_2,3-220kV盐金线电压Uc_3,4-220kV盐金线电压3Uo_4,5-盐金线路电流Ia_5,6-盐金线路电流Ib_6,7-盐金线路电流Ic_7,8-盐金线路电流3Io_8
30.28734016418457,-82.96101379394531,52.16699981689453,0.031694281846284866,-0.45957767963409424,0.8504739999771118,-0.4605432450771332,-0.03539498150348663
35.4676513671875,-83.59503173828125,47.729949951171875,-0.031694281846284866,-0.5302819013595581,0.8859103918075562,-0.4251168668270111,-0.03539498150348663
40.48905563354492,-84.0388412475586,43.3245964050293,0.0,-0.5656340718269348,0.8859103918075562,-0.31883764266967773,-0.03539498150348663
45.351558685302734,-84.3875503540039,38.82416534423828,0.031694281846284866,-0.6363382935523987,0.8859103918075562,-0.31883764266967773,-0.03539498150348663
49.959808349609375,-83.9754409790039,33.848331451416016,0.0,-0.6716904640197754,0.8504739999771118,-0.24798482656478882,-0.03539498150348663
54.56806182861328,-83.08781433105469,28.428794860839844,-0.031694281846284866,-0.6716904640197754,0.8150375485420227,-0.1771320253610611,-0.03539498150348663
58.85850524902344,-82.10509490966797,23.294498443603516,0.031694281846284866,-0.6716904640197754,0.8150375485420227,-0.14170561730861664,-0.03539498150348663
62.6722297668457,-81.21746826171875,18.57221221923828,0.06338856369256973,-0.7423946857452393,0.8150375485420227,-0.14170561730861664,0.0
65.5643081665039,-79.34712219238281,13.628073692321777,0.0,-0.7777467966079712,0.7796011567115784,-0.10627921670675278,-0.03539498150348663
68.29747772216797,-76.87445831298828,8.303617477416992,-0.031694281846284866,-0.7423946857452393,0.7796011567115784,0.0,-0.03539498150348663
71.34845733642578,-74.65540313720703,3.10593318939209,-0.031694281846284866,-0.8130989670753479,0.7087283134460449,0.07085280865430832,0.0
74.11341094970703,-72.24613952636719,-2.028364419937134,0.031694281846284866,-0.8130989670753479,0.6732919216156006,0.14170561730861664,-0.03539498150348663
77.00548553466797,-69.5832748413086,-7.479593753814697,0.031694281846284866,-0.8484510779380798,0.6024190783500671,0.21255843341350555,-0.03539498150348663
78.91234588623047,-66.1912841796875,-12.70897102355957,0.031694281846284866,-0.8484510779380798,0.566982626914978,0.24798482656478882,0.0
80.46961975097656,-62.545692443847656,-17.779882431030273,-0.031694281846284866,-0.8484510779380798,0.5315462350845337,0.31883764266967773,-0.03539498150348663
81.86798095703125,-59.0586051940918,-22.565555572509766,0.0,-0.8484510779380798,0.4252369999885559,0.38969045877456665,0.0
82.50360107421875,-55.191104888916016,-27.161067962646484,0.031694281846284866,-0.8130989670753479,0.3898005783557892,0.4251168668270111,0.0
82.85319519042969,-50.97489929199219,-31.78827476501465,0.0,-0.8484510779380798,0.35436415672302246,0.4605432450771332,0.0
83.42525482177734,-46.156375885009766,-37.20780944824219,-0.031694281846284866,-0.8838031888008118,0.283491313457489,0.5668224692344666,0.0
84.12443542480469,-41.62316131591797,-42.3104133605957,0.0,-0.8838031888008118,0.24805490672588348,0.6022489070892334,0.0
84.2515640258789,-37.2801513671875,-46.96931457519531,0.031694281846284866,-0.8838031888008118,0.17718207836151123,0.7085281014442444,0.0
83.6159439086914,-32.239723205566406,-51.501441955566406,0.031694281846284866,-0.8484510779380798,0.1417456567287445,0.6731016635894775,0.0
82.75785064697266,-27.2626953125,-55.62155532836914,-0.031694281846284866,-0.8130989670753479,0.10630924999713898,0.7085281014442444,0.0
81.51839447021484,-22.0003604888916,-59.614898681640625,0.031694281846284866,-0.8130989670753479,0.03543641418218613,0.7439544796943665,0.0
80.2789306640625,-17.086734771728516,-63.22792434692383,0.0,-0.7777467966079712,0.0,0.7793809175491333,0.03539498150348663
78.1178207397461,-12.078007698059082,-66.20708465576172,0.0,-0.7777467966079712,-0.07087282836437225,0.7439544796943665,0.03539498150348663
75.89314270019531,-6.403563022613525,-69.503173828125,0.0,-0.7423946857452393,-0.10630924999713898,0.8502337336540222,0.03539498150348663
73.66847229003906,-1.204630732536316,-72.41895294189453,-0.031694281846284866,-0.6716904640197754,-0.17718207836151123,0.8856601119041443,0.03539498150348663
71.06242370605469,3.8991994857788086,-74.89102172851562,0.0,-0.6363382935523987,-0.21261849999427795,0.8856601119041443,0.03539498150348663
68.01144409179688,8.907927513122559,-76.98277282714844,0.06338856369256973,-0.6009861826896667,-0.24805490672588348,0.8856601119041443,0.0
64.57909393310547,14.17026138305664,-78.88436126708984,0.0,-0.5302819013595581,-0.31892773509025574,0.8856601119041443,0.03539498150348663
61.051395416259766,19.495996475219727,-80.69087219238281,-0.031694281846284866,-0.49492979049682617,-0.35436415672302246,0.8856601119041443,0.03539498150348663
57.52370071411133,24.409622192382812,-82.21215057373047,0.0,-0.4242255389690399,-0.46067339181900024,0.8856601119041443,0.03539498150348663
53.64641189575195,28.879436492919922,-82.81431579589844,0.031694281846284866,-0.3888733983039856,-0.46067339181900024,0.9210864901542664,0.07078996300697327
49.26062774658203,33.9832649230957,-83.51156616210938,0.031694281846284866,-0.3888733983039856,-0.5315462350845337,0.9210864901542664,0.03539498150348663
44.52524948120117,39.245601654052734,-84.01866149902344,-0.031694281846284866,-0.31816914677619934,-0.566982626914978,0.9210864901542664,0.07078996300697327
39.85343551635742,44.15922546386719,-84.08204650878906,-0.031694281846284866,-0.24746489524841309,-0.6378554701805115,0.9210864901542664,0.03539498150348663
35.14984130859375,48.72414016723633,-83.89188385009766,0.0,-0.21211276948451996,-0.6732919216156006,0.9565129280090332,0.07078996300697327
