1-220kVⅠ段母线电压Ua_1,2-220kVⅠ段母线电压Ub_2,3-220kVⅠ段母线电压Uc_3,4-220kVⅠ段母线电压3Uo_4,13-220kV青山变线路电流Ia_13,14-220kV青山变线路电流Ib_14,15-220kV青山变线路电流Ic_15,16-220kV青山变线路电流3Io_16
62.037635803222656,20.143827438354492,-82.54045104980469,-0.5400643944740295,0.2480868399143219,0.17707037925720215,-0.49648067355155945,0.035407654941082
58.182186126708984,25.163898468017578,-83.93836212158203,-0.8895178437232971,0.2480868399143219,0.24789853394031525,-0.49648067355155945,0.035407654941082
53.59388732910156,30.311059951782227,-84.54200744628906,-1.0165917873382568,0.2480868399143219,0.24789853394031525,-0.49648067355155945,0.035407654941082
49.48353576660156,35.20404052734375,-85.43158721923828,-1.1436657905578613,0.21264585852622986,0.2833126187324524,-0.5319435596466064,0.0
44.831512451171875,40.319427490234375,-85.65398406982422,-0.7624438405036926,0.17720487713813782,0.31872668862342834,-0.49648067355155945,0.035407654941082
40.24320983886719,44.9900016784668,-85.71752166748047,-0.6036013960838318,0.14176391065120697,0.3541407585144043,-0.49648067355155945,0.035407654941082
35.11323547363281,50.04184341430664,-85.4633560180664,-0.3494534492492676,0.10632292926311493,0.3541407585144043,-0.49648067355155945,0.035407654941082
30.493074417114258,54.585323333740234,-85.27273559570312,-0.15884247422218323,0.07088195532560349,0.3541407585144043,-0.49648067355155945,0.035407654941082
25.554279327392578,58.55690002441406,-84.12898254394531,0.22237946093082428,0.03544097766280174,0.38955482840538025,-0.46101775765419006,0.035407654941082
20.073810577392578,62.68733596801758,-82.63575744628906,0.41299042105674744,0.03544097766280174,0.4249688982963562,-0.46101775765419006,0.035407654941082
14.688931465148926,66.50005340576172,-81.17430114746094,0.19061096012592316,0.03544097766280174,0.4249688982963562,-0.42555487155914307,0.0
9.431504249572754,70.02680969238281,-79.55399322509766,0.0,-0.03544097766280174,0.4249688982963562,-0.42555487155914307,0.035407654941082
4.269667625427246,72.69570922851562,-77.13941955566406,-0.031768493354320526,-0.03544097766280174,0.4249688982963562,-0.42555487155914307,0.035407654941082
-1.3382540941238403,75.68232727050781,-74.5977554321289,-0.19061096012592316,-0.10632292926311493,0.4957970678806305,-0.3900919556617737,0.0
-6.500091075897217,77.90641021728516,-71.57953643798828,-0.1270739734172821,-0.14176391065120697,0.46038299798965454,-0.3900919556617737,0.035407654941082
