110kV I母_1,110kV I母_2,110kV I母_3,110kV I母_4,110kV东迁线 I回_17,110kV东迁线 I回_18,110kV东迁线 I回_19,110kV东迁线 I回_20
82.9295883178711,-35.19461441040039,-47.66081237792969,0.05446799844503403,0.17725400626659393,-0.02592400088906288,-0.20316100120544434,2.099999983329326e-05
82.43157958984375,-30.38932991027832,-52.15351486206055,-0.2723340094089508,0.1859000027179718,-0.030246999114751816,-0.22045299410820007,-0.008624999783933163
81.68456268310547,-25.32444190979004,-56.34952926635742,-0.14005699753761292,0.1988690048456192,0.004337000194936991,-0.20316100120544434,-0.0043020001612603664
80.88986206054688,-20.238361358642578,-60.58263397216797,-0.04668499901890755,0.1729310005903244,0.004337000194936991,-0.21613000333309174,-0.0043020001612603664
79.4805908203125,-15.078109741210938,-64.31242370605469,0.038906000554561615,0.18157699704170227,0.01298299990594387,-0.21613000333309174,-0.008624999783933163
77.7746353149414,-9.780110359191895,-67.8832778930664,0.04668699949979782,0.1729310005903244,0.01298299990594387,-0.2247759997844696,-0.0043020001612603664
75.74020385742188,-4.3496599197387695,-70.96671295166016,0.4746420085430145,0.1729310005903244,0.03459800034761429,-0.21613000333309174,-0.008624999783933163
73.31902313232422,0.943041980266571,-73.93359375,0.4279560148715973,0.16860799491405487,0.030275000259280205,-0.21613000333309174,2.099999983329326e-05
70.45280456542969,6.1880621910095215,-76.48722839355469,-0.015561000443994999,0.1469929963350296,0.03892099857330322,-0.20748400688171387,-0.0043020001612603664
67.25811004638672,11.199970245361328,-78.65940856933594,-0.32680100202560425,0.15131600201129913,0.04756699874997139,-0.1988379955291748,-0.0043020001612603664
63.98924255371094,16.201282501220703,-80.51371002197266,-0.6613839864730835,0.1469929963350296,0.04756699874997139,-0.2247759997844696,-0.017271000891923904
60.52964782714844,21.202594757080078,-82.08191680908203,-0.5291069746017456,0.12537799775600433,0.06485900282859802,-0.20748400688171387,0.004344000015407801
56.699195861816406,26.188011169433594,-83.04615020751953,-0.4201729893684387,0.0951170027256012,0.10376600176095963,-0.1988379955291748,-0.0043020001612603664
52.48198699951172,31.030384063720703,-83.73489379882812,-0.32680100202560425,0.06053299829363823,0.09511999785900116,-0.20748400688171387,-0.02159399911761284
48.05815505981445,35.787986755371094,-83.90442657470703,-0.06224700063467026,0.0821480005979538,0.1383499950170517,-0.2247759997844696,0.004344000015407801
43.30055236816406,40.47671890258789,-83.68191528320312,0.11671599745750427,0.021625999361276627,0.14267300069332123,-0.1988379955291748,2.099999983329326e-05
38.267452239990234,45.048892974853516,-83.26337432861328,0.10115399956703186,0.030271999537944794,0.15564200282096863,-0.20316100120544434,-0.008624999783933163
33.19196701049805,49.48331832885742,-82.81304168701172,-0.1322759985923767,0.004333999939262867,0.19454899430274963,-0.21613000333309174,2.099999983329326e-05
28.1535701751709,53.80648422241211,-82.20906829833984,-0.31902000308036804,-0.008635000325739384,0.19454899430274963,-0.2247759997844696,2.099999983329326e-05
23.184045791625977,57.82236862182617,-81.30310821533203,-0.45907801389694214,1.1000000085914508e-05,0.2031950056552887,-0.2118069976568222,-0.008624999783933163
18.1562442779541,61.981300354003906,-80.42893981933594,-0.3968299925327301,-0.004311999771744013,0.20751799643039703,-0.2247759997844696,-0.008624999783933163
13.08076000213623,65.65811157226562,-78.94020080566406,-0.21008600294589996,-0.04754199832677841,0.19887199997901917,-0.20316100120544434,-0.008624999783933163
7.994679927825928,69.04883575439453,-77.10709381103516,-0.07002799957990646,-0.04754199832677841,0.19887199997901917,-0.19451500475406647,2.099999983329326e-05
2.882110118865967,72.06339263916016,-74.871337890625,0.20230700075626373,-0.051865000277757645,0.23777900636196136,-0.1858689934015274,-0.0043020001612603664
-2.3841021060943604,75.02497863769531,-72.3600845336914,0.48242300748825073,-0.06051100045442581,0.2161639928817749,-0.19451500475406647,-0.0043020001612603664
-7.645016193389893,77.38788604736328,-69.47797393798828,0.48242300748825073,-0.08212599903345108,0.20751799643039703,-0.19451500475406647,-0.02159399911761284
-12.752287864685059,79.24748229980469,-66.24089813232422,0.48242300748825073,-0.06483399868011475,0.2031950056552887,-0.16425399482250214,-0.0043020001612603664
-17.700620651245117,80.92694854736328,-62.97203063964844,0.4279560148715973,-0.07348000258207321,0.20751799643039703,-0.12534700334072113,2.099999983329326e-05
-22.712528228759766,82.06072235107422,-59.305816650390625,0.21786899864673615,-0.09941799938678741,0.18158000707626343,-0.14263899624347687,0.004344000015407801
-27.59198570251465,82.9666748046875,-55.25814437866211,0.2878980040550232,-0.10374099761247635,0.19454899430274963,-0.12534700334072113,-0.025916999205946922
-32.34959030151367,83.56005096435547,-50.97206115722656,0.4357370138168335,-0.12967899441719055,0.19454899430274963,-0.10373199731111526,0.004344000015407801
-37.086002349853516,83.80376434326172,-46.25154113769531,0.6769480109214783,-0.12103299796581268,0.2031950056552887,-0.09076300263404846,2.099999983329326e-05
-41.83830642700195,83.666015625,-41.39857482910156,0.7469769716262817,-0.12535600364208221,0.19454899430274963,-0.09076300263404846,0.004344000015407801
-46.50584411621094,83.25276947021484,-36.47673416137695,0.529109001159668,-0.12967899441719055,0.2031950056552887,-0.0691479966044426,0.004344000015407801
-51.083316802978516,82.74945831298828,-31.45952606201172,0.3968319892883301,-0.14697100222110748,0.20751799643039703,-0.07347100228071213,2.099999983329326e-05
-55.46476364135742,82.12429809570312,-26.49000358581543,0.2878980040550232,-0.14264799654483795,0.19887199997901917,-0.030240999534726143,-0.008624999783933163
