巡检司红河线_5,巡检司红河线_6,巡检司红河线_7,巡检司红河线_8,巡检司红河线_29,巡检司红河线_30,巡检司红河线_31,巡检司红河线_32
-21.996931076049805,-63.79072189331055,86.493896484375,0.630266010761261,0.0009050000226125121,-0.12104500085115433,-0.11756899952888489,-0.10805100202560425
-16.7618350982666,-67.52674865722656,84.8319320678711,0.31124499440193176,-0.0025549998972564936,-0.11412499845027924,-0.12448900192975998,-0.1045909970998764
-11.280475616455078,-71.23893737792969,82.8280258178711,-0.02333799935877323,0.007825000211596489,-0.11412499845027924,-0.12448900192975998,-0.10805100202560425
-5.791172027587891,-74.66495513916016,80.50604248046875,-0.38904500007629395,0.004364999942481518,-0.11066500097513199,-0.12794899940490723,-0.1115109995007515
-0.190651997923851,-77.78096008300781,77.84211730957031,-0.7158470153808594,0.0009050000226125121,-0.10720500349998474,-0.13140900433063507,-0.10805100202560425
5.378091812133789,-80.65055084228516,75.07482147216797,-0.8014379739761353,0.007825000211596489,-0.1037449985742569,-0.13140900433063507,-0.10805100202560425
10.851508140563965,-83.1067886352539,72.11668395996094,-0.8948100209236145,-0.0025549998972564936,-0.10028500109910965,-0.13832899928092957,-0.10805100202560425
16.269315719604492,-85.16558074951172,68.6734619140625,-0.9570580124855042,0.0009050000226125121,-0.0968250036239624,-0.13832899928092957,-0.10805100202560425
21.528244018554688,-86.73948669433594,64.96783447265625,-0.9570580124855042,-0.0025549998972564936,-0.09336499869823456,-0.13832899928092957,-0.10805100202560425
26.834835052490234,-87.90003967285156,60.777130126953125,-0.9259340167045593,-0.0025549998972564936,-0.09336499869823456,-0.1417890042066574,-0.10805100202560425
32.22086715698242,-88.65519714355469,56.21268081665039,-0.8481240272521973,-0.009475000202655792,-0.08990500122308731,-0.15216900408267975,-0.10805100202560425
37.42418670654297,-89.05264282226562,51.314247131347656,-0.8247810006141663,-0.006014999933540821,-0.08298499882221222,-0.15216900408267975,-0.10805100202560425
42.603675842285156,-89.21957397460938,46.33629608154297,-0.8636860251426697,-0.006014999933540821,-0.08298499882221222,-0.15216900408267975,-0.1045909970998764
47.67194747924805,-89.2513656616211,41.37424850463867,-0.7158470153808594,-0.009475000202655792,-0.07606499642133713,-0.15216900408267975,-0.10805100202560425
52.470123291015625,-89.04469299316406,36.40424728393555,-0.6458179950714111,-0.009475000202655792,-0.07606499642133713,-0.15216900408267975,-0.10805100202560425
56.98231506347656,-88.40877532958984,31.307016372680664,-0.5135409832000732,-0.012934999540448189,-0.06914500147104263,-0.15216900408267975,-0.10805100202560425
61.240299224853516,-87.44694519042969,26.217737197875977,-0.3345780074596405,-0.016395000740885735,-0.06914500147104263,-0.1556289941072464,-0.10805100202560425
65.1964111328125,-85.92073822021484,20.873992919921875,-0.14005300402641296,-0.016395000740885735,-0.06568499654531479,-0.15908899903297424,-0.10805100202560425
68.82682037353516,-84.08451843261719,15.41892147064209,-0.14783400297164917,-0.023314999416470528,-0.058765001595020294,-0.1556289941072464,-0.1045909970998764
72.20301818847656,-81.77931213378906,9.749144554138184,-0.15561500191688538,-0.026775000616908073,-0.05530500039458275,-0.15216900408267975,-0.1045909970998764
75.2932357788086,-79.29127502441406,4.095273017883301,-0.21008199453353882,-0.026775000616908073,-0.05530500039458275,-0.15216900408267975,-0.10805100202560425
78.21662902832031,-76.57271575927734,-1.526790976524353,-0.21786299347877502,-0.033695001155138016,-0.048385001718997955,-0.15216900408267975,-0.10805100202560425
80.88581085205078,-73.6474838256836,-7.101142883300781,-0.12449099868535995,-0.04061499983072281,-0.048385001718997955,-0.15216900408267975,-0.10805100202560425
83.09424591064453,-70.40428924560547,-12.460790634155273,-0.031119000166654587,-0.04061499983072281,-0.04492500051856041,-0.15216900408267975,-0.1045909970998764
85.08024597167969,-66.81134033203125,-17.81248664855957,0.28012099862098694,-0.04061499983072281,-0.041464999318122864,-0.15216900408267975,-0.1045909970998764
86.53399658203125,-62.98787307739258,-23.156230926513672,0.44352200627326965,-0.0475349985063076,-0.038005001842975616,-0.15216900408267975,-0.1045909970998764
87.58260345458984,-58.695411682128906,-28.364791870117188,0.6691709756851196,-0.0475349985063076,-0.038005001842975616,-0.1487089991569519,-0.10113099962472916
88.2499008178711,-54.07704544067383,-33.525638580322266,0.5446749925613403,-0.054455000907182693,-0.03454500064253807,-0.15216900408267975,-0.1045909970998764
88.52793884277344,-49.25994873046875,-38.71829605102539,0.29568299651145935,-0.06137499958276749,-0.031084999442100525,-0.15216900408267975,-0.1045909970998764
88.64710235595703,-44.42695617675781,-43.91094970703125,0.10893899947404861,-0.06137499958276749,-0.031084999442100525,-0.15216900408267975,-0.10805100202560425
88.50410461425781,-39.458831787109375,-48.849143981933594,-0.02333799935877323,-0.06829500198364258,-0.038005001842975616,-0.1487089991569519,-0.1045909970998764
88.2101821899414,-34.45891189575195,-53.54877471923828,-0.0466810017824173,-0.06829500198364258,-0.031084999442100525,-0.13832899928092957,-0.10805100202560425
87.60643768310547,-29.252317428588867,-57.946231842041016,0.16340599954128265,-0.06829500198364258,-0.02762500010430813,-0.13832899928092957,-0.1045909970998764
86.47838592529297,-24.05367088317871,-62.00970458984375,0.4746460020542145,-0.07175499945878983,-0.020704999566078186,-0.13832899928092957,-0.1045909970998764
85.08024597167969,-18.4973201751709,-65.81871032714844,0.7703239917755127,-0.07521499693393707,-0.020704999566078186,-0.13486899435520172,-0.1045909970998764
83.23723602294922,-13.107897758483887,-69.46868133544922,0.9103819727897644,-0.08213499933481216,-0.02762500010430813,-0.13140900433063507,-0.1045909970998764
81.0129165649414,-7.5118021965026855,-72.81646728515625,0.7936670184135437,-0.08213499933481216,-0.01724500022828579,-0.12794899940490723,-0.1045909970998764
78.41522979736328,-1.9475020170211792,-75.9734115600586,0.41239801049232483,-0.08213499933481216,-0.020704999566078186,-0.12794899940490723,-0.10805100202560425
75.53949737548828,3.513461112976074,-78.89974975585938,-0.09336700290441513,-0.08905500173568726,-0.020704999566078186,-0.12448900192975998,-0.1045909970998764
72.57638549804688,8.958525657653809,-81.57957458496094,-0.5213220119476318,-0.09597499668598175,-0.020704999566078186,-0.12102899700403214,-0.1045909970998764
69.14457702636719,14.284356117248535,-83.8140869140625,-0.8247810006141663,-0.0925149992108345,-0.024165000766515732,-0.11410900205373764,-0.1045909970998764
65.53800201416016,19.594287872314453,-85.62714385986328,-0.988182008266449,-0.09597499668598175,-0.020704999566078186,-0.11410900205373764,-0.1045909970998764
61.66927719116211,24.92011833190918,-86.95512390136719,-0.9025909900665283,-0.10289499908685684,-0.020704999566078186,-0.1106489971280098,-0.10113099962472916
57.30007553100586,30.317489624023438,-87.83779907226562,-0.5757889747619629,-0.10289499908685684,-0.02762500010430813,-0.1037290021777153,-0.10113099962472916
52.732276916503906,35.587677001953125,-88.41033935546875,-0.3345780074596405,-0.10289499908685684,-0.020704999566078186,-0.1037290021777153,-0.1045909970998764
47.87849044799805,40.77837371826172,-88.71251678466797,-0.21008199453353882,-0.10635499656200409,-0.031084999442100525,-0.09680899977684021,-0.10113099962472916
42.87377166748047,46.01676559448242,-88.86360931396484,-0.21008199453353882,-0.10981500148773193,-0.02762500010430813,-0.09680899977684021,-0.1045909970998764
37.940547943115234,50.849754333496094,-88.69661712646484,-0.21008199453353882,-0.10981500148773193,-0.031084999442100525,-0.09334900230169296,-0.1045909970998764
32.84049987792969,55.49991989135742,-88.3149185180664,-0.2023009955883026,-0.11327499896287918,-0.038005001842975616,-0.08988899737596512,-0.1045909970998764
27.70073127746582,59.89571762084961,-87.55152893066406,-0.24898700416088104,-0.11327499896287918,-0.038005001842975616,-0.08642899990081787,-0.10113099962472916
22.497411727905273,64.01329803466797,-86.29511260986328,-0.08558599650859833,-0.10981500148773193,-0.041464999318122864,-0.08296900242567062,-0.1045909970998764
17.190820693969727,67.78907775878906,-84.62519073486328,0.17118699848651886,-0.11327499896287918,-0.041464999318122864,-0.07604900002479553,-0.1045909970998764
11.685627937316895,71.48535919189453,-82.60538482666016,0.5135509967803955,-0.11327499896287918,-0.041464999318122864,-0.07604900002479553,-0.10113099962472916
6.0215559005737305,74.91932678222656,-80.29930114746094,0.7781050205230713,-0.11327499896287918,-0.048385001718997955,-0.07258900254964828,-0.10113099962472916
0.4130919873714447,77.97174072265625,-77.59561920166016,0.9492869973182678,-0.10981500148773193,-0.05530500039458275,-0.06912899762392044,-0.10113099962472916
-5.147707939147949,80.87313079833984,-74.84423065185547,0.894819974899292,-0.11327499896287918,-0.05530500039458275,-0.0656690001487732,-0.10113099962472916
-10.668787956237793,83.30552673339844,-71.8860855102539,0.9648489952087402,-0.11327499896287918,-0.058765001595020294,-0.06220899894833565,-0.1045909970998764
-16.12631607055664,85.34841918945312,-68.45082092285156,0.9103819727897644,-0.10981500148773193,-0.06568499654531479,-0.0587490014731884,-0.1045909970998764
-21.377300262451172,86.87462615966797,-64.75314331054688,0.8403530120849609,-0.10981500148773193,-0.06222499907016754,-0.0587490014731884,-0.1045909970998764
-26.652116775512695,88.07492065429688,-60.61014938354492,0.7703239917755127,-0.10635499656200409,-0.06914500147104263,-0.0587490014731884,-0.10113099962472916
-31.911043167114258,88.78238677978516,-56.08546447753906,0.7703239917755127,-0.10635499656200409,-0.07260499894618988,-0.055289000272750854,-0.10113099962472916
-37.1381950378418,89.16393280029297,-51.26655197143555,0.8325719833374023,-0.10635499656200409,-0.07606499642133713,-0.04836900159716606,-0.10113099962472916
-42.222354888916016,89.34676361083984,-46.3283576965332,0.8870390057563782,-0.10289499908685684,-0.07606499642133713,-0.04836900159716606,-0.10113099962472916
-47.290626525878906,89.39445495605469,-41.334503173828125,0.8325719833374023,-0.10289499908685684,-0.08298499882221222,-0.04836900159716606,-0.10113099962472916
