110kV II母电压_5,110kV II母电压_6,110kV II母电压_7,110kV II母电压_8,110kV 禄腰德线_13,110kV 禄腰德线_14,110kV 禄腰德线_15,110kV 禄腰德线_16
-78.55333709716797,69.70793151855469,9.138792037963867,0.4769589900970459,0.002580000087618828,-0.012930000200867653,0.04070200026035309,0.00430000014603138
-80.62681579589844,66.20795440673828,14.564784049987793,0.3831309974193573,0.0,-0.0060339998453855515,0.043299999088048935,0.007739999797195196
-82.63665008544922,62.75570297241211,19.884695053100586,0.015637999400496483,0.00430000014603138,-0.005171999800950289,0.0320420004427433,0.005160000175237656
-84.1904296875,59.017086029052734,24.934104919433594,-0.2423889935016632,0.010320000350475311,-0.0060339998453855515,0.028578000143170357,0.00430000014603138
-85.13436126708984,54.89665603637695,29.877431869506836,-0.5160539746284485,0.00860000029206276,-0.013791999779641628,0.0320420004427433,0.005160000175237656
-85.80784606933594,50.4315299987793,34.81545639038086,-0.6880720257759094,0.012900000438094139,-0.012067999690771103,0.03463999927043915,0.00343999988399446
-86.07299041748047,45.65882873535156,39.833038330078125,-0.7740809917449951,0.011180000379681587,-0.012067999690771103,0.029443999752402306,0.00430000014603138
-85.96693420410156,40.89673614501953,44.61724853515625,-0.5473300218582153,0.014619999565184116,-0.013791999779641628,0.027712000533938408,0.00171999994199723
-85.6752700805664,36.10282516479492,49.30598449707031,-0.16419899463653564,0.01375999953597784,-0.013791999779641628,0.027712000533938408,0.006020000204443932
-84.87982177734375,31.070276260375977,53.76664733886719,0.0234570000320673,0.01892000064253807,-0.021549999713897705,0.028578000143170357,0.006020000204443932
-83.89876556396484,25.97939682006836,57.972721099853516,0.1954749971628189,0.02322000078856945,-0.021549999713897705,0.029443999752402306,0.007739999797195196
-82.7533187866211,20.75594139099121,62.02497482299805,0.1954749971628189,0.02322000078856945,-0.018964000046253204,0.029443999752402306,0.00430000014603138
-81.11468505859375,15.569607734680176,65.50440216064453,0.10164699703454971,0.024080000817775726,-0.017240000888705254,0.029443999752402306,0.000859999970998615
-79.07303619384766,10.478728294372559,68.54889678955078,0.0,0.028379999101161957,-0.013791999779641628,0.024248000234365463,0.00343999988399446
-76.75032043457031,5.234060764312744,71.3547134399414,-0.26584601402282715,0.03009999915957451,-0.018101999536156654,0.021649999544024467,0.005160000175237656
-74.3109359741211,-0.13257500529289246,74.1340103149414,-0.4769589900970459,0.026660000905394554,-0.018101999536156654,0.021649999544024467,0.006020000204443932
-71.68064880371094,-5.340120792388916,76.7276611328125,-0.32057899236679077,0.026660000905394554,-0.016378000378608704,0.029443999752402306,0.006020000204443932
-68.40339660644531,-10.600696563720703,78.83865356445312,-0.10164699703454971,0.028379999101161957,-0.016378000378608704,0.013856000266969204,0.009460000321269035
-64.80265808105469,-15.871878623962402,80.64201354980469,0.07818999886512756,0.03784000128507614,-0.011206000111997128,0.01039199996739626,0.00860000029206276
-60.78298568725586,-21.30215072631836,82.23851776123047,0.3831309974193573,0.032680001109838486,-0.018101999536156654,0.014721999876201153,0.00430000014603138
-56.50346374511719,-26.679393768310547,83.5910415649414,0.7740809917449951,0.028379999101161957,-0.019826000556349754,0.02078399993479252,0.006020000204443932
-52.303489685058594,-31.892242431640625,84.7101821899414,0.8913660049438477,0.03181999921798706,-0.012067999690771103,0.016454000025987625,0.005160000175237656
-47.92851257324219,-37.158119201660156,85.52169799804688,0.7584429979324341,0.03612000122666359,-0.016378000378608704,0.003464000066742301,0.00430000014603138
-43.43687438964844,-42.275516510009766,86.02557373046875,0.41440701484680176,0.03869999945163727,-0.020687999203801155,0.00952600035816431,0.000859999970998615
-38.8922004699707,-47.00048828125,86.14226531982422,0.1954749971628189,0.029239999130368233,-0.016378000378608704,0.014721999876201153,0.000859999970998615
