110kVⅡ组母线_5,110kVⅡ组母线_6,110kVⅡ组母线_7,110kVⅡ组母线_8,洱北西线162_29,洱北西线162_30,洱北西线162_31,洱北西线162_32
-40.033023834228516,85.07966613769531,-45.203208923339844,-0.37852999567985535,-0.34258100390434265,1.2786580324172974,-0.9362369775772095,-0.004356999881565571
-44.63969802856445,84.92230987548828,-40.40473937988281,-0.417959988117218,-0.3952850103378296,1.3135700225830078,-0.91873699426651,-0.004356999881565571
-49.30605697631836,84.48823547363281,-35.205039978027344,-0.2681260108947754,-0.43042099475860596,1.2961139678955078,-0.8662369847297668,-0.004356999881565571
-53.456947326660156,83.94563293457031,-30.22222328186035,0.11828800290822983,-0.4655570089817047,1.243746042251587,-0.7612370252609253,-0.02175699919462204
-57.331111907958984,83.08290100097656,-25.266515731811523,0.4968160092830658,-0.5182610154151917,1.243746042251587,-0.7262369990348816,-0.004356999881565571
-61.2812385559082,81.86204528808594,-19.97464370727539,0.6624220013618469,-0.553396999835968,1.2612019777297974,-0.6912369728088379,-0.004356999881565571
-64.96549224853516,80.29936218261719,-14.764101028442383,0.6624220013618469,-0.5709649920463562,1.2088340520858765,-0.6212369799613953,-0.004356999881565571
-68.19396209716797,78.6064453125,-9.900567054748535,0.4968160092830658,-0.5885329842567444,1.139009952545166,-0.5512369871139526,-0.004356999881565571
-71.30306243896484,76.39263916015625,-4.809309005737305,0.07885800302028656,-0.6412370204925537,1.1215540170669556,-0.5162370204925537,-0.004356999881565571
-74.13542938232422,73.62538146972656,0.574737012386322,-0.27601200342178345,-0.6588050127029419,1.1215540170669556,-0.46373701095581055,-0.004356999881565571
-76.76704406738281,70.65735626220703,5.909985065460205,-0.6308820247650146,-0.6763730049133301,1.0691859722137451,-0.37623700499534607,0.013043000362813473
-79.0296859741211,67.63507843017578,11.082572937011719,-0.8990060091018677,-0.6939409971237183,1.0517300367355347,-0.3237369954586029,-0.004356999881565571
-81.02645111083984,64.24925231933594,16.4069766998291,-0.8832340240478516,-0.7290769815444946,0.981905996799469,-0.27123698592185974,-0.004356999881565571
-82.66510772705078,60.798316955566406,21.557876586914062,-0.717628002166748,-0.7115089893341064,0.9644500017166138,-0.23623700439929962,-0.004356999881565571
-83.89680480957031,57.0380973815918,26.708776473999023,-0.4416179955005646,-0.6939409971237183,0.8597139716148376,-0.14873699843883514,0.013043000362813473
-84.73783874511719,52.97945022583008,31.751237869262695,-0.14194999635219574,-0.7290769815444946,0.8422579765319824,-0.09623699635267258,0.013043000362813473
-85.32384490966797,48.584388732910156,36.837074279785156,0.04731399938464165,-0.7290769815444946,0.7724339962005615,-0.06123699992895126,0.013043000362813473
-85.5680160522461,44.02655029296875,41.63554382324219,0.14983199536800385,-0.7466449737548828,0.7200660109519958,-0.008736999705433846,-0.004356999881565571
-85.32926940917969,39.273372650146484,46.087005615234375,0.04731399938464165,-0.7290769815444946,0.632785975933075,0.07876300066709518,-0.004356999881565571
-84.79209899902344,34.34114074707031,50.370384216308594,-0.149836003780365,-0.6939409971237183,0.5804179906845093,0.1137629970908165,-0.004356999881565571
-83.85882568359375,29.10504913330078,54.58869934082031,-0.34698599576950073,-0.6763730049133301,0.49313798546791077,0.16626299917697906,-0.004356999881565571
-82.80618286132812,24.01003646850586,58.4925422668457,-0.5204780101776123,-0.6588050127029419,0.42331400513648987,0.25376299023628235,-0.004356999881565571
-81.27604675292969,18.931299209594727,61.946353912353516,-0.5520219802856445,-0.6588050127029419,0.3011220097541809,0.32376301288604736,-0.004356999881565571
-79.54515838623047,13.80915641784668,65.43270111083984,-0.5125920176506042,-0.6412370204925537,0.17892999947071075,0.4287630021572113,-0.004356999881565571
-77.52667999267578,8.621899604797363,68.64794921875,-0.3312140107154846,-0.6236690282821655,0.056738000363111496,0.5162630081176758,-0.004356999881565571
-75.1935043334961,3.418365955352783,71.59209442138672,-0.14194999635219574,-0.6236690282821655,-0.04799799993634224,0.6387630105018616,-0.004356999881565571
-72.55104064941406,-1.7146300077438354,74.22718811035156,0.06308600306510925,-0.5885329842567444,-0.15273399651050568,0.7437630295753479,-0.004356999881565571
-69.702392578125,-6.836773872375488,76.56948852539062,0.11828800290822983,-0.553396999835968,-0.29238200187683105,0.8487629890441895,-0.004356999881565571
-66.51190185546875,-12.078289985656738,78.6569595336914,0.22080600261688232,-0.5358290076255798,-0.3971180021762848,0.9712629914283752,-0.004356999881565571
-62.96872329711914,-17.395769119262695,80.3215103149414,0.22869199514389038,-0.5182610154151917,-0.536765992641449,1.0412629842758179,-0.004356999881565571
-59.22478485107422,-22.724102020263672,81.93184661865234,0.1734900027513504,-0.4831250011920929,-0.5891339778900146,1.058763027191162,-0.004356999881565571
-55.23667526245117,-28.302030563354492,83.46627044677734,0.08674400299787521,-0.44798898696899414,-0.5542219877243042,1.0412629842758179,-0.004356999881565571
-51.031524658203125,-33.93421936035156,84.82176971435547,-0.007888000458478928,-0.377716988325119,-0.5716779828071594,1.006263017654419,-0.004356999881565571
-46.61476135253906,-38.85017395019531,85.2663803100586,-0.09463399648666382,-0.36014899611473083,-0.6764140129089355,1.093762993812561,-0.004356999881565571
-41.85615921020508,-43.41886520385742,84.99527740478516,-0.12617799639701843,-0.32501301169395447,-0.711326003074646,1.058763027191162,-0.004356999881565571
-36.94562911987305,-47.889888763427734,84.59947204589844,-0.023660000413656235,-0.27230900526046753,-0.7462379932403564,1.0237629413604736,-0.004356999881565571
-32.10021209716797,-52.24696731567383,84.25788879394531,0.0709720030426979,-0.2020370066165924,-0.8160619735717773,1.0237629413604736,0.03044299967586994
-27.081161499023438,-56.121131896972656,83.20601654052734,0.2760080099105835,-0.2020370066165924,-0.8509740233421326,1.058763027191162,0.03044299967586994
-21.97529411315918,-59.63718032836914,81.82341003417969,0.4968160092830658,-0.11419700086116791,-0.9033420085906982,1.058763027191162,-0.004356999881565571
-16.934541702270508,-63.25089645385742,80.3865737915039,0.5441319942474365,-0.09662900120019913,-0.9731659889221191,1.0412629842758179,-0.004356999881565571
-11.665895462036133,-66.33828735351562,78.09849548339844,0.3627539873123169,-0.06149299815297127,-1.130270004272461,1.1987630128860474,-0.004356999881565571
-6.147653102874756,-69.24120330810547,75.46882629394531,0.1734900027513504,-0.04392499849200249,-1.112813949584961,1.12876296043396,-0.004356999881565571
-0.7216529846191406,-72.65957641601562,73.46268463134766,0.12617400288581848,0.043914999812841415,-1.112813949584961,1.0412629842758179,-0.004356999881565571
4.308248996734619,-75.66558074951172,71.23423767089844,-0.1971520036458969,0.07905100286006927,-1.2000939846038818,1.1112630367279053,0.013043000362813473
9.70711898803711,-77.92822265625,67.94308471679688,-0.4416179955005646,0.11418700218200684,-1.2524620294570923,1.1637630462646484,0.013043000362813473
15.127693176269531,-79.9521255493164,64.55433654785156,-0.44950398802757263,0.1493230015039444,-1.2350059747695923,1.093762993812561,-0.004356999881565571
20.02194595336914,-81.95974731445312,61.707786560058594,-0.39430201053619385,0.20202699303627014,-1.2524620294570923,1.006263017654419,0.013043000362813473
24.99216079711914,-83.38135528564453,58.15095520019531,-0.29178398847579956,0.2371630072593689,-1.3048299551010132,1.0762629508972168,-0.004356999881565571
30.35304832458496,-84.03790283203125,53.6561164855957,-0.01577400043606758,0.28986701369285583,-1.3222860097885132,1.058763027191162,-0.004356999881565571
35.3341178894043,-84.53709411621094,49.32936096191406,0.26812198758125305,0.3250029981136322,-1.3048299551010132,0.9712629914283752,-0.004356999881565571
39.908233642578125,-85.0308609008789,45.21406173706055,0.31543800234794617,0.36013901233673096,-1.2699179649353027,0.9362630248069763,-0.004356999881565571
44.59087371826172,-84.94404602050781,40.43185806274414,0.3075520098209381,0.36013901233673096,-1.3048299551010132,0.9187629818916321,0.013043000362813473
49.22467803955078,-84.44485473632812,35.15082931518555,0.1892620027065277,0.4304110109806061,-1.3048299551010132,0.8487629890441895,-0.004356999881565571
53.478660583496094,-83.94566345214844,30.211389541625977,-0.13406400382518768,0.46554699540138245,-1.2350059747695923,0.7787629961967468,-0.004356999881565571
57.39623260498047,-83.1751708984375,25.233993530273438,-0.41007399559020996,0.48311498761177063,-1.2524620294570923,0.7087630033493042,-0.004356999881565571
61.1835823059082,-81.84037017822266,20.028873443603516,-0.5756800174713135,0.5358189940452576,-1.2350059747695923,0.6912630200386047,-0.004356999881565571
64.96549987792969,-80.30481719970703,14.769533157348633,-0.6466540098190308,0.5709549784660339,-1.2000939846038818,0.6212630271911621,-0.004356999881565571
68.24280548095703,-78.4925308227539,9.83009147644043,-0.3864159882068634,0.5885229706764221,-1.1651819944381714,0.568763017654419,-0.004356999881565571
71.34104919433594,-76.37096405029297,4.760520935058594,-0.07097599655389786,0.6060910224914551,-1.130270004272461,0.49876299500465393,-0.02175699919462204
74.14629364013672,-73.63626098632812,-0.5259289741516113,0.29966598749160767,0.6060910224914551,-1.130270004272461,0.44626298546791077,-0.004356999881565571
