1-220kV母线Ⅰ电压Ua_1,2-220kV母线Ⅰ电压Ub_2,3-220kV母线Ⅰ电压Uc_3,4-220kV母线Ⅰ电压3Uo_4,41-220kV瑞达Ⅰ线路电流Ia_41,42-220kV瑞达Ⅰ线路电流Ib_42,43-220kV瑞达Ⅰ线路电流Ic_43,44-220kV瑞达Ⅰ线路电流3Io_44
48.50697708129883,-84.20669555664062,37.4029541015625,2.982236385345459,0.10657092928886414,-0.1566416323184967,0.09255297482013702,0.03553037717938423
52.67654037475586,-83.35002899169922,32.739479064941406,3.585028886795044,0.11367565393447876,-0.1566416323184967,0.0711945965886116,0.028424302116036415
56.46415710449219,-82.4299087524414,28.10773277282715,3.711932420730591,0.12078038603067398,-0.14952155947685242,0.04983621463179588,0.014212151058018208
60.156288146972656,-81.2876968383789,23.000120162963867,3.2994956970214844,0.1278851181268692,-0.14240148663520813,0.0355972982943058,0.007106075529009104
63.8802490234375,-79.6695556640625,17.733884811401367,3.2677695751190186,0.13498984277248383,-0.13528141379356384,0.014238919131457806,0.0
67.0949478149414,-77.48030853271484,12.277305603027344,3.2994956970214844,0.14209456741809845,-0.12816134095191956,0.0,-0.007106075529009104
70.023193359375,-75.32279205322266,6.947622299194336,2.887058734893799,0.14209456741809845,-0.12816134095191956,-0.02135837823152542,-0.007106075529009104
72.9514389038086,-73.10181427001953,1.3006963729858398,2.030458927154541,0.1563040316104889,-0.11392118781805038,-0.04271675646305084,-0.02131822519004345
75.68870544433594,-70.15109252929688,-4.631748199462891,1.5545700788497925,0.1563040316104889,-0.09968103468418121,-0.05695567652583122,-0.028424302116036415
78.20317840576172,-66.94654083251953,-10.246950149536133,1.618021845817566,0.1563040316104889,-0.09968103468418121,-0.07831405103206635,-0.028424302116036415
80.11289978027344,-63.519893646240234,-15.513184547424316,1.7766515016555786,0.16340875625610352,-0.08544088900089264,-0.09255297482013702,-0.028424302116036415
81.79981994628906,-59.96633529663086,-20.811141967773438,1.7131996154785156,0.16340875625610352,-0.08544088900089264,-0.1067918911576271,-0.03553037717938423
83.3912582397461,-56.095489501953125,-26.140825271606445,2.030458927154541,0.16340875625610352,-0.07120074331760406,-0.12103080749511719,-0.0426364503800869
84.31429290771484,-51.843910217285156,-30.899471282958984,2.633251190185547,0.16340875625610352,-0.06408067047595978,-0.13526973128318787,-0.0426364503800869
84.82354736328125,-47.719242095947266,-35.27742385864258,3.077414035797119,0.1563040316104889,-0.05696059390902519,-0.1423891931772232,-0.049742527306079865
85.04634857177734,-43.40420150756836,-39.845726013183594,3.0456881523132324,0.16340875625610352,-0.04272044450044632,-0.16374756395816803,-0.05684860423207283
84.95086669921875,-38.8353385925293,-44.44574737548828,2.8236067295074463,0.16340875625610352,-0.03560037165880203,-0.17086702585220337,-0.05684860423207283
84.21880340576172,-33.949195861816406,-48.66508102416992,2.6967031955718994,0.1563040316104889,-0.02136022225022316,-0.18510594964027405,-0.05684860423207283
83.10479736328125,-29.094776153564453,-52.50372314453125,2.4746217727661133,0.1563040316104889,-0.014240148477256298,-0.19934485852718353,-0.0639546811580658
82.05445098876953,-24.367271423339844,-56.40581130981445,2.0621848106384277,0.1563040316104889,0.0,-0.2135837823152542,-0.07816682755947113
80.71764373779297,-19.132116317749023,-60.339622497558594,1.9987329244613647,0.14919929206371307,0.007120074238628149,-0.23494215309619904,-0.07816682755947113
78.9670639038086,-13.833503723144531,-63.79757308959961,2.125636577606201,0.14919929206371307,0.014240148477256298,-0.24206161499023438,-0.0852729007601738
76.73905181884766,-8.566618919372559,-66.84310913085938,2.252540349960327,0.14209456741809845,0.028480296954512596,-0.24918107688426971,-0.09237898141145706
74.47921752929688,-3.2362782955169678,-69.82518768310547,2.284266233444214,0.1278851181268692,0.04272044450044632,-0.2634199857711792,-0.09237898141145706
72.15571594238281,2.347888231277466,-72.90245056152344,2.5697994232177734,0.1278851181268692,0.04984051734209061,-0.27053946256637573,-0.09237898141145706
69.163818359375,8.122424125671387,-75.44039154052734,3.109140157699585,0.11367565393447876,0.06408067047595978,-0.2847783863544464,-0.09237898141145706
65.85363006591797,13.452764511108398,-77.53419494628906,2.9505105018615723,0.11367565393447876,0.07120074331760406,-0.2847783863544464,-0.1065911278128624
62.384300231933594,18.68792152404785,-79.53282928466797,2.50634765625,0.10657092928886414,0.07120074331760406,-0.2990172803401947,-0.11369720846414566
58.692169189453125,23.859621047973633,-81.1824951171875,2.252540349960327,0.09946619719266891,0.08544088900089264,-0.2990172803401947,-0.11369720846414566
54.68174743652344,28.967863082885742,-82.35629272460938,2.125636577606201,0.08525674045085907,0.09256096184253693,-0.30613675713539124,-0.11369720846414566
50.2575569152832,33.663639068603516,-83.02249908447266,1.4276663064956665,0.07815201580524445,0.09968103468418121,-0.30613675713539124,-0.11369720846414566
46.08799362182617,38.1373176574707,-83.59353637695312,0.983503520488739,0.07104728370904922,0.1068011149764061,-0.3132562041282654,-0.1279093623161316
41.75928497314453,42.70618438720703,-83.81560516357422,1.0152294635772705,0.07104728370904922,0.11392118781805038,-0.3203756809234619,-0.1279093623161316
37.14412307739258,47.14813232421875,-83.62525939941406,0.9517775774002075,0.05683782696723938,0.11392118781805038,-0.3132562041282654,-0.1279093623161316
32.27432632446289,51.367984771728516,-82.73698425292969,1.4593923091888428,0.042628370225429535,0.12816134095191956,-0.3132562041282654,-0.13501542806625366
27.372703552246094,55.14364242553711,-81.94387817382812,0.8565998077392578,0.03552364185452461,0.13528141379356384,-0.30613675713539124,-0.13501542806625366
22.693880081176758,59.10967254638672,-81.34111022949219,0.6662443280220032,0.02841891348361969,0.14240148663520813,-0.3132562041282654,-0.13501542806625366
17.50579833984375,62.79014587402344,-79.94524383544922,0.5076147317886353,0.014209456741809845,0.14952155947685242,-0.30613675713539124,-0.1279093623161316
12.190401077270508,66.02642059326172,-78.23213195800781,-0.1269036829471588,-0.0071047283709049225,0.14952155947685242,-0.29189783334732056,-0.12080328166484833
7.0023193359375,69.13578796386719,-76.5190200805664,-0.8248739242553711,-0.0071047283709049225,0.1566416323184967,-0.2847783863544464,-0.12080328166484833
1.750579833984375,72.14997100830078,-74.17141723632812,-0.539340615272522,-0.014209456741809845,0.1566416323184967,-0.2776589095592499,-0.12080328166484833
-3.5966458320617676,75.32279205322266,-71.18933868408203,0.8565998077392578,-0.02841891348361969,0.1566416323184967,-0.2776589095592499,-0.1279093623161316
-9.262158393859863,77.60722351074219,-68.23897552490234,0.0317259207367897,-0.03552364185452461,0.1566416323184967,-0.2634199857711792,-0.12080328166484833
-14.76852798461914,79.51091766357422,-65.19344329833984,-0.8883257508277893,-0.04973309859633446,0.163761705160141,-0.24918107688426971,-0.11369720846414566
-19.988439559936523,81.2242431640625,-61.925838470458984,-1.30076265335083,-0.0639425590634346,0.163761705160141,-0.23494215309619904,-0.09948505461215973
-25.17652130126953,82.71546936035156,-58.309268951416016,-1.3959404230117798,-0.0639425590634346,0.17088177800178528,-0.2135837823152542,-0.0852729007601738
-30.428260803222656,83.47694396972656,-54.660972595214844,-2.887058734893799,-0.07815201580524445,0.17088177800178528,-0.20646432042121887,-0.0852729007601738
-35.3935432434082,83.73076629638672,-51.107852935791016,-4.885791778564453,-0.08525674045085907,0.17088177800178528,-0.18510594964027405,-0.07816682755947113
-40.04053497314453,84.17496490478516,-47.26921081542969,-5.488584041595459,-0.09236147254705429,0.163761705160141,-0.17086702585220337,-0.07106075435876846
-44.528385162353516,84.33360290527344,-42.92298126220703,-5.393406391143799,-0.09946619719266891,0.1566416323184967,-0.1423891931772232,-0.049742527306079865
-48.92074966430664,83.79422760009766,-38.38640594482422,-6.21828031539917,-0.10657092928886414,0.14952155947685242,-0.11391135305166245,-0.03553037717938423
-52.96299743652344,83.00102233886719,-33.65948486328125,-6.40863561630249,-0.11367565393447876,0.14952155947685242,-0.08543351292610168,-0.02131822519004345
