1-220kVⅠ段母线电压Ua_1,2-220kVⅠ段母线电压Ub_2,3-220kVⅠ段母线电压Uc_3,4-220kVⅠ段母线电压3Uo_4,5-220kV甘北线路电流Ia_5,6-220kV甘北线路电流Ib_6,7-220kV甘北线路电流Ic_7,8-220kV甘北线路电流3Io_8
73.75352478027344,1.0777841806411743,-74.81175231933594,0.0,-0.10578486323356628,-0.07058954238891602,0.17655052244663239,0.0
71.27388000488281,6.1814093589782715,-77.47566986083984,-0.12683841586112976,-0.14104649424552917,-0.07058954238891602,0.17655052244663239,-0.03531421348452568
68.28559112548828,11.031437873840332,-79.4736099243164,-0.28538644313812256,-0.14104649424552917,-0.07058954238891602,0.17655052244663239,-0.03531421348452568
64.85223388671875,16.008264541625977,-81.05928039550781,-0.3170960247516632,-0.10578486323356628,-0.07058954238891602,0.21186062693595886,0.0
61.22814178466797,21.206987380981445,-82.5180892944336,-0.12683841586112976,-0.10578486323356628,-0.07058954238891602,0.21186062693595886,-0.03531421348452568
57.2861442565918,26.53251075744629,-83.9769058227539,-0.19025762379169464,-0.07052324712276459,-0.14117908477783203,0.21186062693595886,0.0
52.77191925048828,31.7629337310791,-84.73802185058594,-0.34880563616752625,-0.10578486323356628,-0.14117908477783203,0.17655052244663239,0.0
47.81262969970703,36.9616584777832,-85.11858367919922,-0.5390632748603821,-0.07052324712276459,-0.10588431358337402,0.21186062693595886,-0.03531421348452568
42.85334014892578,42.12868118286133,-85.43571472167969,-0.6341920495033264,-0.035261623561382294,-0.14117908477783203,0.17655052244663239,-0.03531421348452568
37.76689147949219,47.13720703125,-85.340576171875,-0.6976112723350525,-0.07052324712276459,-0.10588431358337402,0.17655052244663239,-0.03531421348452568
32.616859436035156,51.92383575439453,-84.96001434326172,-0.6976112723350525,-0.035261623561382294,-0.14117908477783203,0.17655052244663239,-0.03531421348452568
27.371458053588867,56.4251708984375,-84.26232147216797,-0.6976112723350525,-0.035261623561382294,-0.14117908477783203,0.1412404179573059,-0.03531421348452568
22.22142791748047,60.451011657714844,-83.21578216552734,-0.8244496583938599,-0.035261623561382294,-0.17647385597229004,0.17655052244663239,0.0
17.198558807373047,64.15985870361328,-81.82039642333984,-0.7610304951667786,0.0,-0.17647385597229004,0.17655052244663239,-0.03531421348452568
12.271060943603516,67.4883041381836,-80.04444885253906,-0.5707728862762451,-0.035261623561382294,-0.14117908477783203,0.1412404179573059,0.0
7.343562126159668,70.6899642944336,-78.10993957519531,-0.12683841586112976,0.0,-0.17647385597229004,0.1412404179573059,0.0
2.479644298553467,73.51122283935547,-75.95343017578125,0.12683841586112976,0.035261623561382294,-0.17647385597229004,0.1412404179573059,-0.03531421348452568
-2.6068055629730225,76.11058044433594,-73.32122802734375,0.3170960247516632,0.035261623561382294,-0.21176862716674805,0.17655052244663239,0.0
-7.8204169273376465,78.45634460449219,-70.27674102783203,0.6976112723350525,0.035261623561382294,-0.21176862716674805,0.10593031346797943,-0.03531421348452568
-12.9386568069458,80.45341491699219,-67.10541534423828,0.8561592698097229,0.10578486323356628,-0.17647385597229004,0.10593031346797943,0.0
