500kV 红宁乙线线路电压_5,500kV 红宁乙线线路电压_6,500kV 红宁乙线线路电压_7,500kV 红宁乙线线路电压_8,500kV 红宁乙线电流_37,500kV 红宁乙线电流_38,500kV 红宁乙线电流_39,500kV 红宁乙线电流_40
17.790298461914062,-83.506591796875,65.41681671142578,-0.5408220291137695,-0.0320729985833168,0.16290399432182312,-0.12281200289726257,0.007765999995172024
23.1435604095459,-85.2209243774414,61.55863952636719,-0.7524480223655701,-0.05288099870085716,0.15945599973201752,-0.11589200049638748,0.007765999995172024
28.30274772644043,-86.4231185913086,57.51212692260742,-0.854341983795166,-0.05288099870085716,0.16635200381278992,-0.1020520031452179,0.0008619999862276018
33.29481506347656,-87.210205078125,53.28804397583008,-0.8778560161590576,-0.06675300002098083,0.16635200381278992,-0.0951320007443428,0.0008619999862276018
38.19523239135742,-87.66844177246094,48.86486053466797,-0.9327219724655151,-0.08062499761581421,0.16635200381278992,-0.08475200086832047,-0.002589999930933118
43.165733337402344,-87.91642761230469,44.23720169067383,-0.595687985420227,-0.0875609964132309,0.16635200381278992,-0.07437200099229813,0.0008619999862276018
48.15780258178711,-87.7115707397461,39.270538330078125,-0.3840619921684265,-0.09449700266122818,0.16290399432182312,-0.06745199859142303,0.0008619999862276018
52.777889251708984,-87.11856079101562,34.050968170166016,-0.23513999581336975,-0.10836900025606155,0.16290399432182312,-0.05361200124025345,-0.002589999930933118
57.03677749633789,-86.07270812988281,28.81525421142578,-0.18027399480342865,-0.1118369996547699,0.16635200381278992,-0.04323200136423111,0.0008619999862276018
61.1231575012207,-84.86511993408203,23.552637100219727,-0.11756999790668488,-0.12570899724960327,0.16290399432182312,-0.03631199896335602,0.0008619999862276018
64.89685821533203,-83.34485626220703,18.284637451171875,-0.11756999790668488,-0.1361130028963089,0.15945599973201752,-0.02593199908733368,-0.002589999930933118
68.48725891113281,-81.42027282714844,12.790637016296387,-0.10189399868249893,-0.13958099484443665,0.1456640064716339,-0.015552000142633915,-0.006041999906301498
71.79733276367188,-79.25848388671875,7.215920925140381,-0.18811200559139252,-0.14304900169372559,0.14911200106143951,-0.012091999873518944,0.0008619999862276018
74.82707977294922,-76.80558013916016,1.7811110019683838,-0.2194640040397644,-0.14998500049114227,0.1456640064716339,0.008667999878525734,-0.002589999930933118
77.61961364746094,-74.03999328613281,-3.7828431129455566,-0.29000601172447205,-0.14998500049114227,0.1387680023908615,0.008667999878525734,0.0008619999862276018
79.86766052246094,-70.93477630615234,-9.120795249938965,-0.1959500014781952,-0.15692099928855896,0.1318719983100891,0.02250799909234047,0.0008619999862276018
81.93241882324219,-67.54383850097656,-14.351126670837402,0.007837999612092972,-0.1603890061378479,0.12497600167989731,0.036348000168800354,-0.002589999930933118
83.87317657470703,-64.05586242675781,-19.65679359436035,0.2821680009365082,-0.16385699808597565,0.1146320030093193,0.04326799884438515,-0.006041999906301498
85.43656921386719,-60.21207809448242,-24.95707893371582,0.6427159905433655,-0.16385699808597565,0.1077359989285469,0.053647998720407486,-0.006041999906301498
86.58484649658203,-56.08257293701172,-29.96678924560547,0.768123984336853,-0.16385699808597565,0.0973920002579689,0.06402800232172012,-0.006041999906301498
87.2425537109375,-51.8398551940918,-34.998023986816406,0.6192020177841187,-0.16385699808597565,0.0904960036277771,0.07094799727201462,-0.002589999930933118
87.49592590332031,-47.25750732421875,-39.87858963012695,0.5800120234489441,-0.16385699808597565,0.0835999995470047,0.0847880020737648,-0.006041999906301498
87.72773742675781,-42.48646926879883,-44.89906311035156,0.47811800241470337,-0.16385699808597565,0.0698079988360405,0.0917079970240593,-0.006041999906301498
87.4420166015625,-37.440494537353516,-49.76886749267578,0.36838600039482117,-0.1673250049352646,0.059464000165462494,0.09516800194978714,-0.006041999906301498
86.63875579833984,-32.22739791870117,-54.23509979248047,0.2821680009365082,-0.16385699808597565,0.05256799980998039,0.11246799677610397,-0.006041999906301498
85.59290313720703,-26.99273681640625,-58.47532653808594,0.13324600458145142,-0.16385699808597565,0.03877599909901619,0.11246799677610397,-0.006041999906301498
84.22359466552734,-21.66103744506836,-62.37655258178711,0.2194640040397644,-0.16385699808597565,0.024984000250697136,0.12630799412727356,-0.002589999930933118
82.62785339355469,-16.318557739257812,-66.04639434814453,0.2743299901485443,-0.15692099928855896,0.021536000072956085,0.1297679990530014,-0.006041999906301498
80.59545135498047,-10.889820098876953,-69.53327941894531,0.2821680009365082,-0.1603890061378479,0.014639999717473984,0.1366879940032959,-0.006041999906301498
78.218017578125,-5.358654022216797,-72.61659240722656,0.3056820034980774,-0.14304900169372559,-0.0026000000070780516,0.1366879940032959,-0.006041999906301498
75.59259796142578,0.12938399612903595,-75.58690643310547,0.20378799736499786,-0.14304900169372559,-0.006047999951988459,0.15052799880504608,-0.006041999906301498
72.64372253417969,5.547338962554932,-78.18054962158203,-0.007837999612092972,-0.13958099484443665,-0.019840000197291374,0.15398800373077393,-0.006041999906301498
69.3983383178711,10.862865447998047,-80.3759994506836,-0.23513999581336975,-0.1361130028963089,-0.026736000552773476,0.15398800373077393,-0.006041999906301498
66.10443878173828,16.09752655029297,-82.56068420410156,-0.595687985420227,-0.12570899724960327,-0.03363199904561043,0.15398800373077393,-0.006041999906301498
62.46551513671875,21.396879196166992,-84.40098571777344,-0.9954259991645813,-0.11530499905347824,-0.04742399975657463,0.15744799375534058,-0.002589999930933118
58.54086685180664,26.653104782104492,-85.83771514892578,-1.1051579713821411,-0.10836900025606155,-0.05432000011205673,0.15744799375534058,-0.009494000114500523
