500kV 纳思甲线电压_Ua_5,500kV 纳思甲线电压_Ub_6,500kV 纳思甲线电压_Uc_7,500kV 纳思甲线电压_3U0_8,500kV 纳思甲线_Ia_41,500kV 纳思甲线_Ib_42,500kV 纳思甲线_Ic_43,500kV 纳思甲线_3I0_44
-84.04151916503906,20.163110733032227,63.98011016845703,-0.007794000208377838,-0.01751900091767311,-0.03519200161099434,0.01581599935889244,-0.007019000127911568
-82.56122589111328,15.215826034545898,67.5098876953125,0.04676400125026703,-0.010510999709367752,-0.028152000159025192,0.022843999788165092,4.999999873689376e-06
-80.43428802490234,9.395949363708496,71.07862091064453,-0.023382000625133514,-0.010510999709367752,-0.028152000159025192,0.01581599935889244,-0.007019000127911568
-77.94895935058594,3.4747889041900635,74.33567810058594,-0.015588000416755676,-0.010510999709367752,-0.03519200161099434,0.022843999788165092,4.999999873689376e-06
-75.30001831054688,-1.97891104221344,77.04729461669922,-0.015588000416755676,-0.003502999898046255,-0.03519200161099434,0.01581599935889244,4.999999873689376e-06
-72.60433197021484,-7.089807033538818,79.43943786621094,-0.007794000208377838,-0.003502999898046255,-0.021112000569701195,0.01581599935889244,-0.007019000127911568
-69.25420379638672,-12.333149909973145,81.67574310302734,-0.015588000416755676,-0.003502999898046255,-0.028152000159025192,0.01581599935889244,-0.007019000127911568
-65.25741577148438,-17.576492309570312,83.42893981933594,-0.023382000625133514,-0.003502999898046255,-0.04223199933767319,0.01581599935889244,4.999999873689376e-06
-61.25284194946289,-22.53936004638672,84.66007995605469,0.04676400125026703,0.003504999913275242,-0.04223199933767319,0.01581599935889244,-0.014042999595403671
-57.1469841003418,-27.463272094726562,85.46265411376953,0.023382000625133514,0.003504999913275242,-0.04223199933767319,0.008787999860942364,-0.007019000127911568
-52.597042083740234,-32.987091064453125,86.30419158935547,-0.023382000625133514,-0.003502999898046255,-0.049272000789642334,0.01581599935889244,4.999999873689376e-06
-47.65754699707031,-38.71347427368164,86.9041748046875,-0.007794000208377838,0.010513000190258026,-0.03519200161099434,0.008787999860942364,-0.007019000127911568
-42.78038024902344,-43.88669967651367,86.8963851928711,-0.031176000833511353,0.003504999913275242,-0.028152000159025192,0.01581599935889244,4.999999873689376e-06
-38.30055618286133,-48.55350875854492,86.82625579833984,-0.007794000208377838,0.017520999535918236,-0.04223199933767319,0.01581599935889244,-0.007019000127911568
-33.40001678466797,-53.38393020629883,86.74053955078125,-0.007794000208377838,0.017520999535918236,-0.04223199933767319,0.0017600000137463212,-0.007019000127911568
-28.195629119873047,-57.8092155456543,86.14835357666016,-0.031176000833511353,0.017520999535918236,-0.04223199933767319,0.008787999860942364,-0.007019000127911568
-22.991241455078125,-61.71250915527344,85.06526184082031,0.023382000625133514,0.010513000190258026,-0.04223199933767319,-0.005268000066280365,-0.007019000127911568
-17.973838806152344,-65.17171478271484,83.70945739746094,0.0,0.017520999535918236,-0.049272000789642334,0.0017600000137463212,-0.007019000127911568
-12.777240753173828,-68.66207885742188,82.10430145263672,0.015588000416755676,0.017520999535918236,-0.028152000159025192,0.0017600000137463212,-0.007019000127911568
-7.14434814453125,-72.1446533203125,79.79786682128906,-0.015588000416755676,0.017520999535918236,-0.028152000159025192,0.0017600000137463212,-0.007019000127911568
-1.495872974395752,-75.1909408569336,77.06288146972656,-0.015588000416755676,0.024529000744223595,-0.03519200161099434,-0.012295999564230442,4.999999873689376e-06
3.459203004837036,-77.91778564453125,74.18762969970703,-0.015588000416755676,0.024529000744223595,-0.028152000159025192,0.0017600000137463212,4.999999873689376e-06
8.54672622680664,-80.46544647216797,71.29679870605469,-0.015588000416755676,0.031537000089883804,-0.028152000159025192,0.0017600000137463212,0.014053000137209892
14.070545196533203,-82.76378631591797,67.96961212158203,-0.015588000416755676,0.017520999535918236,-0.04223199933767319,-0.01932400092482567,-0.007019000127911568
19.516454696655273,-84.22850036621094,64.03465270996094,-0.023382000625133514,0.024529000744223595,-0.028152000159025192,-0.01932400092482567,-0.007019000127911568
24.487112045288086,-85.10108947753906,60.052940368652344,-0.031176000833511353,0.024529000744223595,-0.04223199933767319,-0.01932400092482567,-0.014042999595403671
29.87069320678711,-85.82565307617188,55.907596588134766,-0.007794000208377838,0.031537000089883804,-0.028152000159025192,-0.02635199949145317,-0.014042999595403671
35.332183837890625,-86.40998077392578,51.318111419677734,0.015588000416755676,0.031537000089883804,-0.021112000569701195,-0.01932400092482567,-0.007019000127911568
40.62227249145508,-86.5735855102539,46.19876480102539,-0.015588000416755676,0.024529000744223595,-0.021112000569701195,-0.01932400092482567,-0.007019000127911568
45.27349853515625,-86.53463745117188,41.20409393310547,-0.007794000208377838,0.031537000089883804,-0.021112000569701195,-0.012295999564230442,4.999999873689376e-06
49.64425277709961,-86.72161865234375,36.622398376464844,-0.007794000208377838,0.031537000089883804,-0.021112000569701195,-0.02635199949145317,-0.007019000127911568
54.186405181884766,-86.71382904052734,31.799150466918945,-0.023382000625133514,0.024529000744223595,-0.014072000049054623,-0.040408000349998474,-0.007019000127911568
58.3935432434082,-85.80227661132812,26.594093322753906,-0.007794000208377838,0.031537000089883804,-0.014072000049054623,-0.02635199949145317,4.999999873689376e-06
62.30462646484375,-84.51676177978516,21.576045989990234,-0.023382000625133514,0.031537000089883804,-0.021112000569701195,-0.040408000349998474,-0.014042999595403671
65.98197937011719,-82.95856475830078,16.65150260925293,0.05455800145864487,0.024529000744223595,-0.014072000049054623,-0.03338000178337097,-0.007019000127911568
69.72944641113281,-81.01081848144531,11.415278434753418,-0.023382000625133514,0.031537000089883804,-0.014072000049054623,-0.02635199949145317,-0.007019000127911568
73.21202850341797,-78.49432373046875,5.68815803527832,0.007794000208377838,0.017520999535918236,-0.014072000049054623,-0.02635199949145317,-0.007019000127911568
76.21935272216797,-75.93887329101562,0.1558379977941513,0.023382000625133514,0.024529000744223595,7.999999979801942e-06,-0.040408000349998474,-0.007019000127911568
78.95399475097656,-73.50028991699219,-4.916753768920898,-0.031176000833511353,0.024529000744223595,7.999999979801942e-06,-0.01932400092482567,0.014053000137209892
81.34583282470703,-70.86693572998047,-10.223106384277344,-0.015588000416755676,0.024529000744223595,7.999999979801942e-06,-0.040408000349998474,4.999999873689376e-06
83.24683380126953,-67.39214324951172,-15.848930358886719,-0.031176000833511353,0.017520999535918236,7.999999979801942e-06,-0.040408000349998474,-0.021067000925540924
84.3921127319336,-63.40315628051758,-21.20982551574707,0.023382000625133514,0.017520999535918236,0.007048000115901232,-0.04743599891662598,-0.007019000127911568
85.20237731933594,-59.17264175415039,-26.04086685180664,0.023382000625133514,0.024529000744223595,7.999999979801942e-06,-0.040408000349998474,-0.007019000127911568
85.94252014160156,-54.482460021972656,-31.222545623779297,0.0,0.017520999535918236,7.999999979801942e-06,-0.040408000349998474,-0.014042999595403671
86.4255599975586,-49.20016098022461,-36.69253158569336,0.023382000625133514,0.017520999535918236,0.007048000115901232,-0.040408000349998474,-0.007019000127911568
86.60475158691406,-43.956817626953125,-41.99888229370117,-0.007794000208377838,0.017520999535918236,0.007048000115901232,-0.04743599891662598,-0.007019000127911568
86.72161865234375,-39.28221893310547,-46.82992172241211,0.015588000416755676,0.017520999535918236,0.014088000170886517,-0.02635199949145317,-0.007019000127911568
86.96314239501953,-34.958213806152344,-51.411617279052734,-0.031176000833511353,0.017520999535918236,0.007048000115901232,-0.040408000349998474,-0.007019000127911568
86.40998077392578,-30.04209327697754,-56.01668930053711,0.015588000416755676,0.017520999535918236,0.014088000170886517,-0.02635199949145317,4.999999873689376e-06
85.45169067382812,-25.110389709472656,-60.380210876464844,-0.015588000416755676,-0.003502999898046255,0.007048000115901232,-0.04743599891662598,-0.014042999595403671
83.97918701171875,-20.2565975189209,-64.01907348632812,-0.023382000625133514,0.010513000190258026,0.014088000170886517,-0.040408000349998474,-0.007019000127911568
82.5066909790039,-15.28593921661377,-67.48651123046875,0.0,0.003504999913275242,0.007048000115901232,-0.040408000349998474,-0.014042999595403671
80.51219177246094,-9.419316291809082,-71.07083129882812,-0.015588000416755676,-0.003502999898046255,0.007048000115901232,-0.040408000349998474,-0.007019000127911568
77.96453857421875,-3.474782943725586,-74.32009887695312,0.023382000625133514,0.003504999913275242,0.02112800069153309,-0.03338000178337097,-0.007019000127911568
75.22210693359375,1.9243799448013306,-76.99275207519531,0.023382000625133514,-0.010510999709367752,0.014088000170886517,-0.02635199949145317,4.999999873689376e-06
72.53421020507812,7.027484893798828,-79.38489532470703,-0.023382000625133514,-0.003502999898046255,0.02112800069153309,-0.02635199949145317,4.999999873689376e-06
69.14512634277344,12.317573547363281,-81.70691680908203,-0.007794000208377838,-0.003502999898046255,0.014088000170886517,-0.040408000349998474,-0.007019000127911568
65.16392517089844,17.506380081176758,-83.47570037841797,0.0,-0.010510999709367752,0.028168000280857086,-0.01932400092482567,4.999999873689376e-06
61.174930572509766,22.49262046813965,-84.70683288574219,-0.015588000416755676,-0.010510999709367752,0.014088000170886517,-0.040408000349998474,-0.007019000127911568
57.0223274230957,27.4243221282959,-85.48603057861328,-0.023382000625133514,-0.01751900091767311,0.02112800069153309,-0.02635199949145317,-0.007019000127911568
52.56587600708008,32.948143005371094,-86.36653137207031,0.015588000416755676,-0.02452700026333332,0.014088000170886517,-0.01932400092482567,-0.014042999595403671
47.71987533569336,38.74464416503906,-86.82625579833984,0.007794000208377838,-0.01751900091767311,0.014088000170886517,-0.03338000178337097,-0.007019000127911568
42.842708587646484,43.91007995605469,-86.81067657470703,0.023382000625133514,-0.02452700026333332,0.014088000170886517,-0.01932400092482567,4.999999873689376e-06
38.32392883300781,48.537933349609375,-86.79508972167969,-0.023382000625133514,-0.02452700026333332,0.014088000170886517,-0.02635199949145317,-0.007019000127911568
