1-220kVⅠ段母线电压Ua_1,2-220kVⅠ段母线电压Ub_2,3-220kVⅠ段母线电压Uc_3,4-220kVⅠ段母线电压3Uo_4,9-220kV通瀛Ⅱ回243电流Ia_9,10-220kV通瀛Ⅱ回243电流Ib_10,11-220kV通瀛Ⅱ回243电流Ic_11,12-220kV通瀛Ⅱ回243电流3Io_12
-56.9267578125,82.76884460449219,-25.754066467285156,0.06243342161178589,0.21427041292190552,-0.46375858783721924,0.2627894878387451,0.013858580961823463
-60.76767349243164,81.48875427246094,-20.415950775146484,0.5306840538978577,0.24191822111606598,-0.46375858783721924,0.24204295873641968,0.013858580961823463
-64.63981628417969,80.02133178710938,-15.015401840209961,0.561900794506073,0.26265406608581543,-0.46375858783721924,0.22129641473293304,0.013858580961823463
-67.82496643066406,78.27291107177734,-10.114324569702148,0.5306840538978577,0.2833898961544037,-0.4568368196487427,0.19363436102867126,0.006929290480911732
-71.10379791259766,76.27471923828125,-4.932293891906738,0.4058172404766083,0.30412575602531433,-0.4568368196487427,0.16597230732440948,0.006929290480911732
-73.75809478759766,73.49598693847656,0.49947282671928406,0.4370339512825012,0.324861615896225,-0.44299328327178955,0.1383102536201477,0.006929290480911732
-76.59974670410156,70.74847412109375,5.837588310241699,-0.06243342161178589,0.3386855125427246,-0.44299328327178955,0.11064820736646652,0.013858580961823463
-78.81685638427734,67.81362915039062,10.80109977722168,-0.4370339512825012,0.35250940918922424,-0.4291497468948364,0.08298615366220474,0.006929290480911732
-80.84661102294922,64.53534698486328,15.827044486999512,-0.7804177403450012,0.3663333058357239,-0.4153061807155609,0.05532410368323326,0.006929290480911732
-82.06446075439453,60.75751495361328,21.040292739868164,-0.5306840538978577,0.38706913590431213,-0.3945408761501312,0.02766205184161663,0.006929290480911732
-83.21986389160156,56.72991180419922,26.2535400390625,-0.4058172404766083,0.40089303255081177,-0.3806973397731781,0.0,0.006929290480911732
-83.90685272216797,52.79597091674805,30.8736629486084,-0.3433838188648224,0.4078049957752228,-0.3599320352077484,-0.034577563405036926,0.006929290480911732
-84.15666961669922,48.30004119873047,35.618656158447266,-0.46825066208839417,0.4147169291973114,-0.3460884988307953,-0.062239617109298706,0.006929290480911732
-84.18789672851562,43.64799880981445,40.39486312866211,-0.15608355402946472,0.4216288924217224,-0.31840142607688904,-0.09681718051433563,0.006929290480911732
-84.25035095214844,38.68374252319336,45.4520263671875,-0.15608355402946472,0.42854082584381104,-0.3045578896999359,-0.11756371706724167,0.006929290480911732
-83.78194427490234,33.96925735473633,49.759979248046875,0.06243342161178589,0.42854082584381104,-0.2768707871437073,-0.14522577822208405,0.0
-83.31354522705078,29.192331314086914,54.19279861450195,0.18730026483535767,0.42854082584381104,-0.2561054825782776,-0.17288781702518463,0.0
-82.12691497802734,24.103187561035156,58.06371307373047,0.06243342161178589,0.43545278906822205,-0.22149664163589478,-0.2005498707294464,0.0
-81.06520080566406,18.795490264892578,62.09071350097656,-0.2185169756412506,0.43545278906822205,-0.19380955398082733,-0.2282119244337082,0.0
-79.53507995605469,13.612680435180664,65.7118911743164,-0.24973368644714355,0.42854082584381104,-0.17304424941539764,-0.25587397813796997,-0.006929290480911732
-77.75514221191406,8.523536682128906,68.92724609375,-0.46825066208839417,0.4216288924217224,-0.13843539357185364,-0.2766205072402954,-0.006929290480911732
-75.35066986083984,3.2158396244049072,71.9552993774414,-0.24973368644714355,0.4216288924217224,-0.11074832081794739,-0.3042825758457184,-0.006929290480911732
-72.4465560913086,-2.2791874408721924,74.70240020751953,0.0,0.4078049957752228,-0.08306124061346054,-0.3181135952472687,-0.006929290480911732
-69.51122283935547,-7.3683319091796875,77.16854858398438,0.5931174755096436,0.40089303255081177,-0.055374160408973694,-0.3388601243495941,-0.006929290480911732
-66.3260726928711,-12.769693374633789,79.38496398925781,0.46825066208839417,0.38706913590431213,-0.027687080204486847,-0.35960668325424194,-0.006929290480911732
-62.82865524291992,-17.671506881713867,80.75851440429688,0.46825066208839417,0.3801572024822235,0.0,-0.37343770265579224,-0.006929290480911732
-59.11264419555664,-22.91676139831543,82.38179779052734,0.6867676377296448,0.3663333058357239,0.03460884839296341,-0.3941842317581177,-0.006929290480911732
-55.240501403808594,-27.881017684936523,83.66169738769531,0.9677180051803589,0.34559744596481323,0.062295928597450256,-0.40801525115966797,-0.006929290480911732
-51.1185417175293,-32.56428146362305,84.31725311279297,1.0613681077957153,0.324861615896225,0.0899830088019371,-0.42184630036354065,-0.006929290480911732
-46.74676513671875,-37.466094970703125,84.5669937133789,0.5931174755096436,0.31103771924972534,0.12459185719490051,-0.4287618100643158,-0.013858580961823463
-42.12517547607422,-42.118133544921875,84.50455474853516,0.5306840538978577,0.2903018593788147,0.1453571617603302,-0.4425928294658661,-0.013858580961823463
-37.37867736816406,-47.207279205322266,84.72307586669922,0.2185169756412506,0.26956599950790405,0.1799660176038742,-0.44950833916664124,-0.013858580961823463
-32.476043701171875,-51.57832336425781,84.1923828125,0.2809503972530365,0.2488301694393158,0.2007313221693039,-0.44950833916664124,-0.013858580961823463
-27.448501586914062,-55.512264251708984,83.19344329833984,0.4370339512825012,0.22809430956840515,0.22149664163589478,-0.4564238488674164,-0.013858580961823463
-22.10869026184082,-59.6335334777832,81.94475555419922,0.3433838188648224,0.20044651627540588,0.24918371438980103,-0.4564238488674164,-0.013858580961823463
-16.83133316040039,-63.661136627197266,80.69607543945312,0.4370339512825012,0.17279872298240662,0.2768707871437073,-0.4564238488674164,-0.013858580961823463
-11.772565841674805,-66.93942260742188,79.0103530883789,0.5306840538978577,0.14515092968940735,0.3045578896999359,-0.4564238488674164,-0.013858580961823463
-6.526435852050781,-70.4362564086914,77.1373291015625,0.2809503972530365,0.11750313639640808,0.31840142607688904,-0.4564238488674164,-0.02078787237405777
-1.3427594900131226,-73.05888366699219,74.51509857177734,0.2809503972530365,0.09676728397607803,0.3391667306423187,-0.4564238488674164,-0.02078787237405777
4.090732574462891,-75.99372863769531,71.76799774169922,-0.2185169756412506,0.06911949068307877,0.3599320352077484,-0.44950833916664124,-0.02078787237405777
9.149500846862793,-78.14802551269531,68.89603424072266,-0.09365013241767883,0.04838364198803902,0.3806973397731781,-0.4425928294658661,-0.013858580961823463
14.177042007446289,-80.08377838134766,65.52458953857422,-0.6555508971214294,0.0207358468323946,0.3945408761501312,-0.4287618100643158,-0.02078787237405777
19.110902786254883,-81.51997375488281,61.903411865234375,-0.905284583568573,-0.013823897577822208,0.40838441252708435,-0.4149307608604431,-0.02078787237405777
24.263351440429688,-82.9561767578125,58.06371307373047,-0.9989347457885742,-0.0414716936647892,0.4291497468948364,-0.4010997414588928,-0.02078787237405777
29.2908935546875,-83.98649597167969,54.28645324707031,-0.6555508971214294,-0.06220754235982895,0.44299328327178955,-0.38726872205734253,-0.02078787237405777
34.06861877441406,-84.5484848022461,50.10336685180664,-0.5306840538978577,-0.08985533565282822,0.44299328327178955,-0.37343770265579224,-0.02078787237405777
39.06493377685547,-84.67337036132812,45.4520263671875,-0.18730026483535767,-0.11750313639640808,0.4568368196487427,-0.3526911437511444,-0.02078787237405777
43.967567443847656,-84.76703643798828,40.55094909667969,-0.37460052967071533,-0.13823898136615753,0.46375858783721924,-0.33194461464881897,-0.02078787237405777
48.620384216308594,-84.48603820800781,35.86839294433594,0.06243342161178589,-0.1658867746591568,0.46375858783721924,-0.3181135952472687,-0.02078787237405777
52.8047981262207,-83.95526885986328,30.967313766479492,-0.24973368644714355,-0.18662261962890625,0.4706803560256958,-0.2904515564441681,-0.02078787237405777
56.86430358886719,-82.76884460449219,25.81650161743164,-0.09365013241767883,-0.21427041292190552,0.4706803560256958,-0.26970499753952026,-0.013858580961823463
60.67399215698242,-81.5824203491211,20.509601593017578,-0.6555508971214294,-0.23500627279281616,0.4706803560256958,-0.24204295873641968,-0.02078787237405777
64.54613494873047,-80.11499786376953,15.296355247497559,-0.4994673728942871,-0.2557421028614044,0.46375858783721924,-0.22129641473293304,-0.02078787237405777
67.70005798339844,-78.30413818359375,10.332843780517578,-0.4058172404766083,-0.27647796273231506,0.46375858783721924,-0.19363436102867126,-0.02078787237405777
70.97888946533203,-76.24349975585938,5.088379383087158,-0.3433838188648224,-0.2972137928009033,0.4568368196487427,-0.16597230732440948,-0.013858580961823463
73.63318634033203,-73.49598693847656,-0.34338757395744324,-0.37460052967071533,-0.31794965267181396,0.4499150514602661,-0.1383102536201477,-0.013858580961823463
