110kV I母_1,110kV I母_2,110kV I母_3,110kV I母_4,110kV崇古六线_33,110kV崇古六线_34,110kV崇古六线_35,110kV崇古六线_36
20.598623275756836,-79.65013122558594,60.280643463134766,-0.10115300118923187,-0.2204730063676834,1.1845020055770874,-1.0375200510025024,-0.06916800141334534
25.605234146118164,-80.93754577636719,56.58793640136719,-0.023343000560998917,-0.2723489999771118,1.2363779544830322,-1.0029360055923462,-0.06916800141334534
30.166812896728516,-81.58390045166016,52.61973571777344,-0.24121099710464478,-0.39339300990104675,1.2363779544830322,-0.9510599970817566,-0.06916800141334534
34.606536865234375,-82.12429809570312,48.646236419677734,-0.3034589886665344,-0.4279769957065582,1.2363779544830322,-0.8818920254707336,-0.06916800141334534
39.34294891357422,-82.47396850585938,44.37604904174805,-0.062247999012470245,-0.49714499711990356,1.2536699771881104,-0.8127239942550659,-0.06916800141334534
43.64492416381836,-82.30973052978516,39.85685348510742,-0.11671499907970428,-0.5490210056304932,1.2363779544830322,-0.743556022644043,-0.06916800141334534
47.72968292236328,-81.9653549194336,35.49660110473633,-0.03890499845147133,-0.6181889772415161,1.2536699771881104,-0.7089719772338867,-0.06916800141334534
51.88861083984375,-81.50443267822266,30.91912841796875,0.07002899795770645,-0.7046489715576172,1.2709619998931885,-0.6225119829177856,-0.06916800141334534
56.09522247314453,-80.33357238769531,25.59993553161621,0.16340099275112152,-0.7392330169677734,1.2363779544830322,-0.570635974407196,-0.06916800141334534
59.655479431152344,-78.65410614013672,20.307233810424805,0.07002899795770645,-0.7738170027732849,1.2190860509872437,-0.48417600989341736,-0.06916800141334534
63.32169723510742,-77.32960510253906,15.385392189025879,0.18674400448799133,-0.8429849743843079,1.1845020055770874,-0.43230000138282776,-0.06916800141334534
66.94552612304688,-75.75080108642578,10.08739185333252,0.21008700132369995,-0.8948609828948975,1.1672099828720093,-0.3458400070667267,-0.08646000176668167
70.05015563964844,-73.49915313720703,4.678133964538574,0.10115300118923187,-0.9294450283050537,1.1153340339660645,-0.27667200565338135,-0.06916800141334534
72.68326568603516,-70.94551849365234,-0.48741599917411804,0.07780999690294266,-0.9640290141105652,1.0980420112609863,-0.207504004240036,-0.06916800141334534
75.51769256591797,-68.53492736816406,-5.684753894805908,0.21008700132369995,-0.9813209772109985,1.046165943145752,-0.13833600282669067,-0.06916800141334534
77.99715423583984,-65.77467346191406,-11.030435562133789,0.1400579959154129,-1.033197045326233,0.976997971534729,-0.017292000353336334,-0.06916800141334534
80.0633773803711,-62.72832107543945,-16.111217498779297,0.21008700132369995,-1.0504889488220215,0.907829999923706,0.017292000353336334,-0.06916800141334534
