冯大1号线_1,冯大1号线_2,冯大1号线_3,冯大1号线_4,冯大1线_33,冯大1线_34,冯大1线_35,冯大1线_36
-65.23455047607422,82.94599914550781,-17.135143280029297,-0.14842799305915833,0.23787100613117218,-0.3710789978504181,0.13533200323581696,-0.003490000031888485
-68.75125122070312,80.82222747802734,-11.619702339172363,0.06249599903821945,0.25171101093292236,-0.3710789978504181,0.11119599640369415,-0.01044199988245964
-71.93843078613281,78.5795669555664,-6.271721839904785,0.2343599945306778,0.26555100083351135,-0.36074700951576233,0.09395600110292435,-0.003490000031888485
-74.74747467041016,76.0775146484375,-1.0479880571365356,0.31248000264167786,0.27939099073410034,-0.353859007358551,0.06982000172138214,-0.003490000031888485
-77.61053466796875,73.27283477783203,4.537680149078369,0.42965999245643616,0.30361101031303406,-0.353859007358551,0.04913200065493584,-0.003490000031888485
-80.02523040771484,70.03044128417969,10.107142448425293,0.5937119722366333,0.31745100021362305,-0.3366389870643616,0.02154799923300743,-0.006965999957174063
-82.13201141357422,66.82046508789062,15.330876350402832,0.6483960151672363,0.3278310000896454,-0.32975101470947266,-0.009483999572694302,-0.003490000031888485
-83.74180603027344,63.12412643432617,20.635639190673828,0.7499520182609558,0.3416709899902344,-0.31597501039505005,-0.03017199970781803,-0.01044199988245964
-85.1355209350586,59.21703338623047,25.78374671936035,0.7343279719352722,0.3589709997177124,-0.30219900608062744,-0.054308000952005386,-0.003490000031888485
-86.16190338134766,55.147823333740234,30.83461570739746,0.679643988609314,0.3589709997177124,-0.28842300176620483,-0.07499600201845169,-0.01044199988245964
-86.85335540771484,50.64088439941406,35.89628982543945,0.679643988609314,0.36935099959373474,-0.2746469974517822,-0.0887880027294159,-0.01044199988245964
-87.10724639892578,46.29066467285156,40.52580261230469,0.6093360185623169,0.36935099959373474,-0.2608709931373596,-0.1129240021109581,-0.006965999957174063
-87.42056274414062,41.491912841796875,45.64690017700195,0.531216025352478,0.3728109896183014,-0.23676300048828125,-0.1370600014925003,-0.01044199988245964
-86.93438720703125,36.47700119018555,50.13056182861328,0.6483960151672363,0.38319098949432373,-0.219542995095253,-0.1646440029144287,-0.01044199988245964
