220kVⅢ母电压_Ua_9,220kVⅢ母电压_Ub_10,220kVⅢ母电压_Uc_11,220kVⅢ母电压_3U0_12,博南Ⅰ回电流_Ia_29,博南Ⅰ回电流_Ib_30,博南Ⅰ回电流_Ic_31,博南Ⅰ回电流_3I0_32
82.35076904296875,-55.58521270751953,-25.55954933166504,1.5950404405593872,-0.13227111101150513,0.09855493158102036,0.03198712319135666,-0.0008645200286991894
83.21442413330078,-51.44588851928711,-30.718143463134766,1.4238653182983398,-0.13227111101150513,0.08818072825670242,0.04236132651567459,-0.004322587978094816
83.94580841064453,-47.376590728759766,-35.71334457397461,1.1515413522720337,-0.13227111101150513,0.08818072825670242,0.05273553356528282,-0.0008645200286991894
84.26481628417969,-42.97272491455078,-40.55292892456055,0.7936298847198486,-0.13918724656105042,0.08472266048192978,0.05965166911482811,-0.0008645200286991894
84.1325454711914,-38.31987380981445,-45.29914855957031,0.5290865898132324,-0.13918724656105042,0.07434845715761185,0.07348393648862839,-0.0008645200286991894
83.81353759765625,-33.37135696411133,-49.88197326660156,0.40459561347961426,-0.13918724656105042,0.06051618605852127,0.07348393648862839,-0.0008645200286991894
83.40116119384766,-28.547332763671875,-54.37142562866211,0.4824024736881256,-0.13918724656105042,0.05705811828374863,0.08385814726352692,-0.0008645200286991894
82.53750610351562,-23.69218635559082,-58.30067443847656,0.6691389083862305,-0.13918724656105042,0.046683911234140396,0.08731621503829956,-0.0008645200286991894
81.09030151367188,-18.4791259765625,-61.96537399291992,0.848094642162323,-0.13227111101150513,0.04322584345936775,0.09769041836261749,-0.0008645200286991894
79.42523193359375,-13.118234634399414,-65.46668243408203,1.0970765352249146,-0.13918724656105042,0.029393572360277176,0.10114848613739014,-0.0008645200286991894
77.4645004272461,-7.998544216156006,-68.64120483398438,1.104857325553894,-0.13227111101150513,0.022477436810731888,0.11152268946170807,0.006051615811884403
75.11473083496094,-2.902195453643799,-71.45002746582031,0.9414628744125366,-0.12881304323673248,0.012103232555091381,0.11152268946170807,-0.004322587978094816
72.22809600830078,2.178591728210449,-73.86981964111328,0.6769195795059204,-0.12881304323673248,0.0017290289979428053,0.11843882501125336,0.006051615811884403
68.9679946899414,7.4538960456848145,-76.15734100341797,0.20229780673980713,-0.11843883246183395,-0.0017290390096604824,0.1288130283355713,0.006051615811884403
65.66120147705078,12.596928596496582,-78.29703521728516,-0.194517120718956,-0.11843883246183395,-0.015561310574412346,0.1288130283355713,-0.0008645200286991894
62.38553237915039,17.56878662109375,-80.02434539794922,-0.552428662776947,-0.11152269691228867,-0.022477446123957634,0.13572916388511658,0.006051615811884403
58.572998046875,22.56398582458496,-81.51045227050781,-0.8869981169700623,-0.10114849358797073,-0.025935515761375427,0.13572916388511658,-0.0008645200286991894
54.62040710449219,27.730361938476562,-82.6697769165039,-0.8947787880897522,-0.09769042581319809,-0.03630971908569336,0.13572916388511658,-0.0008645200286991894
50.46552276611328,32.77224349975586,-83.54899597167969,-0.8247526288032532,-0.08731622248888016,-0.039767786860466,0.13918723165988922,0.006051615811884403
46.341758728027344,37.7052001953125,-84.18701171875,-0.5991127490997314,-0.08385815471410751,-0.050141990184783936,0.13918723165988922,-0.004322587978094816
41.751155853271484,42.482540130615234,-84.38153076171875,-0.44349905848503113,-0.07348395138978958,-0.06051619350910187,0.14264529943466187,-0.0008645200286991894
36.98159408569336,47.16651153564453,-84.17922973632812,-0.40459561347961426,-0.07002588361501694,-0.06743232905864716,0.14264529943466187,0.006051615811884403
31.98639678955078,51.66374969482422,-83.68126678466797,-0.4590604305267334,-0.07002588361501694,-0.08126460015773773,0.14264529943466187,-0.004322587978094816
27.131248474121094,55.77973175048828,-83.12883758544922,-0.5913320779800415,-0.049277473241090775,-0.08472266793251038,0.14264529943466187,-0.0008645200286991894
22.089365005493164,59.63895034790039,-82.0084228515625,-0.8325332999229431,-0.04581940546631813,-0.09163880348205566,0.14264529943466187,-0.0008645200286991894
16.845182418823242,63.26475143432617,-80.38225555419922,-0.9492435455322266,-0.038903266191482544,-0.09855494648218155,0.13918723165988922,-0.0008645200286991894
11.585439682006836,66.6337890625,-78.7483139038086,-1.0659538507461548,-0.025070995092391968,-0.1020130142569542,0.13918723165988922,0.006051615811884403
6.450187683105469,69.83943176269531,-76.70199584960938,-0.9570242762565613,-0.014696791768074036,-0.10892914980649948,0.1288130283355713,-0.0008645200286991894
1.3460584878921509,72.61713409423828,-74.23551177978516,-0.630235493183136,-0.014696791768074036,-0.11930335313081741,0.1288130283355713,0.006051615811884403
-3.8358776569366455,75.10694885253906,-71.24773406982422,-0.18673643469810486,-0.004322587978094816,-0.11930335313081741,0.12535496056079865,-0.0008645200286991894
-9.095621109008789,77.47228240966797,-67.89425659179688,0.3656921982765198,-0.0008645200286991894,-0.1262194812297821,0.11843882501125336,-0.0008645200286991894
-14.254215240478516,79.51081848144531,-64.62637329101562,0.8014105558395386,0.012967752292752266,-0.1331356167793274,0.11498075723648071,0.006051615811884403
-19.101581573486328,81.12920379638672,-61.17174530029297,1.174883484840393,0.026800023391842842,-0.1331356167793274,0.11152268946170807,0.002593548037111759
-24.182369232177734,82.35076904296875,-57.304744720458984,1.2993743419647217,0.03371616080403328,-0.1331356167793274,0.10806462168693542,0.006051615811884403
-29.247594833374023,83.30779266357422,-53.12651824951172,1.2993743419647217,0.03717422857880592,-0.1331356167793274,0.09769041836261749,-0.0008645200286991894
-34.22723388671875,84.0625228881836,-49.010536193847656,1.0114890336990356,0.04063229635357857,-0.13659368455410004,0.08731621503829956,-0.0008645200286991894
