Ua,Ub,Uc,3U0,Ia,Ib,Ic,3I0
-42.56913375854492,84.820556640625,-42.08515548706055,0.1898369491100311,-0.1761793047189712,0.3174099326133728,-0.1761996746063232,0.035301573574543
-46.88314437866211,84.50418090820312,-37.40199279785156,0.2531159222126007,-0.2114151567220688,0.3174099326133728,-0.1057198047637939,0.0
-51.1971549987793,84.0612564086914,-32.592262268066406,0.3480343818664551,-0.2114151567220688,0.3526777029037475,-0.1409597396850586,0.0
-55.16223907470703,83.20703887939453,-27.845815658569336,0.1898369491100311,-0.2466510236263275,0.3174099326133728,-0.1409597396850586,0.0
-58.90527725219727,82.16299438476562,-23.03608512878418,0.1265579611063003,-0.2466510236263275,0.3174099326133728,-0.1057198047637939,0.0
-62.61659240722656,80.83421325683594,-18.004852294921875,0.1581974476575851,-0.281886875629425,0.3174099326133728,-0.0704798698425293,0.0
-66.1693115234375,78.8726806640625,-12.6255464553833,0.0949184745550155,-0.281886875629425,0.3174099326133728,-0.0352399349212646,0.0
-69.34137725830078,76.62640380859375,-7.151311874389648,0.031639490276575,-0.2466510236263275,0.282142162322998,0.0,0.0
-72.25967407226562,73.84229278564453,-1.613791584968567,-0.1581974476575851,-0.3171227574348449,0.282142162322998,0.0,0.0
-74.92420959472656,70.99490356445312,3.8920857906341553,-0.2847554087638855,-0.281886875629425,0.2468743920326233,0.0,0.0
-77.3349838256836,67.8627700805664,9.334676742553713,-0.3163948953151703,-0.3171227574348449,0.2468743920326233,0.0352399349212646,0.0
-79.26994323730469,64.47754669189453,14.587410926818848,-0.4429528713226318,-0.281886875629425,0.2116066217422485,0.0352399349212646,-0.035301573574543
-80.95114135742188,60.965763092041016,19.776857376098636,-0.4429528713226318,-0.3171227574348449,0.2116066217422485,0.0704798698425293,0.0
-82.31512451171875,57.32743453979492,24.74480438232422,-0.3796738982200622,-0.281886875629425,0.1763388514518737,0.1057198047637939,-0.035301573574543
-83.23502349853516,53.43600082397461,29.64946556091309,-0.411313384771347,-0.3171227574348449,0.1763388514518737,0.1057198047637939,0.0
-83.86943817138672,49.25983047485352,34.39591217041016,-0.3796738982200622,-0.3171227574348449,0.141071081161499,0.1057198047637939,0.0
-84.25009155273438,44.988746643066406,39.01578521728516,-0.411313384771347,-0.3171227574348449,0.1763388514518737,0.1409597396850586,-0.035301573574543
-84.31352996826172,40.46456146240234,43.66730117797852,-0.3480343818664551,-0.3171227574348449,0.1058033108711242,0.1761996746063232,0.0
-84.12320709228516,35.75055313110352,48.12896347045898,-0.3163948953151703,-0.3171227574348449,0.1058033108711242,0.1761996746063232,0.0
-83.61567687988281,30.878353118896484,52.52733612060547,-0.3163948953151703,-0.281886875629425,0.0705355405807495,0.2114396095275879,0.0
-82.63233184814453,25.84796524047852,56.57763671875,-0.2531159222126007,-0.3171227574348449,0.0352677702903747,0.2114396095275879,-0.035301573574543
-81.39522552490234,20.91249084472656,60.374794006347656,-0.1581974476575851,-0.3171227574348449,0.0352677702903747,0.2466795444488525,0.0
-79.87263488769531,15.692277908325195,64.04537963867188,-0.1265579611063003,-0.281886875629425,0.0352677702903747,0.2466795444488525,-0.035301573574543
-77.62046813964844,10.282238006591797,67.27295684814453,-0.0949184745550155,-0.2466510236263275,0.0,0.2819194793701172,-0.035301573574543
-75.33657836914062,4.903836727142334,70.4056167602539,-0.031639490276575,-0.2466510236263275,0.0,0.2819194793701172,0.0
-72.5768814086914,-0.5378401875495911,73.19019317626953,0.1898369491100311,-0.2466510236263275,0.0,0.2819194793701172,0.0
-69.75374603271484,-6.137705326080322,76.10134887695312,0.411313384771347,-0.2466510236263275,-0.0705355405807495,0.2466795444488525,0.0
-66.58168029785156,-11.6110200881958,78.47457122802734,0.4745923578739166,-0.2114151567220688,-0.0352677702903747,0.2466795444488525,0.035301573574543
-63.15584564208984,-17.14760971069336,80.30986785888672,0.031639490276575,-0.1761793047189712,-0.0705355405807495,0.2819194793701172,0.035301573574543
-59.63484954833984,-22.24127197265625,82.14515686035156,0.3796738982200622,-0.1761793047189712,-0.141071081161499,0.3171594142913818,0.0
