220kV墨木I回线电压_1,220kV墨木I回线电压_2,220kV墨木I回线电压_3,220kV墨木I回线电压_4,220kV墨木Ⅰ回线_9,220kV墨木Ⅰ回线_10,220kV墨木Ⅰ回线_11,220kV墨木Ⅰ回线_12
-10.07679557800293,75.9415283203125,-65.62102508544922,0.12449599802494049,-0.12283000349998474,0.14012999832630157,0.015569999814033508,0.006920000072568655
-15.078107833862305,77.81702423095703,-62.39454650878906,0.33458301424980164,-0.12283000349998474,0.13147999346256256,0.026815000921487808,0.0025949999690055847
-20.090015411376953,79.17330932617188,-58.823692321777344,0.4435169994831085,-0.13840000331401825,0.13147999346256256,0.035464998334646225,0.007784999907016754
-25.059539794921875,80.1905288696289,-54.881980895996094,0.3890500068664551,-0.13666999340057373,0.12110000103712082,0.04930499941110611,0.00865000020712614
-29.933700561523438,80.9958267211914,-50.85550308227539,0.49020299315452576,-0.14359000325202942,0.10726000368595123,0.0562250018119812,0.006054999772459269
-34.744285583496094,81.56271362304688,-46.73365783691406,0.4435169994831085,-0.14359000325202942,0.10639499872922897,0.06833499670028687,0.00432500010356307
-39.37473678588867,81.97065734863281,-42.558834075927734,0.3890500068664551,-0.15223999321460724,0.09341999888420105,0.07179500162601471,0.012109999544918537
-43.9204216003418,81.89118957519531,-38.13500213623047,0.23342999815940857,-0.14359000325202942,0.08390499651432037,0.08130999654531479,0.012109999544918537
-48.360145568847656,81.65277862548828,-33.584022521972656,0.10115300118923187,-0.14531999826431274,0.08303999900817871,0.08736500144004822,0.007784999907016754
-52.50847625732422,81.0276107788086,-28.810523986816406,0.08559100329875946,-0.14445500075817108,0.07784999907016754,0.09515000134706497,0.009514999575912952
-56.323036193847656,79.93622589111328,-23.97344970703125,0.10115300118923187,-0.14445500075817108,0.06573999673128128,0.10639499872922897,0.011245000176131725
-59.96806335449219,78.67530059814453,-19.1734619140625,0.023343000560998917,-0.1375350058078766,0.057089999318122864,0.1081250011920929,0.009514999575912952
-63.44355010986328,77.13887786865234,-14.188043594360352,0.10893400013446808,-0.13407500088214874,0.04843999817967415,0.11591000109910965,0.012109999544918537
-66.70182037353516,75.28987884521484,-9.080772399902344,0.1478389948606491,-0.12974999845027924,0.0337349995970726,0.1193699985742569,0.009514999575912952
-69.81704711914062,73.02763366699219,-3.8092620372772217,0.17118200659751892,-0.1262899935245514,0.024219999089837074,0.12196499854326248,0.00865000020712614
-72.54551696777344,70.5110855102539,1.4993339776992798,0.10115300118923187,-0.11504500359296799,0.011245000176131725,0.13407500088214874,0.011245000176131725
-75.14683532714844,67.73493194580078,6.696671962738037,-0.007780999876558781,-0.11072000116109848,-0.0025949999690055847,0.13840000331401825,0.012974999845027924
-77.15477752685547,64.5561294555664,11.766858100891113,-0.10115300118923187,-0.10639499872922897,-0.006054999772459269,0.14272500574588776,0.012974999845027924
-78.83953857421875,61.11772918701172,16.741680145263672,-0.4046120047569275,-0.09774500131607056,-0.020759999752044678,0.1487800031900406,0.010379999876022339
-80.1428451538086,57.46210861206055,21.552263259887695,-0.5368890166282654,-0.09947499632835388,-0.03286999836564064,0.15223999321460724,0.012974999845027924
-81.19715118408203,53.50450134277344,26.442317962646484,-0.8014429807662964,-0.08477000147104263,-0.045844998210668564,0.16521500051021576,0.014705000445246696
-81.843505859375,49.30318832397461,31.205219268798828,-0.8792529702186584,-0.08303999900817871,-0.053630001842975616,0.16088999807834625,0.01643499918282032
-82.33091735839844,45.11246871948242,35.85686492919922,-0.9648439884185791,-0.07611999660730362,-0.06660500168800354,0.16607999801635742,0.010379999876022339
-82.6488037109375,40.83698272705078,40.4343376159668,-0.9415010213851929,-0.06227999925613403,-0.07611999660730362,0.16607999801635742,0.01643499918282032
-82.52164459228516,36.46613311767578,44.82107925415039,-0.6769469976425171,-0.058820001780986786,-0.08044499903917313,0.17299999296665192,0.007784999907016754
