1-220kV Ⅰ段母线电压Ua_1,2-220kV Ⅰ段母线电压Ub_2,3-220kV Ⅰ段母线电压Uc_3,4-220kV Ⅰ段母线电压3Uo_4,9-220kV江汉Ⅰ回281断路器Ia_9,10-220kV江汉Ⅰ回281断路器Ib_10,11-220kV江汉Ⅰ回281断路器Ic_11,12-220kV江汉Ⅰ回281断路器3Io_12
11.278374671936035,-78.49974822998047,67.123046875,-0.21870166063308716,0.041494738310575485,-0.04841144382953644,0.013836662285029888,0.0
13.746496200561523,-79.46849822998047,65.56131744384766,-0.28118786215782166,0.041494738310575485,-0.04149552434682846,0.006918331142514944,0.0
16.245859146118164,-80.31224822998047,63.905887603759766,-0.3124309480190277,0.041494738310575485,-0.04149552434682846,0.006918331142514944,0.0
18.776464462280273,-81.06224060058594,62.09428405761719,-0.3124309480190277,0.041494738310575485,-0.04841144382953644,0.006918331142514944,0.0
21.27582550048828,-81.71849060058594,60.25144577026367,-0.3124309480190277,0.041494738310575485,-0.04149552434682846,0.0,0.0
23.743947982788086,-82.34349060058594,58.37737274169922,-0.40616023540496826,0.041494738310575485,-0.04149552434682846,0.0,0.0
26.212068557739258,-82.81224060058594,56.378360748291016,-0.40616023540496826,0.041494738310575485,-0.04149552434682846,0.0,0.0
28.64894676208496,-83.1872329711914,54.25440979003906,-0.46864643692970276,0.041494738310575485,-0.04149552434682846,0.0,0.0
31.117067337036133,-83.4997329711914,52.0679931640625,-0.5311326384544373,0.041494738310575485,-0.04149552434682846,0.0,0.0
33.616432189941406,-83.7497329711914,49.850337982177734,-0.46864643692970276,0.041494738310575485,-0.04149552434682846,-0.006918331142514944,0.0
36.05331039428711,-83.9059829711914,47.57021713256836,-0.4998895227909088,0.041494738310575485,-0.034579601138830185,-0.006918331142514944,0.0
38.458946228027344,-83.9997329711914,45.25886154174805,-0.46864643692970276,0.041494738310575485,-0.034579601138830185,-0.006918331142514944,0.0
40.86458206176758,-84.0309829711914,42.947505950927734,-0.40616023540496826,0.041494738310575485,-0.034579601138830185,-0.006918331142514944,0.0
43.17649459838867,-83.9372329711914,40.511207580566406,-0.40616023540496826,0.048410527408123016,-0.034579601138830185,-0.013836662285029888,0.0
45.39468002319336,-83.8122329711914,38.13738250732422,-0.4374033212661743,0.041494738310575485,-0.034579601138830185,-0.013836662285029888,0.0
47.58161926269531,-83.5934829711914,35.76355743408203,-0.40616023540496826,0.041494738310575485,-0.034579601138830185,-0.013836662285029888,0.0
49.706077575683594,-83.2184829711914,33.29602813720703,-0.3749171495437622,0.041494738310575485,-0.027663681656122208,-0.013836662285029888,0.0
51.7680549621582,-82.81224060058594,30.82849884033203,-0.34367406368255615,0.048410527408123016,-0.027663681656122208,-0.013836662285029888,0.0
53.861270904541016,-82.34349060058594,28.298500061035156,-0.28118786215782166,0.048410527408123016,-0.027663681656122208,-0.013836662285029888,0.0
55.92324447631836,-81.78099060058594,25.70603370666504,-0.2499447613954544,0.041494738310575485,-0.027663681656122208,-0.020754992961883545,0.0
57.860252380371094,-81.18724060058594,23.144800186157227,-0.21870166063308716,0.041494738310575485,-0.027663681656122208,-0.020754992961883545,0.0
59.79725646972656,-80.49974822998047,20.61480140686035,-0.1249723806977272,0.048410527408123016,-0.027663681656122208,-0.020754992961883545,0.0
61.67177963256836,-79.78099822998047,18.053569793701172,-0.09372928738594055,0.048410527408123016,-0.027663681656122208,-0.020754992961883545,0.0
63.42133331298828,-79.09349822998047,15.523571014404297,-0.15621547400951385,0.041494738310575485,-0.02074776217341423,-0.027673324570059776,0.0
65.2021255493164,-78.343505859375,13.02480697631836,-0.1874585747718811,0.041494738310575485,-0.013831840828061104,-0.020754992961883545,0.0
66.88919830322266,-77.437255859375,10.463573455810547,-0.15621547400951385,0.041494738310575485,-0.02074776217341423,-0.027673324570059776,0.0
68.54502868652344,-76.562255859375,7.902340888977051,-0.1874585747718811,0.041494738310575485,-0.013831840828061104,-0.027673324570059776,0.0
70.10713195800781,-75.62476348876953,5.3411078453063965,-0.15621547400951385,0.041494738310575485,-0.02074776217341423,-0.027673324570059776,0.0
71.63798522949219,-74.59351348876953,2.842343807220459,-0.15621547400951385,0.041494738310575485,-0.013831840828061104,-0.027673324570059776,0.0
72.98139953613281,-73.46852111816406,0.343580037355423,-0.2499447613954544,0.041494738310575485,-0.013831840828061104,-0.027673324570059776,0.0
74.26232147216797,-72.21852111816406,-2.155183792114258,-0.1874585747718811,0.041494738310575485,-0.013831840828061104,-0.027673324570059776,0.0
75.44951629638672,-70.8122787475586,-4.716416835784912,-0.09372928738594055,0.041494738310575485,-0.013831840828061104,-0.027673324570059776,0.0
76.60546875,-69.4060287475586,-7.277649879455566,-0.09372928738594055,0.041494738310575485,-0.013831840828061104,-0.027673324570059776,0.0
77.69894409179688,-67.93728637695312,-9.807648658752441,-0.0312430951744318,0.041494738310575485,-0.006915920414030552,-0.03459165617823601,0.0
78.6362075805664,-66.24979400634766,-12.368881225585938,0.09372928738594055,0.041494738310575485,-0.006915920414030552,-0.03459165617823601,0.0
79.51097869873047,-64.53104400634766,-14.898880004882812,0.15621547400951385,0.041494738310575485,0.0,-0.03459165617823601,0.0
80.26078796386719,-62.71855163574219,-17.39764404296875,0.28118786215782166,0.041494738310575485,0.0,-0.03459165617823601,0.0
80.97935485839844,-60.87480545043945,-19.896408081054688,0.34367406368255615,0.041494738310575485,0.0,-0.03459165617823601,0.0
81.60419464111328,-58.999813079833984,-22.42640495300293,0.34367406368255615,0.041494738310575485,0.0,-0.03459165617823601,0.0
82.10407257080078,-57.062320709228516,-24.89393424987793,0.28118786215782166,0.041494738310575485,0.0,-0.04150998592376709,0.0
82.54145812988281,-54.99982452392578,-27.36146354675293,0.3124309480190277,0.034578949213027954,0.0,-0.04150998592376709,0.0
82.88512420654297,-52.87483215332031,-29.860227584838867,0.28118786215782166,0.034578949213027954,0.006915920414030552,-0.04150998592376709,0.0
83.16629791259766,-50.687339782714844,-32.35899353027344,0.2499447613954544,0.034578949213027954,0.006915920414030552,-0.04150998592376709,0.0
83.4162368774414,-48.468597412109375,-34.857757568359375,0.21870166063308716,0.027663158252835274,0.013831840828061104,-0.04150998592376709,0.0
83.57244873046875,-46.156105041503906,-37.29405212402344,0.21870166063308716,0.027663158252835274,0.013831840828061104,-0.04150998592376709,0.0
83.57244873046875,-43.81236267089844,-39.63664245605469,0.1874585747718811,0.027663158252835274,0.013831840828061104,-0.04150998592376709,0.0
83.47872161865234,-41.43737030029297,-41.947998046875,0.1874585747718811,0.027663158252835274,0.013831840828061104,-0.04150998592376709,0.0
83.29126739501953,-38.9998779296875,-44.1968879699707,0.1874585747718811,0.027663158252835274,0.013831840828061104,-0.04150998592376709,0.0
83.04132843017578,-36.56238555908203,-46.383304595947266,0.1249723806977272,0.027663158252835274,0.013831840828061104,-0.04150998592376709,0.0
82.72891235351562,-34.06239318847656,-48.600955963134766,0.15621547400951385,0.027663158252835274,0.013831840828061104,-0.04150998592376709,0.0
82.41648864746094,-31.499900817871094,-50.756141662597656,0.28118786215782166,0.027663158252835274,0.02074776217341423,-0.04150998592376709,0.0
82.01034545898438,-28.999908447265625,-52.880088806152344,0.2499447613954544,0.027663158252835274,0.02074776217341423,-0.04150998592376709,0.0
81.60419464111328,-26.499916076660156,-54.97280502319336,0.21870166063308716,0.020747369155287743,0.02074776217341423,-0.04150998592376709,0.0
81.10432434082031,-23.906173706054688,-57.0030517578125,0.28118786215782166,0.020747369155287743,0.02074776217341423,-0.04150998592376709,0.0
80.47948455810547,-21.37493324279785,-58.970829010009766,0.21870166063308716,0.020747369155287743,0.02074776217341423,-0.04150998592376709,0.0
79.79216003417969,-18.812440872192383,-60.876136779785156,0.15621547400951385,0.020747369155287743,0.027663681656122208,-0.04150998592376709,0.0
79.1048355102539,-16.312448501586914,-62.75020980834961,0.09372928738594055,0.013831579126417637,0.027663681656122208,-0.04150998592376709,0.0
78.38626861572266,-13.812456130981445,-64.59304809570312,0.0,0.020747369155287743,0.027663681656122208,-0.04150998592376709,0.0
77.60521697998047,-11.249964714050293,-66.3734130859375,-0.0312430951744318,0.013831579126417637,0.027663681656122208,-0.04150998592376709,0.0
76.73043823242188,-8.593722343444824,-68.09131622314453,0.0312430951744318,0.013831579126417637,0.027663681656122208,-0.04150998592376709,0.0
75.73069763183594,-6.031230926513672,-69.71551513671875,0.0,0.013831579126417637,0.027663681656122208,-0.04150998592376709,0.0
