1-220kVⅠ段母线电压Ua_1,2-220kVⅠ段母线电压Ub_2,3-220kVⅠ段母线电压Uc_3,4-220kVⅠ段母线电压3Uo_4,13-220kV青山变线路电流Ia_13,14-220kV青山变线路电流Ib_14,15-220kV青山变线路电流Ic_15,16-220kV青山变线路电流3Io_16
-47.603607177734375,-36.919761657714844,85.1456527709961,0.9848233461380005,-0.10632292926311493,-0.1416563093662262,0.24824033677577972,0.035407654941082
-42.792266845703125,-41.71742248535156,85.01856994628906,0.7624438405036926,-0.10632292926311493,-0.1416563093662262,0.24824033677577972,0.035407654941082
-37.94906234741211,-46.705718994140625,85.08210754394531,0.5718328952789307,-0.10632292926311493,-0.1416563093662262,0.24824033677577972,0.0
-32.8828125,-51.40806579589844,84.54200744628906,0.19061096012592316,-0.07088195532560349,-0.1416563093662262,0.24824033677577972,0.0
-28.07147216796875,-55.85622787475586,83.93836212158203,-0.1270739734172821,-0.10632292926311493,-0.17707037925720215,0.24824033677577972,0.035407654941082
-22.814044952392578,-60.177303314208984,82.858154296875,-0.3812219202518463,-0.07088195532560349,-0.17707037925720215,0.24824033677577972,0.0
-17.71593475341797,-63.92646789550781,81.55555725097656,-0.28591644763946533,-0.07088195532560349,-0.2124844491481781,0.24824033677577972,-0.035407654941082
-12.3310546875,-67.23081970214844,79.36337280273438,-0.4765274226665497,-0.03544097766280174,-0.17707037925720215,0.21277743577957153,0.035407654941082
-6.914312362670898,-69.96326446533203,76.88525390625,-0.031768493354320526,0.0,-0.2124844491481781,0.17731451988220215,0.0
-1.4975700378417969,-72.69570922851562,74.47067260742188,0.28591644763946533,0.0,-0.17707037925720215,0.17731451988220215,0.0
3.3774983882904053,-75.269287109375,72.18318176269531,0.3812219202518463,0.0,-0.17707037925720215,0.17731451988220215,0.035407654941082
8.443745613098145,-77.93818664550781,69.64151763916016,0.1270739734172821,0.03544097766280174,-0.2124844491481781,0.17731451988220215,0.035407654941082
13.924214363098145,-80.28936004638672,66.33735656738281,-0.19061096012592316,0.03544097766280174,-0.2124844491481781,0.17731451988220215,0.035407654941082
19.149778366088867,-82.54521179199219,63.255592346191406,-0.3494534492492676,0.10632292926311493,-0.2124844491481781,0.14185161888599396,0.035407654941082
24.40720558166504,-84.00675201416016,59.316017150878906,-0.667138397693634,0.07088195532560349,-0.2124844491481781,0.10638871788978577,0.035407654941082
29.186683654785156,-84.8963851928711,55.376441955566406,-0.7624438405036926,0.07088195532560349,-0.2124844491481781,0.10638871788978577,0.0
33.966163635253906,-84.8963851928711,50.51551818847656,-0.857749342918396,0.10632292926311493,-0.2124844491481781,0.07092580944299698,0.035407654941082
38.777503967285156,-85.18233489990234,46.03583908081055,-0.6989068984985352,0.14176391065120697,-0.2124844491481781,0.10638871788978577,0.035407654941082
43.52511978149414,-85.08702087402344,41.20668411254883,-0.6353698968887329,0.14176391065120697,-0.2124844491481781,0.07092580944299698,0.0
48.40018844604492,-85.18233489990234,36.56814956665039,-0.4765274226665497,0.14176391065120697,-0.24789853394031525,0.03546290472149849,0.035407654941082
52.86103439331055,-84.76929473876953,31.6436824798584,-0.4765274226665497,0.17720487713813782,-0.2124844491481781,0.07092580944299698,0.035407654941082
57.41747283935547,-84.16561126708984,26.687442779541016,-0.22237946093082428,0.17720487713813782,-0.2124844491481781,0.03546290472149849,0.0
61.43223190307617,-82.76762390136719,21.381725311279297,0.06353698670864105,0.17720487713813782,-0.17707037925720215,0.03546290472149849,0.035407654941082
65.41513061523438,-81.30608367919922,16.139549255371094,0.44475892186164856,0.17720487713813782,-0.2124844491481781,-0.03546290472149849,0.035407654941082
68.4739990234375,-78.92313385009766,10.67497730255127,0.3812219202518463,0.21264585852622986,-0.17707037925720215,0.0,0.035407654941082
71.66031646728516,-76.82614135742188,5.432800769805908,0.41299042105674744,0.17720487713813782,-0.17707037925720215,0.0,0.035407654941082
