1-500kV大宝Ⅰ回线路电压Ua_1,2-500kV大宝Ⅰ回线路电压Ub_2,3-500kV大宝Ⅰ回线路电压Uc_3,4-500kV大宝Ⅰ回线路电压3Uo_4,9-500kV大宝Ⅰ回线路电流Ia_9,10-500kV大宝Ⅰ回线路电流Ib_10,11-500kV大宝Ⅰ回线路电流Ic_11,12-500kV大宝Ⅰ回线路电流3Io_12
-60.86668014526367,-18.891765594482422,79.6883316040039,-0.15537548065185547,-0.15202461183071136,-0.15865619480609894,0.31760433316230774,0.0
-57.38680648803711,-23.5214900970459,80.89949035644531,-0.031075097620487213,-0.1382041871547699,-0.1724523901939392,0.31760433316230774,0.0
-53.44088363647461,-28.12014389038086,81.64482116699219,0.12430039048194885,-0.1174735575914383,-0.19314667582511902,0.31760433316230774,0.0
-48.87355041503906,-32.59450912475586,81.64482116699219,0.2796758711338043,-0.09674292802810669,-0.2069428712129593,0.3106999099254608,0.0
-43.902305603027344,-36.8203010559082,81.02371215820312,0.4972015619277954,-0.08292251080274582,-0.22073906660079956,0.3106999099254608,0.0
-38.83784866333008,-40.89072799682617,80.24732971191406,0.8701027035713196,-0.062191884964704514,-0.23453524708747864,0.3037954568862915,0.0
-33.86660385131836,-45.20973587036133,79.65727233886719,0.9944031238555908,-0.04146125540137291,-0.2483314424753189,0.2968910336494446,0.0
-28.584657669067383,-49.99481964111328,79.28460693359375,1.2430038452148438,-0.020730627700686455,-0.2621276378631592,0.28998658061027527,0.0
-22.992008209228516,-54.810977935791016,78.5703353881836,1.3362292051315308,-0.00691020954400301,-0.2690257430076599,0.28308212757110596,0.0
-17.212934494018555,-59.2542724609375,77.26600646972656,1.3362292051315308,0.01382041908800602,-0.27592381834983826,0.27617770433425903,0.0
-11.868846893310547,-62.88969421386719,75.40267181396484,1.1497786045074463,0.034551046788692474,-0.2897200286388397,0.2692732512950897,0.0
-7.146164417266846,-65.7483139038086,73.47723388671875,1.1187034845352173,0.048371464014053345,-0.29661810398101807,0.2554643750190735,0.0
-3.0448875427246094,-68.2030029296875,71.8934097290039,1.1808537244796753,0.06910209357738495,-0.3035162091255188,0.24165548384189606,-0.006901963148266077
1.056389570236206,-70.71983337402344,70.37168884277344,1.3051540851593018,0.08983272314071655,-0.31041431427001953,0.2209421545267105,0.0
5.841212749481201,-73.60952758789062,68.53941345214844,1.3362292051315308,0.10365314036607742,-0.31041431427001953,0.20713326334953308,0.0
11.061019897460938,-76.59243774414062,66.1170883178711,0.9633280038833618,0.12438376992940903,-0.3173123896121979,0.19332438707351685,-0.006901963148266077
16.094406127929688,-78.95391082763672,63.01154327392578,0.34182605147361755,0.1382041871547699,-0.31041431427001953,0.1726110577583313,-0.006901963148266077
20.506385803222656,-80.1346435546875,59.44016647338867,-0.2175256758928299,0.1589348167181015,-0.3173123896121979,0.15880216658115387,0.0
24.390169143676758,-80.3521499633789,55.68245315551758,-0.4039762616157532,0.1796654462814331,-0.31041431427001953,0.13808885216712952,0.0
28.273954391479492,-80.29000091552734,51.89368438720703,-0.031075097620487213,0.19348585605621338,-0.31041431427001953,0.11737551540136337,0.0
32.56165313720703,-80.2589340209961,47.949642181396484,0.5593517422676086,0.21421648561954498,-0.3035162091255188,0.09666219353675842,0.0
37.40861892700195,-80.44536590576172,43.446598052978516,0.8701027035713196,0.22803691029548645,-0.29661810398101807,0.07594886422157288,0.0
42.62842559814453,-80.50750732421875,38.260337829589844,0.7458023428916931,0.24185733497142792,-0.29661810398101807,0.062139980494976044,0.0
47.72394943237305,-80.2589340209961,32.63929748535156,0.31075096130371094,0.2556777596473694,-0.2897200286388397,0.041426654905080795,0.0
52.32235336303711,-79.48213195800781,27.080368041992188,0.031075097620487213,0.26949816942214966,-0.282821923494339,0.020713327452540398,0.006901963148266077
56.4547004699707,-78.1149673461914,21.769882202148438,0.31075096130371094,0.2764083743095398,-0.2690257430076599,0.0,0.0
60.43169403076172,-76.43708038330078,16.521509170532227,0.9944031238555908,0.28331857919692993,-0.2621276378631592,-0.020713327452540398,0.0
64.50189971923828,-74.7902603149414,11.24207878112793,1.7091302871704102,0.29022878408432007,-0.2483314424753189,-0.03452221304178238,0.0
68.29247283935547,-73.26773834228516,6.055816173553467,2.019881248474121,0.2971390187740326,-0.23453524708747864,-0.05523553863167763,0.0
71.39950561523438,-71.52770233154297,1.1490522623062134,1.8955808877944946,0.30404922366142273,-0.22073906660079956,-0.06904442608356476,0.0
73.76084899902344,-69.32159423828125,-3.571378707885742,1.6159050464630127,0.30404922366142273,-0.2069428712129593,-0.08975774794816971,0.0
75.74934387207031,-66.61833190917969,-8.291810035705566,1.5226798057556152,0.31095942854881287,-0.19314667582511902,-0.11047107726335526,0.0
77.6446304321289,-63.63542175292969,-13.043296813964844,1.7712805271148682,0.31095942854881287,-0.17935048043727875,-0.12427996098995209,0.0
79.26028442382812,-60.559295654296875,-17.577394485473633,2.082031488418579,0.31095942854881287,-0.15865619480609894,-0.14499329030513763,0.0
80.44095611572266,-57.29673767089844,-21.925159454345703,2.1752567291259766,0.31095942854881287,-0.14486001431941986,-0.16570661962032318,0.0
81.06236267089844,-53.72345733642578,-26.272926330566406,1.9888062477111816,0.31095942854881287,-0.12416572123765945,-0.17951549589633942,-0.006901963148266077
81.06236267089844,-49.65302658081055,-30.55858039855957,1.5537548065185547,0.30404922366142273,-0.10347143560647964,-0.20022882521152496,0.0
80.50309753417969,-45.116519927978516,-34.72001266479492,1.2430038452148438,0.30404922366142273,-0.08967524021863937,-0.2140377163887024,0.0
79.75740814208984,-40.238216400146484,-38.881446838378906,1.2119287252426147,0.30404922366142273,-0.06898095458745956,-0.22784659266471863,0.0
79.16707611083984,-35.14241409301758,-43.29132080078125,1.3673042058944702,0.2971390187740326,-0.048286668956279755,-0.24855992197990417,0.0
78.82530212402344,-30.046607971191406,-47.98069763183594,1.4294544458389282,0.29022878408432007,-0.03449047729372978,-0.2623687982559204,0.0
78.35924530029297,-25.075090408325195,-52.63901901245117,1.2740789651870728,0.28331857919692993,-0.006898095831274986,-0.2692732512950897,0.0
77.52034759521484,-20.103572845458984,-56.955726623535156,0.8701027035713196,0.2764083743095398,0.006898095831274986,-0.27617770433425903,0.0
76.21540069580078,-14.945623397827148,-60.961883544921875,0.5282766222953796,0.2625879645347595,0.027592383325099945,-0.28308212757110596,0.0
74.78616333007812,-9.75660228729248,-64.78170776367188,0.5593517422676086,0.2556777596473694,0.048286668956279755,-0.2968910336494446,0.0
73.32585906982422,-4.691869258880615,-68.19780731201172,0.8390276432037354,0.24185733497142792,0.06208286061882973,-0.3037954568862915,0.0
71.64806365966797,0.0310719832777977,-71.08596801757812,1.0876283645629883,0.22803691029548645,0.08277714997529984,-0.3037954568862915,0.0
69.56636047363281,4.660797595977783,-73.66356658935547,1.0254782438278198,0.20730628073215485,0.10347143560647964,-0.3106999099254608,-0.006901963148266077
67.11180877685547,9.352666854858398,-76.14800262451172,0.6215019226074219,0.19348585605621338,0.11726762354373932,-0.3106999099254608,0.0
64.25334167480469,14.106679916381836,-78.38400268554688,0.09322529286146164,0.1796654462814331,0.13796190917491913,-0.31760433316230774,0.0
60.9288215637207,18.860692977905273,-79.99888610839844,-0.2486007809638977,0.1589348167181015,0.1517581045627594,-0.3106999099254608,-0.006901963148266077
57.20038604736328,23.552562713623047,-80.93054962158203,-0.2486007809638977,0.1382041871547699,0.1724523901939392,-0.3106999099254608,-0.006901963148266077
53.13018035888672,28.089073181152344,-81.33426666259766,-0.09322529286146164,0.12438376992940903,0.18624858558177948,-0.3106999099254608,-0.006901963148266077
48.749271392822266,32.408077239990234,-81.24110412597656,-0.031075097620487213,0.10365314036607742,0.20004476606845856,-0.3037954568862915,-0.006901963148266077
44.05765914916992,36.509578704833984,-80.80632781982422,-0.2486007809638977,0.08292251080274582,0.22073906660079956,-0.3037954568862915,-0.006901963148266077
39.241764068603516,40.486793518066406,-80.24732971191406,-0.7458023428916931,0.062191884964704514,0.23453524708747864,-0.2968910336494446,-0.006901963148266077
33.99088668823242,45.085445404052734,-79.8436050415039,-1.1808537244796753,0.04146125540137291,0.2483314424753189,-0.2968910336494446,-0.006901963148266077
28.398235321044922,50.088035583496094,-79.34671783447266,-1.4605295658111572,0.02764083817601204,0.2621276378631592,-0.28308212757110596,-0.006901963148266077
22.58809471130371,54.99740982055664,-78.38400268554688,-1.3362292051315308,0.00691020954400301,0.2690257430076599,-0.27617770433425903,-0.006901963148266077
16.715810775756836,59.37855911254883,-76.8622817993164,-1.1808537244796753,-0.01382041908800602,0.282821923494339,-0.2623687982559204,0.0
11.558144569396973,62.88969421386719,-75.0300064086914,-0.9011778235435486,-0.02764083817601204,0.282821923494339,-0.2554643750190735,0.0
7.146164417266846,65.68617248535156,-73.41512298583984,-0.9322528839111328,-0.04146125540137291,0.29661810398101807,-0.24855992197990417,0.0
3.2002389430999756,68.2030029296875,-72.07974243164062,-1.1497786045074463,-0.062191884964704514,0.29661810398101807,-0.22784659266471863,0.0
-0.9942489862442017,70.78197479248047,-70.58908081054688,-1.3051540851593018,-0.08292251080274582,0.3035162091255188,-0.2209421545267105,0.0
-5.996563911437988,73.70274353027344,-68.44625091552734,-1.2430038452148438,-0.10365314036607742,0.3035162091255188,-0.20713326334953308,0.0
-11.371722221374512,76.6235122680664,-65.68231201171875,-0.7458023428916931,-0.12438376992940903,0.31041431427001953,-0.18641994893550873,0.0
-16.31189727783203,78.82962036132812,-62.51465606689453,0.0,-0.1382041871547699,0.31041431427001953,-0.1726110577583313,0.0
-20.444244384765625,80.0103530883789,-59.2227783203125,0.5282766222953796,-0.1589348167181015,0.3035162091255188,-0.15189772844314575,0.0
-24.1416072845459,80.29000091552734,-55.837730407714844,0.4972015619277954,-0.17275524139404297,0.3035162091255188,-0.1311843991279602,0.0
-28.087533950805664,80.16571807861328,-52.14213180541992,-0.062150195240974426,-0.19348585605621338,0.3035162091255188,-0.11047107726335526,-0.006901963148266077
-32.62379455566406,80.10356903076172,-47.88753128051758,-0.7147272229194641,-0.20730628073215485,0.29661810398101807,-0.09666219353675842,-0.006901963148266077
-37.65718078613281,80.19678497314453,-43.042877197265625,-0.9011778235435486,-0.22803691029548645,0.29661810398101807,-0.07594886422157288,-0.006901963148266077
-42.87698745727539,80.32107543945312,-37.732391357421875,-0.5904268622398376,-0.24185733497142792,0.2897200286388397,-0.05523553863167763,-0.006901963148266077
-47.879302978515625,80.16571807861328,-32.29768753051758,-0.031075097620487213,-0.24876753985881805,0.282821923494339,-0.03452221304178238,-0.006901963148266077
-52.41556167602539,79.54427337646484,-27.01825714111328,0.09322529286146164,-0.2625879645347595,0.27592381834983826,-0.013808884657919407,-0.006901963148266077
-56.5789794921875,78.23925018310547,-21.831993103027344,-0.31075096130371094,-0.26949816942214966,0.2621276378631592,0.0069044423289597034,-0.006901963148266077
-60.68025588989258,76.46814727783203,-16.428342819213867,-1.1187034845352173,-0.28331857919692993,0.25522953271865845,0.027617769315838814,-0.006901963148266077
