220kV I段电压_1,220kV I段电压_2,220kV I段电压_3,220kV I段电压_4,220kV大东线_9,220kV大东线_10,220kV大东线_11,220kV大东线_12
80.68041229248047,-63.557987213134766,-17.094369888305664,0.30613601207733154,0.42619800567626953,-0.3603940010070801,-0.056651998311281204,-1.4000000192027073e-05
82.27560424804688,-59.88788604736328,-22.307695388793945,0.321835994720459,0.41749998927116394,-0.316974014043808,-0.08715099841356277,-0.02610200084745884
83.65668487548828,-55.97168731689453,-27.451509475708008,0.4317359924316406,0.42619800567626953,-0.29960599541664124,-0.13072100281715393,-1.4000000192027073e-05
84.91999053955078,-52.24273681640625,-32.44560623168945,0.4160360097885132,0.42619800567626953,-0.277895987033844,-0.1568630039691925,-0.02610200084745884
85.46599578857422,-47.93598556518555,-37.28998947143555,0.49453601241111755,0.41749998927116394,-0.25618600845336914,-0.14814899861812592,-1.4000000192027073e-05
86.00129699707031,-43.698787689208984,-42.02743148803711,0.4788359999656677,0.41749998927116394,-0.22145000100135803,-0.1568630039691925,-0.008709999732673168
85.82464599609375,-39.30108642578125,-46.18204879760742,0.620136022567749,0.43054699897766113,-0.1953980028629303,-0.21350400149822235,-1.4000000192027073e-05
85.24652099609375,-34.726837158203125,-50.1495246887207,0.6279860138893127,0.4479430019855499,-0.16500400006771088,-0.20478999614715576,0.02172599919140339
84.0795669555664,-29.858335494995117,-53.919158935546875,0.49453601241111755,0.42184901237487793,-0.1563200056552887,-0.2788589894771576,-1.4000000192027073e-05
82.54861450195312,-24.86143684387207,-57.47491455078125,0.30613601207733154,0.43054699897766113,-0.14763599634170532,-0.2832159996032715,-1.4000000192027073e-05
80.82494354248047,-19.5649356842041,-61.15899658203125,0.1491360068321228,0.42184901237487793,-0.10421600192785263,-0.30500099062919617,-0.017405999824404716
78.83898162841797,-14.204236030578613,-64.66128540039062,-0.04711399972438812,0.42619800567626953,-0.09553200006484985,-0.31807199120521545,-0.004362000152468681
77.00825500488281,-8.897035598754883,-68.15821838378906,-0.07851400226354599,0.40010398626327515,-0.0781639963388443,-0.3616420030593872,-0.004362000152468681
74.90452575683594,-3.4828360080718994,-71.41454315185547,-0.14916400611400604,0.41315099596977234,-0.02606000006198883,-0.3659990131855011,-0.008709999732673168
72.08349609375,2.3486640453338623,-74.51045227050781,-0.1727139949798584,0.38270801305770874,-7.999999979801942e-06,-0.3616420030593872,-0.004362000152468681
69.05369567871094,7.90196418762207,-77.10375213623047,-0.19626399874687195,0.39140599966049194,-0.008692000061273575,-0.3834269940853119,-1.4000000192027073e-05
65.64383697509766,13.300113677978516,-79.14630126953125,-0.41606399416923523,0.38705700635910034,0.06512200087308884,-0.3921410143375397,-1.4000000192027073e-05
61.89673614501953,18.676864624023438,-80.85734558105469,-0.5024139881134033,0.35226500034332275,0.06946399807929993,-0.40956899523735046,-0.01305800024420023
58.37981414794922,23.89846420288086,-82.57373046875,-0.5024139881134033,0.33052000403404236,0.10419999808073044,-0.3790700137615204,0.004333999939262867
54.531009674072266,29.141464233398438,-83.93721771240234,-0.5181139707565308,0.30007699131965637,0.12156800180673599,-0.40956899523735046,0.013030000030994415
50.71432113647461,34.20256423950195,-85.12960052490234,-0.38466399908065796,0.278331995010376,0.13025200366973877,-0.42263999581336975,-1.4000000192027073e-05
46.694217681884766,39.038963317871094,-85.95838165283203,-0.3061639964580536,0.2652849853038788,0.18235599994659424,-0.41828298568725586,-0.008709999732673168
42.486759185791016,43.725563049316406,-86.34871673583984,-0.4003640115261078,0.2391909956932068,0.1997240036725998,-0.42263999581336975,0.008682000450789928
38.081241607666016,47.81831359863281,-85.94768524169922,-0.29831400513648987,0.1913519948720932,0.20406599342823029,-0.40956899523735046,-0.021754000335931778
33.3331298828125,51.64356231689453,-85.11890411376953,-0.3061639964580536,0.1783050000667572,0.25182801485061646,-0.41392600536346436,-0.008709999732673168
28.226367950439453,55.31901550292969,-83.68055725097656,-0.22766399383544922,0.152210995554924,0.2648540139198303,-0.42699700593948364,-1.4000000192027073e-05
23.17848777770996,58.63066482543945,-81.93743896484375,-0.25121399760246277,0.12176799774169922,0.2778800129890442,-0.41828298568725586,-0.01305800024420023
17.76125144958496,62.17771530151367,-80.01251983642578,-0.20411400496959686,0.10437200218439102,0.3430100083351135,-0.41828298568725586,-0.004362000152468681
12.39754581451416,65.85851287841797,-78.24800872802734,-0.039264000952243805,0.07827799767255783,0.3430100083351135,-0.3921410143375397,-0.017405999824404716
6.825072765350342,69.42161560058594,-76.35517120361328,-0.16486400365829468,0.03913699835538864,0.33432599902153015,-0.40085500478744507,-1.4000000192027073e-05
1.1455399990081787,72.7867660522461,-73.93832397460938,-0.04711399972438812,-3.999999989900971e-06,0.37340399622917175,-0.3659990131855011,-0.004362000152468681
-4.624993801116943,75.77741241455078,-71.07768249511719,0.11773599684238434,-0.02609799988567829,0.3864299952983856,-0.3703559935092926,-1.4000000192027073e-05
-10.122525215148926,77.99231719970703,-67.73046112060547,0.17268599569797516,-0.05654099956154823,0.395114004611969,-0.34421399235725403,-0.004362000152468681
-15.400583267211914,79.88086700439453,-64.2281723022461,0.34538599848747253,-0.06523899734020233,0.41682401299476624,-0.3659990131855011,0.004333999939262867
-20.453815460205078,81.43771362304688,-60.544090270996094,0.6750860214233398,-0.10003100335597992,0.4298500120639801,-0.34421399235725403,-0.004362000152468681
-25.399986267089844,83.01596069335938,-57.073890686035156,0.8556360006332397,-0.10003100335597992,0.4255079925060272,-0.2875730097293854,0.008682000450789928
-30.383630752563477,84.4283676147461,-53.357723236083984,0.9812359809875488,-0.1304740011692047,0.46024399995803833,-0.2745020091533661,0.008682000450789928
-35.265567779541016,85.34321594238281,-49.443721771240234,0.9027360081672668,-0.1478700041770935,0.42116600275039673,-0.2570739984512329,-1.4000000192027073e-05
-39.9762077331543,86.06011199951172,-45.39604187011719,0.9733859896659851,-0.1478700041770935,0.4298500120639801,-0.20043300092220306,-0.01305800024420023
-44.4245491027832,86.18316650390625,-41.15586853027344,0.8085359930992126,-0.1957090049982071,0.4255079925060272,-0.21350400149822235,-1.4000000192027073e-05
-48.508888244628906,85.71771240234375,-36.76063537597656,0.5965859889984131,-0.24354800581932068,0.41248199343681335,-0.1699340045452118,0.004333999939262867
-52.44869613647461,84.73866271972656,-31.894866943359375,0.49453601241111755,-0.27834001183509827,0.45155999064445496,-0.1612199991941452,-1.4000000192027073e-05
-56.14226531982422,83.22996520996094,-26.92750358581543,0.20408600568771362,-0.2696419954299927,0.40814000368118286,-0.12200699746608734,-0.004362000152468681
-59.64312744140625,81.43236541748047,-21.74091339111328,0.07848600298166275,-0.31313198804855347,0.40814000368118286,-0.11329299956560135,0.013030000030994415
-63.245697021484375,79.67221069335938,-16.260238647460938,0.18053600192070007,-0.31748101115226746,0.42116600275039673,-0.03922399878501892,-1.4000000192027073e-05
-66.6609115600586,77.79436492919922,-10.891850471496582,0.1962359994649887,-0.34357500076293945,0.40814000368118286,-0.03922399878501892,-0.008709999732673168
