220kV I段电压_1,220kV I段电压_2,220kV I段电压_3,220kV I段电压_4,220kV大东线_9,220kV大东线_10,220kV大东线_11,220kV大东线_12
25.308982849121094,-82.82868957519531,57.03643798828125,-0.7457640171051025,0.04348599910736084,-0.21276600658893585,0.16991199553012848,-0.02610200084745884
30.212329864501953,-84.11803436279297,53.320274353027344,-0.839963972568512,0.07827799767255783,-0.21710799634456635,0.1568409949541092,-0.008709999732673168
35.07820510864258,-84.71723937988281,49.10683822631836,-0.8792139887809753,0.08262699842453003,-0.21710799634456635,0.1568409949541092,0.004333999939262867
39.553314208984375,-85.33783721923828,45.096588134765625,-0.8242639899253845,0.11741899698972702,-0.21710799634456635,0.1481270045042038,-1.4000000192027073e-05
44.13548278808594,-85.68023681640625,40.899192810058594,-0.8870639801025391,0.11741899698972702,-0.21710799634456635,0.12634199857711792,-1.4000000192027073e-05
48.680179595947266,-85.30038452148438,36.028076171875,-0.6280140280723572,0.10437200218439102,-0.22145000100135803,0.11327099800109863,0.004333999939262867
52.64139938354492,-84.2410888671875,31.2585506439209,-0.38466399908065796,0.10437200218439102,-0.21276600658893585,0.07841499894857407,-1.4000000192027073e-05
56.452735900878906,-82.73773956298828,26.162860870361328,-0.15701399743556976,0.139164000749588,-0.20842400193214417,0.07405800372362137,-0.01305800024420023
59.937538146972656,-80.76893615722656,20.719614028930664,-0.04711399972438812,0.152210995554924,-0.20842400193214417,0.06534399837255478,-0.021754000335931778
64.03258514404297,-79.58658599853516,15.4260835647583,-0.02356399968266487,0.139164000749588,-0.22145000100135803,0.0392020009458065,-0.008709999732673168
67.62445068359375,-77.99763488769531,10.17533016204834,-0.03141399845480919,0.2043990045785904,-0.18237200379371643,0.013059999793767929,0.004333999939262867
70.8844223022461,-75.9485855102539,4.903188228607178,-0.14131399989128113,0.1913519948720932,-0.18671399354934692,0.004346000030636787,-0.004362000152468681
74.11763763427734,-73.75508880615234,-0.5293639898300171,-0.07851400226354599,0.208747997879982,-0.17802999913692474,0.004346000030636787,-0.004362000152468681
77.05643463134766,-70.9516830444336,-6.2132248878479,-0.09421399980783463,0.195701003074646,-0.17802999913692474,0.008702999912202358,0.004333999939262867
78.96210479736328,-67.61328887939453,-11.389121055603027,0.0549359992146492,0.2130970060825348,-0.21276600658893585,-0.026153000071644783,-0.017405999824404716
80.90524291992188,-64.08228302001953,-16.687997817993164,0.282586008310318,0.24354000389575958,-0.17802999913692474,-0.03922399878501892,-0.01305800024420023
82.22207641601562,-60.07513427734375,-21.885282516479492,0.5730360150337219,0.252238005399704,-0.1563200056552887,-0.03922399878501892,-0.008709999732673168
