500kV鲁仁甲线_Ua_5,500kV鲁仁甲线_Ub_6,500kV鲁仁甲线_Uc_7,500kV鲁仁甲线_3U0_8,500kV鲁仁甲线_Ia_45,500kV鲁仁甲线_Ib_46,500kV鲁仁甲线_Ic_47,500kV鲁仁甲线_3I0_48
-31.574020385742188,-53.826778411865234,85.78983306884766,0.7158229947090149,0.2661052644252777,0.3273800015449524,-0.5243436098098755,0.022467119619250298
-26.66440773010254,-57.75602340698242,84.7550048828125,0.5913320779800415,0.23479874432086945,0.34822118282318115,-0.5243436098098755,0.019010640680789948
-21.661426544189453,-61.87978744506836,83.89912414550781,0.5991127490997314,0.20697075128555298,0.37600940465927124,-0.5208882689476013,0.015554159879684448
-16.565078735351562,-65.42778015136719,82.37411499023438,0.6769195795059204,0.1687072515487671,0.40379762649536133,-0.5105223655700684,0.022467119619250298
-11.235309600830078,-68.85906219482422,80.55342864990234,0.7469457387924194,0.14087924361228943,0.41769173741340637,-0.49670109152793884,0.019010640680789948
-5.936662673950195,-72.13472747802734,78.53045654296875,0.7391650676727295,0.10609424859285355,0.4420064389705658,-0.4863351583480835,0.025923600420355797
-0.46684110164642334,-74.95133972167969,75.80721282958984,0.6847002506256104,0.06783074885606766,0.46284762024879456,-0.4690586030483246,0.019010640680789948
4.676191806793213,-77.19217681884766,72.83499145507812,0.4824024736881256,0.02956724911928177,0.4871622920036316,-0.4483267366886139,0.019010640680789948
9.912592887878418,-79.54972076416016,69.72271728515625,0.20229780673980713,0.0017392500303685665,0.5045299530029297,-0.4414161145687103,0.022467119619250298
15.187896728515625,-81.26925659179688,65.98020935058594,-0.17117507755756378,-0.02608874998986721,0.521897554397583,-0.41722893714904785,0.025923600420355797
20.774429321289062,-83.07437133789062,62.10542678833008,-0.3968149423599243,-0.06087375059723854,0.5288446545600891,-0.39649704098701477,0.025923600420355797
26.06529426574707,-84.47489929199219,58.02056884765625,-0.560209333896637,-0.10609424859285355,0.5427387356758118,-0.3723098635673523,0.022467119619250298
31.184986114501953,-85.4708251953125,53.86568069458008,-0.6691389083862305,-0.12348674982786179,0.5496857762336731,-0.3481226861476898,0.022467119619250298
36.436946868896484,-86.0621566772461,49.32954406738281,-0.5057445168495178,-0.16522875428199768,0.5531593561172485,-0.32048019766807556,0.022467119619250298
41.377681732177734,-86.32669830322266,44.76227951049805,-0.389034241437912,-0.19653524458408356,0.5635799169540405,-0.2962929904460907,0.025923600420355797
46.04609298706055,-86.33448028564453,40.039405822753906,-0.3034467101097107,-0.22784174978733063,0.5705269575119019,-0.26519519090652466,0.025923600420355797
50.527767181396484,-86.0076904296875,35.37877655029297,-0.14783301949501038,-0.2591482400894165,0.5705269575119019,-0.23409739136695862,0.025923600420355797
54.939414978027344,-85.5252914428711,30.632556915283203,0.046684108674526215,-0.28349775075912476,0.5670534372329712,-0.20991019904613495,0.022467119619250298
58.9931526184082,-84.48268127441406,25.512866973876953,0.14005233347415924,-0.31828275322914124,0.5635799169540405,-0.17535708844661713,0.022467119619250298
62.922401428222656,-83.33892059326172,20.634376525878906,0.11671027541160583,-0.3391537368297577,0.5566328763961792,-0.1442592740058899,0.022467119619250298
66.21363067626953,-81.79833984375,15.639177322387695,-0.0077806878834962845,-0.36002475023269653,0.5531593561172485,-0.11316146701574326,0.025923600420355797
69.51264190673828,-79.77536010742188,10.184916496276855,-0.03890342637896538,-0.3808957636356354,0.5392652153968811,-0.08206366002559662,0.025923600420355797
72.70272064208984,-77.48783874511719,4.730656623840332,-0.031122742220759392,-0.40176674723625183,0.5253711342811584,-0.04059991613030434,0.025923600420355797
75.52710723876953,-74.82685089111328,-0.6769195795059204,-0.07780685275793076,-0.4295947551727295,0.5080034732818604,-0.006046796217560768,0.022467119619250298
77.80684661865234,-71.84684753417969,-5.827733039855957,0.18673643469810486,-0.44350874423980713,0.49758288264274597,0.025051012635231018,0.022467119619250298
79.8531723022461,-68.3299789428711,-11.219747543334961,0.44349902868270874,-0.46090126037597656,0.4767417311668396,0.05269350856542587,0.022467119619250298
81.60382080078125,-64.40850830078125,-16.68178939819336,0.6924809813499451,-0.4782937467098236,0.4593740701675415,0.08724662661552429,0.022467119619250298
83.37782287597656,-60.61153793334961,-22.213855743408203,0.8403139710426331,-0.48872923851013184,0.4420064389705658,0.1252550631761551,0.025923600420355797
84.4204330444336,-56.526676177978516,-27.34910774230957,0.8636560440063477,-0.49916476011276245,0.4142182171344757,0.1598081737756729,0.025923600420355797
85.40079498291016,-52.17727279663086,-32.61663055419922,0.8947787880897522,-0.5026432275772095,0.38295647501945496,0.19436129927635193,0.022467119619250298
85.9843521118164,-47.555545806884766,-37.86081314086914,0.8403139710426331,-0.5130787491798401,0.35864177346229553,0.22891442477703094,0.022467119619250298
86.17108917236328,-42.964942932128906,-42.73930358886719,0.6068934202194214,-0.5130787491798401,0.33085355162620544,0.2531016170978546,0.025923600420355797
85.96878814697266,-38.35099792480469,-47.28322219848633,0.3656921982765198,-0.5235142707824707,0.30306532979011536,0.28765472769737244,0.025923600420355797
85.58753204345703,-33.38692092895508,-51.88938903808594,0.2178591787815094,-0.5200357437133789,0.2718035578727722,0.3152972161769867,0.025923600420355797
84.84837341308594,-28.671823501586914,-56.08317565917969,0.10114890336990356,-0.5165572762489319,0.24401533603668213,0.34639501571655273,0.029380079358816147
83.97693634033203,-23.59103775024414,-60.378116607666016,0.03890342265367508,-0.5165572762489319,0.21622711420059204,0.3740375339984894,0.025923600420355797
82.63087463378906,-18.549152374267578,-63.98835372924805,-0.031122742220759392,-0.5130787491798401,0.17801831662654877,0.39822471141815186,0.025923600420355797
80.79463195800781,-13.35943603515625,-67.27180480957031,-0.0077806878834962845,-0.49568626284599304,0.15370361506938934,0.41550126671791077,0.022467119619250298
78.67828369140625,-7.866272449493408,-70.71086883544922,0.023342052474617958,-0.4852507412433624,0.11549480259418488,0.43968844413757324,0.025923600420355797
76.23515319824219,-2.4275736808776855,-73.72977447509766,-0.062245484441518784,-0.4713367521762848,0.08075952529907227,0.4638756215572357,0.025923600420355797
73.41854095458984,2.6376521587371826,-76.21180725097656,-0.29566603899002075,-0.45046573877334595,0.042550716549158096,0.4846075177192688,0.025923600420355797
70.40741729736328,8.053009033203125,-78.67828369140625,-0.38125357031822205,-0.4365517497062683,0.011288966052234173,0.5018840432167053,0.029380079358816147
66.71937561035156,13.522830963134766,-80.63124084472656,-0.6847003102302551,-0.41915926337242126,-0.026919841766357422,0.5191606283187866,0.025923600420355797
62.930179595947266,19.00043296813965,-82.35076904296875,-0.8636560440063477,-0.40176674723625183,-0.05470806732773781,0.5295265913009644,0.025923600420355797
58.9931526184082,24.275737762451172,-83.89134216308594,-1.174883484840393,-0.3774172365665436,-0.08596982061862946,0.5433478355407715,0.025923600420355797
54.752681732177734,29.379865646362305,-84.76277923583984,-1.1671026945114136,-0.3461107611656189,-0.12417862564325333,0.550258457660675,0.025923600420355797
50.473304748535156,34.60848617553711,-85.75871276855469,-1.0737345218658447,-0.32176125049591064,-0.15544037520885468,0.5537137389183044,0.025923600420355797
45.913822174072266,39.76708221435547,-86.28001403808594,-0.9959276914596558,-0.3008902370929718,-0.19017565250396729,0.5640797019004822,0.025923600420355797
41.26875305175781,44.55998229980469,-86.3422622680664,-0.8169719576835632,-0.2695837616920471,-0.22143740952014923,0.5640797019004822,0.022467119619250298
36.62368392944336,49.0494384765625,-86.02325439453125,-0.5368672609329224,-0.23479874432086945,-0.24922563135623932,0.5640797019004822,0.025923600420355797
31.675168991088867,53.70228958129883,-85.72758483886719,-0.560209333896637,-0.20697075128555298,-0.28048738837242126,0.5640797019004822,0.022467119619250298
26.835582733154297,57.615970611572266,-84.7550048828125,-0.5057445168495178,-0.17914274334907532,-0.30827561020851135,0.5675349831581116,0.025923600420355797
21.840383529663086,61.685272216796875,-83.8524398803711,-0.6457968354225159,-0.15131475031375885,-0.33606383204460144,0.5571690797805786,0.025923600420355797
16.658447265625,65.22547912597656,-82.37411499023438,-0.700261652469635,-0.11652974784374237,-0.36037853360176086,0.5537137389183044,0.025923600420355797
11.445387840270996,68.62564086914062,-80.55342864990234,-0.770287811756134,-0.0852232500910759,-0.3777461647987366,0.5468031167984009,0.025923600420355797
6.092276573181152,71.96355438232422,-78.55379486083984,-0.8169719576835632,-0.053916748613119125,-0.402060866355896,0.5260712504386902,0.022467119619250298
0.5991127490997314,74.80350494384766,-75.8227767944336,-0.630235493183136,-0.012174749746918678,-0.42290204763412476,0.5191606283187866,0.022467119619250298
-4.489455223083496,77.09102630615234,-72.87389373779297,-0.46684110164642334,0.022610250860452652,-0.44374319911003113,0.4984287619590759,0.022467119619250298
-9.749197959899902,79.50303649902344,-69.82386779785156,-0.1556137055158615,0.053916748613119125,-0.4715314209461212,0.4846075177192688,0.022467119619250298
-15.086748123168945,81.23812866210938,-66.0424575805664,0.21007849276065826,0.0852232500910759,-0.47847849130630493,0.47078627347946167,0.025923600420355797
-20.688840866088867,83.0276870727539,-62.15989303588867,0.4979638457298279,0.11305125057697296,-0.4993196427822113,0.443143755197525,0.022467119619250298
-25.894119262695312,84.48268127441406,-58.11393737792969,0.6847002506256104,0.15131475031375885,-0.506266713142395,0.41550126671791077,0.015554159879684448
-31.060495376586914,85.36967468261719,-53.92014694213867,0.6924809813499451,0.18957825005054474,-0.506266713142395,0.3878587782382965,0.022467119619250298
-36.16462326049805,85.99990844726562,-49.43069076538086,0.4979638457298279,0.2174062430858612,-0.5132137537002563,0.36021628975868225,0.022467119619250298
