17-源安一线线路电压UA_17,18-源安一线线路电压UB_18,19-源安一线线路电压UC_19,20-源安一线线路电压3U0_20,5-源安一线线路电流IA_5,6-源安一线线路电流IB_6,7-源安一线线路电流IC_7,8-源安一线线路电流3I0_8
34.527462005615234,-85.05999755859375,50.37715148925781,-0.5283229947090149,-0.14848291873931885,0.2624349296092987,-0.10359273850917816,0.0034530912525951862
39.220211029052734,-85.02892303466797,45.591163635253906,-0.6215564608573914,-0.16229529678821564,0.2624349296092987,-0.08978037536144257,0.0069061825051903725
43.6021842956543,-84.90460968017578,40.432247161865234,-0.7769455313682556,-0.18646693229675293,0.2555287480354309,-0.08287419378757477,-0.0034530912525951862
48.38816833496094,-84.28305053710938,35.521949768066406,-0.6526342630386353,-0.20027929544448853,0.2520756721496582,-0.06560873240232468,-0.0034530912525951862
52.92552947998047,-83.69257354736328,30.54949951171875,-0.5904785990715027,-0.20027929544448853,0.2624349296092987,-0.04489018768072128,0.0034530912525951862
57.2453498840332,-82.9156265258789,25.452735900878906,-0.4972451627254486,-0.21063856780529022,0.2555287480354309,-0.02762473002076149,0.0034530912525951862
61.40977478027344,-82.10760498046875,20.2938175201416,-0.40401169657707214,-0.22445093095302582,0.2417163848876953,-0.020718548446893692,-0.0034530912525951862
65.3255844116211,-80.86449432373047,15.197054862976074,-0.3418560326099396,-0.2382632941007614,0.22790402173995972,-0.0069061825051903725,-0.0069061825051903725
69.02384185791016,-79.18628692626953,10.007059097290039,-0.18646693229675293,-0.2382632941007614,0.22790402173995972,0.020718548446893692,0.0034530912525951862
72.28701782226562,-77.1351547241211,4.785984516143799,-0.09323346614837646,-0.23481020331382751,0.22099784016609192,0.03453091159462929,0.0069061825051903725
75.17725372314453,-74.64892578125,-0.5904785990715027,-0.031077822670340538,-0.2451694756746292,0.20373238623142242,0.05179636925458908,0.0034530912525951862
77.57024383544922,-71.85192108154297,-5.966941833496094,0.031077822670340538,-0.2520756721496582,0.17956075072288513,0.05524946004152298,-0.0034530912525951862
79.90107727050781,-68.71306610107422,-11.094782829284668,0.3418560326099396,-0.2520756721496582,0.16920147836208344,0.07596801221370697,0.0
81.73467254638672,-65.3255844116211,-16.098312377929688,0.6837120652198792,-0.2451694756746292,0.15884220600128174,0.09668655693531036,0.010359274223446846
83.28856658935547,-61.81378936767578,-20.977529525756836,0.9012568593025208,-0.2520756721496582,0.13812364637851715,0.11049892008304596,0.0034530912525951862
84.1898193359375,-57.96013641357422,-25.949981689453125,0.9634124636650085,-0.258981853723526,0.11740510165691376,0.12431128323078156,-0.0034530912525951862
84.8113784790039,-53.73355484008789,-30.673810958862305,0.9634124636650085,-0.2520756721496582,0.10359273850917816,0.13812364637851715,0.0
85.12215423583984,-49.16511535644531,-35.45979690551758,0.8391011953353882,-0.2451694756746292,0.08978037536144257,0.16229529678821564,0.0034530912525951862
84.99784088134766,-44.4412841796875,-40.183624267578125,0.6526342630386353,-0.2520756721496582,0.07596801221370697,0.17265456914901733,0.0034530912525951862
84.62490844726562,-39.562068939208984,-45.03176498413086,0.3107782304286957,-0.2520756721496582,0.05179636925458908,0.18301384150981903,-0.0034530912525951862
84.22090148925781,-34.49638366699219,-49.66236114501953,0.21754474937915802,-0.2520756721496582,0.03453091159462929,0.19682620465755463,0.0
83.69257354736328,-29.33746337890625,-54.261878967285156,0.2486225813627243,-0.2451694756746292,0.02417163923382759,0.21063856780529022,0.0034530912525951862
82.88455200195312,-24.116390228271484,-58.51953887939453,0.2797003984451294,-0.2382632941007614,0.013812365010380745,0.22099784016609192,0.0
81.8279037475586,-18.988550186157227,-62.68396759033203,0.40401169657707214,-0.2382632941007614,0.0,0.22445093095302582,0.0
80.52263641357422,-13.860708236694336,-66.4133071899414,0.4661673307418823,-0.23135711252689362,-0.017265455797314644,0.22790402173995972,-0.0069061825051903725
78.8133544921875,-8.6707124710083,-69.83186340332031,0.43508949875831604,-0.22099784016609192,-0.02762473002076149,0.2417163848876953,0.0034530912525951862
76.51359558105469,-3.41856050491333,-72.87749481201172,0.3107782304286957,-0.20718547701835632,-0.041437096893787384,0.2486225664615631,0.0034530912525951862
73.80982971191406,1.8025137186050415,-75.67449951171875,-0.031077822670340538,-0.20373238623142242,-0.05870255082845688,0.2486225664615631,-0.0034530912525951862
70.79528045654297,7.147899150848389,-78.2228775024414,-0.2797003984451294,-0.18992002308368683,-0.07596801221370697,0.2486225664615631,-0.0034530912525951862
67.5942611694336,12.43112850189209,-80.36724853515625,-0.5283229947090149,-0.17265456914901733,-0.08978037536144257,0.258981853723526,0.0034530912525951862
64.0513916015625,17.714359283447266,-82.13868713378906,-0.8080233931541443,-0.15538911521434784,-0.10013964772224426,0.2624349296092987,0.0034530912525951862
60.1977424621582,22.87327766418457,-83.63041687011719,-0.9323346614837646,-0.14157673716545105,-0.11740510165691376,0.2555287480354309,0.0034530912525951862
56.06439208984375,27.97003936767578,-84.68706512451172,-0.9323346614837646,-0.13121746480464935,-0.14157673716545105,0.2555287480354309,-0.0034530912525951862
51.77565002441406,32.94248962402344,-85.21538543701172,-0.7769455313682556,-0.10704582929611206,-0.15538911521434784,0.2624349296092987,-0.0034530912525951862
47.26936721801758,37.82170867919922,-85.30862426757812,-0.5283229947090149,-0.07942110300064087,-0.16574838757514954,0.2693411111831665,0.0034530912525951862
42.35906982421875,42.514461517333984,-85.30862426757812,-0.5594007968902588,-0.07251491397619247,-0.17956075072288513,0.2624349296092987,0.0034530912525951862
37.324462890625,47.17613220214844,-85.12215423583984,-0.6215564608573914,-0.06560873240232468,-0.20027929544448853,0.2555287480354309,-0.0034530912525951862
32.28985595703125,51.8688850402832,-84.7181396484375,-0.7147899270057678,-0.04489018768072128,-0.20718547701835632,0.2555287480354309,-0.0034530912525951862
