17-220kV Ⅱ母电压Ua_17,18-220kV Ⅱ母电压Ub_18,19-220kV Ⅱ母电压Uc_19,20-220kV Ⅱ母电压3Uo_20,21-220kV小开Ⅱ回线路电流Ia_21,22-220kV小开Ⅱ回线路电流Ib_22,23-220kV小开Ⅱ回线路电流Ic_23,24-220kV小开Ⅱ回线路电流3Io_24
-4.8446736335754395,76.54403686523438,-71.39987182617188,0.19068816304206848,0.10583614557981491,-0.10575565695762634,-0.07046778500080109,-0.035254474729299545
-10.231185913085938,78.45128631591797,-68.31763458251953,0.15890680253505707,0.10583614557981491,-0.07050377130508423,-0.07046778500080109,0.0
-15.585824966430664,80.73997497558594,-64.94941711425781,0.12712544202804565,0.14111486077308655,-0.07050377130508423,-0.07046778500080109,0.0
-20.97233772277832,82.52007293701172,-61.26344299316406,0.19068816304206848,0.14111486077308655,-0.035251885652542114,-0.07046778500080109,0.0
-26.199485778808594,83.82335662841797,-57.545692443847656,0.09534408152103424,0.10583614557981491,-0.07050377130508423,-0.07046778500080109,0.0
-31.203523635864258,84.80876159667969,-53.60551071166992,0.12712544202804565,0.10583614557981491,-0.035251885652542114,-0.07046778500080109,0.0
-35.98445129394531,85.50808715820312,-49.60177993774414,0.09534408152103424,0.10583614557981491,-0.035251885652542114,-0.10570167750120163,-0.035254474729299545
-40.51039505004883,85.66702270507812,-45.21674346923828,0.12712544202804565,0.14111486077308655,0.0,-0.07046778500080109,0.0
-44.97259521484375,85.4762954711914,-40.48217010498047,0.12712544202804565,0.10583614557981491,0.0,-0.10570167750120163,0.0
-49.30730438232422,84.8723373413086,-35.33451461791992,0.19068816304206848,0.14111486077308655,-0.035251885652542114,-0.10570167750120163,0.0
-53.54639434814453,84.07765197753906,-30.18686294555664,0.19068816304206848,0.14111486077308655,0.0,-0.14093557000160217,0.0
-58.1679573059082,83.02867126464844,-25.039207458496094,0.12712544202804565,0.10583614557981491,0.0,-0.10570167750120163,0.0
-61.387115478515625,81.7889633178711,-19.923328399658203,0.09534408152103424,0.14111486077308655,0.0,-0.10570167750120163,0.0
-65.05249786376953,80.23137664794922,-14.839225769042969,0.031781360507011414,0.10583614557981491,0.035251885652542114,-0.14093557000160217,0.035254474729299545
-68.3991470336914,78.19698333740234,-9.723346710205078,0.0,0.10583614557981491,0.035251885652542114,-0.10570167750120163,0.0
-71.55455780029297,76.16259002685547,-4.480365753173828,0.031781360507011414,0.10583614557981491,0.035251885652542114,-0.10570167750120163,0.0
-74.55060577392578,73.36530303955078,0.7308398485183716,0.0,0.07055743038654327,0.035251885652542114,-0.14093557000160217,0.0
-76.43110656738281,70.59980010986328,6.132699489593506,0.06356272101402283,0.03527871519327164,0.07050377130508423,-0.10570167750120163,0.0
-78.82156372070312,67.32569885253906,11.661661148071289,0.09534408152103424,0.07055743038654327,0.07050377130508423,-0.14093557000160217,0.0
-80.57457733154297,63.606571197509766,17.15884780883789,0.06356272101402283,0.07055743038654327,0.07050377130508423,-0.14093557000160217,0.0
-82.29570770263672,59.76029586791992,22.624258041381836,0.031781360507011414,0.07055743038654327,0.07050377130508423,-0.14093557000160217,0.0
-83.76185607910156,55.88223648071289,27.613035202026367,-0.06356272101402283,0.07055743038654327,0.07050377130508423,-0.10570167750120163,-0.035254474729299545
-84.46305847167969,51.94059753417969,32.474708557128906,-0.06356272101402283,0.07055743038654327,0.10575565695762634,-0.14093557000160217,-0.035254474729299545
-84.9092788696289,47.87181091308594,36.89152145385742,-0.12712544202804565,0.03527871519327164,0.10575565695762634,-0.14093557000160217,0.035254474729299545
-85.16426849365234,43.58051300048828,41.37188720703125,-0.06356272101402283,0.03527871519327164,0.10575565695762634,-0.10570167750120163,0.0
-84.78179168701172,38.84419250488281,45.756927490234375,0.031781360507011414,0.03527871519327164,0.10575565695762634,-0.10570167750120163,0.0
-84.2718276977539,33.88536071777344,50.26906967163086,0.06356272101402283,0.03527871519327164,0.10575565695762634,-0.14093557000160217,0.0
-83.63436889648438,28.704015731811523,54.781211853027344,0.06356272101402283,0.0,0.10575565695762634,-0.14093557000160217,0.0
-82.55068969726562,23.26837158203125,59.0709228515625,0.0,0.03527871519327164,0.14100754261016846,-0.14093557000160217,0.0
-81.21202850341797,18.02345085144043,63.042877197265625,-0.031781360507011414,0.0,0.10575565695762634,-0.14093557000160217,-0.035254474729299545
-79.52276611328125,12.714957237243652,66.50642395019531,-0.15890680253505707,0.0,0.10575565695762634,-0.10570167750120163,0.0
-77.41915893554688,7.565399169921875,69.46155548095703,-0.2224695235490799,0.0,0.10575565695762634,-0.10570167750120163,0.0
-74.83746337890625,2.479416608810425,72.19426727294922,-0.12712544202804565,-0.03527871519327164,0.10575565695762634,-0.07046778500080109,0.0
-72.12826538085938,-2.6383535861968994,74.6409912109375,-0.09534408152103424,-0.03527871519327164,0.10575565695762634,-0.07046778500080109,0.035254474729299545
-69.10034942626953,-7.946847915649414,76.99238586425781,0.031781360507011414,0.0,0.10575565695762634,-0.10570167750120163,0.0
-65.94493103027344,-13.41427993774414,79.31201171875,0.12712544202804565,-0.03527871519327164,0.10575565695762634,-0.07046778500080109,0.0
-62.27955627441406,-18.881710052490234,81.15499877929688,0.031781360507011414,-0.03527871519327164,0.14100754261016846,-0.07046778500080109,0.0
-58.42293930053711,-24.22199249267578,82.68022918701172,-0.031781360507011414,-0.07055743038654327,0.14100754261016846,-0.07046778500080109,0.0
-54.34321594238281,-29.43512535095215,83.95125579833984,-0.12712544202804565,-0.07055743038654327,0.10575565695762634,-0.10570167750120163,0.0
-50.199745178222656,-34.3621711730957,84.77742004394531,-0.19068816304206848,-0.03527871519327164,0.10575565695762634,-0.03523389250040054,0.035254474729299545
-46.02439880371094,-38.93955612182617,85.19050598144531,-0.12712544202804565,-0.03527871519327164,0.17625942826271057,-0.03523389250040054,0.0
-41.689693450927734,-43.294429779052734,85.126953125,-0.15890680253505707,-0.07055743038654327,0.10575565695762634,-0.03523389250040054,0.0
-36.90876388549805,-47.64929962158203,84.55499267578125,-0.12712544202804565,-0.07055743038654327,0.14100754261016846,0.0,0.035254474729299545
-31.77723503112793,-52.09953689575195,83.85592651367188,-0.06356272101402283,-0.07055743038654327,0.14100754261016846,-0.03523389250040054,0.0
-26.550086975097656,-56.58155822753906,83.06153106689453,0.0,-0.10583614557981491,0.14100754261016846,-0.07046778500080109,0.0
-21.354812622070312,-60.77749252319336,82.10826110839844,0.031781360507011414,-0.07055743038654327,0.10575565695762634,-0.03523389250040054,0.0
-16.063919067382812,-64.59197998046875,80.83724212646484,0.0,-0.07055743038654327,0.10575565695762634,-0.03523389250040054,0.0
-10.90051555633545,-67.92965698242188,79.0260238647461,-0.06356272101402283,-0.10583614557981491,0.10575565695762634,0.0,0.0
-5.832732200622559,-70.91767120361328,76.86528015136719,-0.19068816304206848,-0.07055743038654327,0.07050377130508423,0.03523389250040054,0.0
-0.6374570727348328,-73.6513900756836,74.38677978515625,-0.2224695235490799,-0.10583614557981491,0.10575565695762634,0.03523389250040054,0.035254474729299545
4.52594518661499,-76.16259002685547,71.55875396728516,-0.2224695235490799,-0.10583614557981491,0.10575565695762634,0.0,0.0
9.912457466125488,-78.57843017578125,68.4129638671875,-0.19068816304206848,-0.07055743038654327,0.10575565695762634,0.03523389250040054,0.0
15.267096519470215,-80.32673645019531,64.91764068603516,-0.19068816304206848,-0.14111486077308655,0.07050377130508423,0.03523389250040054,0.035254474729299545
20.685482025146484,-82.13861846923828,61.231666564941406,-0.15890680253505707,-0.10583614557981491,0.07050377130508423,0.03523389250040054,0.0
25.976375579833984,-83.56905364990234,57.482139587402344,-0.12712544202804565,-0.10583614557981491,0.035251885652542114,0.03523389250040054,0.0
30.98041343688965,-84.64982604980469,53.60551071166992,-0.09534408152103424,-0.10583614557981491,0.07050377130508423,0.03523389250040054,0.0
35.729469299316406,-85.3491439819336,49.69710922241211,-0.06356272101402283,-0.10583614557981491,0.035251885652542114,0.07046778500080109,0.0
40.159793853759766,-85.6352310180664,45.34384536743164,-0.12712544202804565,-0.07055743038654327,0.035251885652542114,0.07046778500080109,0.035254474729299545
44.7813606262207,-85.38093566894531,40.57749938964844,-0.12712544202804565,-0.10583614557981491,0.035251885652542114,0.07046778500080109,0.0
49.179813385009766,-84.80876159667969,35.42984390258789,-0.19068816304206848,-0.10583614557981491,0.035251885652542114,0.10570167750120163,0.035254474729299545
53.450775146484375,-84.01407623291016,30.18686294555664,-0.2224695235490799,-0.07055743038654327,0.0,0.07046778500080109,0.0
57.944847106933594,-83.02867126464844,25.00743293762207,-0.15890680253505707,-0.07055743038654327,0.0,0.10570167750120163,0.0
61.80146408081055,-81.82074737548828,19.8280029296875,-0.06356272101402283,-0.07055743038654327,0.0,0.10570167750120163,0.0
65.21186065673828,-80.19959259033203,14.74389934539795,-0.031781360507011414,-0.07055743038654327,0.0,0.10570167750120163,0.0
68.5266342163086,-78.29234313964844,9.659795761108398,0.0,-0.07055743038654327,0.0,0.07046778500080109,0.0
