17-110kVⅡ段母线电压Ua_17,18-110kVⅡ段母线电压Ub_18,19-110kVⅡ段母线电压Uc_19,20-110kVⅡ段母线电压3Uo_20,21-110kV镇电威马线电流Ia_21,22-110kV镇电威马线电流Ib_22,23-110kV镇电威马线电流Ic_23,24-110kV镇电威马线电流3Io_24
25.783519744873047,-82.64165496826172,56.436553955078125,-0.6702246069908142,0.7854890823364258,-2.893211603164673,2.14227032661438,0.017282934859395027
30.812358856201172,-83.54620361328125,52.18042755126953,-0.8806439638137817,0.9494922757148743,-2.9363937377929688,2.012697696685791,0.017282934859395027
35.708656311035156,-84.13104248046875,47.83075714111328,-0.9429904222488403,1.1134954690933228,-2.9968490600585938,1.9176775217056274,0.017282934859395027
40.61274719238281,-84.06865692138672,42.90425109863281,-0.8416773676872253,1.268867015838623,-3.0227582454681396,1.770828366279602,0.025924403220415115
45.6337890625,-83.78793334960938,37.76728057861328,-0.5533249378204346,1.4069749116897583,-3.0054852962493896,1.6153409481048584,0.017282934859395027
50.3117790222168,-83.41364288330078,32.94990539550781,-0.14027956128120422,1.5796098709106445,-2.9709396362304688,1.4166626930236816,0.017282934859395027
54.21790313720703,-82.53248596191406,28.342998504638672,0.14807286858558655,1.7090861797332764,-2.9363937377929688,1.2438989877700806,0.008641467429697514
57.78876495361328,-81.0976791381836,23.32295036315918,0.101313017308712,1.8299305438995361,-2.9191207885742188,1.0797734260559082,0.008641467429697514
61.616920471191406,-79.55370330810547,17.78063201904297,-0.18703942000865936,1.976670265197754,-2.901848077774048,0.9415624141693115,0.0
65.56202697753906,-78.09550476074219,12.238313674926758,-0.42083868384361267,2.1234099864959717,-2.875938653945923,0.7601604461669922,0.0
69.16407775878906,-76.6139144897461,7.070159435272217,-0.5611182451248169,2.2528862953186035,-2.815483331680298,0.5614821910858154,0.008641467429697514
72.25154876708984,-74.77362060546875,2.1202683448791504,-0.6312580704689026,2.3650989532470703,-2.737755298614502,0.3800802230834961,0.017282934859395027
75.09732818603516,-72.59801483154297,-2.7984423637390137,-0.4598052501678467,2.451416492462158,-2.625481605529785,0.19004011154174805,0.0
77.94310760498047,-70.321044921875,-7.631406784057617,0.038966547697782516,2.546365737915039,-2.5218441486358643,0.0,0.008641467429697514
80.42243957519531,-67.7087631225586,-12.39421558380127,0.6546379923820496,2.598156213760376,-2.4182066917419434,-0.18140193819999695,0.017282934859395027
82.020751953125,-64.2231216430664,-17.266155242919922,0.9897502660751343,2.693105459213257,-2.3059327602386475,-0.3800802230834961,0.0
82.52753448486328,-59.70036697387695,-22.340768814086914,0.8728506565093994,2.7621593475341797,-2.1763858795166016,-0.5787585377693176,-0.008641467429697514
82.67567443847656,-55.10742950439453,-27.314044952392578,0.467598557472229,2.7880547046661377,-2.0468392372131348,-0.7601604461669922,-0.008641467429697514
82.94075775146484,-50.803016662597656,-32.07685470581055,0.06234647333621979,2.8225815296173096,-1.9345653057098389,-0.9156478643417358,-0.008641467429697514
83.30719757080078,-46.303653717041016,-37.0813102722168,-0.10910633206367493,2.8743720054626465,-1.8136550188064575,-1.07113516330719,0.008641467429697514
83.5099105834961,-41.19606018066406,-42.3975715637207,-0.17145280539989471,2.9002673625946045,-1.6668353080749512,-1.2438989877700806,0.0
83.41635131835938,-36.119659423828125,-47.331871032714844,-0.06234647333621979,2.9002673625946045,-1.4595603942871094,-1.4425772428512573,-0.008641467429697514
83.03431701660156,-31.58130645751953,-51.31517028808594,0.2337992787361145,2.8743720054626465,-1.2781949043273926,-1.6067028045654297,0.0
82.23905944824219,-26.972776412963867,-54.93989181518555,0.6000847816467285,2.8139498233795166,-1.0968294143676758,-1.7362756729125977,0.0
80.8902359008789,-21.561065673828125,-58.88421630859375,0.7871242165565491,2.7707910537719727,-0.9068275094032288,-1.865848422050476,0.0
78.95667266845703,-15.704876899719238,-62.890899658203125,0.6234647631645203,2.7448959350585938,-0.725462019443512,-2.0213358402252197,-0.017282934859395027
76.89835357666016,-10.293167114257812,-66.4610595703125,0.24159258604049683,2.7103688716888428,-0.5527329444885254,-2.1595468521118164,-0.017282934859395027
74.95698547363281,-5.364923477172852,-69.67263793945312,-0.14027956128120422,2.658578395843506,-0.3713674545288086,-2.2891197204589844,-0.017282934859395027
73.04680633544922,-0.4756690561771393,-72.8062744140625,-0.428631991147995,2.589524507522583,-0.1986384093761444,-2.4100542068481445,-0.017282934859395027
70.98849487304688,4.351202487945557,-75.72943878173828,-0.6390513777732849,2.494575262069702,0.0,-2.5050742626190186,-0.008641467429697514
68.85221099853516,8.928542137145996,-78.19268798828125,-0.6624312996864319,2.3909943103790283,0.1900019496679306,-2.582818031311035,-0.008641467429697514
66.34169006347656,13.513680458068848,-80.11028289794922,-0.42083868384361267,2.2874133586883545,0.3972768187522888,-2.6691999435424805,0.0
62.73963928222656,18.50430679321289,-81.37309265136719,-0.18703942000865936,2.1579370498657227,0.5872787833213806,-2.7555816173553467,-0.008641467429697514
58.022666931152344,24.048580169677734,-82.18378448486328,-0.17145280539989471,2.028460741043091,0.7859171628952026,-2.807410955429077,-0.008641467429697514
53.07179260253906,29.616247177124023,-82.88533782958984,-0.2727658152580261,1.8903528451919556,0.9500097632408142,-2.8678781986236572,-0.017282934859395027
48.557533264160156,34.81741714477539,-83.54792785644531,-0.21821266412734985,1.7954035997390747,1.1054658889770508,-2.902431011199951,-0.017282934859395027
44.00429153442383,39.753456115722656,-83.90650177001953,-0.14807286858558655,1.6831908226013184,1.2609220743179321,-2.9456217288970947,-0.025924403220415115
38.78053665161133,44.63491439819336,-83.68824005126953,-0.41304537653923035,1.5278193950653076,1.3991053104400635,-2.9628982543945312,-0.025924403220415115
33.416439056396484,49.048500061035156,-82.99446868896484,-0.8416773676872253,1.3465527296066284,1.5718343257904053,-2.9456217288970947,-0.025924403220415115
28.722856521606445,52.66670227050781,-81.95772552490234,-0.9196105003356934,1.1480225324630737,1.744563341140747,-2.9197072982788086,-0.008641467429697514
24.380123138427734,56.05876922607422,-80.7806625366211,-0.5299450159072876,0.9753875136375427,1.8913830518722534,-2.8937926292419434,-0.008641467429697514
19.429250717163086,59.97329330444336,-79.51785278320312,-0.14807286858558655,0.8113843202590942,2.0295662879943848,-2.8678781986236572,-0.008641467429697514
13.924816131591797,64.12174987792969,-78.08355712890625,0.0,0.6473811268806458,2.1763858795166016,-2.8592400550842285,-0.017282934859395027
8.576314926147461,67.93489837646484,-76.51673889160156,0.07013978064060211,0.45748263597488403,2.3232057094573975,-2.8246872425079346,-0.025924403220415115
3.555272102355957,71.31916809082031,-74.73945617675781,0.24938589334487915,0.2848476767539978,2.4182066917419434,-2.7555816173553467,-0.025924403220415115
-1.559329867362976,74.50069427490234,-72.76729583740234,0.31173238158226013,0.10358097404241562,2.5132076740264893,-2.6605615615844727,-0.025924403220415115
-6.697321891784668,77.43268585205078,-70.6080551147461,0.18703942000865936,-0.08631747961044312,2.61684513092041,-2.55690336227417,-0.017282934859395027
-11.593618392944336,79.7330551147461,-68.10582733154297,0.02337992750108242,-0.250320702791214,2.694573163986206,-2.4705214500427246,-0.017282934859395027
-16.248218536376953,81.1600570678711,-64.83187866210938,0.08572640269994736,-0.4315873980522156,2.780937671661377,-2.3755013942718506,-0.017282934859395027
-21.050954818725586,81.8228759765625,-60.53677749633789,0.3662855327129364,-0.6128541231155396,2.832756280899048,-2.263205051422119,-0.008641467429697514
-26.095386505126953,82.6026611328125,-56.10915756225586,0.6156714558601379,-0.8113843202590942,2.893211603164673,-2.1249940395355225,-0.017282934859395027
-31.05405616760254,83.44483184814453,-51.9153938293457,0.7715376019477844,-0.9667558073997498,2.9623031616210938,-2.012697696685791,-0.008641467429697514
-35.82560348510742,84.00627899169922,-47.61249542236328,0.911817193031311,-1.1221272945404053,3.0054852962493896,-1.90040123462677,0.0
-40.729698181152344,84.0452651977539,-42.74055480957031,0.8806439638137817,-1.277498722076416,3.0313947200775146,-1.7794665098190308,-0.008641467429697514
-45.89887619018555,83.80353546142578,-37.541221618652344,0.5377383232116699,-1.4328701496124268,2.9968490600585938,-1.598064661026001,-0.008641467429697514
-50.65483093261719,83.41364288330078,-32.653690338134766,0.08572640269994736,-1.588241696357727,2.9623031616210938,-1.3993862867355347,-0.017282934859395027
-54.51417541503906,82.50128936767578,-28.00001335144043,-0.14027956128120422,-1.7263495922088623,2.9450302124023438,-1.2352607250213623,-0.017282934859395027
-58.061649322509766,81.03529357910156,-22.89422035217285,0.05455316603183746,-1.864457607269287,2.9277572631835938,-1.0797734260559082,-0.008641467429697514
-61.920989990234375,79.39774322509766,-17.250564575195312,0.2649725079536438,-1.9853020906448364,2.901848077774048,-0.9070096611976624,0.008641467429697514
-65.81151580810547,77.86156463623047,-11.747221946716309,0.42083868384361267,-2.1493053436279297,2.875938653945923,-0.74288409948349,-0.008641467429697514
-69.22644805908203,76.31759643554688,-6.719379425048828,0.5221517086029053,-2.2787814140319824,2.815483331680298,-0.5614821910858154,0.0
-72.29833221435547,74.52408599853516,-1.8396445512771606,0.5844981670379639,-2.3650989532470703,2.729118824005127,-0.3628038763999939,0.008641467429697514
-75.2376708984375,72.49664306640625,3.016705274581909,0.3740788400173187,-2.468679904937744,2.642754316329956,-0.17276374995708466,-0.017282934859395027
