220kV I母_1,220kV I母_2,220kV I母_3,220kV I母_4,文南II回264开关_37,文南II回264开关_38,文南II回264开关_39,文南II回264开关_40
75.59899139404297,-72.78662872314453,-2.7951231002807617,-0.007865999825298786,-0.34635698795318604,0.43379300832748413,-0.09486400336027145,0.004298999905586243
78.37356567382812,-70.15240478515625,-8.007658958435059,0.40860798954963684,-0.3976689875125885,0.43379300832748413,-0.07761599868535995,0.004298999905586243
80.75947570800781,-67.29146575927734,-13.085294723510742,0.6679220199584961,-0.3976689875125885,0.43379300832748413,-0.02587199956178665,0.004298999905586243
82.74594116210938,-64.21460723876953,-17.98486328125,0.9115200042724609,-0.4318769872188568,0.3994329869747162,-0.008623999543488026,0.004298999905586243
83.90111541748047,-60.42521286010742,-22.792699813842773,1.1786919832229614,-0.41477298736572266,0.36507299542427063,0.008623999543488026,-0.012896999716758728
85.077880859375,-56.54944610595703,-27.848751068115234,1.045106053352356,-0.4318769872188568,0.34789299964904785,0.04312000051140785,-0.012896999716758728
85.47733306884766,-52.365997314453125,-32.629608154296875,0.7700759768486023,-0.44898098707199097,0.3307130038738251,0.06036800146102905,-0.012896999716758728
85.21282958984375,-47.772300720214844,-36.98418045043945,0.6050580143928528,-0.44898098707199097,0.3307130038738251,0.09486400336027145,0.004298999905586243
84.77558898925781,-42.84392547607422,-41.53840255737305,0.5736259818077087,-0.4660849869251251,0.2963530123233795,0.11211200058460236,-0.012896999716758728
83.91191101074219,-37.85077667236328,-45.812034606933594,0.17286799848079681,-0.4831889867782593,0.27917298674583435,0.14660799503326416,-0.012896999716758728
83.2209701538086,-32.603919982910156,-50.43101119995117,0.20430000126361847,-0.4660849869251251,0.2619929909706116,0.16385599970817566,0.004298999905586243
82.35728454589844,-27.3300724029541,-54.812564849853516,0.07857199758291245,-0.44898098707199097,0.22763299942016602,0.21559999883174896,0.004298999905586243
81.07256317138672,-22.099411010742188,-58.784019470214844,0.10214599967002869,-0.4318769872188568,0.21045300364494324,0.21559999883174896,0.004298999905586243
79.82562255859375,-16.59345054626465,-62.75547409057617,0.36146000027656555,-0.4318769872188568,0.1589130014181137,0.26734399795532227,0.004298999905586243
78.30878448486328,-11.254829406738281,-66.62980651855469,0.3850339949131012,-0.44898098707199097,0.12455300241708755,0.26734399795532227,0.004298999905586243
76.46807098388672,-6.099739074707031,-70.00769805908203,0.3850339949131012,-0.4318769872188568,0.10737299919128418,0.30184000730514526,-0.012896999716758728
74.33045959472656,-0.7071369886398315,-73.21832275390625,0.42432400584220886,-0.4318769872188568,0.05583300068974495,0.31908801198005676,0.004298999905586243
71.86897277832031,4.512729167938232,-76.14295196533203,0.20430000126361847,-0.41477298736572266,0.021472999826073647,0.3363359868526459,0.004298999905586243
69.23474884033203,9.613839149475098,-78.81397247314453,-0.15716800093650818,-0.3976689875125885,0.0042929998598992825,0.3535839915275574,0.004298999905586243
66.35761260986328,14.704153060913086,-81.30692291259766,-0.5500680208206177,-0.34635698795318604,-0.012887000106275082,0.38808000087738037,0.004298999905586243
63.10261917114258,19.519168853759766,-83.07141876220703,-0.8643879890441895,-0.34635698795318604,-0.08160699903964996,0.42257601022720337,0.004298999905586243
59.36720657348633,24.55010414123535,-84.42581176757812,-1.092270016670227,-0.34635698795318604,-0.11596699804067612,0.42257601022720337,-0.012896999716758728
55.48064422607422,29.483877182006836,-85.52659606933594,-1.1708500385284424,-0.3121489882469177,-0.11596699804067612,0.42257601022720337,-0.012896999716758728
51.048885345458984,34.14775085449219,-85.79639434814453,-1.1158440113067627,-0.3121489882469177,-0.15032699704170227,0.42257601022720337,-0.012896999716758728
46.395809173583984,38.87099838256836,-85.65070343017578,-0.7386599779129028,-0.29504498839378357,-0.18468700349330902,0.457071989774704,0.004298999905586243
41.5106201171875,43.464698791503906,-85.22981262207031,-0.47148799896240234,-0.2779409885406494,-0.21904699504375458,0.4398239850997925,-0.012896999716758728
36.29075622558594,47.87486267089844,-84.29631042480469,-0.3929080069065094,-0.2779409885406494,-0.25340700149536133,0.457071989774704,0.004298999905586243
31.114072799682617,52.360599517822266,-83.39517211914062,0.04713999852538109,-0.2437330037355423,-0.25340700149536133,0.491567999124527,0.004298999905586243
