1-220kVⅠ段母线电压Ua_1,2-220kVⅠ段母线电压Ub_2,3-220kVⅠ段母线电压Uc_3,4-220kVⅠ段母线电压3Uo_4,21-220kV砚普Ⅰ回线路电流Ia_21,22-220kV砚普Ⅰ回线路电流Ib_22,23-220kV砚普Ⅰ回线路电流Ic_23,24-220kV砚普Ⅰ回线路电流3Io_24
39.34364318847656,-85.54724884033203,46.00350570678711,-0.28480157256126404,-0.17663010954856873,0.38906142115592957,-0.17665255069732666,-0.03528313338756561
43.97603988647461,-85.5156021118164,41.5107307434082,-0.06328923255205154,-0.17663010954856873,0.38906142115592957,-0.17665255069732666,-0.03528313338756561
48.2911491394043,-84.94591522216797,36.669921875,0.03164461627602577,-0.24728216230869293,0.42443063855171204,-0.1413220465183258,0.0
52.22551727294922,-84.24964141845703,31.95566749572754,0.0,-0.21195612847805023,0.38906142115592957,-0.10599153488874435,-0.03528313338756561
56.19160842895508,-83.49006652832031,27.336334228515625,0.06328923255205154,-0.24728216230869293,0.38906142115592957,-0.10599153488874435,0.0
59.87214279174805,-82.0975112915039,22.274049758911133,0.1265784651041031,-0.31793421506881714,0.38906142115592957,-0.03533051162958145,0.0
63.267120361328125,-80.51506042480469,17.11684799194336,-0.18986770510673523,-0.28260818123817444,0.3536922037601471,-0.03533051162958145,-0.03528313338756561
66.66209411621094,-78.83766174316406,12.117842674255371,-0.1265784651041031,-0.31793421506881714,0.3536922037601471,-0.03533051162958145,0.0
69.9301528930664,-76.78047180175781,6.834083557128906,-0.06328923255205154,-0.35326021909713745,0.3536922037601471,0.03533051162958145,-0.03528313338756561
72.91265869140625,-74.31185150146484,1.4237674474716187,0.0,-0.35326021909713745,0.3183229863643646,0.03533051162958145,-0.03528313338756561
75.79997253417969,-72.1280746459961,-3.7334344387054443,0.0,-0.35326021909713745,0.28295376896858215,0.0706610232591629,-0.03528313338756561
78.52864837646484,-69.21636199951172,-9.175390243530273,0.2215123325586319,-0.35326021909713745,0.3183229863643646,0.10599153488874435,0.0
80.65447235107422,-65.64002990722656,-14.712263107299805,0.5063138604164124,-0.35326021909713745,0.28295376896858215,0.1413220465183258,0.0
82.20918273925781,-61.62060546875,-20.090940475463867,0.9176939129829407,-0.38858625292778015,0.28295376896858215,0.10599153488874435,0.0
83.668701171875,-57.474586486816406,-25.532896041870117,1.0759170055389404,-0.38858625292778015,0.21221531927585602,0.1413220465183258,0.0
84.5571060180664,-53.043724060058594,-30.94321060180664,0.9493385553359985,-0.38858625292778015,0.21221531927585602,0.17665255069732666,-0.03528313338756561
85.03303527832031,-48.73945999145508,-35.910579681396484,0.6645369529724121,-0.38858625292778015,0.17684610188007355,0.17665255069732666,-0.03528313338756561
85.25514221191406,-44.43519592285156,-40.56155014038086,0.41138002276420593,-0.35326021909713745,0.17684610188007355,0.17665255069732666,-0.03528313338756561
85.06476593017578,-39.8144416809082,-45.085968017578125,0.2215123325586319,-0.38858625292778015,0.17684610188007355,0.24731357395648956,-0.03528313338756561
84.5571060180664,-35.13039016723633,-49.38890838623047,0.06328923255205154,-0.38858625292778015,0.10610765963792801,0.24731357395648956,0.0
83.95426177978516,-30.604583740234375,-53.31217956542969,0.06328923255205154,-0.35326021909713745,0.10610765963792801,0.24731357395648956,-0.03528313338756561
83.03412628173828,-25.762287139892578,-57.140533447265625,0.18986770510673523,-0.35326021909713745,0.07073844224214554,0.24731357395648956,0.0
81.66979217529297,-20.635149002075195,-60.873966217041016,0.28480157256126404,-0.35326021909713745,0.03536922112107277,0.31797459721565247,0.0
80.11508178710938,-15.666254997253418,-64.22772979736328,0.348090797662735,-0.31793421506881714,0.03536922112107277,0.2826440930366516,-0.03528313338756561
78.37000274658203,-10.254276275634766,-67.89788818359375,0.41138002276420593,-0.31793421506881714,0.0,0.31797459721565247,-0.03528313338756561
76.21244812011719,-4.873946189880371,-71.18836975097656,0.3164461851119995,-0.31793421506881714,0.0,0.3533051013946533,-0.03528313338756561
73.83279418945312,0.5380330085754395,-74.22573852539062,0.2215123325586319,-0.28260818123817444,-0.03536922112107277,0.3533051013946533,-0.03528313338756561
71.1675796508789,5.85506534576416,-77.13655090332031,-0.2531569302082062,-0.28260818123817444,-0.10610765963792801,0.3533051013946533,-0.03528313338756561
67.74087524414062,11.456937789916992,-79.5094985961914,-0.47466927766799927,-0.28260818123817444,-0.10610765963792801,0.38863563537597656,0.0
63.83823776245117,16.90056610107422,-81.15473937988281,-0.632892370223999,-0.17663010954856873,-0.10610765963792801,0.38863563537597656,0.0
59.77695846557617,22.28089714050293,-82.48358917236328,-0.69618159532547,-0.21195612847805023,-0.14147688448429108,0.38863563537597656,0.0
55.430118560791016,27.97771644592285,-83.78079986572266,-0.6645369529724121,-0.17663010954856873,-0.17684610188007355,0.38863563537597656,-0.03528313338756561
51.051551818847656,33.00990676879883,-84.57178497314453,-0.7911154627799988,-0.17663010954856873,-0.21221531927585602,0.3533051013946533,0.0
46.45088195800781,37.94715118408203,-84.91981506347656,-0.7911154627799988,-0.17663010954856873,-0.21221531927585602,0.38863563537597656,-0.03528313338756561
41.97713088989258,42.78944778442383,-85.29948425292969,-0.7911154627799988,-0.14130409061908722,-0.2475845366716385,0.38863563537597656,0.0
37.59856414794922,47.283607482910156,-85.2362060546875,-0.47466927766799927,-0.14130409061908722,-0.2475845366716385,0.38863563537597656,0.0
33.12480926513672,51.30302810668945,-84.72998046875,-0.3164461851119995,-0.10597806423902512,-0.28295376896858215,0.38863563537597656,0.0
