500kV红宁甲线_1,500kV红宁甲线_2,500kV红宁甲线_3,500kV红宁甲线_4,500kV红宁甲线_13,500kV红宁甲线_14,500kV红宁甲线_15,500kV红宁甲线_16
50.738548278808594,-87.32718658447266,36.941322326660156,-0.23342999815940857,0.051899999380111694,0.025085000321269035,0.0008650000090710819,0.020759999752044678
55.260074615478516,-86.5522689819336,31.657798767089844,-0.2723349928855896,0.051899999380111694,0.02768000029027462,-0.0008650000090710819,0.020759999752044678
59.75994110107422,-85.57685089111328,26.184608459472656,-0.2723349928855896,0.057955000549554825,0.036329999566078186,-0.0034600000362843275,0.023354999721050262
64.0865249633789,-84.368408203125,20.776445388793945,-0.24899199604988098,0.051899999380111694,0.03719500079751015,-0.0008650000090710819,0.023354999721050262
67.95283508300781,-82.74271392822266,15.259903907775879,-0.023343000560998917,0.052765000611543655,0.031139999628067017,-0.0025949999690055847,0.02162499912083149
71.46175384521484,-80.64556121826172,9.808389663696289,0.05446700006723404,0.04930499941110611,0.03286999836564064,-0.0034600000362843275,0.023354999721050262
74.73783111572266,-78.42918395996094,4.3297810554504395,0.11671499907970428,0.045844998210668564,0.04411499947309494,-0.0025949999690055847,0.02249000035226345
77.6240234375,-75.8876724243164,-1.1271519660949707,0.1400579959154129,0.04411499947309494,0.04324999824166298,-0.0025949999690055847,0.019029999151825905
80.05535888671875,-72.86929321289062,-6.454029083251953,0.24899199604988098,0.04324999824166298,0.04324999824166298,-0.0025949999690055847,0.023354999721050262
82.14555358886719,-69.52577209472656,-11.786325454711914,0.45907899737358093,0.04324999824166298,0.046709999442100525,0.0017300000181421638,0.023354999721050262
84.01372528076172,-66.00341796875,-17.037336349487305,0.6847280263900757,0.035464998334646225,0.05103499814867973,-0.0034600000362843275,0.018164999783039093
85.61656188964844,-62.237213134765625,-22.293766021728516,0.7625380158424377,0.036329999566078186,0.052765000611543655,-0.006920000072568655,0.02249000035226345
86.77537536621094,-58.16212844848633,-27.42555809020996,0.8792529702186584,0.028544999659061432,0.05536000058054924,-0.006920000072568655,0.01730000041425228
87.40351867675781,-53.848602294921875,-32.421878814697266,0.9415010213851929,0.030275000259280205,0.052765000611543655,-0.00432500010356307,0.02162499912083149
87.80963897705078,-49.32373809814453,-37.412776947021484,0.7936620116233826,0.025085000321269035,0.057955000549554825,-0.006920000072568655,0.020759999752044678
87.96125793457031,-44.56585693359375,-42.34406661987305,0.7703189849853516,0.025085000321269035,0.06141500174999237,-0.006054999772459269,0.023354999721050262
87.70675659179688,-39.6833381652832,-47.08027267456055,0.6146990060806274,0.030275000259280205,0.05968499928712845,-0.006054999772459269,0.02162499912083149
87.08944702148438,-34.475677490234375,-51.57262420654297,0.6458230018615723,0.028544999659061432,0.057955000549554825,-0.005189999938011169,0.020759999752044678
86.20680236816406,-29.148801803588867,-56.0487174987793,0.7158520221710205,0.025949999690055847,0.057089999318122864,-0.0025949999690055847,0.023354999721050262
85.30249786376953,-23.7081241607666,-60.51939010620117,0.8247860074043274,0.02162499912083149,0.06055000051856041,-0.00432500010356307,0.02249000035226345
84.00830841064453,-18.35415267944336,-64.58905792236328,0.7703189849853516,0.024219999089837074,0.05968499928712845,-0.0025949999690055847,0.02162499912083149
82.30799865722656,-12.962247848510742,-68.24147033691406,0.8403480052947998,0.024219999089837074,0.052765000611543655,-0.0008650000090710819,0.023354999721050262
80.2286376953125,-7.554086208343506,-71.71504974365234,0.6380419731140137,0.024219999089837074,0.05536000058054924,0.0025949999690055847,0.020759999752044678
77.97058868408203,-2.113409996032715,-74.923095703125,0.49798399209976196,0.019895000383257866,0.057089999318122864,0.0025949999690055847,0.02162499912083149
75.27932739257812,3.2026290893554688,-77.71388244628906,0.22564899921417236,0.02162499912083149,0.057955000549554825,0.0008650000090710819,0.020759999752044678
72.13863372802734,8.45363998413086,-80.0711441040039,0.007780999876558781,0.02249000035226345,0.05536000058054924,0.0017300000181421638,0.02162499912083149
68.69468688964844,13.840126037597656,-82.16287994384766,-0.287896990776062,0.01384000014513731,0.05536000058054924,0.009514999575912952,0.020759999752044678
65.10454559326172,19.20493507385254,-84.02701568603516,-0.47464099526405334,0.010379999876022339,0.057955000549554825,0.00865000020712614,0.023354999721050262
61.2274055480957,24.477622985839844,-85.57685089111328,-0.7002900242805481,0.00865000020712614,0.06055000051856041,0.006920000072568655,0.020759999752044678
57.112003326416016,29.614835739135742,-86.62813568115234,-0.7002900242805481,0.00432500010356307,0.05968499928712845,0.011245000176131725,0.020759999752044678
52.72043991088867,34.68701934814453,-87.33802032470703,-0.7314140200614929,0.00432500010356307,0.05536000058054924,0.012974999845027924,0.02249000035226345
48.1610107421875,39.75920486450195,-87.72818756103516,-0.5446699857711792,0.005189999938011169,0.057955000549554825,0.02249000035226345,0.018164999783039093
43.31999969482422,44.75010299682617,-87.78780364990234,-0.23342999815940857,0.0025949999690055847,0.057089999318122864,0.015569999814033508,0.020759999752044678
38.311126708984375,49.50798416137695,-87.3922119140625,-0.12449599802494049,0.0034600000362843275,0.06141500174999237,0.01643499918282032,0.020759999752044678
33.06399154663086,54.09245681762695,-86.64439392089844,-0.11671499907970428,0.0008650000090710819,0.057089999318122864,0.014705000445246696,0.02249000035226345
27.703140258789062,58.6281623840332,-85.77193450927734,-0.023343000560998917,0.0025949999690055847,0.05536000058054924,0.019895000383257866,0.015569999814033508
22.25564956665039,63.033809661865234,-84.6556167602539,0.1400579959154129,0.0017300000181421638,0.057955000549554825,0.026815000921487808,0.019895000383257866
16.91104507446289,66.94632720947266,-83.18707275390625,0.24899199604988098,0.00432500010356307,0.057089999318122864,0.023354999721050262,0.02249000035226345
11.517704963684082,70.53912353515625,-81.31751251220703,0.38126900792121887,0.00432500010356307,0.05449499934911728,0.020759999752044678,0.025949999690055847
6.129779815673828,73.85555267333984,-79.14991760253906,0.5057650208473206,0.00432500010356307,0.051899999380111694,0.026815000921487808,0.02249000035226345
0.752685010433197,76.98773193359375,-76.68427276611328,0.7936620116233826,0.0017300000181421638,0.05017000064253807,0.024219999089837074,0.020759999752044678
-4.591919898986816,79.5238265991211,-73.82845306396484,0.9804059863090515,0.0025949999690055847,0.04843999817967415,0.030275000259280205,0.020759999752044678
-9.866129875183105,81.72935485839844,-70.6312484741211,1.1282449960708618,0.0034600000362843275,0.042385000735521317,0.030275000259280205,0.025085000321269035
-15.264884948730469,83.72354888916016,-67.15766906738281,1.19827401638031,0.006920000072568655,0.04324999824166298,0.03460000082850456,0.020759999752044678
-20.696130752563477,85.47388458251953,-63.52151870727539,1.1671500205993652,0.0025949999690055847,0.040654998272657394,0.03892499953508377,0.020759999752044678
-26.00824546813965,86.8394775390625,-59.571067810058594,1.050434947013855,0.0,0.03805999830365181,0.042385000735521317,0.02162499912083149
-31.152494430541992,87.66316223144531,-55.349666595458984,0.9492819905281067,0.0025949999690055847,0.036329999566078186,0.042385000735521317,0.020759999752044678
-36.12887954711914,88.16171264648438,-50.900665283203125,0.7625380158424377,0.0008650000090710819,0.03286999836564064,0.04324999824166298,0.025085000321269035
