220kV II母电压_Ua_5,220kV II母电压_Ub_6,220kV II母电压_Uc_7,220kV II母电压_3U0_8,220kV仁麦牵线265电流_Ia_29,220kV仁麦牵线265电流_Ib_30,220kV仁麦牵线265电流_Ic_31,220kV仁麦牵线265电流_3I0_32
-52.57835388183594,83.43730163574219,-31.091184616088867,-0.07792984694242477,-0.026169119402766228,-0.010474050417542458,-0.0052428292110562325,-0.008666001260280609
-56.65522384643555,82.65773010253906,-26.186153411865234,-0.14027372002601624,-0.026169119402766228,-0.010474050417542458,-0.0052428292110562325,-0.015598788857460022
-60.55280303955078,81.4649887084961,-21.148555755615234,-0.17923863232135773,-0.026169119402766228,-0.010474050417542458,-0.0052428292110562325,-0.0017332129646092653
-64.04503631591797,79.835693359375,-16.07196617126465,-0.24937549233436584,-0.026169119402766228,-0.017456749454140663,-0.0052428292110562325,-0.015598788857460022
-66.74995422363281,77.7308578491211,-11.135744094848633,-0.19482460618019104,-0.012212264351546764,-0.017456749454140663,-0.0052428292110562325,-0.015598788857460022
-69.26779174804688,75.18946075439453,-6.1527323722839355,-0.12468774616718292,-0.012212264351546764,-0.017456749454140663,-0.0052428292110562325,-0.008666001260280609
-71.668701171875,72.4297866821289,-1.0137581825256348,-0.24937549233436584,-0.012212264351546764,-0.010474050417542458,0.0017475909553468227,-0.0017332129646092653
-74.00724792480469,69.50640106201172,4.172004699707031,-0.2961333990097046,-0.026169119402766228,-0.010474050417542458,-0.0052428292110562325,-0.0017332129646092653
-76.47052001953125,66.50505828857422,9.576115608215332,-0.3662702441215515,-0.026169119402766228,-0.017456749454140663,0.008738011121749878,-0.0017332129646092653
-78.86363220214844,63.32441329956055,15.07380485534668,-0.5377159118652344,-0.012212264351546764,-0.017456749454140663,0.0017475909553468227,-0.008666001260280609
-80.8436050415039,59.73839569091797,20.626079559326172,-0.545508861541748,-0.012212264351546764,-0.017456749454140663,-0.0052428292110562325,-0.015598788857460022
-82.12200927734375,55.770389556884766,26.061384201049805,-0.3506842851638794,-0.012212264351546764,-0.017456749454140663,-0.0052428292110562325,-0.0017332129646092653
-83.11199951171875,51.58409881591797,31.231550216674805,-0.30392637848854065,-0.012212264351546764,-0.031422149389982224,0.0017475909553468227,-0.015598788857460022
-83.66545104980469,47.304264068603516,36.01960754394531,-0.3740632236003876,-0.012212264351546764,-0.017456749454140663,-0.0052428292110562325,-0.0017332129646092653
-83.88372039794922,42.95426940917969,40.5035400390625,-0.5533018708229065,-0.012212264351546764,-0.017456749454140663,0.0017475909553468227,-0.008666001260280609
-83.97725677490234,38.65884017944336,44.83150863647461,-0.6156457662582397,-0.005233835894614458,-0.031422149389982224,0.0017475909553468227,0.005199574865400791
-83.87592315673828,34.269866943359375,49.14387893676758,-0.5610948801040649,-0.012212264351546764,-0.017456749454140663,-0.0052428292110562325,-0.0017332129646092653
-83.51734161376953,29.63142967224121,53.5030403137207,-0.3662702441215515,-0.012212264351546764,-0.017456749454140663,-0.0052428292110562325,-0.015598788857460022
-82.4805908203125,24.618799209594727,57.55027389526367,-0.272754430770874,-0.005233835894614458,-0.017456749454140663,-0.0052428292110562325,-0.008666001260280609
-81.0540771484375,19.590576171875,61.24658966064453,-0.2571684718132019,-0.005233835894614458,-0.031422149389982224,-0.019223669543862343,-0.015598788857460022
-79.01953887939453,14.398645401000977,64.30345916748047,-0.2961333990097046,0.001744591980241239,-0.031422149389982224,-0.0052428292110562325,-0.015598788857460022
-76.42375183105469,9.183326721191406,66.98602294921875,-0.23378951847553253,-0.005233835894614458,-0.031422149389982224,-0.012233248911798,-0.008666001260280609
-73.9292984008789,4.162899971008301,69.5360107421875,-0.2571684718132019,0.001744591980241239,-0.017456749454140663,-0.0052428292110562325,-0.0017332129646092653
-71.33351135253906,-0.7873650193214417,71.96903228759766,-0.11689476668834686,0.001744591980241239,-0.031422149389982224,-0.012233248911798,-0.0017332129646092653
-68.59740447998047,-6.10402774810791,74.5892105102539,0.07792983949184418,-0.005233835894614458,-0.017456749454140663,-0.0052428292110562325,-0.0017332129646092653
-65.67422485351562,-11.451872825622559,77.03782653808594,0.12468773871660233,-0.005233835894614458,-0.017456749454140663,-0.012233248911798,-0.015598788857460022
-62.25994110107422,-16.85428810119629,79.27589416503906,0.21041056513786316,0.001744591980241239,-0.017456749454140663,-0.012233248911798,-0.008666001260280609
-58.3935432434082,-22.615304946899414,81.01487731933594,0.14027370512485504,-0.005233835894614458,-0.017456749454140663,-0.0052428292110562325,-0.008666001260280609
-54.191951751708984,-27.900785446166992,82.05982971191406,0.1870316118001938,0.001744591980241239,-0.024439450353384018,-0.019223669543862343,-0.015598788857460022
-49.966976165771484,-32.84325408935547,82.82404327392578,0.2026175856590271,-0.005233835894614458,-0.024439450353384018,-0.012233248911798,-0.015598788857460022
-45.726409912109375,-37.707767486572266,83.43229675292969,0.272754430770874,0.001744591980241239,-0.031422149389982224,-0.012233248911798,-0.0017332129646092653
-41.50922775268555,-42.17469787597656,83.76761627197266,0.272754430770874,-0.005233835894614458,-0.017456749454140663,-0.012233248911798,-0.008666001260280609
-37.37779235839844,-46.56367492675781,83.93917846679688,0.21041056513786316,0.001744591980241239,-0.017456749454140663,-0.0052428292110562325,-0.008666001260280609
-32.82542037963867,-50.99162673950195,83.81440734863281,0.12468773871660233,0.001744591980241239,-0.031422149389982224,-0.019223669543862343,-0.022531576454639435
-28.02359962463379,-55.13893508911133,83.2607421875,0.2026175856590271,0.001744591980241239,-0.031422149389982224,-0.012233248911798,-0.008666001260280609
-22.987926483154297,-58.93544006347656,81.86487579345703,0.14027370512485504,0.001744591980241239,-0.017456749454140663,-0.012233248911798,-0.008666001260280609
-17.64044761657715,-62.45909118652344,80.07130432128906,0.13248072564601898,0.001744591980241239,-0.017456749454140663,-0.019223669543862343,-0.008666001260280609
-12.433279991149902,-65.31231689453125,78.00479125976562,0.22599653899669647,0.001744591980241239,-0.010474050417542458,-0.019223669543862343,-0.008666001260280609
-7.327450275421143,-68.11876678466797,75.61856079101562,0.272754430770874,-0.005233835894614458,-0.010474050417542458,-0.019223669543862343,-0.008666001260280609
-2.338547945022583,-70.82386779785156,73.28691864013672,0.14027370512485504,0.001744591980241239,-0.017456749454140663,-0.019223669543862343,-0.0017332129646092653
2.6503543853759766,-73.44322204589844,70.9162826538086,0.2026175856590271,0.001744591980241239,-0.010474050417542458,-0.019223669543862343,-0.0017332129646092653
7.818545341491699,-75.9378433227539,68.04656982421875,-0.03896492347121239,0.008723019622266293,-0.017456749454140663,-0.019223669543862343,-0.015598788857460022
13.282952308654785,-78.07386779785156,64.65438079833984,-0.10130879282951355,0.001744591980241239,-0.010474050417542458,-0.03320451080799103,-0.0017332129646092653
18.934444427490234,-79.8902587890625,60.89567565917969,0.015585963614284992,-0.005233835894614458,-0.017456749454140663,-0.02621408924460411,-0.015598788857460022
24.546958923339844,-81.34026336669922,56.731468200683594,-0.03896492347121239,0.001744591980241239,-0.010474050417542458,-0.02621408924460411,-0.008666001260280609
29.8554630279541,-82.64994049072266,52.64524459838867,-0.0545508936047554,0.001744591980241239,-0.00349134998396039,-0.019223669543862343,-0.008666001260280609
34.859954833984375,-83.48407745361328,48.60580825805664,0.03896491602063179,0.001744591980241239,-0.010474050417542458,-0.012233248911798,-0.008666001260280609
39.44350814819336,-84.09993743896484,44.60536193847656,-0.046757906675338745,0.001744591980241239,-0.010474050417542458,-0.019223669543862343,-0.008666001260280609
43.6762809753418,-84.39617156982422,40.519134521484375,-0.19482460618019104,0.001744591980241239,-0.010474050417542458,-0.019223669543862343,-0.008666001260280609
47.987003326416016,-84.09993743896484,36.01960754394531,-0.1091017797589302,0.001744591980241239,-0.00349134998396039,-0.012233248911798,-0.0017332129646092653
52.34449768066406,-83.56983184814453,31.161367416381836,-0.03896492347121239,0.001744591980241239,-0.010474050417542458,-0.03320451080799103,-0.015598788857460022
56.51491165161133,-82.68112182617188,26.240741729736328,0.06234386935830116,0.001744591980241239,-0.010474050417542458,-0.019223669543862343,-0.008666001260280609
60.46705627441406,-81.45719909667969,21.11736297607422,0.0935158059000969,-0.005233835894614458,-0.00349134998396039,-0.03320451080799103,-0.015598788857460022
63.818973541259766,-79.92144775390625,16.00178337097168,0.07013685256242752,-0.005233835894614458,-0.00349134998396039,-0.019223669543862343,-0.008666001260280609
66.63302612304688,-77.81660461425781,11.15134048461914,0.07013685256242752,0.001744591980241239,-0.00349134998396039,-0.019223669543862343,0.005199574865400791
69.11968231201172,-75.29080200195312,6.1605305671691895,0.023378947749733925,-0.005233835894614458,-0.010474050417542458,-0.03320451080799103,-0.008666001260280609
71.5050048828125,-72.54672241210938,1.0137581825256348,0.07792983949184418,-0.005233835894614458,-0.010474050417542458,-0.02621408924460411,-0.015598788857460022
73.9292984008789,-69.68569946289062,-4.086225509643555,0.26496145129203796,-0.005233835894614458,-0.00349134998396039,-0.02621408924460411,-0.015598788857460022
76.33020782470703,-66.699951171875,-9.482538223266602,0.38185620307922363,-0.012212264351546764,-0.00349134998396039,-0.03320451080799103,-0.015598788857460022
78.73111724853516,-63.48032760620117,-15.019217491149902,0.5221299529075623,-0.005233835894614458,-0.00349134998396039,-0.03320451080799103,-0.015598788857460022
80.72667694091797,-59.86312484741211,-20.548099517822266,0.5766808390617371,-0.005233835894614458,-0.00349134998396039,-0.019223669543862343,-0.015598788857460022
82.02067565917969,-55.97307586669922,-26.01459503173828,0.28834038972854614,-0.005233835894614458,0.00349134998396039,-0.019223669543862343,-0.008666001260280609
83.02625274658203,-51.77119827270508,-31.215953826904297,0.21820354461669922,-0.005233835894614458,-0.00349134998396039,-0.012233248911798,-0.0017332129646092653
83.51734161376953,-47.47576904296875,-35.965023040771484,0.34289130568504333,-0.012212264351546764,0.00349134998396039,-0.03320451080799103,-0.0017332129646092653
83.75899505615234,-43.12577438354492,-40.44115447998047,0.4831649959087372,-0.012212264351546764,-0.00349134998396039,-0.03320451080799103,-0.015598788857460022
83.7979736328125,-38.86932373046875,-44.75352478027344,0.4987509846687317,-0.005233835894614458,-0.00349134998396039,-0.019223669543862343,-0.015598788857460022
83.73561096191406,-34.32443618774414,-49.198463439941406,0.4442000985145569,-0.005233835894614458,0.00349134998396039,-0.019223669543862343,-0.015598788857460022
83.41600799560547,-29.74836540222168,-53.55762481689453,0.24937547743320465,-0.012212264351546764,-0.00349134998396039,-0.019223669543862343,-0.008666001260280609
82.4805908203125,-24.727937698364258,-57.56586837768555,0.22599653899669647,-0.012212264351546764,0.00349134998396039,-0.019223669543862343,-0.015598788857460022
81.03068542480469,-19.676328659057617,-61.27778244018555,0.26496145129203796,-0.012212264351546764,-0.00349134998396039,-0.012233248911798,-0.008666001260280609
79.02732849121094,-14.54676342010498,-64.38924407958984,0.23378951847553253,-0.012212264351546764,0.010474050417542458,-0.0052428292110562325,-0.0017332129646092653
76.51728820800781,-9.339240074157715,-67.02501678466797,0.1870316118001938,-0.012212264351546764,0.00349134998396039,-0.019223669543862343,-0.008666001260280609
73.99945068359375,-4.365588188171387,-69.55941009521484,0.16365265846252441,-0.026169119402766228,-0.00349134998396039,-0.019223669543862343,-0.022531576454639435
71.4036636352539,0.6158597469329834,-72.04701232910156,0.023378947749733925,-0.026169119402766228,0.00349134998396039,-0.019223669543862343,-0.008666001260280609
68.62079620361328,5.924726486206055,-74.6281967163086,-0.1480666995048523,-0.012212264351546764,-0.00349134998396039,-0.019223669543862343,-0.0017332129646092653
65.62744903564453,11.233593940734863,-77.1080093383789,-0.24937549233436584,-0.012212264351546764,-0.00349134998396039,-0.019223669543862343,-0.008666001260280609
