第二组母线_5,第二组母线_6,第二组母线_7,第二组母线_8,220KV朝黄II回线_41,220KV朝黄II回线_42,220KV朝黄II回线_43,220KV朝黄II回线_44
-72.62214660644531,-2.809122085571289,74.20491790771484,-0.23624299466609955,0.32738301157951355,-0.19508099555969238,-0.1524830013513565,-0.004348000045865774
-69.65060424804688,-8.172469139099121,76.49673461914062,-0.22049300372600555,0.32738301157951355,-0.19508099555969238,-0.18733899295330048,-0.004348000045865774
-66.22065734863281,-13.443625450134277,78.42012023925781,-0.149617999792099,0.3623029887676239,-0.16040100157260895,-0.18733899295330048,-0.004348000045865774
-62.54801940917969,-18.725627899169922,80.09970092773438,0.039381999522447586,0.3623029887676239,-0.14306099712848663,-0.22219499945640564,-0.021800000220537186
-58.4763069152832,-23.812400817871094,81.34584045410156,0.2992570102214813,0.309922993183136,-0.14306099712848663,-0.22219499945640564,-0.021800000220537186
-54.2751579284668,-28.904598236083984,82.39693450927734,0.5433819890022278,0.32738301157951355,-0.12572099268436432,-0.22219499945640564,-0.021800000220537186
-49.83671951293945,-33.86122131347656,83.00375366210938,0.7481319904327393,0.309922993183136,-0.12572099268436432,-0.23962299525737762,-0.021800000220537186
-45.26345443725586,-38.77445983886719,83.25839233398438,0.795382022857666,0.309922993183136,-0.07370100170373917,-0.2570509910583496,-0.004348000045865774
-40.593116760253906,-43.552120208740234,83.32882690429688,0.6851320266723633,0.2924630045890808,-0.07370100170373917,-0.2744790017604828,-0.03925200179219246
-35.90660095214844,-48.18336486816406,83.1933822631836,0.4803819954395294,0.2924630045890808,-0.05636100098490715,-0.29190701246261597,-0.021800000220537186
-31.15536880493164,-52.75495147705078,82.87371826171875,0.26775699853897095,0.2924630045890808,-0.039021000266075134,-0.29190701246261597,-0.021800000220537186
-26.247737884521484,-56.9957389831543,82.18021392822266,0.04725699871778488,0.2924630045890808,-0.02168099954724312,-0.29190701246261597,-0.021800000220537186
-21.361679077148438,-61.025028228759766,81.1724624633789,-0.19686800241470337,0.2924630045890808,-0.004341000225394964,-0.30933499336242676,-0.021800000220537186
-16.44865608215332,-64.73978424072266,79.87214660644531,-0.3149929940700531,0.27500298619270325,0.03033900074660778,-0.32676300406455994,-0.03925200179219246
-11.346879005432129,-68.06950378417969,78.20339965820312,-0.3149929940700531,0.25754299759864807,0.03033900074660778,-0.3616189956665039,-0.004348000045865774
-6.1695990562438965,-71.18772888183594,76.12288665771484,-0.3149929940700531,0.25754299759864807,0.0996989980340004,-0.3790470063686371,-0.021800000220537186
-0.8628870248794556,-73.8395767211914,73.63060760498047,-0.3307430148124695,0.22262300550937653,0.0996989980340004,-0.3964749872684479,-0.03925200179219246
4.379108905792236,-76.29619598388672,70.82408905029297,-0.3386180102825165,0.20516300201416016,0.0996989980340004,-0.41390299797058105,-0.021800000220537186
9.599533081054688,-78.38404846191406,67.65455627441406,-0.40949299931526184,0.20516300201416016,0.13437899947166443,-0.3790470063686371,-0.021800000220537186
14.987139701843262,-80.244140625,64.08951568603516,-0.5276179909706116,0.17024299502372742,0.15171900391578674,-0.3790470063686371,-0.021800000220537186
20.234529495239258,-81.77884674072266,60.3348388671875,-0.6693680286407471,0.15278300642967224,0.15171900391578674,-0.3790470063686371,-0.021800000220537186
25.266197204589844,-82.9502182006836,56.31468200683594,-0.9686179757118225,0.15278300642967224,0.16905899345874786,-0.3790470063686371,-0.021800000220537186
30.357189178466797,-83.86669921875,52.142822265625,-1.0709929466247559,0.13532300293445587,0.16905899345874786,-0.3616189956665039,-0.021800000220537186
35.297176361083984,-84.53915405273438,47.884273529052734,-1.1576180458068848,0.1178629994392395,0.2037390023469925,-0.3441910147666931,-0.021800000220537186
40.134700775146484,-84.94587707519531,43.52278518676758,-1.1182429790496826,0.1178629994392395,0.2037390023469925,-0.32676300406455994,-0.021800000220537186
44.85896682739258,-85.03264617919922,39.047515869140625,-0.8583679795265198,0.08294299989938736,0.2037390023469925,-0.32676300406455994,-0.021800000220537186
49.52930450439453,-84.8970718383789,34.52348709106445,-0.5827429890632629,0.04802300035953522,0.2210790067911148,-0.32676300406455994,-0.004348000045865774
53.946170806884766,-84.46865844726562,29.831497192382812,-0.3307430148124695,0.04802300035953522,0.23841899633407593,-0.30933499336242676,-0.021800000220537186
58.039459228515625,-83.62808990478516,25.004060745239258,-0.149617999792099,0.0131029998883605,0.23841899633407593,-0.32676300406455994,-0.03925200179219246
61.943992614746094,-82.41333770751953,20.10618782043457,0.01575700007379055,-0.021817000582814217,0.23841899633407593,-0.29190701246261597,-0.021800000220537186
65.51954650878906,-80.78643798828125,15.051194190979004,0.039381999522447586,-0.05673699826002121,0.25575900077819824,-0.29190701246261597,-0.021800000220537186
68.89556884765625,-78.85585021972656,9.736136436462402,0.023631999269127846,-0.07419700175523758,0.3077790141105652,-0.29190701246261597,-0.03925200179219246
71.90486145019531,-76.51311492919922,4.475257873535156,0.1575070023536682,-0.09165699779987335,0.3077790141105652,-0.22219499945640564,-0.021800000220537186
74.5959701538086,-73.77992248535156,-0.8072919845581055,0.039381999522447586,-0.1265770047903061,0.29043900966644287,-0.22219499945640564,-0.021800000220537186
77.02281951904297,-70.82438659667969,-6.073587894439697,0.24413199722766876,-0.1265770047903061,0.29043900966644287,-0.18733899295330048,-0.004348000045865774
79.158447265625,-67.45670318603516,-11.394063949584961,0.5433819890022278,-0.14403699338436127,0.3077790141105652,-0.1699109971523285,-0.004348000045865774
80.9381332397461,-63.872100830078125,-16.546581268310547,0.7796319723129272,-0.16149699687957764,0.3077790141105652,-0.1699109971523285,-0.004348000045865774
82.36189270019531,-60.02177047729492,-21.54197883605957,1.0631320476531982,-0.19641700387001038,0.25575900077819824,-0.1524830013513565,-0.004348000045865774
83.43509674072266,-55.97621536254883,-26.429014205932617,1.3230069875717163,-0.19641700387001038,0.3077790141105652,-0.1524830013513565,-0.021800000220537186
84.24943542480469,-51.887271881103516,-31.175182342529297,1.4490070343017578,-0.21387700736522675,0.3077790141105652,-0.11762700229883194,-0.021800000220537186
84.73480987548828,-47.57598876953125,-35.921348571777344,1.4253820180892944,-0.23133699595928192,0.3077790141105652,-0.10019899904727936,-0.03925200179219246
84.89120483398438,-43.1074333190918,-40.532066345214844,1.3151320219039917,-0.26625698804855347,0.27309900522232056,-0.08277100324630737,-0.021800000220537186
84.81031036376953,-38.43280792236328,-45.142784118652344,1.1812570095062256,-0.2487969994544983,0.23841899633407593,-0.04791500046849251,-0.004348000045865774
84.47594451904297,-33.67141342163086,-49.65056228637695,0.826882004737854,-0.26625698804855347,0.25575900077819824,-0.04791500046849251,-0.03925200179219246
83.92585754394531,-28.763599395751953,-53.99579620361328,0.6063820123672485,-0.26625698804855347,0.23841899633407593,-0.013058999553322792,-0.021800000220537186
