110kV II母电压_5,110kV II母电压_6,110kV II母电压_7,110kV II母电压_8,110kV 禄腰德线_13,110kV 禄腰德线_14,110kV 禄腰德线_15,110kV 禄腰德线_16
-10.892361640930176,-68.37158203125,79.66607666015625,0.508234977722168,0.0430000014603138,-0.011206000111997128,0.0,0.007739999797195196
-5.456787109375,-71.63822937011719,77.38536071777344,0.2345699965953827,0.043859999626874924,-0.007757999934256077,0.0017320000333711505,0.005160000175237656
0.05833299830555916,-74.7139663696289,74.7704849243164,0.031275998800992966,0.04041999951004982,-0.004310000222176313,0.0008660000166855752,0.00687999976798892
5.48860502243042,-77.2806167602539,71.80024719238281,-0.0234570000320673,0.043859999626874924,-0.004310000222176313,-0.002597999991849065,0.00430000014603138
10.91357421875,-79.4919662475586,68.56481170654297,-0.1876560002565384,0.03956000134348869,0.0017239999724552035,-0.0008660000166855752,0.0
16.009756088256836,-81.26316833496094,65.1861572265625,-0.1954749971628189,0.036979999393224716,0.0,-0.00519599998369813,0.009460000321269035
21.068819046020508,-82.72149658203125,61.590049743652344,-0.054733000695705414,0.035259999334812164,0.0008619999862276018,-0.003464000066742301,0.000859999970998615
26.2286376953125,-84.00482177734375,57.79238510131836,0.0234570000320673,0.032680001109838486,-0.0008619999862276018,-0.003464000066742301,0.002580000087618828
31.239973068237305,-85.08663177490234,53.809078216552734,-0.03909499943256378,0.04041999951004982,0.0025859999004751444,-0.00952600035816431,0.002580000087618828
36.38918685913086,-86.0252685546875,49.475711822509766,-0.21893200278282166,0.0430000014603138,0.0017239999724552035,-0.006928000133484602,0.0
41.40582275390625,-86.53965759277344,44.96731185913086,-0.1954749971628189,0.030959999188780785,0.0008619999862276018,-0.00519599998369813,0.006020000204443932
46.08306884765625,-86.54496002197266,40.34222412109375,-0.1876560002565384,0.029239999130368233,0.0,-0.00519599998369813,0.0
50.6330451965332,-86.24799346923828,35.451934814453125,-0.22675099968910217,0.02751999907195568,0.003447999944910407,-0.006928000133484602,0.006020000204443932
54.891353607177734,-85.3995132446289,30.3494873046875,-0.2423889935016632,0.03009999915957451,0.006895999889820814,-0.015588000416755676,0.007739999797195196
58.895118713378906,-84.0684585571289,25.1091365814209,-0.10946600139141083,0.029239999130368233,0.012930000200867653,-0.00519599998369813,0.005160000175237656
62.76100540161133,-82.54119873046875,19.757400512695312,-0.0234570000320673,0.026660000905394554,0.012930000200867653,-0.01298999972641468,0.007739999797195196
66.00643920898438,-80.61620330810547,14.591303825378418,0.0,0.03009999915957451,0.012067999690771103,-0.011257999576628208,0.0
