220kV墨泗线电压_21,220kV墨泗线电压_22,220kV墨泗线电压_23,220kV墨泗线电压_24,220kV墨泗线_29,220kV墨泗线_30,220kV墨泗线_31,220kV墨泗线_32
-77.97596740722656,59.6607780456543,18.12445831298828,-0.6691660284996033,0.3373500108718872,-0.23787499964237213,-0.06833499670028687,0.012109999544918537
-79.2686767578125,56.1217155456543,22.977426528930664,-0.7002900242805481,0.34773001074790955,-0.2205750048160553,-0.08909499645233154,0.00865000020712614
-80.3494644165039,52.41311264038086,27.7032413482666,-0.7625380158424377,0.34773001074790955,-0.19981500506401062,-0.11331500113010406,0.00865000020712614
-81.06999969482422,48.49259567260742,32.34429168701172,-0.8559100031852722,0.3442699909210205,-0.18597500026226044,-0.1375350058078766,0.00865000020712614
-81.45145416259766,44.21181106567383,36.942955017089844,-0.9492819905281067,0.35464999079704285,-0.1686750054359436,-0.15137499570846558,0.0017300000181421638
-81.45145416259766,39.67672348022461,41.4356575012207,-0.9804059863090515,0.35464999079704285,-0.15483500063419342,-0.1686750054359436,0.012109999544918537
-81.06999969482422,34.90852355957031,45.7800178527832,-1.042654037475586,0.35464999079704285,-0.12715500593185425,-0.18943500518798828,0.00865000020712614
-80.64615631103516,30.161514282226562,50.103187561035156,-1.1049020290374756,0.3442699909210205,-0.10985500365495682,-0.20673500001430511,0.00865000020712614
-79.92562866210938,25.435697555541992,54.15085983276367,-1.042654037475586,0.3373500108718872,-0.08909499645233154,-0.2205750048160553,0.00865000020712614
-78.97198486328125,20.519153594970703,58.11376190185547,-1.1049020290374756,0.33388999104499817,-0.06833499670028687,-0.2344149947166443,0.00865000020712614
-77.46735382080078,15.496649742126465,61.67401885986328,-1.042654037475586,0.33388999104499817,-0.047575000673532486,-0.24825499951839447,0.00865000020712614
-75.62364959716797,10.431761741638184,64.93758392333984,-0.9492819905281067,0.3200500011444092,-0.026815000921487808,-0.26209500432014465,0.00865000020712614
-73.52564239501953,5.430449962615967,67.94685363769531,-0.7936620116233826,0.3062100112438202,-0.006054999772459269,-0.272475004196167,0.00865000020712614
-71.04618072509766,0.40794599056243896,70.6170425415039,-0.6069179773330688,0.2992900013923645,0.014705000445246696,-0.2793950140476227,0.012109999544918537
-68.33360290527344,-4.572174072265625,72.99054718017578,-0.35792601108551025,0.2854500114917755,0.03200500085949898,-0.29323500394821167,0.00865000020712614
-65.30314636230469,-9.531102180480957,75.19451141357422,-0.015561999753117561,0.27160999178886414,0.052765000611543655,-0.303615003824234,0.012109999544918537
-61.97600555419922,-14.595990180969238,77.10179138183594,0.23342999815940857,0.25777000188827515,0.07698500156402588,-0.30707499384880066,0.012109999544918537
-58.33097839355469,-19.660877227783203,78.67000579833984,0.48242199420928955,0.24392999708652496,0.09774500131607056,-0.317454993724823,0.00865000020712614
-54.622379302978516,-24.535037994384766,80.06867218017578,0.887033998966217,0.22316999733448029,0.12196499854326248,-0.32783499360084534,0.012109999544918537
-50.80781936645508,-29.197277069091797,81.08589172363281,1.1360260248184204,0.2093300074338913,0.1461849957704544,-0.32783499360084534,0.005189999938011169
-46.71776580810547,-33.774749755859375,81.63687896728516,1.2293980121612549,0.19202999770641327,0.16694499552249908,-0.3312950134277344,0.00865000020712614
-42.37340545654297,-38.267452239990234,81.78522491455078,1.2916460037231445,0.1712699979543686,0.17732499539852142,-0.334755003452301,0.00865000020712614
-37.66878128051758,-42.73896789550781,81.61569213867188,1.3538939952850342,0.15397000312805176,0.1980849951505661,-0.334755003452301,0.012109999544918537
-32.90058135986328,-47.04094314575195,81.25542449951172,1.4472659826278687,0.13321000337600708,0.21884499490261078,-0.3312950134277344,0.012109999544918537
-28.301916122436523,-51.21576690673828,80.78919982910156,1.2605220079421997,0.1124500036239624,0.23268499970436096,-0.3243750035762787,0.00865000020712614
-23.597291946411133,-55.19986343383789,79.94152069091797,1.0737780332565308,0.09168999642133713,0.24652500450611115,-0.317454993724823,0.012109999544918537
-18.638364791870117,-59.12038040161133,78.73358154296875,0.887033998966217,0.07784999907016754,0.2569049894809723,-0.3105350136756897,0.00865000020712614
-13.552284240722656,-62.68063735961914,77.14418029785156,0.6380419731140137,0.057089999318122864,0.2742049992084503,-0.30707499384880066,0.012109999544918537
-8.572163581848145,-65.92301177978516,75.23690032958984,0.48242199420928955,0.029410000890493393,0.28458499908447266,-0.2966949939727783,0.00865000020712614
-3.5496599674224854,-68.8263168334961,72.96935272216797,0.20230600237846375,0.015569999814033508,0.29842498898506165,-0.289775013923645,0.012109999544918537
1.3880759477615356,-71.39054870605469,70.4898910522461,-0.04668600112199783,-0.005189999938011169,0.308804988861084,-0.27593499422073364,0.012109999544918537
6.410580158233643,-73.65809631347656,67.65016174316406,-0.20230600237846375,-0.025949999690055847,0.3191849887371063,-0.2655549943447113,0.012109999544918537
11.369507789611816,-75.6925277709961,64.5561294555664,-0.48242199420928955,-0.046709999442100525,0.32956498861312866,-0.24825499951839447,0.012109999544918537
16.32843589782715,-77.45146179199219,61.165409088134766,-0.7002900242805481,-0.0674699991941452,0.3330250084400177,-0.2344149947166443,0.015569999814033508
21.287363052368164,-78.99848175048828,57.71111297607422,-0.7936620116233826,-0.08822999894618988,0.339944988489151,-0.2274949997663498,0.012109999544918537
26.119140625,-80.2064208984375,54.17205047607422,-0.7314140200614929,-0.1124500036239624,0.339944988489151,-0.20673500001430511,0.00865000020712614
30.866147994995117,-81.0541000366211,50.251529693603516,-0.6691660284996033,-0.13666999340057373,0.34340500831604004,-0.19289499521255493,0.012109999544918537
35.52838897705078,-81.41436767578125,46.07670593261719,-0.6069179773330688,-0.15397000312805176,0.3468649983406067,-0.17213499546051025,0.015569999814033508
40.14824295043945,-81.41436767578125,41.49923324584961,-0.3890500068664551,-0.16780999302864075,0.3537850081920624,-0.15483500063419342,0.012109999544918537
44.64094924926758,-81.03291320800781,36.77341842651367,-0.10893400013446808,-0.19202999770641327,0.3468649983406067,-0.1375350058078766,0.015569999814033508
49.02769088745117,-80.56668853759766,32.047603607177734,0.20230600237846375,-0.19894999265670776,0.3468649983406067,-0.11331500113010406,0.00865000020712614
53.160133361816406,-79.84616088867188,27.38536262512207,0.3890500068664551,-0.2162500023841858,0.3330250084400177,-0.08909499645233154,0.012109999544918537
57.144229888916016,-78.91371154785156,22.532394409179688,0.5446699857711792,-0.23354999721050262,0.339944988489151,-0.0787149965763092,0.012109999544918537
60.89521026611328,-77.5150375366211,17.552274703979492,0.7625380158424377,-0.2473900020122528,0.3330250084400177,-0.05449499934911728,0.005189999938011169
64.30712127685547,-75.88325500488281,12.550962448120117,1.0115300416946411,-0.2543100118637085,0.32264500856399536,-0.0337349995970726,0.00865000020712614
67.37996673583984,-73.78524780273438,7.4224982261657715,1.0737780332565308,-0.2681500017642975,0.312265008687973,-0.012974999845027924,0.012109999544918537
70.19850158691406,-71.56008911132812,2.3788020610809326,1.1049020290374756,-0.2785300016403198,0.3018850088119507,0.00432500010356307,0.00865000020712614
72.57200622558594,-68.93228149414062,-2.5801260471343994,1.1049020290374756,-0.2923699915409088,0.2880449891090393,0.025085000321269035,0.00865000020712614
74.77597045898438,-66.05016326904297,-7.666205883026123,1.1360260248184204,-0.30274999141693115,0.27766498923301697,0.04930499941110611,0.00865000020712614
76.7044448852539,-62.87136459350586,-12.837054252624512,1.19827401638031,-0.3062100112438202,0.26036500930786133,0.07006499916315079,0.005189999938011169
78.2938461303711,-59.37468719482422,-17.83836555480957,1.19827401638031,-0.31659001111984253,0.2499849945306778,0.09082499891519547,0.00865000020712614
79.60774993896484,-55.856815338134766,-22.691333770751953,1.1360260248184204,-0.32350999116897583,0.23268499970436096,0.11504500359296799,0.00865000020712614
80.68853759765625,-52.16940689086914,-27.43834114074707,1.2293980121612549,-0.32697001099586487,0.21538500487804413,0.1392650008201599,0.012109999544918537
81.38787841796875,-48.270076751708984,-32.03700637817383,1.2605220079421997,-0.3200500011444092,0.19462500512599945,0.1531050056219101,0.00865000020712614
81.74813842773438,-44.0104866027832,-36.63566970825195,1.3538939952850342,-0.32697001099586487,0.17732499539852142,0.18078500032424927,0.00865000020712614
81.7269515991211,-39.433013916015625,-41.149566650390625,1.4472659826278687,-0.3304300010204315,0.16348500549793243,0.19462500512599945,0.00865000020712614
81.30310821533203,-34.64362335205078,-45.47273254394531,1.4472659826278687,-0.3304300010204315,0.1392650008201599,0.20846499502658844,0.00865000020712614
80.85807800292969,-29.91780662536621,-49.753517150878906,1.4783899784088135,-0.3200500011444092,0.11850500106811523,0.22576500475406647,0.00865000020712614
80.1163558959961,-25.234373092651367,-53.822383880615234,1.4472659826278687,-0.3131299912929535,0.09774500131607056,0.2430649995803833,0.005189999938011169
79.14152526855469,-20.29663848876953,-57.721710205078125,1.4472659826278687,-0.30967000126838684,0.08044499903917313,0.2499849945306778,0.005189999938011169
77.6580810546875,-15.295326232910156,-61.303157806396484,1.385017991065979,-0.3062100112438202,0.05968499928712845,0.2742049992084503,0.0017300000181421638
75.8355712890625,-10.188054084777832,-64.6091079711914,1.2605220079421997,-0.29583001136779785,0.042385000735521317,0.281125009059906,0.012109999544918537
73.71636962890625,-5.165550231933594,-67.61837768554688,1.1360260248184204,-0.2785300016403198,0.02162499912083149,0.29150500893592834,0.005189999938011169
71.27928924560547,-0.16423800587654114,-70.33094787597656,0.9492819905281067,-0.2750700116157532,-0.0025949999690055847,0.30534499883651733,0.00865000020712614
68.58790588378906,4.75230598449707,-72.72564697265625,0.7002900242805481,-0.2612299919128418,-0.026815000921487808,0.3191849887371063,0.00865000020712614
65.59983825683594,9.796002388000488,-74.92961120605469,0.35792601108551025,-0.2473900020122528,-0.04411499947309494,0.326104998588562,0.00865000020712614
62.3150749206543,14.83969783782959,-76.87928009033203,0.1400579959154129,-0.23354999721050262,-0.06487499922513962,0.3330250084400177,0.005189999938011169
58.67005157470703,19.904586791992188,-78.46868133544922,-0.10893400013446808,-0.21971000730991364,-0.0856349989771843,0.34340500831604004,0.005189999938011169
54.94026184082031,24.778745651245117,-79.86734771728516,-0.4201740026473999,-0.20587000250816345,-0.10985500365495682,0.3468649983406067,0.00865000020712614
51.18927764892578,29.462177276611328,-80.88456726074219,-0.7002900242805481,-0.17818999290466309,-0.1375350058078766,0.35032498836517334,0.00865000020712614
47.099220275878906,34.039649963378906,-81.41436767578125,-0.7625380158424377,-0.16780999302864075,-0.15483500063419342,0.3537850081920624,0.00865000020712614
42.71247482299805,38.51116180419922,-81.58390045166016,-0.8559100031852722,-0.15397000312805176,-0.1686750054359436,0.35724499821662903,0.0017300000181421638
37.98666000366211,43.02505874633789,-81.41436767578125,-0.887033998966217,-0.13321000337600708,-0.18943500518798828,0.3537850081920624,0.0017300000181421638
33.21846008300781,47.305843353271484,-81.03291320800781,-0.9804059863090515,-0.10898999869823456,-0.19981500506401062,0.3468649983406067,0.0017300000181421638
28.640987396240234,51.45947265625,-80.54549407958984,-0.7936620116233826,-0.08822999894618988,-0.2205750048160553,0.3537850081920624,0.0017300000181421638
23.915172576904297,55.46476364135742,-79.69781494140625,-0.6069179773330688,-0.07092999666929245,-0.2344149947166443,0.34340500831604004,0.0017300000181421638
18.977436065673828,59.40647506713867,-78.53225708007812,-0.4201740026473999,-0.053630001842975616,-0.24825499951839447,0.339944988489151,0.005189999938011169
13.912548065185547,62.94553756713867,-76.94285583496094,-0.23342999815940857,-0.025949999690055847,-0.2655549943447113,0.3330250084400177,0.0017300000181421638
8.890044212341309,66.18791198730469,-75.03557586669922,-0.04668600112199783,-0.00865000020712614,-0.27593499422073364,0.32956498861312866,0.005189999938011169
3.8887319564819336,69.13359832763672,-72.76802825927734,0.20230600237846375,0.005189999938011169,-0.289775013923645,0.30534499883651733,0.00865000020712614
-1.0913879871368408,71.71902465820312,-70.26737213134766,0.5135459899902344,0.029410000890493393,-0.2966949939727783,0.3018850088119507,0.0017300000181421638
-6.092700004577637,74.00775909423828,-67.47003173828125,0.6069179773330688,0.053630001842975616,-0.3105350136756897,0.28458499908447266,0.005189999938011169
-11.051628112792969,76.04219055175781,-64.41838073730469,0.8559100031852722,0.07784999907016754,-0.317454993724823,0.27766498923301697,0.0017300000181421638
-16.010555267333984,77.73755645751953,-60.98527908325195,1.1049020290374756,0.08822999894618988,-0.32091501355171204,0.263824999332428,0.0017300000181421638
-20.948291778564453,79.26337432861328,-57.48859786987305,1.2605220079421997,0.1124500036239624,-0.3312950134277344,0.2430649995803833,0.0017300000181421638
-25.780067443847656,80.51370239257812,-53.94953536987305,1.19827401638031,0.13321000337600708,-0.334755003452301,0.22230499982833862,0.005189999938011169
-30.505884170532227,81.36138916015625,-50.05020523071289,1.042654037475586,0.16088999807834625,-0.334755003452301,0.21538500487804413,0.0017300000181421638
