第二组母线_5,第二组母线_6,第二组母线_7,第二组母线_8,220KV朝潞II回线_33,220KV朝潞II回线_34,220KV朝潞II回线_35,220KV朝潞II回线_36
-0.8251360058784485,73.62805938720703,-72.34656524658203,0.26775699853897095,0.05235400050878525,0.6883959770202637,-0.8488230109214783,-0.052274998277425766
-6.131847858428955,76.25279235839844,-69.51837158203125,0.5670070052146912,0.01744999922811985,0.7406799793243408,-0.8488230109214783,-0.052274998277425766
-11.357665061950684,78.4219970703125,-66.38134765625,0.7087569832801819,-0.052358001470565796,0.7406799793243408,-0.7791749835014343,-0.03484699875116348
-16.60505485534668,80.271240234375,-63.00593185424805,0.7560070157051086,-0.10471399873495102,0.7581080198287964,-0.7443510293960571,-0.06970299780368805
-21.71222496032715,81.71375274658203,-59.29460144042969,0.8032569885253906,-0.13961799442768097,0.792963981628418,-0.7095270156860352,-0.03484699875116348
-26.63064193725586,82.76039123535156,-55.285282135009766,0.9922569990158081,-0.1919739991426468,0.8103920221328735,-0.6921150088310242,-0.06970299780368805
-31.495126724243164,83.49250030517578,-51.248870849609375,0.8977569937705994,-0.2443300038576126,0.8452479839324951,-0.6572909951210022,-0.03484699875116348
-36.26253890991211,83.86668395996094,-46.94697952270508,0.7402570247650146,-0.27923399209976196,0.8452479839324951,-0.587643027305603,-0.03484699875116348
-40.95444869995117,83.94261169433594,-42.287498474121094,0.7481319904327393,-0.34904199838638306,0.8452479839324951,-0.570231020450592,-0.03484699875116348
-45.67332458496094,83.83415222167969,-37.53591537475586,0.6930069923400879,-0.3839460015296936,0.8452479839324951,-0.5354070067405701,-0.03484699875116348
-50.402984619140625,83.44369506835938,-32.654296875,0.3071320056915283,-0.41885000467300415,0.8801040053367615,-0.4657590091228485,-0.03484699875116348
-54.77670669555664,82.81462860107422,-27.745588302612305,0.04725699871778488,-0.47120600938796997,0.8626760244369507,-0.43093499541282654,-0.0174189992249012
-58.77831268310547,81.78425598144531,-22.788118362426758,0.023631999269127846,-0.5410140156745911,0.8626760244369507,-0.343874990940094,-0.03484699875116348
-62.402408599853516,80.4501953125,-17.852319717407227,-0.10236799716949463,-0.5933700203895569,0.8452479839324951,-0.3090510070323944,-0.03484699875116348
-65.71910858154297,78.81245422363281,-12.981537818908691,-0.18899300694465637,-0.6457260251045227,0.8452479839324951,-0.27422699332237244,-0.0174189992249012
-68.63671875,76.76255798339844,-7.926544189453125,-0.17324300110340118,-0.663178026676178,0.792963981628418,-0.1871670037508011,-0.0174189992249012
-71.33860778808594,74.37101745605469,-2.8390419483184814,-0.157492995262146,-0.6806300282478333,0.792963981628418,-0.1523430049419403,-0.0174189992249012
-73.97578430175781,71.81135559082031,2.302639961242676,-0.1653680056333542,-0.6980819702148438,0.7755360007286072,-0.10010699927806854,-0.0174189992249012
-76.33252716064453,68.67686462402344,7.57435417175293,-0.25199300050735474,-0.7329859733581543,0.7406799793243408,-0.08269499987363815,-0.03484699875116348
-78.27940368652344,65.4284896850586,12.699782371520996,-0.4724929928779602,-0.7853419780731201,0.6883959770202637,0.004364999942481518,-0.0174189992249012
-80.177734375,61.908958435058594,17.879390716552734,-0.8268679976463318,-0.8027939796447754,0.6709679961204529,0.05660099908709526,-0.03484699875116348
-81.58531188964844,58.058631896972656,22.972309112548828,-1.1024930477142334,-0.8027939796447754,0.6361119747161865,0.10883700102567673,-0.0174189992249012
-82.66390991210938,54.14322280883789,27.788911819458008,-1.3466180562973022,-0.8027939796447754,0.6012560129165649,0.17848500609397888,-0.0174189992249012
-83.45128631591797,49.940399169921875,32.610931396484375,-1.5986180305480957,-0.8376979827880859,0.5663999915122986,0.23072099685668945,-0.0174189992249012
-83.78565216064453,45.558616638183594,37.3083381652832,-1.622243046760559,-0.8376979827880859,0.531544029712677,0.2829569876194,-0.0174189992249012
-83.79644012451172,41.035831451416016,41.902801513671875,-1.3229930400848389,-0.8726019859313965,0.47925999760627747,0.335193008184433,-0.0174189992249012
-83.54296875,36.27986145019531,46.56228256225586,-1.1261179447174072,-0.8376979827880859,0.4618319869041443,0.37001699209213257,9.000000318337698e-06
-82.96052551269531,31.393739700317383,50.96711730957031,-0.8426179885864258,-0.8726019859313965,0.4095480144023895,0.40484100580215454,9.000000318337698e-06
-81.98978424072266,26.33407974243164,55.106468200683594,-0.5118680000305176,-0.8551499843597412,0.3398360013961792,0.4744890034198761,-0.0174189992249012
-80.79793548583984,21.393726348876953,59.126625061035156,-0.19686800241470337,-0.8376979827880859,0.28755199909210205,0.5267249941825867,9.000000318337698e-06
-79.32564544677734,16.431682586669922,62.60498046875,-0.1338679939508438,-0.8726019859313965,0.21784000098705292,0.5789610147476196,9.000000318337698e-06
-77.45966339111328,11.296100616455078,65.79076385498047,-0.18899300694465637,-0.8376979827880859,0.16555599868297577,0.6137850284576416,9.000000318337698e-06
-75.34561157226562,6.160520076751709,68.78691864013672,-0.19686800241470337,-0.8376979827880859,0.09584400057792664,0.6486089825630188,9.000000318337698e-06
-72.96190643310547,1.041208028793335,71.57176971435547,-0.24411800503730774,-0.8027939796447754,0.07841599732637405,0.6834329962730408,-0.0174189992249012
-70.30854797363281,-4.159449100494385,73.99903106689453,-0.22049300372600555,-0.8027939796447754,0.008704000152647495,0.7182570099830627,9.000000318337698e-06
-67.18061065673828,-9.40349006652832,76.10663604736328,-0.22836799919605255,-0.7678899765014648,-0.026151999831199646,0.7704929709434509,0.017436999827623367
-63.993343353271484,-14.560763359069824,78.19798278808594,0.00788199994713068,-0.7329859733581543,-0.0784360021352768,0.7879049777984619,9.000000318337698e-06
-60.477108001708984,-19.723459243774414,79.96424865722656,0.27563199400901794,-0.6806300282478333,-0.13072000443935394,0.8227289915084839,9.000000318337698e-06
-56.540218353271484,-24.859039306640625,81.36209869384766,0.4882569909095764,-0.663178026676178,-0.20043200254440308,0.8227289915084839,9.000000318337698e-06
-52.59254455566406,-29.83735466003418,82.52154541015625,0.5906320214271545,-0.6108220219612122,-0.21785999834537506,0.8575530052185059,9.000000318337698e-06
-48.36982345581055,-34.83736038208008,83.3179931640625,0.81113201379776,-0.5933700203895569,-0.270143985748291,0.8923770189285278,0.017436999827623367
-43.87206268310547,-39.71805953979492,83.68641662597656,0.8190069794654846,-0.5584660172462463,-0.33985599875450134,0.8923770189285278,0.017436999827623367
-39.14240264892578,-44.51741409301758,83.64849090576172,0.5512570142745972,-0.5235620141029358,-0.3747119903564453,0.927200973033905,9.000000318337698e-06
-34.28330612182617,-49.094425201416016,83.27465057373047,0.44100698828697205,-0.47120600938796997,-0.42699599266052246,0.9097890257835388,9.000000318337698e-06
