1-110kV母线Ⅰ段电压Ua_1,2-110kV母线Ⅰ段电压Ub_2,3-110kV母线Ⅰ段电压Uc_3,4-110kV母线Ⅰ段电压3Uo_4,5-110kV普八线路电流Ia_5,6-110kV普八线路电流Ib_6,7-110kV普八线路电流Ic_7,8-110kV普八线路电流3Io_8
-30.705604553222656,84.21944427490234,-53.35005187988281,0.15819744765758514,0.0,0.0352846197783947,-0.03526545315980911,0.0
-35.495426177978516,84.66236877441406,-49.046607971191406,0.15819744765758514,0.0,0.0,0.0,0.0
-40.03147888183594,84.63072967529297,-44.426734924316406,0.18983694911003113,0.03528386354446411,-0.0352846197783947,0.0,0.03529038652777672
-44.662696838378906,84.34599304199219,-39.522071838378906,0.2531159222126007,0.0,0.0,0.0,0.0
-49.10359191894531,84.09288787841797,-34.68069839477539,0.37967389822006226,0.0,0.0,0.0,0.03529038652777672
-53.16383743286133,83.36522674560547,-29.96589469909668,0.2531159222126007,0.0,0.0,0.0,0.0
-57.1289176940918,82.35282135009766,-24.997949600219727,0.2847554087638855,0.03528386354446411,0.0,0.0,0.03529038652777672
-61.03055953979492,81.27713775634766,-20.03000259399414,0.22147643566131592,0.0,0.0,0.0,0.0
-64.67843627929688,79.6319808959961,-14.872197151184082,0.03163949027657509,0.0,0.0,0.0,0.03529038652777672
-67.94566345214844,77.35407257080078,-9.334676742553711,0.03163949027657509,0.0,0.0,-0.03526545315980911,0.03529038652777672
-71.212890625,74.8863296508789,-3.702227830886841,-0.06327898055315018,0.0,0.0,0.0,0.0
-74.06775665283203,72.0389404296875,1.9302213191986084,-0.18983694911003113,0.0,0.0352846197783947,0.0,0.03529038652777672
-76.44680786132812,68.87517547607422,7.404455661773682,-0.3163948953151703,0.03528386354446411,0.0,0.0,0.0
-78.57209014892578,65.61650085449219,12.752118110656738,-0.3480343818664551,0.03528386354446411,0.0,0.0,0.03529038652777672
-80.34844970703125,62.42109680175781,17.68842124938965,-0.41131338477134705,0.0,0.0,-0.03526545315980911,0.0
-81.68071746826172,59.162418365478516,22.30829620361328,-0.44295287132263184,0.0,0.0,0.0,0.0
-82.6957778930664,55.524085998535156,26.92816925048828,-0.44295287132263184,0.03528386354446411,0.0,0.0,0.03529038652777672
-83.39363098144531,51.56938171386719,31.611330032348633,-0.37967389822006226,0.03528386354446411,0.0,0.0,0.03529038652777672
-84.02804565429688,47.456485748291016,36.3577766418457,-0.3163948953151703,0.0,0.0,-0.03526545315980911,0.0
-84.28180694580078,42.86902618408203,41.16750717163086,-0.37967389822006226,0.03528386354446411,0.0,0.0,0.0
-84.25009155273438,38.06010055541992,45.91395568847656,-0.37967389822006226,-0.03528386354446411,0.0352846197783947,0.0,0.0
-84.05976104736328,33.15626525878906,50.62875747680664,-0.37967389822006226,0.03528386354446411,0.0,0.0,0.0
-83.10814666748047,28.09423828125,54.74234390258789,-0.3480343818664551,0.0,0.0,0.0,0.03529038652777672
-81.99791717529297,22.937301635742188,58.91921615600586,-0.18983694911003113,0.03528386354446411,0.0,0.0,0.03529038652777672
-80.53877258300781,17.74872589111328,62.6530876159668,-0.18983694911003113,0.0,-0.0352846197783947,0.0,0.03529038652777672
-78.44520568847656,12.591787338256836,65.75409698486328,-0.06327898055315018,0.03528386354446411,0.0,0.0,0.03529038652777672
-76.00271606445312,7.181747913360596,68.8234634399414,0.06327898055315018,0.03528386354446411,0.0,-0.03526545315980911,0.03529038652777672
-73.56022644042969,1.8033463954925537,71.76626586914062,0.06327898055315018,0.0,0.0,0.0,0.0
-70.83224487304688,-3.733243465423584,74.58248901367188,0.12655796110630035,0.0,0.0352846197783947,-0.03526545315980911,0.0
-67.8822250366211,-9.206558227539062,77.24049377441406,0.3163948953151703,0.0,0.0,-0.03526545315980911,0.0
-64.74187469482422,-14.584959983825684,79.58207702636719,0.569510817527771,0.0,0.0,-0.03526545315980911,0.03529038652777672
-61.538089752197266,-19.773534774780273,81.73380279541016,0.7593477964401245,0.03528386354446411,0.0,0.0,0.0
-57.89021301269531,-24.74064826965332,83.12609100341797,0.8226267695426941,0.0,-0.0352846197783947,0.0,0.03529038652777672
-53.956851959228516,-29.64448356628418,84.04373931884766,0.8226267695426941,0.0,0.0,-0.03526545315980911,0.03529038652777672
-49.76972579956055,-34.42177200317383,84.5816650390625,0.6960687637329102,-0.03528386354446411,0.0,0.0,0.03529038652777672
-45.45571517944336,-38.8826789855957,84.70823669433594,0.5378713607788086,0.03528386354446411,0.0,-0.03526545315980911,0.03529038652777672
-40.887939453125,-43.37522888183594,84.51837921142578,0.3163948953151703,0.0,0.0,-0.03526545315980911,0.0
-36.19327926635742,-47.77286148071289,84.13866424560547,0.2531159222126007,0.0,0.0,0.0,0.03529038652777672
-31.435178756713867,-51.98067092895508,83.569091796875,0.22147643566131592,0.0,0.0,0.0,0.0
-26.48675537109375,-55.93537521362305,82.65144348144531,0.2531159222126007,0.0,0.0,0.0,0.03529038652777672
-21.411449432373047,-60.01663589477539,81.67051696777344,0.4745923578739166,0.03528386354446411,0.0,0.0,0.03529038652777672
-16.24098014831543,-63.7498779296875,80.21493530273438,0.41131338477134705,0.0,0.0,0.0,0.03529038652777672
-10.816746711730957,-67.166748046875,78.15814208984375,0.3163948953151703,0.0,0.0,0.0,0.0
-5.297351360321045,-70.36214447021484,75.87985229492188,0.18983694911003113,0.0,0.0,0.0,0.03529038652777672
0.19032399356365204,-73.36772918701172,73.22183990478516,0.0,0.03528386354446411,0.0,0.0,0.0
5.551116466522217,-75.93037414550781,70.27904510498047,-0.22147643566131592,0.0,0.0,-0.03526545315980911,0.03529038652777672
10.816746711730957,-78.3664779663086,67.30460357666016,-0.41131338477134705,0.0,0.0,0.0,0.03529038652777672
15.860332489013672,-80.42292022705078,64.26687622070312,-0.44295287132263184,0.0,0.0,0.0,0.0
20.713594436645508,-82.19463348388672,61.22915267944336,-0.4745923578739166,0.0,0.0,0.0,0.03529038652777672
25.471694946289062,-83.33358764648438,57.55856704711914,-0.41131338477134705,0.03528386354446411,0.0,0.0,0.03529038652777672
30.35667610168457,-84.0612564086914,53.50826644897461,-0.3163948953151703,0.0,0.0,0.0,0.0
35.209938049316406,-84.59909057617188,49.2048225402832,-0.22147643566131592,0.0,0.0,0.0,0.0
39.87287521362305,-84.56745910644531,44.521663665771484,-0.22147643566131592,0.0,0.0,-0.03526545315980911,0.0
44.53581619262695,-84.34599304199219,39.648643493652344,-0.22147643566131592,0.0,0.0,-0.03526545315980911,0.03529038652777672
49.0401496887207,-84.02961730957031,34.83891296386719,-0.2847554087638855,0.0,0.0,-0.03526545315980911,0.03529038652777672
53.10039520263672,-83.23867797851562,29.99753761291504,-0.22147643566131592,0.0,0.0,-0.03526545315980911,0.03529038652777672
57.1289176940918,-82.32118225097656,24.966304779052734,-0.22147643566131592,0.0,0.0,0.0,0.03529038652777672
61.03055953979492,-81.24549865722656,20.0616455078125,-0.15819744765758514,0.0,0.0,-0.03526545315980911,0.03529038652777672
64.51983642578125,-79.6319808959961,14.96712589263916,-0.09491847455501556,0.03528386354446411,0.0,0.0,0.0
67.75534057617188,-77.35407257080078,9.524535179138184,-0.09491847455501556,0.0,0.0,-0.03526545315980911,0.03529038652777672
70.9591293334961,-74.9496078491211,3.9870145320892334,0.09491847455501556,0.0,-0.0352846197783947,0.0,0.0
73.90914916992188,-72.19713592529297,-1.6454346179962158,0.2531159222126007,0.0,0.0,-0.03526545315980911,0.0
76.35163879394531,-69.06500244140625,-7.214597702026367,0.22147643566131592,0.0,0.0,0.0,0.03529038652777672
78.63552856445312,-65.83796691894531,-12.68883228302002,0.2531159222126007,0.03528386354446411,0.0,-0.03526545315980911,0.0
80.50704956054688,-62.484371185302734,-17.846635818481445,0.3163948953151703,0.0,-0.0352846197783947,0.0,0.0
81.90275573730469,-59.13077926635742,-22.593082427978516,0.3163948953151703,0.0,0.0,0.0,0.0
