第一组母线_1,第一组母线_2,第一组母线_3,第一组母线_4,220KV朝潞I回线_37,220KV朝潞I回线_38,220KV朝潞I回线_39,220KV朝潞I回线_40
-28.463659286499023,-54.250545501708984,83.02620697021484,0.1809380054473877,-0.2794190049171448,-0.9183260202407837,1.179366946220398,-0.004348000045865774
-23.362548828125,-58.361656188964844,81.9776382446289,-0.12587499618530273,-0.19209900498390198,-0.9708020091056824,1.1618950366973877,-0.021751999855041504
-18.175071716308594,-62.09121322631836,80.41018676757812,-0.19667799770832062,-0.1222430020570755,-0.9708020091056824,1.126950979232788,-0.004348000045865774
-13.095553398132324,-65.4660873413086,78.68058776855469,-0.2517470121383667,-0.06985100358724594,-1.0407700538635254,1.092007040977478,-0.021751999855041504
-8.070014953613281,-68.52388763427734,76.71316528320312,-0.2753480076789856,4.999999873689376e-06,-1.0582619905471802,1.0395909547805786,-0.021751999855041504
-3.1416409015655518,-71.21626281738281,74.54576110839844,-0.2438800036907196,0.06986100226640701,-1.1107380390167236,1.0221190452575684,-0.004348000045865774
1.7705390453338623,-73.66143798828125,72.04865264892578,-0.2438800036907196,0.1397169977426529,-1.1282299757003784,0.9871749877929688,-0.004348000045865774
6.661127090454102,-75.96688079833984,69.40019989013672,-0.45628899335861206,0.2270369976758957,-1.1807060241699219,0.9172869920730591,-0.004348000045865774
11.611092567443848,-78.04661560058594,66.4760971069336,-0.5742939710617065,0.3143570125102997,-1.1632139682769775,0.8823429942131042,-0.004348000045865774
16.534069061279297,-79.86302947998047,63.25471878051758,-0.7788360118865967,0.3492850065231323,-1.215690016746521,0.8124549984931946,-0.004348000045865774
21.538015365600586,-81.4483642578125,59.69822692871094,-0.9519100189208984,0.4366050064563751,-1.1981979608535767,0.7600389719009399,0.013055999763309956
26.666114807128906,-82.77574157714844,55.80122375488281,-1.0305800437927246,0.4889970123767853,-1.215690016746521,0.7076230049133301,0.013055999763309956
31.79961395263672,-83.7538070678711,51.688018798828125,-1.0148459672927856,0.5763170123100281,-1.1981979608535767,0.6202629804611206,0.013055999763309956
36.91691589355469,-84.3395767211914,47.18565368652344,-0.9204419851303101,0.6636369824409485,-1.215690016746521,0.5678470134735107,0.013055999763309956
41.964046478271484,-84.51691436767578,42.41303634643555,-0.7631019949913025,0.7160289883613586,-1.1981979608535767,0.4979589879512787,-0.004348000045865774
46.90861511230469,-84.3395767211914,37.40260314941406,-0.519225001335144,0.7334929704666138,-1.1981979608535767,0.428070992231369,0.013055999763309956
51.594078063964844,-83.81291961669922,32.33271408081055,-0.2674809992313385,0.8033490180969238,-1.1807060241699219,0.34071099758148193,0.013055999763309956
55.928672790527344,-82.97457885742188,27.160127639770508,-0.2281460016965866,0.855741024017334,-1.1807060241699219,0.27082300186157227,0.013055999763309956
59.9015998840332,-81.74930572509766,21.98213768005371,-0.22027899324893951,0.9255970120429993,-1.1282299757003784,0.21840700507164001,0.013055999763309956
63.42109680175781,-80.15859985351562,16.890628814697266,-0.15734300017356873,0.9954530000686646,-1.0757540464401245,0.14851899445056915,0.013055999763309956
66.53034210205078,-78.38517761230469,11.961268424987793,-0.13374200463294983,0.9954530000686646,-1.0582619905471802,0.06115899980068207,0.013055999763309956
69.31031799316406,-76.33231353759766,7.112983226776123,-0.07080599665641785,1.0303809642791748,-1.023277997970581,-0.008728999644517899,-0.004348000045865774
71.84737396240234,-74.0107421875,2.351177930831909,-0.031470999121665955,1.0653090476989746,-0.9708020091056824,-0.06114500015974045,0.013055999763309956
74.15772247314453,-71.42584991455078,-2.453866958618164,0.1730709969997406,1.1177010536193848,-0.9358180165290833,-0.1310330033302307,0.013055999763309956
76.30072784423828,-68.6313705444336,-7.215672016143799,0.5506870150566101,1.1351649761199951,-0.9008340239524841,-0.20092099905014038,0.030460000038146973
78.30338287353516,-65.62730407714844,-12.090982437133789,0.7866969704627991,1.1351649761199951,-0.8308659791946411,-0.3057529926300049,0.013055999763309956
80.16029357910156,-62.198692321777344,-17.128442764282227,1.1879140138626099,1.152629017829895,-0.7608979940414429,-0.37564098834991455,-0.004348000045865774
81.72571563720703,-58.490631103515625,-22.219951629638672,1.5497959852218628,1.152629017829895,-0.6909300088882446,-0.4455290138721466,0.030460000038146973
82.95645904541016,-54.637474060058594,-27.36551284790039,1.6835349798202515,1.152629017829895,-0.6209620237350464,-0.5154169797897339,0.030460000038146973
83.89031219482422,-50.32215118408203,-32.532691955566406,1.5497959852218628,1.170093059539795,-0.5684859752655029,-0.5853049755096436,0.013055999763309956
84.40312194824219,-45.748878479003906,-37.732303619384766,1.4396580457687378,1.152629017829895,-0.4810259938240051,-0.6551929712295532,0.013055999763309956
84.49488830566406,-40.869285583496094,-42.83462142944336,1.0541750192642212,1.152629017829895,-0.4110580086708069,-0.7425529956817627,0.013055999763309956
84.13861846923828,-35.92520523071289,-47.79100799560547,0.7394949793815613,1.152629017829895,-0.34108999371528625,-0.7774969935417175,0.030460000038146973
83.46926879882812,-30.857524871826172,-52.40147018432617,0.29107600450515747,1.1351649761199951,-0.271122008562088,-0.8473849892616272,0.030460000038146973
82.51921844482422,-25.746850967407227,-56.62818145751953,0.09440100193023682,1.1177010536193848,-0.20115399360656738,-0.8998010158538818,0.030460000038146973
81.1859130859375,-20.630802154541016,-60.48194885253906,-0.031470999121665955,1.082772970199585,-0.09620200097560883,-0.9347450137138367,0.030460000038146973
79.46395111083984,-15.557746887207031,-63.85466766357422,0.015730999410152435,1.0653090476989746,-0.07870999723672867,-0.9871609807014465,-0.004348000045865774
77.50447845458984,-10.613666534423828,-66.70850372314453,0.2674750089645386,1.0478450059890747,0.008750000037252903,-1.0395770072937012,0.013055999763309956
75.32368469238281,-5.701830863952637,-69.39479064941406,0.42481499910354614,0.9954530000686646,0.09621000289916992,-1.057049036026001,0.013055999763309956
72.92157745361328,-0.8061169981956482,-71.83785247802734,0.49561798572540283,0.9779890179634094,0.18366999924182892,-1.0745209455490112,0.013055999763309956
70.17938995361328,4.078848838806152,-74.05390167236328,0.33041098713874817,0.8906689882278442,0.2361460030078888,-1.144408941268921,0.030460000038146973
67.2266845703125,9.05517292022705,-76.21590423583984,0.07079999893903732,0.855741024017334,0.34109801054000854,-1.1793529987335205,0.030460000038146973
64.03107452392578,14.079862594604492,-78.3238525390625,-0.22027899324893951,0.7858849763870239,0.3935739994049072,-1.1968250274658203,0.013055999763309956
60.50617599487305,19.271146774291992,-80.15074157714844,-0.6529639959335327,0.7334929704666138,0.46354201436042786,-1.1793529987335205,0.013055999763309956
56.58183288574219,24.51079750061035,-81.8425064086914,-1.006978988647461,0.6636369824409485,0.551002025604248,-1.2142970561981201,0.013055999763309956
52.51173782348633,29.847179412841797,-83.17754364013672,-1.2193880081176758,0.5763170123100281,0.6034780144691467,-1.2142970561981201,0.013055999763309956
48.09617614746094,35.135196685791016,-84.12882232666016,-1.2744569778442383,0.5239250063896179,0.673445999622345,-1.2492409944534302,-0.004348000045865774
43.38372039794922,40.364097595214844,-84.54500579833984,-1.132851004600525,0.45406898856163025,0.7259219884872437,-1.2142970561981201,0.013055999763309956
38.38517379760742,45.37266540527344,-84.48014831542969,-0.7788360118865967,0.38421300053596497,0.8133820295333862,-1.1968250274658203,0.013055999763309956
33.35963439941406,50.19314193725586,-84.08557891845703,-0.45628899335861206,0.3143570125102997,0.8308740258216858,-1.1968250274658203,-0.021751999855041504
28.28551483154297,54.74492263793945,-83.30725860595703,-0.023603999987244606,0.244500994682312,0.8833500146865845,-1.1793529987335205,-0.004348000045865774
23.189802169799805,58.775421142578125,-82.10735321044922,0.23600700497627258,0.20957300066947937,0.9358260035514832,-1.144408941268921,-0.004348000045865774
18.007722854614258,62.3491325378418,-80.49665832519531,0.2832089960575104,0.1397169977426529,0.9883019924163818,-1.1269370317459106,-0.021751999855041504
13.030767440795898,65.487548828125,-78.67517852783203,0.35401201248168945,0.034933000802993774,1.023285984992981,-1.1094650030136108,-0.004348000045865774
8.10779094696045,68.32501983642578,-76.66452026367188,0.3068099915981293,-0.034922998398542404,1.0757620334625244,-1.057049036026001,-0.004348000045865774
3.2819790840148926,70.85617065429688,-74.42144012451172,0.10226800292730331,-0.06985100358724594,1.0932539701461792,-1.0221049785614014,-0.021751999855041504
-1.6086089611053467,73.19923400878906,-71.94054412841797,0.07079999893903732,-0.13970699906349182,1.1107460260391235,-0.9696890115737915,0.013055999763309956
-6.52078914642334,75.47244262695312,-69.23804473876953,0.1652040034532547,-0.24449099600315094,1.1282379627227783,-0.9347450137138367,-0.021751999855041504
-11.48694896697998,77.6381607055664,-66.38420867919922,0.29107600450515747,-0.2794190049171448,1.1807140111923218,-0.882328987121582,-0.021751999855041504
-16.54487419128418,79.65341186523438,-63.25471115112305,0.5034850239753723,-0.3842029869556427,1.1982059478759766,-0.8299130201339722,-0.004348000045865774
-21.651382446289062,81.3354721069336,-59.69822311401367,0.7788299918174744,-0.41913101077079773,1.1807140111923218,-0.7600250244140625,-0.021751999855041504
-26.828065872192383,82.79182434082031,-55.828243255615234,1.0305739641189575,-0.5239149928092957,1.1982059478759766,-0.6901370286941528,-0.021751999855041504
-31.939971923828125,83.86125183105469,-51.747467041015625,1.0541750192642212,-0.5937709808349609,1.1982059478759766,-0.6377210021018982,-0.021751999855041504
-37.041080474853516,84.52762603759766,-47.2883415222168,1.014840006828308,-0.6461629867553711,1.215698003768921,-0.5503609776496887,-0.004348000045865774
