17-220kV_Ⅱ母电压Ua_17,18-220kV_Ⅱ母电压Ub_18,19-220kV_Ⅱ母电压Uc_19,20-220kV_Ⅱ母电压3Uo_20,5-220kV_唐木Ⅰ回线电流１Ia_5,6-220kV_唐木Ⅰ回线电流１Ib_6,7-220kV_唐木Ⅰ回线电流１Ic_7,8-220kV_唐木Ⅰ回线电流１3Io_8
-46.95759582519531,87.05306243896484,-40.2601432800293,-0.348762571811676,0.02870585210621357,-0.02157563343644142,0.0071834176778793335,0.0
-51.154212951660156,86.5775375366211,-35.56841278076172,-0.3170568645000458,0.021529389545321465,-0.02157563343644142,0.0,0.0
-55.160072326660156,85.78499603271484,-30.65477180480957,-0.1585284322500229,0.021529389545321465,-0.02157563343644142,0.0,0.0
-58.8480110168457,84.61203002929688,-25.614328384399414,0.12682275474071503,0.021529389545321465,-0.014383755624294281,0.0,0.0
-62.2816047668457,82.96353912353516,-20.415380477905273,0.3804682493209839,0.02870585210621357,-0.02157563343644142,0.0,0.0
-65.55623626708984,80.9980239868164,-15.026226997375488,0.538996696472168,0.02870585210621357,-0.02157563343644142,0.0,0.0
-68.76728820800781,78.77890014648438,-9.63707447052002,0.5072910189628601,0.02870585210621357,-0.014383755624294281,0.0,0.0
-71.85116577148438,76.27445983886719,-4.152818202972412,0.25364550948143005,0.02870585210621357,-0.02157563343644142,0.0,0.0
-74.83966064453125,73.4530029296875,1.3948396444320679,-0.09511706233024597,0.021529389545321465,-0.014383755624294281,-0.0071834176778793335,0.0
-77.54203033447266,70.3779296875,6.942497253417969,-0.5072910189628601,0.02870585210621357,-0.014383755624294281,0.0,0.0
-80.05364227294922,67.04924774169922,12.616958618164062,-0.887759268283844,0.021529389545321465,-0.0071918778121471405,-0.014366835355758667,0.0
-82.1837387084961,63.56205368041992,18.06951332092285,-1.1731104850769043,0.021529389545321465,-0.0071918778121471405,-0.014366835355758667,0.0
-83.93233489990234,59.852943420410156,23.426965713500977,-1.3316388130187988,0.021529389545321465,-0.014383755624294281,-0.0071834176778793335,0.0
-85.23582458496094,55.826820373535156,28.72101593017578,-1.23652184009552,0.021529389545321465,0.0,-0.014366835355758667,-0.007185351103544235
-86.1578140258789,51.73728942871094,33.91996383666992,-1.077993392944336,0.021529389545321465,-0.0071918778121471405,-0.014366835355758667,-0.007185351103544235
-86.69828033447266,47.39414978027344,38.928707122802734,-0.7926421761512756,0.021529389545321465,0.0,-0.014366835355758667,-0.007185351103544235
-86.85724639892578,43.01930236816406,43.71554183959961,-0.41217392683029175,0.02870585210621357,0.0,-0.014366835355758667,0.0
-86.76187133789062,38.42254638671875,48.24877166748047,-0.1585284322500229,0.014352926053106785,0.0,-0.021550253033638,0.0
-86.22139739990234,33.603878021240234,52.56009292602539,-0.09511706233024597,0.021529389545321465,0.0071918778121471405,-0.021550253033638,0.0
-85.29940795898438,28.69010353088379,56.6178092956543,-0.19023412466049194,0.021529389545321465,0.0,-0.021550253033638,-0.007185351103544235
-84.0277099609375,23.586118698120117,60.231712341308594,-0.3170568645000458,0.021529389545321465,0.0071918778121471405,-0.021550253033638,0.0
-82.24732971191406,18.26021957397461,63.687110900878906,-0.5072910189628601,0.014352926053106785,0.0071918778121471405,-0.021550253033638,0.0
-80.11722564697266,12.870919227600098,66.88890075683594,-0.6024080514907837,0.021529389545321465,0.0071918778121471405,-0.014366835355758667,0.0
-77.70098876953125,7.386512756347656,69.99559020996094,-0.538996696472168,0.021529389545321465,0.0071918778121471405,-0.021550253033638,0.0
-75.0304183959961,1.8704044818878174,72.97547149658203,-0.3804682493209839,0.014352926053106785,0.0071918778121471405,-0.014366835355758667,0.0
-72.10550689697266,-3.677405595779419,75.76515197753906,0.0,0.014352926053106785,0.0071918778121471405,-0.021550253033638,0.0
-68.89445495605469,-9.130109786987305,78.30122375488281,0.5072910189628601,0.014352926053106785,0.014383755624294281,-0.021550253033638,0.0
-65.55623626708984,-14.646218299865723,80.71049499511719,0.887759268283844,0.014352926053106785,0.014383755624294281,-0.021550253033638,0.0
-61.9954719543457,-20.035520553588867,82.67594909667969,1.1731104850769043,0.007176463026553392,0.0071918778121471405,-0.021550253033638,-0.007185351103544235
-58.2757453918457,-25.266311645507812,84.26099395751953,1.3316388130187988,0.007176463026553392,0.014383755624294281,-0.014366835355758667,-0.007185351103544235
-54.301673889160156,-30.40199851989746,85.46562957763672,1.2999331951141357,0.007176463026553392,0.02157563343644142,-0.021550253033638,0.0
-50.168643951416016,-35.44258117675781,86.22644805908203,1.077993392944336,0.007176463026553392,0.02157563343644142,-0.021550253033638,0.0
-45.97202682495117,-40.229549407958984,86.63856506347656,0.7926421761512756,0.0,0.028767511248588562,-0.021550253033638,0.0
-41.52106857299805,-44.88970947265625,86.7336654663086,0.5072910189628601,0.0,0.014383755624294281,-0.014366835355758667,-0.007185351103544235
-36.91115188598633,-49.26455307006836,86.41665649414062,0.3804682493209839,0.0,0.02157563343644142,-0.021550253033638,0.0
-32.142269134521484,-53.48088836669922,85.84603881835938,0.3804682493209839,0.0,0.028767511248588562,-0.014366835355758667,0.0
-27.2462158203125,-57.475311279296875,84.95841217041016,0.47558531165122986,-0.007176463026553392,0.028767511248588562,-0.014366835355758667,0.0
-22.127614974975586,-61.08931350708008,83.6269760131836,0.7292308211326599,0.0,0.02157563343644142,-0.021550253033638,0.0
-16.75467300415039,-64.57650756835938,81.88343048095703,0.9828763008117676,-0.007176463026553392,0.02157563343644142,-0.014366835355758667,-0.007185351103544235
-11.222769737243652,-67.84178924560547,79.75946807861328,1.077993392944336,0.0,0.02157563343644142,-0.021550253033638,0.0
-5.659073829650879,-71.01197052001953,77.28679656982422,1.0145820379257202,-0.007176463026553392,0.02157563343644142,-0.014366835355758667,0.0
-0.06358510255813599,-73.92852783203125,74.40201568603516,0.7292308211326599,-0.007176463026553392,0.02157563343644142,-0.014366835355758667,-0.007185351103544235
5.500111103057861,-76.7182846069336,71.35872650146484,0.25364550948143005,-0.007176463026553392,0.02157563343644142,-0.0071834176778793335,-0.007185351103544235
11.063807487487793,-79.22272491455078,67.93502807617188,-0.348762571811676,-0.014352926053106785,0.028767511248588562,-0.0071834176778793335,-0.007185351103544235
16.500333786010742,-81.47355651855469,64.4796371459961,-0.8560535311698914,-0.007176463026553392,0.028767511248588562,-0.014366835355758667,-0.007185351103544235
21.841482162475586,-83.34395599365234,60.86573028564453,-1.1414047479629517,-0.014352926053106785,0.02157563343644142,-0.0071834176778793335,0.0
27.05545997619629,-84.80223846435547,57.061622619628906,-1.109699010848999,-0.014352926053106785,0.02157563343644142,-0.014366835355758667,0.0
32.269439697265625,-85.97520446777344,53.25751495361328,-0.7609364986419678,-0.021529389545321465,0.02157563343644142,0.0,0.0
37.260868072509766,-86.64094543457031,49.13639831542969,-0.3804682493209839,-0.014352926053106785,0.014383755624294281,0.0,-0.007185351103544235
42.02975082397461,-87.05306243896484,45.015281677246094,0.03170568868517876,-0.021529389545321465,0.02157563343644142,-0.0071834176778793335,-0.007185351103544235
46.67146301269531,-87.05306243896484,40.54545211791992,0.25364550948143005,-0.014352926053106785,0.02157563343644142,0.0,0.0
50.83628845214844,-86.5141372680664,35.85371780395508,0.3804682493209839,-0.021529389545321465,0.02157563343644142,0.0,0.0
54.84214782714844,-85.72158813476562,31.003480911254883,0.25364550948143005,-0.014352926053106785,0.028767511248588562,0.0,0.0
58.53008270263672,-84.51692199707031,25.963037490844727,0.06341137737035751,-0.021529389545321465,0.014383755624294281,0.0,0.0
62.059059143066406,-82.90013122558594,20.7006893157959,-0.19023412466049194,-0.021529389545321465,0.02157563343644142,0.0,0.0
65.36548614501953,-80.90292358398438,15.279834747314453,-0.3804682493209839,-0.021529389545321465,0.02157563343644142,0.0,0.0
68.60832214355469,-78.68379974365234,9.732176780700684,-0.41217392683029175,-0.021529389545321465,0.02157563343644142,0.0,0.0
71.7875747680664,-76.24275970458984,4.247920989990234,-0.221939817070961,-0.021529389545321465,0.014383755624294281,0.0071834176778793335,0.0
74.77607727050781,-73.4530029296875,-1.3948396444320679,0.03170568868517876,-0.021529389545321465,0.014383755624294281,0.014366835355758667,0.0
77.4466552734375,-70.47303771972656,-6.910796642303467,0.348762571811676,-0.021529389545321465,0.014383755624294281,0.0071834176778793335,0.0
79.99005889892578,-67.17605590820312,-12.490155220031738,0.7609364986419678,-0.021529389545321465,0.014383755624294281,0.014366835355758667,0.0
82.12015533447266,-63.72056198120117,-17.911008834838867,1.0462876558303833,-0.014352926053106785,0.0071918778121471405,0.014366835355758667,0.007185351103544235
83.86874389648438,-60.043155670166016,-23.268461227416992,1.109699010848999,-0.021529389545321465,0.0071918778121471405,0.014366835355758667,0.0
85.14044952392578,-56.04873275756836,-28.594213485717773,1.077993392944336,-0.02870585210621357,0.014383755624294281,0.021550253033638,0.0
86.09422302246094,-51.9275016784668,-33.79315948486328,0.8560535311698914,-0.021529389545321465,0.0,0.014366835355758667,0.0
86.66648864746094,-47.647762298583984,-38.801902770996094,0.5707023739814758,-0.021529389545321465,0.0071918778121471405,0.014366835355758667,0.0
86.8890380859375,-43.241214752197266,-43.62044143676758,0.25364550948143005,-0.021529389545321465,0.0,0.028733670711517334,0.0
86.82545471191406,-38.67616271972656,-48.18537139892578,0.06341137737035751,-0.021529389545321465,0.0,0.014366835355758667,0.0
86.28498077392578,-33.82579040527344,-52.4966926574707,0.03170568868517876,-0.014352926053106785,0.0,0.028733670711517334,0.0
85.39479064941406,-28.912015914916992,-56.522708892822266,0.09511706233024597,-0.021529389545321465,0.0,0.021550253033638,0.0
84.09129333496094,-23.80803108215332,-60.10490798950195,0.25364550948143005,-0.021529389545321465,0.0,0.028733670711517334,0.0
82.3109130859375,-18.51383399963379,-63.49690628051758,0.443879634141922,-0.021529389545321465,0.0,0.028733670711517334,-0.007185351103544235
80.11722564697266,-13.0928316116333,-66.69869995117188,0.5707023739814758,-0.014352926053106785,-0.0071918778121471405,0.021550253033638,-0.007185351103544235
77.66919708251953,-7.576723575592041,-69.80538177490234,0.5707023739814758,-0.014352926053106785,-0.0071918778121471405,0.028733670711517334,0.0
74.96683502197266,-2.0289134979248047,-72.78527069091797,0.348762571811676,-0.014352926053106785,-0.0071918778121471405,0.03591708838939667,0.0
72.10550689697266,3.5188965797424316,-75.574951171875,0.0,-0.021529389545321465,-0.014383755624294281,0.021550253033638,0.0
68.9262466430664,9.035004615783691,-78.20612335205078,-0.443879634141922,-0.014352926053106785,-0.0071918778121471405,0.028733670711517334,0.0
65.58802795410156,14.55111312866211,-80.61539459228516,-0.8243478536605835,-0.007176463026553392,-0.014383755624294281,0.028733670711517334,-0.007185351103544235
62.059059143066406,19.972116470336914,-82.612548828125,-1.077993392944336,-0.007176463026553392,-0.014383755624294281,0.028733670711517334,0.0
58.37112045288086,25.20290756225586,-84.19759368896484,-1.1731104850769043,0.0,-0.014383755624294281,0.028733670711517334,0.0
54.39705276489258,30.433700561523438,-85.46562957763672,-1.2048161029815674,0.0,-0.02157563343644142,0.021550253033638,0.0
50.23222732543945,35.474281311035156,-86.28985595703125,-0.9828763008117676,0.0,-0.02157563343644142,0.021550253033638,0.01437070220708847
46.035614013671875,40.29295349121094,-86.7336654663086,-0.7292308211326599,0.0,-0.02157563343644142,0.028733670711517334,0.0
41.58465576171875,44.921409606933594,-86.82876586914062,-0.5072910189628601,0.0,-0.02157563343644142,0.021550253033638,0.0
37.101905822753906,49.32795715332031,-86.57516479492188,-0.348762571811676,0.0,-0.02157563343644142,0.028733670711517334,0.0
32.36481475830078,53.54429244995117,-86.03624725341797,-0.2853511869907379,0.0,-0.02157563343644142,0.028733670711517334,0.0
27.436969757080078,57.475311279296875,-85.1169204711914,-0.443879634141922,0.0,-0.02157563343644142,0.028733670711517334,0.0
22.318370819091797,61.08931350708008,-83.7537841796875,-0.6341137290000916,0.0,-0.02157563343644142,0.021550253033638,0.0
17.009014129638672,64.51310729980469,-81.97853088378906,-0.8560535311698914,0.007176463026553392,-0.028767511248588562,0.021550253033638,-0.007185351103544235
11.477110862731934,67.77838897705078,-79.79116821289062,-0.9828763008117676,0.0,-0.02157563343644142,0.021550253033638,0.0
5.849829196929932,70.91686248779297,-77.31849670410156,-0.9828763008117676,0.007176463026553392,-0.028767511248588562,0.014366835355758667,0.0
0.22254784405231476,73.8968276977539,-74.46541595458984,-0.6658194065093994,0.007176463026553392,-0.02157563343644142,0.014366835355758667,0.0
-5.404733657836914,76.74999237060547,-71.42213439941406,-0.19023412466049194,0.007176463026553392,-0.028767511248588562,0.014366835355758667,-0.007185351103544235
-11.032014846801758,79.2861328125,-68.03013610839844,0.348762571811676,0.014352926053106785,-0.028767511248588562,0.014366835355758667,0.0
-16.46854019165039,81.56865692138672,-64.66983795166016,0.7292308211326599,0.014352926053106785,-0.02157563343644142,0.0071834176778793335,0.0
-21.841482162475586,83.5024642944336,-61.024234771728516,1.077993392944336,0.014352926053106785,-0.02157563343644142,0.014366835355758667,0.0
-27.087251663208008,84.89734649658203,-57.22012710571289,0.9828763008117676,0.021529389545321465,-0.02157563343644142,0.0071834176778793335,0.0
-32.269439697265625,86.00690460205078,-53.32091522216797,0.6341137290000916,0.021529389545321465,-0.014383755624294281,0.014366835355758667,0.0
-37.35624694824219,86.73604583740234,-49.23149871826172,0.19023412466049194,0.021529389545321465,-0.02157563343644142,0.0071834176778793335,0.0
-42.12512969970703,87.08477020263672,-44.983577728271484,-0.12682275474071503,0.021529389545321465,-0.02157563343644142,0.0071834176778793335,0.007185351103544235
