17-110kVⅡ母电压Ua_17,18-110kVⅡ母电压Ub_18,19-110kVⅡ母电压Uc_19,20-110kVⅡ母电压3Uo_20,25-110kV松抚大铺斗线电流１Ia_25,26-110kV松抚大铺斗线电流１Ib_26,27-110kV松抚大铺斗线电流１Ic_27,28-110kV松抚大铺斗线电流１3Io_28
33.7714958190918,-83.47004699707031,49.271175384521484,-0.6337600946426392,0.6692268252372742,-0.7051944732666016,0.035243768244981766,0.0
38.314605712890625,-83.75525665283203,45.1837272644043,-0.41194406151771545,0.6692268252372742,-0.6699347496032715,-0.035243768244981766,0.035287417471408844
42.82594299316406,-83.88201141357422,40.96953582763672,-0.1584400236606598,0.7396717667579651,-0.6346750259399414,-0.14097507297992706,0.0
47.3372802734375,-83.85032653808594,36.47017288208008,0.03168800473213196,0.7396717667579651,-0.5994153022766113,-0.2114626169204712,0.035287417471408844
51.84861755371094,-83.56511688232422,31.780698776245117,0.1584400236606598,0.8101166486740112,-0.5641555786132812,-0.2819501459598541,0.035287417471408844
56.2646484375,-82.96302032470703,26.806053161621094,0.12675201892852783,0.8101166486740112,-0.4936361312866211,-0.3171939253807068,0.0
60.490055084228516,-82.07571411132812,21.577922821044922,0.03168800473213196,0.8453391194343567,-0.458376407623291,-0.3876814544200897,0.0
64.52484130859375,-80.77644348144531,16.191362380981445,-0.09506401419639587,0.8453391194343567,-0.42311668395996094,-0.45816901326179504,-0.035287417471408844
68.21015930175781,-79.00183868408203,10.678061485290527,-0.2218160331249237,0.8101166486740112,-0.3525972366333008,-0.528656542301178,-0.035287417471408844
71.48247528076172,-76.75188446044922,5.038017272949219,-0.3168800473213196,0.8101166486740112,-0.3173375129699707,-0.528656542301178,0.0
74.3417739868164,-74.0265884399414,-0.5069702863693237,-0.2851920425891876,0.8101166486740112,-0.21155834197998047,-0.5639002919197083,0.0
76.72451782226562,-70.8576431274414,-5.925215244293213,-0.09506401419639587,0.7748942375183105,-0.21155834197998047,-0.5991441011428833,0.0
78.56717681884766,-67.3718032836914,-11.121660232543945,0.1584400236606598,0.7748942375183105,-0.1762986183166504,-0.5991441011428833,0.0
80.06037139892578,-63.66413497924805,-16.191362380981445,0.41194406151771545,0.7748942375183105,-0.1762986183166504,-0.6343878507614136,0.035287417471408844
81.20408630371094,-59.829708099365234,-21.00758171081543,0.6654480695724487,0.7396717667579651,-0.07051944732666016,-0.6343878507614136,0.0
82.12541961669922,-55.96359634399414,-25.760427474975586,0.760512113571167,0.7396717667579651,-0.07051944732666016,-0.6696316003799438,0.0
82.85612487792969,-52.002410888671875,-30.449901580810547,0.7288240790367126,0.7396717667579651,-0.07051944732666016,-0.7048754096031189,0.0
83.3962173461914,-47.977848052978516,-35.10769271850586,0.5070080757141113,0.6692268252372742,0.0,-0.7048754096031189,0.0
83.74568939208984,-43.82653045654297,-39.765480041503906,0.2851920425891876,0.6692268252372742,0.07051944732666016,-0.7401191592216492,-0.035287417471408844
83.87276458740234,-39.48507308959961,-44.39158630371094,0.03168800473213196,0.5987818837165833,0.1762986183166504,-0.7401191592216492,0.0
83.77745819091797,-34.9534797668457,-48.922630310058594,-0.1584400236606598,0.5635594129562378,0.21155834197998047,-0.8106067180633545,0.0
83.36444854736328,-30.168371200561523,-53.326934814453125,-0.2218160331249237,0.49311450123786926,0.2820777893066406,-0.8106067180633545,0.0
82.60196685791016,-25.161434173583984,-57.604496002197266,-0.1584400236606598,0.4578920304775238,0.3525972366333008,-0.8458504676818848,0.0
81.49002075195312,-19.93267250061035,-61.59688949584961,-0.06337600946426392,0.4578920304775238,0.42311668395996094,-0.8458504676818848,0.0
79.93328857421875,-14.513774871826172,-65.36747741699219,0.12675201892852783,0.3874471187591553,0.458376407623291,-0.8458504676818848,-0.035287417471408844
77.83647155761719,-8.999808311462402,-68.75784301757812,0.25350403785705566,0.31700217723846436,0.4936361312866211,-0.8458504676818848,0.035287417471408844
75.3266372680664,-3.3590831756591797,-71.83135223388672,0.2851920425891876,0.2817797064781189,0.4936361312866211,-0.8458504676818848,0.0
72.46733856201172,2.186573028564453,-74.52462768554688,0.25350403785705566,0.21133477985858917,0.5641555786132812,-0.8458504676818848,-0.035287417471408844
69.29034423828125,7.605471611022949,-76.90105438232422,0.03168800473213196,0.1761123239994049,0.5641555786132812,-0.8106067180633545,0.0
65.89095306396484,12.802543640136719,-78.89724731445312,-0.2218160331249237,0.1761123239994049,0.5641555786132812,-0.8106067180633545,-0.035287417471408844
62.36448669433594,17.841169357299805,-80.51321411132812,-0.5386960506439209,0.14088985323905945,0.5994153022766113,-0.8106067180633545,-0.035287417471408844
58.67916488647461,22.65796661376953,-81.81232452392578,-0.7922000885009766,0.10566738992929459,0.6346750259399414,-0.7753629088401794,-0.035287417471408844
54.86676788330078,27.411386489868164,-82.73120880126953,-0.8238881230354309,0.07044492661952972,0.6346750259399414,-0.7401191592216492,0.0
50.86375045776367,32.0063591003418,-83.36492156982422,-0.7288240790367126,0.0,0.6699347496032715,-0.7401191592216492,0.0
46.67011260986328,36.63302230834961,-83.68177795410156,-0.5703840851783752,-0.03522246330976486,0.7051944732666016,-0.6696316003799438,0.0
42.25408172607422,41.323062896728516,-83.77684020996094,-0.2851920425891876,-0.10566738992929459,0.7051944732666016,-0.6696316003799438,0.0
37.615665435791016,45.981414794921875,-83.65009307861328,-0.03168800473213196,-0.1761123239994049,0.7404541969299316,-0.5991441011428833,0.035287417471408844
32.78662872314453,50.576385498046875,-83.33323669433594,0.1584400236606598,-0.24655725061893463,0.7757139205932617,-0.5991441011428833,0.0
27.798738479614258,55.076290130615234,-82.79458618164062,0.2218160331249237,-0.31700217723846436,0.7757139205932617,-0.528656542301178,0.0
22.68377113342285,59.38605880737305,-82.00244140625,0.25350403785705566,-0.3874471187591553,0.8109736442565918,-0.4934127628803253,0.0
17.473493576049805,63.378929138183594,-80.83007049560547,0.09506401419639587,-0.42266955971717834,0.8462333679199219,-0.4229252338409424,0.035287417471408844
12.199675559997559,67.0549087524414,-79.27747344970703,-0.06337600946426392,-0.4578920304775238,0.8462333679199219,-0.3876814544200897,0.0
6.830547332763672,70.3506088256836,-77.28128051757812,-0.1584400236606598,-0.5283369421958923,0.8462333679199219,-0.3876814544200897,0.0
1.4296494722366333,73.26604461669922,-74.80979919433594,-0.19012802839279175,-0.5283369421958923,0.8109736442565918,-0.2819501459598541,-0.035287417471408844
-3.8759384155273438,75.70613098144531,-71.89472198486328,-0.1584400236606598,-0.5635594129562378,0.7757139205932617,-0.2819501459598541,0.0
-9.117986679077148,77.73426055908203,-68.631103515625,0.03168800473213196,-0.5987818837165833,0.7404541969299316,-0.2114626169204712,-0.035287417471408844
-14.232954025268555,79.44548797607422,-65.05062103271484,0.3168800473213196,-0.5987818837165833,0.7757139205932617,-0.2114626169204712,0.0
-19.220842361450195,80.83982849121094,-61.248348236083984,0.5386960506439209,-0.6340043544769287,0.7757139205932617,-0.17621885240077972,0.0
-24.145191192626953,81.94895935058594,-57.35101318359375,0.7288240790367126,-0.6340043544769287,0.7404541969299316,-0.1057313084602356,0.035287417471408844
-28.910688400268555,82.80457305908203,-53.421993255615234,0.7922000885009766,-0.6692268252372742,0.7404541969299316,-0.07048753648996353,0.0
-33.64441680908203,83.43836212158203,-49.33454513549805,0.6971361041069031,-0.7044492959976196,0.7051944732666016,-0.035243768244981766,0.0
-38.314605712890625,83.81863403320312,-45.15203857421875,0.5070080757141113,-0.7396717667579651,0.6699347496032715,0.035243768244981766,0.0
-42.95302200317383,84.00877380371094,-40.87447738647461,0.25350403785705566,-0.7748942375183105,0.6346750259399414,0.1057313084602356,0.0
-47.559669494628906,83.91370391845703,-36.34343338012695,0.0,-0.7748942375183105,0.5641555786132812,0.14097507297992706,0.0
-52.07101058959961,83.62849426269531,-31.65395736694336,-0.1584400236606598,-0.7748942375183105,0.5288958549499512,0.2114626169204712,-0.035287417471408844
-56.42349624633789,83.02639770507812,-26.710996627807617,-0.1584400236606598,-0.8101166486740112,0.4936361312866211,0.2819501459598541,0.0
-60.521827697753906,82.10740661621094,-21.577922821044922,-0.09506401419639587,-0.8453391194343567,0.42311668395996094,0.35243770480155945,0.0
-64.39776611328125,80.74475860595703,-16.286420822143555,0.06337600946426392,-0.8453391194343567,0.38785696029663086,0.4229252338409424,-0.035287417471408844
-67.9877700805664,78.97014617919922,-10.773118019104004,0.2218160331249237,-0.8453391194343567,0.3525972366333008,0.45816901326179504,0.0
-71.22830963134766,76.62512969970703,-5.259816646575928,0.34856805205345154,-0.8805615901947021,0.3173375129699707,0.4934127628803253,0.0
-74.0240707397461,73.89983367919922,0.2851707935333252,0.34856805205345154,-0.8101166486740112,0.24681806564331055,0.528656542301178,0.0
-76.40682220458984,70.73088836669922,5.735101222991943,0.1584400236606598,-0.8101166486740112,0.21155834197998047,0.5639002919197083,0.0
-78.37655639648438,67.30842590332031,11.058289527893066,-0.03168800473213196,-0.8101166486740112,0.1762986183166504,0.5639002919197083,0.0
-79.93328857421875,63.6324462890625,16.159677505493164,-0.34856805205345154,-0.8101166486740112,0.1410388946533203,0.5639002919197083,0.035287417471408844
-81.20408630371094,59.829708099365234,21.03926658630371,-0.5703840851783752,-0.7748942375183105,0.10577917098999023,0.5991441011428833,0.0
-82.2207260131836,55.99528503417969,25.82379913330078,-0.7288240790367126,-0.7396717667579651,0.07051944732666016,0.6343878507614136,0.0
-82.98320770263672,52.03409957885742,30.513273239135742,-0.6971361041069031,-0.7396717667579651,0.0,0.6343878507614136,0.0
