220kV I母电压_Ua_1,220kV I母电压_Ub_2,220kV I母电压_Uc_3,220kV I母电压_3U0_4,220kV兰福线电流_Ia_5,220kV兰福线电流_Ib_6,220kV兰福线电流_Ic_7,220kV兰福线电流_3I0_8
84.14855194091797,-62.57968521118164,-21.130313873291016,0.5296829342842102,1.393458366394043,-0.7705355882644653,-0.6059747934341431,-0.043283961713314056
85.5575180053711,-58.9186897277832,-26.30190658569336,0.7399982213973999,1.393458366394043,-0.7012739777565002,-0.6319451332092285,-1.2000000104706032e-08
86.35929870605469,-54.53328323364258,-31.442344665527344,0.6309458613395691,1.4107683897018433,-0.6146969199180603,-0.7271697521209717,0.01731356792151928
86.6161880493164,-50.00766372680664,-36.30239486694336,0.5063145756721497,1.393458366394043,-0.5108044743537903,-0.7531401515007019,0.02597035840153694
86.15690612792969,-45.263946533203125,-40.77301788330078,0.24147309362888336,1.3501832485198975,-0.4848313629627228,-0.8483647108078003,0.008656778372824192
86.1646957397461,-40.27875900268555,-45.99134063720703,-0.0545261986553669,1.2809431552886963,-0.35496583580970764,-0.9089621901512146,0.02597035840153694
85.54194641113281,-35.27020263671875,-50.446388244628906,-0.2804203927516937,1.2895981073379517,-0.2943619191646576,-0.9868732690811157,0.008656778372824192
84.29645538330078,-29.926706314086914,-54.613258361816406,-0.38947275280952454,1.254978060722351,-0.1991271674633026,-1.0388139486312866,0.008656778372824192
83.19886779785156,-24.55204963684082,-58.84243392944336,-0.3271571099758148,1.2290129661560059,-0.12986555695533752,-1.0994114875793457,-1.2000000104706032e-08
81.89109802246094,-19.224130630493164,-62.713340759277344,-0.17136801779270172,1.177082896232605,-0.025973113253712654,-1.116724967956543,0.01731356792151928
80.05400085449219,-13.84168529510498,-66.18702697753906,0.21810473501682281,1.177082896232605,0.017315400764346123,-1.2379199266433716,-0.10388149321079254
78.43486022949219,-8.350189208984375,-69.73081970214844,0.5063145756721497,1.1078426837921143,0.1471809446811676,-1.2725471258163452,0.01731356792151928
76.27081298828125,-3.084584951400757,-72.69046020507812,0.6309458613395691,1.0645675659179688,0.22510027885437012,-1.2725471258163452,0.01731356792151928
74.01335906982422,2.274492025375366,-76.03953552246094,0.5063145756721497,0.9866724014282227,0.31167730689048767,-1.263890266418457,0.02597035840153694
71.34333801269531,7.602411270141602,-78.8044662475586,0.2103152722120285,0.9520522952079773,0.3722812235355377,-1.2725471258163452,-1.2000000104706032e-08
68.09727478027344,12.797911643981934,-81.05535888671875,-0.23368366062641144,0.9001221656799316,0.47617366909980774,-1.3071742057800293,0.008656778372824192
64.7889404296875,17.962255477905273,-83.14268493652344,-0.5063145756721497,0.7356767654418945,0.5887237787246704,-1.341801404953003,0.01731356792151928
61.060245513916016,23.072072982788086,-84.74712371826172,-0.8646295070648193,0.7183667421340942,0.6060392260551453,-1.3331445455551147,-0.05194075033068657
57.11359405517578,28.111785888671875,-85.8375244140625,-0.8412611484527588,0.6404715776443481,0.7445624470710754,-1.3504581451416016,-1.2000000104706032e-08
52.715450286865234,33.229393005371094,-86.41387176513672,-0.7088404297828674,0.545266330242157,0.7618778347969055,-1.3504581451416016,0.008656778372824192
48.11491394042969,38.14447784423828,-86.59300994873047,-0.3037887513637543,0.4500610828399658,0.9090588092803955,-1.3504581451416016,0.02597035840153694
43.45210266113281,42.72461700439453,-86.18021392822266,-0.062315650284290314,0.424096018075943,0.9436896443367004,-1.3158310651779175,0.01731356792151928
38.345584869384766,47.57738494873047,-85.89982604980469,0.17136800289154053,0.3721659183502197,0.9956358671188354,-1.3158310651779175,0.008656778372824192
