220kV I母电压_1,220kV I母电压_2,220kV I母电压_3,220kV I母电压_4,保腾I回电流_17,保腾I回电流_18,保腾I回电流_19,保腾I回电流_20
-29.315942764282227,84.92644500732422,-54.90909957885742,1.2756320238113403,0.17367799580097198,-0.7384750247001648,0.5969039797782898,7.000000096013537e-06
-34.26475524902344,85.56199645996094,-50.48016357421875,1.377369999885559,0.23012399673461914,-0.7471629977226257,0.5881900191307068,-0.013048999942839146
-39.17587661743164,85.79898071289062,-45.82493209838867,1.267806053161621,0.26486000418663025,-0.7471629977226257,0.5359060168266296,0.03047100082039833
-43.96314239501953,85.58892822265625,-41.03499984741211,0.8373759984970093,0.2952539920806885,-0.7949470281600952,0.487978994846344,0.03482300043106079
-48.66424560546875,85.18497467041016,-36.18041229248047,0.391294002532959,0.3256480097770691,-0.79060298204422,0.4574800133705139,0.03047100082039833
-53.07994842529297,84.40400695800781,-31.245004653930664,-0.07826600223779678,0.37775200605392456,-0.8123229742050171,0.42262399196624756,0.013062999583780766
-57.2856330871582,83.34835052490234,-26.164121627807617,-0.3913060128688812,0.42551401257514954,-0.7949470281600952,0.3659830093383789,0.03047100082039833
-61.20591354370117,82.09880065917969,-21.072460174560547,-0.5634779930114746,0.477618008852005,-0.7775710225105286,0.3529120087623596,0.02176699973642826
-64.76539611816406,80.55840301513672,-15.953861236572266,-0.4382619857788086,0.52538001537323,-0.7515069842338562,0.2744860053062439,0.02176699973642826
-67.96947479248047,78.83488464355469,-10.792157173156738,-0.13304799795150757,0.5470899939537048,-0.7341309785842896,0.24834400415420532,0.03482300043106079
-70.90968322753906,76.7828140258789,-5.6196770668029785,0.09390600025653839,0.5557739734649658,-0.7037230134010315,0.19606000185012817,-0.013048999942839146
-73.6937255859375,74.4452896118164,-0.37176498770713806,0.3991200029850006,0.5861679911613464,-0.6950349807739258,0.13506199419498444,0.05223099887371063
-76.2462158203125,71.83308410644531,4.822267055511475,0.40694600343704224,0.6122199892997742,-0.6820030212402344,0.10020600259304047,0.02176699973642826
-78.5133056640625,68.91387176513672,9.93009090423584,0.26607799530029297,0.6426140069961548,-0.655938982963562,0.030494000762701035,0.03047100082039833
-80.57037353515625,65.6230239868164,15.054079055786133,-0.10956999659538269,0.6686660051345825,-0.6515949964523315,0.008709000423550606,0.03047100082039833
-82.26664733886719,61.895912170410156,20.124187469482422,-0.6104339957237244,0.6903759837150574,-0.6168429851531982,-0.07407400012016296,0.03047100082039833
-83.64521026611328,57.93181610107422,25.19429588317871,-1.0173859596252441,0.7424799799919128,-0.5647150278091431,-0.08714500069618225,0.04787899926304817
-84.57681274414062,53.70380783081055,30.232074737548828,-1.3617299795150757,0.7555059790611267,-0.5516830086708069,-0.1437859982252121,0.04787899926304817
-85.15839385986328,49.2280387878418,35.21058654785156,-1.369555950164795,0.7555059790611267,-0.49521100521087646,-0.19607000052928925,0.02611899934709072
-85.30917358398438,44.47758865356445,40.19987487792969,-1.1112979650497437,0.7902420163154602,-0.45177099108695984,-0.22221200168132782,0.03047100082039833
-85.14762115478516,39.68404769897461,45.0059700012207,-0.6730419993400574,0.7468219995498657,-0.39095500111579895,-0.29192399978637695,0.04787899926304817
-84.69528198242188,34.852806091308594,49.725860595703125,-0.19565600156784058,0.7468219995498657,-0.3952989876270294,-0.3442080020904541,0.03482300043106079
-83.93599700927734,29.89229965209961,54.203285217285156,0.25825199484825134,0.7858999967575073,-0.33013901114463806,-0.38342100381851196,0.02611899934709072
-82.85899353027344,24.7863712310791,58.33049392700195,0.47738000750541687,0.7685319781303406,-0.26063498854637146,-0.39213499426841736,0.02611899934709072
-81.55044555664062,19.61042594909668,62.11286926269531,0.516510009765625,0.7468219995498657,-0.24760299921035767,-0.4531329870223999,0.03047100082039833
-79.886474609375,14.466795921325684,65.60968017578125,0.3599900007247925,0.7511640191078186,-0.1737550050020218,-0.5010600090026855,0.03047100082039833
-77.99634552001953,9.263919830322266,68.75088500976562,0.06260199844837189,0.729453980922699,-0.14769099652767181,-0.5228449702262878,0.02176699973642826
-75.75079345703125,3.9371659755706787,71.63885498046875,-0.15652599930763245,0.7164279818534851,-0.13465900719165802,-0.5577009916305542,0.02176699973642826
-73.20368957519531,-1.3195699453353882,74.3113021850586,-0.31304600834846497,0.6860340237617493,-0.06515499949455261,-0.5925570130348206,0.02176699973642826
-70.430419921875,-6.549376010894775,76.75206756591797,-0.25043800473213196,0.6816920042037964,-0.00868299975991249,-0.6230559945106506,0.02176699973642826
-67.23172760009766,-11.71993637084961,78.92881774902344,0.07825399935245514,0.6730080246925354,0.026069000363349915,-0.657912015914917,0.04787899926304817
-63.77455520629883,-16.901268005371094,80.90621185302734,0.5243359804153442,0.6469560265541077,0.10426100343465805,-0.6622689962387085,0.03482300043106079
-59.95659255981445,-21.996423721313477,82.53339385986328,1.1112860441207886,0.5991939902305603,0.14770099520683289,-0.6884109973907471,0.03047100082039833
-55.8209114074707,-27.070035934448242,83.73491668701172,1.502586007118225,0.5470899939537048,0.20851700007915497,-0.7276239991188049,0.02176699973642826
-51.51291275024414,-32.143646240234375,84.62393188476562,1.6591060161590576,0.5297219753265381,0.23458099365234375,-0.7232670187950134,0.02176699973642826
-46.984127044677734,-37.20648956298828,85.09807586669922,1.5338900089263916,0.49932798743247986,0.2867090106010437,-0.758122980594635,0.02176699973642826
-42.29917526245117,-42.15622329711914,85.16812133789062,1.1973719596862793,0.4732759892940521,0.3084290027618408,-0.7711939811706543,0.02611899934709072
-37.495758056640625,-46.928218841552734,84.90411376953125,0.7747679948806763,0.42117199301719666,0.3692449927330017,-0.758122980594635,0.05223099887371063
-32.55232620239258,-51.63019561767578,84.34375762939453,0.23477399349212646,0.3951199948787689,0.43440499901771545,-0.758122980594635,0.03047100082039833
-27.463502883911133,-55.9713134765625,83.41702270507812,-0.10174400359392166,0.3299899995326996,0.4430930018424988,-0.7755510210990906,0.03482300043106079
-22.288516998291016,-60.04851531982422,82.25321197509766,-0.2582640051841736,0.3169640004634857,0.4908770024776459,-0.758122980594635,7.000000096013537e-06
-17.027372360229492,-63.75408172607422,80.71763610839844,-0.18783000111579895,0.26920199394226074,0.5082529783248901,-0.7624800205230713,-0.03045699931681156
-11.820076942443848,-67.0772476196289,79.02041625976562,-0.054788000881671906,0.23012399673461914,0.5734130144119263,-0.758122980594635,0.02611899934709072
-6.596627235412598,-70.20651245117188,76.97836303710938,0.2739039957523346,0.1693360060453415,0.5864449739456177,-0.7711939811706543,-0.01740100048482418
-1.303171992301941,-72.97491455078125,74.67230224609375,0.46955400705337524,0.1302579939365387,0.61250901222229,-0.7363380193710327,-0.013048999942839146
3.9256629943847656,-75.68946075439453,72.14532470703125,0.571291983127594,0.0911799967288971,0.6472610235214233,-0.7406949996948242,-0.008697000332176685
9.052183151245117,-78.09161376953125,69.35433959960938,0.37564200162887573,0.039076000452041626,0.6907010078430176,-0.6622689962387085,-0.013048999942839146
14.114083290100098,-80.2837142944336,66.2185287475586,-0.0234839990735054,-0.013027999550104141,0.7124210000038147,-0.6884109973907471,0.008710999973118305
19.20290756225586,-82.14188385009766,62.72171401977539,-0.3913060128688812,-0.043421998620033264,0.7254530191421509,-0.6404839754104614,-0.00434499979019165
24.232498168945312,-83.65534973144531,58.977054595947266,-0.9156479835510254,-0.10420999675989151,0.7384849786758423,-0.6186990141868591,7.000000096013537e-06
29.224393844604492,-84.77564239501953,54.77980422973633,-1.244339942932129,-0.16065600514411926,0.7558609843254089,-0.6143419742584229,-0.008697000332176685
34.26475143432617,-85.4704360961914,50.37241744995117,-1.4008599519729614,-0.19539199769496918,0.7515169978141785,-0.5707719922065735,-0.0261049997061491
39.267417907714844,-85.77743530273438,45.69563674926758,-1.1895580291748047,-0.24315400421619415,0.799301028251648,-0.5184879899024963,-0.03045699931681156
44.13007354736328,-85.59431457519531,40.884151458740234,-0.7982580065727234,-0.2996000051498413,0.7906129956245422,-0.505416989326477,-0.02175300009548664
48.93887710571289,-85.2496109008789,35.98645782470703,-0.3521760106086731,-0.3126260042190552,0.7732369899749756,-0.4574899971485138,-0.01740100048482418
53.478431701660156,-84.5602035522461,30.99717140197754,0.06260199844837189,-0.36907199025154114,0.7906129956245422,-0.37906399369239807,-0.03045699931681156
57.68950271606445,-83.47222900390625,25.92706298828125,0.4304240047931671,-0.4124920070171356,0.7819250226020813,-0.3659929931163788,-0.03480900079011917
61.534393310546875,-82.16881561279297,20.786911010742188,0.6025959849357605,-0.47328001260757446,0.7732369899749756,-0.3224230110645294,-0.008697000332176685
65.02925872802734,-80.55301666259766,15.732967376708984,0.5243359804153442,-0.4689379930496216,0.7558609843254089,-0.27885299921035767,-0.01740100048482418
68.17948150634766,-78.8187255859375,10.587427139282227,0.14086200296878815,-0.5340679883956909,0.747173011302948,-0.22221200168132782,-0.02175300009548664
71.01199340820312,-76.71818542480469,5.436499118804932,-0.1408739984035492,-0.5601199865341187,0.7211089730262756,-0.18735599517822266,-0.02175300009548664
73.6560287475586,-74.32679748535156,0.22091500461101532,-0.39913201332092285,-0.5991979837417603,0.7037330269813538,-0.1350719928741455,-0.008697000332176685
76.14928436279297,-71.7253646850586,-4.8976850509643555,-0.4147840142250061,-0.6035400032997131,0.6820129752159119,-0.09150200337171555,-0.03480900079011917
78.35174560546875,-68.77922058105469,-9.94624137878418,-0.2582640051841736,-0.6339340209960938,0.6776689887046814,-0.02614700049161911,-0.01740100048482418
80.41419982910156,-65.50991821289062,-15.032512664794922,0.10955800116062164,-0.6730120182037354,0.621196985244751,0.008709000423550606,-0.03916100040078163
82.15894317626953,-61.75587463378906,-20.17805290222168,0.5869439840316772,-0.7077479958534241,0.5907890200614929,0.04792200028896332,-0.05221699923276901
83.51596069335938,-57.80793762207031,-25.226608276367188,1.0721559524536133,-0.7077479958534241,0.5603809952735901,0.11327700316905975,-0.04351300001144409
84.57142639160156,-53.61763000488281,-30.350597381591797,1.3695440292358398,-0.7251160144805908,0.5516930222511292,0.1699180006980896,-0.03480900079011917
85.2283935546875,-49.136478424072266,-35.38298797607422,1.3617180585861206,-0.7511680126190186,0.4995650053024292,0.21348799765110016,-0.05656899884343147
85.49764251708984,-44.461429595947266,-40.40999221801758,1.1191120147705078,-0.7598519921302795,0.44743698835372925,0.24398699402809143,-0.03480900079011917
