220kV I母电压_Ua_1,220kV I母电压_Ub_2,220kV I母电压_Uc_3,220kV I母电压_3U0_4,220kV兰福线电流_Ia_5,220kV兰福线电流_Ib_6,220kV兰福线电流_Ic_7,220kV兰福线电流_3I0_8
42.80600357055664,43.005035400390625,-86.25810241699219,-0.6854720711708069,0.4067859947681427,0.9610050320625305,-1.3244878053665161,0.01731356792151928
38.049781799316406,47.92790603637695,-85.9231948852539,0.272630900144577,0.2856156826019287,0.9783204197883606,-1.289860725402832,-0.06059754267334938
32.84206771850586,52.40678787231445,-85.14434051513672,0.49852511286735535,0.2250305414199829,0.9956358671188354,-1.2812038660049438,0.02597035840153694
27.64213752746582,56.394935607910156,-84.13961791992188,-0.04673674330115318,0.11251527070999146,1.1514744758605957,-1.2725471258163452,0.008656778372824192
22.014070510864258,60.445404052734375,-82.42613983154297,0.22589418292045593,0.08655021339654922,1.1687898635864258,-1.2812038660049438,0.01731356792151928
16.790788650512695,64.28555297851562,-80.86064147949219,0.49852511286735535,-0.051930125802755356,1.1601321697235107,-1.1946361064910889,0.008656778372824192
11.692055702209473,67.75181579589844,-79.63005065917969,-0.29599928855895996,-0.12982530891895294,1.2293938398361206,-1.1340385675430298,0.01731356792151928
6.0172834396362305,70.87535095214844,-77.86984252929688,-1.6435750722885132,-0.19906547665596008,1.3246285915374756,-1.030157208442688,0.02597035840153694
0.7395108938217163,74.17024993896484,-75.32299041748047,-0.5686302185058594,-0.1817554384469986,1.3765747547149658,-1.030157208442688,0.01731356792151928
-4.701732158660889,76.93547058105469,-72.939697265625,-1.067155361175537,-0.3808209300041199,1.3852324485778809,-0.9089621901512146,0.01731356792151928
-9.854955673217773,79.59942626953125,-70.18254852294922,-0.49852514266967773,-0.4673711359500885,1.3852324485778809,-0.917618989944458,0.02597035840153694
-14.868061065673828,81.88949584960938,-66.84905242919922,0.38947275280952454,-0.47602614760398865,1.4198633432388306,-0.770453691482544,0.01731356792151928
-20.075773239135742,83.81346893310547,-63.31305694580078,0.7555771470069885,-0.5971964597702026,1.4198633432388306,-0.7444833517074585,0.008656778372824192
-24.956546783447266,85.24671173095703,-59.23186111450195,1.7993640899658203,-0.6924017071723938,1.402547836303711,-0.718513011932373,0.01731356792151928
-30.288808822631836,86.33721923828125,-55.19739532470703,1.5345226526260376,-0.7270217537879944,1.402547836303711,-0.6146315932273865,-1.2000000104706032e-08
-35.076168060302734,86.79679107666016,-50.547637939453125,1.853890299797058,-0.8222270011901855,1.393890142440796,-0.5367205739021301,0.02597035840153694
-40.03478240966797,86.45406341552734,-46.14710998535156,0.44399893283843994,-0.9087771773338318,1.3765747547149658,-0.450152724981308,0.01731356792151928
-44.8922004699707,86.32942962646484,-41.271484375,0.19473636150360107,-0.9953274130821228,1.3852324485778809,-0.3895552456378937,0.008656778372824192
-49.60171890258789,85.56607818603516,-36.411434173583984,-0.8101033568382263,-0.9866724014282227,1.3679170608520508,-0.30298739671707153,0.01731356792151928
-53.79747009277344,84.60798645019531,-31.123014450073242,-0.5764197111129761,-1.0299475193023682,1.298655390739441,-0.20776279270648956,-1.2000000104706032e-08
-57.86867141723633,83.43958282470703,-25.826805114746094,-0.5218935012817383,-1.16842782497406,1.2813400030136108,-0.19910600781440735,-0.05194075033068657
-61.667423248291016,82.11539459228516,-20.40597915649414,-0.0545261986553669,-1.177082896232605,1.2553669214248657,-0.00865678396075964,0.01731356792151928
-65.27156829833984,80.51078033447266,-14.915058135986328,0.3583149313926697,-1.2030478715896606,1.1687898635864258,0.01731356419622898,-1.2000000104706032e-08
-68.64218139648438,78.86723327636719,-9.494233131408691,0.8646295070648193,-1.2463229894638062,1.1428167819976807,0.07791104912757874,0.01731356792151928
-71.82596588134766,76.91210174560547,-4.057830333709717,1.5968382358551025,-1.2636330127716064,1.1081860065460205,0.13850852847099304,0.008656778372824192
-75.0408935546875,74.61424255371094,1.0903959274291992,1.0749447345733643,-1.254978060722351,1.0302666425704956,0.24238991737365723,-0.02597038261592388
-77.92109680175781,71.93470001220703,6.456701278686523,0.8724189400672913,-1.306908130645752,0.9350318908691406,0.3549281060695648,-0.0692543312907219
